  I     	  II     	  AO     	  AO'		  FA     	  FA'		
 21.36   	 28.38   	 70.64   	 -66.12		 72.80   	 -61.04		
  1.22   	  6.10   	 70.38   	 -81.38		 72.55   	 -55.95		
-22.28   	-15.26   	 70.05   	 -86.47		 72.33   	 -55.95		
-43.95   	-30.82   	 69.70   	 -91.56		 72.11   	 -55.95		
-58.90   	-39.06   	 69.34   	 -86.47		 71.88   	 -50.86		
-65.31   	-41.81   	 68.99   	 -76.30		 71.68   	 -50.86		
-64.39   	-42.72   	 68.69   	 -66.12		 71.47   	 -50.86		
-60.12   	-44.86   	 68.42   	 -50.86		 71.27   	 -45.78		
-57.07   	-48.22   	 68.22   	 -35.61		 71.09   	 -45.78		
-56.76   	-50.96   	 68.08   	 -25.43		 70.91   	 -40.69		
-58.59   	-51.88   	 67.98   	 -30.52		 70.74   	 -40.69		
-61.65   	-50.05   	 67.85   	 -30.52		 70.58   	 -40.69		
-64.70   	-46.69   	 67.73   	 -50.86		 70.42   	 -40.69		
-67.14   	-43.03   	 67.53   	 -66.12		 70.25   	 -40.69		
-68.36   	-39.67   	 67.26   	 -86.47		 70.09   	 -40.69		
-68.66   	-37.84   	 66.92   	 -96.64		 69.93   	 -40.69		
-67.75   	-38.45   	 66.53   	 -96.64		 69.77   	 -40.69		
-66.83   	-42.42   	 66.14   	 -96.64		 69.60   	 -40.69		
-66.83   	-47.91   	 65.76   	 -86.47		 69.44   	 -40.69		
-67.44   	-53.10   	 65.41   	 -71.21		 69.28   	 -40.69		
-67.75   	-55.24   	 65.13   	 -45.78		 69.11   	 -40.69		
-66.22   	-53.41   	 64.94   	 -20.35		 68.95   	 -40.69		
-63.78   	-48.83   	 64.86   	   0.00		 68.79   	 -45.78		
-61.04   	-44.56   	 64.86   	  15.26		 68.61   	 -45.78		
-59.51   	-42.72   	 64.92   	  15.26		 68.42   	 -45.78		
-60.12   	-42.11   	 64.98   	  15.26		 68.24   	 -45.78		
-65.61   	-36.62   	 65.05   	  -5.09		 68.06   	 -45.78		
-78.74   	-20.14   	 65.03   	 -20.35		 67.87   	 -45.78		
-99.49   	  9.16   	 64.94   	 -45.78		 67.69   	 -45.78		
-119.32   	 47.00   	 64.76   	 -71.21		 67.51   	 -50.86		
-121.15   	 86.36   	 64.48   	 -81.38		 67.30   	 -45.78		
-80.57   	120.85   	 64.15   	 -86.47		 67.12   	 -50.86		
 17.70   	148.93   	 63.80   	 -91.56		 66.92   	 -45.78		
167.54   	170.90   	 63.44   	 -81.38		 66.73   	 -50.86		
334.17   	175.48   	 63.11   	 -76.30		 66.53   	 -45.78		
465.70   	131.23   	 62.81   	 -61.04		 66.35   	 -45.78		
521.24   	 11.29   	 62.56   	 -50.86		 66.16   	 -45.78		
493.16   	-175.78   	 62.36   	 -45.78		 65.98   	 -45.78		
408.33   	-377.50   	 62.18   	 -40.69		 65.80   	 -45.78		
306.70   	-522.46   	 62.01   	 -40.69		 65.62   	 -45.78		
214.84   	-574.34   	 61.85   	 -40.69		 65.43   	 -40.69		
138.24   	-565.19   	 61.69   	 -45.78		 65.27   	 -45.78		
 73.24   	-563.96   	 61.51   	 -50.86		 65.09   	 -40.69		
 20.75   	-610.05   	 61.30   	 -50.86		 64.92   	 -45.78		
 -9.46   	-678.41   	 61.10   	 -45.78		 64.74   	 -40.69		
-13.12   	-705.87(R)	 60.92   	 -40.69		 64.58   	 -40.69		
  0.92   	-647.28   	 60.75   	 -25.43		 64.41   	 -45.78		
 15.26   	-510.86   	 60.65   	  -5.09		 64.23   	 -40.69		
 14.95   	-348.82   	 60.63(D)	  10.17		 64.07   	 -45.78		
 -0.31   	-211.49   	 60.67   	  25.43		 63.89   	 -45.78		
-21.67   	-121.46   	 60.77   	  30.52		 63.70   	 -45.78		
-37.23   	-75.38   	 60.89   	  30.52		 63.52   	 -45.78		
-42.42   	-55.54   	 61.02   	  15.26		 63.34   	 -50.86		
-40.59   	-45.47   	 61.08   	   0.00		 63.13   	 -45.78		
-36.62   	-36.32   	 61.08   	 -15.26		 62.95   	 -50.86		
-35.10   	-25.63   	 61.02   	 -30.52		 62.75   	 -50.86		
-36.01   	-16.17   	 60.89   	 -30.52		 62.54   	 -50.86		
-38.45   	-10.68   	 60.77   	 -30.52		 62.34   	 -50.86		
-40.59   	 -9.46   	 60.65   	  -5.09		 62.14   	 -45.78		
-41.50   	 -8.54   	 60.63   	  30.52		 61.95   	 -50.86		
-41.50   	 -5.49   	 60.75   	  91.56		 61.75   	 -45.78		
-40.89   	  0.31   	 61.12   	 172.94		 61.57   	 -40.69		
-39.67   	  5.80   	 61.81   	 264.50		 61.40   	 -35.61		
-38.15   	  8.85   	 62.87   	 361.14		 61.26   	 -35.61		
-36.32   	  9.16   	 64.31   	 442.52		 61.12   	 -30.52		
-34.48   	  7.32   	 66.08   	 508.65		 61.00   	 -25.43		
-33.26   	  5.49   	 68.12   	 539.16		 60.89   	 -25.43		
-31.74   	  5.19   	 70.27   	 534.08		 60.79   	 -20.35		
-30.21   	  7.63   	 72.41   	 498.47		 60.71   	 -15.26		
-27.77   	 10.38   	 74.40   	 437.43		 60.65   	 -15.26		
-25.33   	 10.99   	 76.15   	 361.14		 60.59   	 -15.26		
-22.89   	  7.32   	 77.60   	 279.75		 60.53   	  -5.09		
-20.75   	  1.22   	 78.72   	 208.54		 60.51(D)	   5.09		
-18.92   	 -2.14   	 79.55   	 152.59		 60.53   	  15.26		
-17.09   	  0.00   	 80.16   	 111.90		 60.59   	  30.52		
-16.78   	  6.71   	 80.61   	  96.64		 60.71   	  50.86		
-17.70   	 14.34   	 81.00   	 106.82		 60.92   	  76.30		
-18.62   	 19.84   	 81.42   	 142.42		 61.22   	 106.82		
-18.31   	 21.06   	 81.99   	 218.72		 61.65   	 142.42		
-15.87   	 19.53   	 82.87   	 284.84		 62.22   	 183.11		
-13.12   	 18.31   	 84.01   	 340.79		 62.95   	 213.63		
-11.60   	 17.70   	 85.37   	 345.88		 63.80   	 254.32		
-11.90   	 17.70   	 86.75   	 300.10		 64.82   	 289.93		
-13.12   	 16.17   	 87.95   	 228.89		 65.98   	 320.45		
-12.82   	 13.12   	 88.87   	 137.33		 67.26   	 350.97		
 -9.77   	  9.77   	 89.42   	  61.04		 68.67   	 376.40		
 -4.88   	  9.16   	 89.66   	   5.09		 70.17   	 401.83		
  0.61   	 12.21   	 89.68   	 -10.17		 71.78   	 422.18		
  5.19   	 18.01   	 89.64   	  10.17		 73.47   	 437.43		
  8.54   	 23.50   	 89.68   	  55.95		 75.22   	 452.69		
 10.99   	 26.55   	 89.91   	 137.33		 77.03   	 457.78		
 12.21   	 28.38   	 90.46   	 218.72		 78.86   	 462.87		
 12.82   	 30.52   	 91.33   	 310.27		 80.71   	 462.87		
 13.43   	 34.79   	 92.57   	 391.66		 82.56   	 462.87		
 14.04   	 38.76   	 94.14   	 442.52		 84.41   	 462.87		
 16.17   	 40.59   	 95.91   	 462.87		 86.27   	 457.78		
 20.75   	 39.37   	 97.76   	 437.43		 88.10   	 447.61		
 27.16   	 37.54   	 99.51   	 381.48		 89.89   	 437.43		
 34.18   	 37.84   	101.04   	 320.45		 91.64   	 432.35		
 41.20   	 41.81   	102.32   	 264.50		 93.37   	 417.09		
 47.30   	 48.83   	103.38   	 233.98		 95.04   	 406.92		
 52.80   	 56.76   	104.31   	 218.72		 96.66   	 391.66		
 57.98   	 63.17   	105.19   	 208.54		 98.23   	 376.40		
 63.48   	 67.44   	106.02   	 203.46		 99.74   	 366.22		
 68.97   	 68.66   	106.84   	 188.20		101.20   	 350.97		
 74.77   	 68.97   	107.59   	 172.94		102.60   	 340.79		
 81.18   	 71.11   	108.28   	 142.42		103.97   	 320.45		
 89.11   	 76.29   	108.85   	  81.38		105.25   	 310.27		
 98.27   	 83.92   	109.18   	  20.35		106.49   	 295.01		
108.03   	 91.86   	109.26   	 -40.69		107.67   	 279.75		
116.88   	 97.96   	109.09   	 -91.56		108.79   	 264.50		
125.12   	102.23   	108.73   	 -91.56		109.85   	 254.32		
133.06   	105.59   	108.36   	 -55.95		110.86   	 233.98		
141.91   	108.95   	108.14   	  20.35		111.80   	 223.80		
150.76   	111.69   	108.22   	 106.82		112.70   	 208.54		
158.39   	112.61   	108.65   	 172.94		113.53   	 193.29		
164.18   	112.00   	109.34   	 213.63		114.30   	 172.94		
169.37   	110.78   	110.19   	 228.89		114.99   	 167.85		
176.09   	111.39   	111.11   	 233.98		115.67   	 147.51		
184.33   	112.92   	112.04   	 249.24		116.26   	 137.33		
193.18   	113.83   	113.04   	 264.50		116.81   	 122.07		
198.97   	112.30   	114.10   	 264.50		117.29   	 111.90		
200.50   	108.03   	115.16   	 259.41		117.74   	 101.73		
198.36   	101.62   	116.19   	 223.80		118.15   	  86.47		
195.31   	 94.91   	117.09   	 157.68		118.49   	  71.21		
192.26   	 88.50   	117.72   	  76.30		118.78   	  61.04		
189.21   	 82.09   	118.03(S)	 -30.52		119.02   	  50.86		
183.41   	 75.68   	117.90   	-147.51		119.23   	  40.69		
174.26   	 70.50   	117.31   	-269.58		119.39   	  30.52		
161.74   	 65.61   	116.24   	-391.66		119.51   	  20.35		
147.09   	 60.42   	114.67   	-488.30		119.59   	   5.09		
131.53   	 53.71   	112.72   	-569.68		119.61(S)	  -5.09		
115.66   	 44.56   	110.44   	-620.55		119.59   	 -15.26		
100.10   	 34.18   	107.95   	-651.07		119.53   	 -25.43		
 85.14   	 23.80   	105.35   	-640.89		119.43   	 -40.69		
 70.80   	 14.04   	102.79   	-595.11		119.27   	 -50.86		
 55.85   	  4.58   	100.41   	-518.82		119.06   	 -61.04		
 39.37   	 -4.27   	 98.33   	-417.09		118.82   	 -76.30		
 22.28   	-13.43   	 96.66   	-335.71		118.51   	 -86.47		
  7.02   	-21.67   	 95.32   	-279.75		118.17   	-106.82		
 -4.58   	-29.30   	 94.20   	-244.15		117.74   	-116.99		
-12.82   	-35.71   	 93.22   	-213.63		117.27   	-132.25		
-18.92   	-40.89   	 92.37   	-167.85		116.74   	-152.59		
-24.11   	-44.86   	 91.70   	 -91.56		116.13   	-167.85		
-29.30   	-47.30   	 91.33   	   5.09		115.46   	-188.20		
-33.57   	-49.13   	 91.35   	 111.90		114.71   	-208.54		
-37.23   	-50.66   	 91.80   	 198.37		113.88   	-223.80		
-40.59   	-52.80   	 92.59   	 233.98		112.98   	-249.24		
-44.56   	-56.46   	 93.53   	 223.80		111.98   	-264.50		
-48.83   	-61.65   	 94.42   	 157.68		110.93   	-274.67		
-53.10   	-68.66   	 95.06   	  61.04		109.83   	-284.84		
-55.24   	-76.29   	 95.30   	 -50.86		108.69   	-295.01		
-54.93   	-81.48   	 95.10   	-147.51		107.51   	-295.01		
-53.71   	-81.48   	 94.51   	-218.72		106.33   	-289.93		
-53.41   	-75.68   	 93.63   	-254.32		105.17   	-289.93		
-54.63   	-66.53   	 92.61   	-244.15		104.01   	-279.75		
-57.07   	-58.29   	 91.64   	-218.72		102.89   	-279.75		
-58.59   	-54.63   	 90.76   	-167.85		101.77   	-269.58		
-57.68   	-56.46   	 90.09   	-116.99		100.69   	-259.41		
-55.24   	-61.65   	 89.62   	 -76.30		 99.65   	-254.32		
-52.49   	-66.53   	 89.32   	 -55.95		 98.64   	-244.15		
-51.57   	-68.97   	 89.09   	 -50.86		 97.66   	-239.06		
-52.19   	-69.27   	 88.89   	 -61.04		 96.70   	-228.89		
-54.02   	-68.66   	 88.65   	 -81.38		 95.79   	-218.72		
-55.54   	-68.36   	 88.32   	-116.99		 94.91   	-208.54		
-55.85   	-68.36   	 87.85   	-142.42		 94.08   	-208.54		
-54.32   	-67.44   	 87.28   	-167.85		 93.24   	-193.29		
-52.80   	-65.61   	 86.61   	-172.94		 92.47   	-193.29		
-51.57   	-63.48   	 85.92   	-172.94		 91.70   	-183.11		
-51.27   	-61.95   	 85.23   	-167.85		 90.97   	-178.03		
-52.49   	-60.73   	 84.56   	-147.51		 90.25   	-172.94		
-53.71   	-60.12   	 83.97   	-132.25		 89.56   	-162.77		
-54.63   	-60.12   	 83.44   	-111.90		 88.91   	-157.68		
-54.93   	-61.34   	 82.99   	 -96.64		 88.28   	-152.59		
-54.02   	-63.78   	 82.60   	 -86.47		 87.67   	-147.51		
-51.57   	-66.83   	 82.26   	 -76.30		 87.08   	-142.42		
-48.22   	-69.27   	 81.95   	 -76.30		 86.51   	-137.33		
-45.78   	-69.58   	 81.65   	 -76.30		 85.96   	-137.33		
-45.78   	-68.05   	 81.34   	 -91.56		 85.41   	-127.16		
-48.22   	-66.22   	 80.98   	 -96.64		 84.90   	-127.16		
-51.57   	-65.00   	 80.59   	-106.82		 84.39   	-122.07		
-53.41   	-64.39   	 80.16   	-111.90		 83.91   	-116.99		
-52.49   	-64.70   	 79.71   	-106.82		 83.44   	-116.99		
-49.74   	-65.31   	 79.29   	-101.73		 82.97   	-111.90		
-47.00   	-65.61   	 78.88   	 -91.56		 82.52   	-106.82		
-45.47   	-66.53   	 78.51   	 -76.30		 82.10   	-101.73		
-45.17   	-68.05   	 78.21   	 -71.21		 81.69   	-101.73		
-45.47   	-69.89   	 77.92   	 -61.04		 81.28   	 -96.64		
-46.39   	-72.02   	 77.68   	 -66.12		 80.89   	 -96.64		
-48.22   	-73.24   	 77.42   	 -66.12		 80.51   	 -91.56		
-50.35   	-72.63   	 77.15   	 -76.30		 80.14   	 -86.47		
-52.80   	-70.19   	 76.85   	 -91.56		 79.80   	 -86.47		
-55.54   	-67.14   	 76.48   	 -96.64		 79.45   	 -81.38		
-57.37   	-65.00   	 76.09   	-101.73		 79.12   	 -81.38		
-59.20   	-64.70   	 75.69   	-101.73		 78.80   	 -81.38		
-59.51   	-66.22   	 75.28   	 -96.64		 78.47   	 -71.21		
-58.90   	-68.97   	 74.89   	 -91.56		 78.19   	 -76.30		
-58.29   	-70.80   	 74.53   	 -86.47		 77.88   	 -71.21		
-57.98   	-71.41   	 74.18   	 -71.21		 77.60   	 -66.12		
-58.59   	-70.50   	 73.90   	 -66.12		 77.33   	 -71.21		
-59.81   	-68.66   	 73.63   	 -61.04		 77.05   	 -66.12		
-61.34   	-66.83   	 73.39   	 -61.04		 76.79   	 -66.12		
-61.95   	-65.00   	 73.14   	 -66.12		 76.52   	 -66.12		
-61.65   	-63.78   	 72.88   	 -66.12		 76.26   	 -61.04		
-61.04   	-63.48   	 72.61   	 -66.12		 76.01   	 -66.12		
-60.42   	-63.78   	 72.35   	 -71.21		 75.75   	 -61.04		
-60.12   	-64.39   	 72.06   	 -71.21		 75.50   	 -66.12		
-59.81   	-64.70   	 71.78   	 -66.12		 75.24   	 -61.04		
-59.81   	-64.39   	 71.52   	 -66.12		 74.99   	 -61.04		
-59.20   	-63.17   	 71.25   	 -66.12		 74.75   	 -61.04		
-58.59   	-60.73   	 70.99   	 -61.04		 74.51   	 -66.12		
-58.29   	-57.68   	 70.74   	 -61.04		 74.24   	 -61.04		
-58.90   	-54.32   	 70.50   	 -55.95		 74.00   	 -55.95		
-60.42   	-51.57   	 70.27   	 -55.95		 73.77   	 -61.04		
-62.56   	-50.35   	 70.05   	 -61.04		 73.53   	 -61.04		
-64.70   	-50.35   	 69.81   	 -61.04		 73.29   	 -61.04		
-65.92   	-50.66   	 69.56   	 -61.04		 73.04   	 -61.04		
-66.53   	-51.27   	 69.32   	 -61.04		 72.80   	 -55.95		
-66.22   	-52.49   	 69.07   	 -66.12		 72.57   	 -61.04		
-64.09   	-54.32   	 68.81   	 -61.04		 72.33   	 -55.95		
-60.12   	-57.07   	 68.57   	 -66.12		 72.11   	 -55.95		
-54.93   	-59.20   	 68.30   	 -61.04		 71.88   	 -61.04		
-50.05   	-59.51   	 68.06   	 -61.04		 71.64   	 -55.95		
-46.69   	-57.68   	 67.81   	 -55.95		 71.41   	 -55.95		
-46.39   	-53.71   	 67.59   	 -55.95		 71.19   	 -55.95		
-48.22   	-48.83   	 67.36   	 -45.78		 70.97   	 -55.95		
-50.66   	-45.17   	 67.18   	 -45.78		 70.74   	 -61.04		
-52.49   	-44.56   	 67.00   	 -45.78		 70.50   	 -55.95		
-53.41   	-47.00   	 66.82   	 -40.69		 70.27   	 -55.95		
-53.10   	-50.96   	 66.65   	 -40.69		 70.05   	 -55.95		
-52.19   	-54.02   	 66.49   	 -45.78		 69.83   	 -55.95		
-50.96   	-54.32   	 66.31   	 -45.78		 69.60   	 -50.86		
-49.74   	-52.19   	 66.12   	 -50.86		 69.40   	 -55.95		
-48.83   	-49.44   	 65.92   	 -45.78		 69.18   	 -55.95		
-48.83   	-48.22   	 65.74   	 -45.78		 68.95   	 -55.95		
-50.05   	-48.52   	 65.55   	 -45.78		 68.73   	 -55.95		
-51.88   	-48.83   	 65.37   	 -40.69		 68.50   	 -50.86		
-54.32   	-48.52   	 65.21   	 -40.69		 68.30   	 -55.95		
-56.15   	-47.30   	 65.05   	 -40.69		 68.08   	 -50.86		
-56.76   	-46.69   	 64.88   	 -45.78		 67.87   	 -55.95		
-55.54   	-47.30   	 64.70   	 -45.78		 67.65   	 -50.86		
-53.71   	-49.44   	 64.52   	 -45.78		 67.45   	 -55.95		
-52.19   	-51.88   	 64.33   	 -55.95		 67.22   	 -50.86		
-50.96   	-51.88   	 64.11   	 -50.86		 67.02   	 -45.78		
-50.05   	-48.83   	 63.91   	 -61.04		 66.84   	 -50.86		
-48.52   	-43.64   	 63.66   	 -55.95		 66.63   	 -50.86		
-47.00   	-39.37   	 63.44   	 -55.95		 66.43   	 -50.86		
-46.39   	-38.15   	 63.21   	 -50.86		 66.23   	 -45.78		
-47.00   	-39.98   	 63.01   	 -50.86		 66.04   	 -45.78		
-48.52   	-41.81   	 62.81   	 -45.78		 65.86   	 -50.86		
-49.44   	-42.42   	 62.62   	 -40.69		 65.66   	 -45.78		
-48.52   	-42.11   	 62.46   	 -35.61		 65.47   	 -45.78		
-46.39   	-42.42   	 62.32   	 -35.61		 65.29   	 -45.78		
-44.56   	-43.95   	 62.18   	 -35.61		 65.11   	 -45.78		
-44.56   	-44.56   	 62.03   	 -30.52		 64.92   	 -45.78		
-46.69   	-43.64   	 61.91   	 -35.61		 64.74   	 -45.78		
-49.44   	-41.50   	 61.77   	 -40.69		 64.56   	 -45.78		
-51.57   	-39.98   	 61.61   	 -35.61		 64.37   	 -40.69		
-51.88   	-41.20   	 61.46   	 -45.78		 64.21   	 -45.78		
-50.35   	-43.03   	 61.28   	 -40.69		 64.03   	 -40.69		
-48.52   	-43.33   	 61.12   	 -40.69		 63.87   	 -45.78		
-47.61   	-40.28   	 60.96   	 -45.78		 63.68   	 -40.69		
-47.61   	-35.40   	 60.77   	 -45.78		 63.52   	 -45.78		
-47.91   	-31.13   	 60.59   	 -45.78		 63.34   	 -40.69		
-46.69   	-29.30   	 60.41   	 -50.86		 63.17   	 -40.69		
-44.25   	-28.99   	 60.20   	 -45.78		 63.01   	 -40.69		
-41.50   	-28.99   	 60.02   	 -40.69		 62.85   	 -35.61		
-39.37   	-28.69   	 59.86   	 -40.69		 62.71   	 -40.69		
-38.76   	-28.69   	 59.69   	 -30.52		 62.54   	 -40.69		
-39.06   	-30.52   	 59.57   	 -25.43		 62.38   	 -35.61		
-38.76   	-34.48   	 59.47   	 -20.35		 62.24   	 -40.69		
-37.84   	-39.67   	 59.39   	 -20.35		 62.08   	 -35.61		
-36.32   	-43.64   	 59.31   	 -20.35		 61.93   	 -35.61		
-35.40   	-44.86   	 59.23   	 -20.35		 61.79   	 -40.69		
-34.79   	-43.03   	 59.15   	 -25.43		 61.63   	 -35.61		
-34.18   	-39.06   	 59.04   	 -30.52		 61.49   	 -35.61		
-32.35   	-35.40   	 58.92   	 -35.61		 61.34   	 -35.61		
-30.21   	-34.18   	 58.78   	 -35.61		 61.20   	 -35.61		
-28.99   	-36.32   	 58.64   	 -35.61		 61.06   	 -30.52		
-29.30   	-40.59   	 58.49   	 -40.69		 60.94   	 -35.61		
-29.91   	-44.25   	 58.33   	 -35.61		 60.79   	 -35.61		
-30.21   	-45.78   	 58.19   	 -35.61		 60.65   	 -35.61		
-28.69   	-44.25   	 58.05   	 -30.52		 60.51   	 -30.52		
-25.94   	-40.28   	 57.92   	 -30.52		 60.39   	 -35.61		
-23.50   	-36.01   	 57.80   	 -30.52		 60.24   	 -30.52		
-22.89   	-33.57   	 57.68   	 -30.52		 60.12   	 -35.61		
-24.11   	-33.87   	 57.56   	 -25.43		 59.98   	 -30.52		
-26.86   	-35.71   	 57.46   	 -30.52		 59.86   	 -30.52		
-29.30   	-37.23   	 57.33   	 -30.52		 59.74   	 -35.61		
-30.52   	-37.23   	 57.21   	 -30.52		 59.59   	 -30.52		
-29.91   	-36.01   	 57.09   	 -30.52		 59.47   	 -30.52		
-28.69   	-34.18   	 56.97   	 -25.43		 59.35   	 -30.52		
-27.77   	-33.26   	 56.87   	 -20.35		 59.23   	 -30.52		
-28.08   	-33.26   	 56.79   	 -15.26		 59.10   	 -30.52		
-28.99   	-33.87   	 56.72   	 -20.35		 58.98   	 -30.52		
-30.52   	-33.87   	 56.64   	 -15.26		 58.86   	 -30.52		
-31.74   	-33.57   	 56.58   	 -20.35		 58.74   	 -30.52		
-32.35   	-32.65   	 56.50   	 -25.43		 58.62   	 -30.52		
-31.74   	-32.65   	 56.40   	 -25.43		 58.49   	 -25.43		
-30.21   	-33.57   	 56.30   	 -30.52		 58.39   	 -30.52		
-28.38   	-34.18   	 56.17   	 -35.61		 58.27   	 -30.52		
-27.16   	-33.57   	 56.03   	 -30.52		 58.15   	 -25.43		
-27.16   	-30.82   	 55.91   	 -30.52		 58.05   	 -30.52		
-28.99   	-27.16   	 55.79   	 -25.43		 57.92   	 -25.43		
-30.21   	-23.50   	 55.69   	 -25.43		 57.82   	 -25.43		
-28.08   	-19.53   	 55.58   	 -20.35		 57.72   	 -30.52		
-21.67   	-13.73   	 55.50   	 -20.35		 57.60   	 -25.43		
-10.99   	 -4.58   	 55.42   	 -15.26		 57.50   	 -25.43		
  0.31   	  6.10   	 55.36   	 -20.35		 57.40   	 -25.43		
  9.77   	 13.43   	 55.28   	 -20.35		 57.29   	 -25.43		
 15.26   	 13.43   	 55.20   	 -20.35		 57.19   	 -25.43		
 17.70   	  4.58   	 55.12   	 -15.26		 57.09   	 -20.35		
 19.23   	 -7.63   	 55.06   	 -20.35		 57.01   	 -25.43		
 21.06   	-15.26   	 54.97   	 -15.26		 56.91   	 -20.35		
 23.50   	-13.43   	 54.91   	 -15.26		 56.83   	 -20.35		
 25.02   	 -3.66   	 54.85   	 -10.17		 56.74   	 -25.43		
 24.11   	  7.63   	 54.81   	 -10.17		 56.64   	 -20.35		
 21.36   	 14.95   	 54.77   	 -10.17		 56.56   	 -20.35		
 19.23   	 18.01   	 54.73   	  -5.09		 56.48   	 -20.35		
 18.92   	 21.67   	 54.71   	   0.00		 56.40   	 -20.35		
 21.36   	 30.52   	 54.71   	   0.00		 56.32   	 -20.35		
 23.19   	 42.42   	 54.71   	   5.09		 56.24   	 -20.35		
 21.97   	 51.27   	 54.73   	   5.09		 56.15   	 -15.26		
 16.78   	 50.05   	 54.75   	  10.17		 56.09   	 -20.35		
 10.07   	 37.84   	 54.79   	  10.17		 56.01   	 -20.35		
  5.49   	 20.45   	 54.83   	  10.17		 55.93   	 -15.26		
  5.80   	  7.63   	 54.87   	  10.17		 55.87   	 -15.26		
 12.51   	  6.71   	 54.91   	   5.09		 55.81   	 -15.26		
 24.41   	 17.40   	 54.93   	   5.09		 55.75   	 -15.26		
 37.84   	 32.96   	 54.95   	   0.00		 55.69   	 -15.26		
 48.22   	 43.95   	 54.95   	  -5.09		 55.63   	 -10.17		
 50.05   	 43.03   	 54.93   	  -5.09		 55.58   	 -15.26		
 39.67   	 29.30   	 54.91   	 -10.17		 55.52   	 -10.17		
 17.70   	  7.32   	 54.87   	  -5.09		 55.48   	 -10.17		
-10.68   	-15.87   	 54.85   	  -5.09		 55.44   	  -5.09		
-36.32   	-32.65   	 54.83   	   0.00		 55.42   	  -5.09		
-52.49   	-40.89   	 54.83   	   0.00		 55.40   	 -10.17		
-56.46   	-41.81   	 54.83   	   0.00		 55.36   	  -5.09		
-51.27   	-38.45   	 54.83   	   0.00		 55.34   	   0.00		
-43.33   	-34.48   	 54.83   	  -5.09		 55.34   	  -5.09		
-38.45   	-31.13   	 54.81   	 -15.26		 55.32   	   0.00		
-38.15   	-28.38   	 54.75   	 -30.52		 55.32   	   0.00		
-40.89   	-25.94   	 54.63   	 -35.61		 55.32   	   0.00		
-44.25   	-24.11   	 54.49   	 -50.86		 55.32   	   5.09		
-46.39   	-22.89   	 54.28   	 -50.86		 55.34   	   0.00		
-47.61   	-22.89   	 54.08   	 -50.86		 55.34   	   5.09		
-48.83   	-24.11   	 53.88   	 -50.86		 55.36   	   0.00		
-49.74   	-25.94   	 53.67   	 -35.61		 55.36   	   0.00		
-50.35   	-27.47   	 53.53   	 -25.43		 55.36   	   0.00		
-50.66   	-28.08   	 53.43   	 -10.17		 55.36   	   0.00		
-50.35   	-27.16   	 53.39   	   5.09		 55.36   	   5.09		
-49.44   	-25.02   	 53.41   	  10.17		 55.38   	   0.00		
-47.00   	-22.58   	 53.45   	  20.35		 55.38   	   0.00		
-44.25   	-20.75   	 53.53   	  15.26		 55.38   	  -5.09		
-43.03   	-20.75   	 53.59   	  15.26		 55.36   	   0.00		
-45.17   	-19.53   	 53.65   	   0.00		 55.36   	   0.00		
-53.10   	-12.51   	 53.65   	 -10.17		 55.36   	  -5.09		
-68.36   	  5.19   	 53.61   	 -20.35		 55.34   	  -5.09		
-87.28   	 32.65   	 53.53   	 -30.52		 55.32   	  -5.09		
-101.01   	 64.70   	 53.41   	 -35.61		 55.30   	  -5.09		
-93.99   	 93.99   	 53.27   	 -40.69		 55.28   	 -10.17		
-45.47   	117.49   	 53.10   	 -35.61		 55.24   	  -5.09		
 57.68   	139.16   	 52.96   	 -35.61		 55.22   	  -5.09		
208.44   	162.66   	 52.82   	 -35.61		 55.20   	  -5.09		
373.54   	172.73   	 52.68   	 -25.43		 55.18   	 -10.17		
504.15   	134.58   	 52.57   	 -25.43		 55.14   	  -5.09		
562.44   	 22.58   	 52.47   	 -20.35		 55.12   	 -10.17		
539.86   	-149.23   	 52.39   	 -15.26		 55.08   	  -5.09		
459.90   	-325.01   	 52.33   	 -15.26		 55.06   	 -10.17		
357.97   	-437.01   	 52.27   	 -15.26		 55.02   	 -10.17		
260.01   	-462.04   	 52.21   	 -15.26		 54.97   	 -15.26		
176.39   	-442.20   	 52.15   	 -10.17		 54.91   	 -10.17		
108.95   	-444.03   	 52.11   	 -10.17		 54.87   	 -10.17		
 61.34   	-495.61   	 52.06   	 -10.17		 54.83   	 -10.17		
 39.06   	-563.66   	 52.02   	 -10.17		 54.79   	 -15.26		
 39.98   	-586.85(R)	 51.98   	   0.00		 54.73   	 -10.17		
 50.35   	-528.26   	 51.98   	  -5.09		 54.69   	 -15.26		
 54.32   	-402.83   	 51.96(D)	   5.09		 54.63   	 -20.35		
 43.33   	-260.31   	 51.98   	   5.09		 54.55   	 -15.26		
 21.97   	-143.74   	 52.00   	  20.35		 54.49   	 -20.35		
  1.22   	-70.19   	 52.09   	  20.35		 54.40   	 -20.35		
-10.68   	-33.26   	 52.17   	  20.35		 54.32   	 -20.35		
-13.12   	-17.09   	 52.25   	  25.43		 54.24   	 -20.35		
-10.38   	 -7.63   	 52.35   	  25.43		 54.16   	 -25.43		
 -7.63   	  1.53   	 52.45   	  40.69		 54.06   	 -25.43		
 -7.93   	 12.21   	 52.61   	  76.30		 53.96   	 -20.35		
-10.99   	 21.97   	 52.92   	 142.42		 53.88   	 -25.43		
-14.65   	 28.08   	 53.49   	 233.98		 53.77   	 -25.43		
