  I     	  II     	  AOp     	  AOp'		  FA     	  FA'		
-29.60   	-43.95   	145.78   	-122.07		155.40   	-320.45		
-27.16   	-40.28   	145.29   	-147.51		154.12   	-350.97		
-24.11   	-39.98   	144.70   	-167.85		152.72   	-376.40		
-21.67   	-43.03   	144.03   	-203.46		151.21   	-366.22		
-20.45   	-47.61   	143.21   	-223.80		149.75   	-381.48		
-19.84   	-50.66   	142.32   	-254.32		148.22   	-427.26		
-19.23   	-50.35   	141.30   	-284.84		146.51   	-478.13		
-19.23   	-46.39   	140.16   	-305.19		144.60   	-508.65		
-19.84   	-40.59   	138.94   	-325.53		142.56   	-513.73		
-21.36   	-36.62   	137.64   	-340.79		140.51   	-534.08		
-23.50   	-36.01   	136.28   	-350.97		138.37   	-584.94		
-24.72   	-38.15   	134.87   	-345.88		136.03   	-610.37		
-25.33   	-40.28   	133.49   	-340.79		133.59   	-712.10		
-25.63   	-41.50   	132.13   	-335.71		130.74   	-630.72		
-26.55   	-40.89   	130.78   	-325.53		128.22   	-366.22		
-27.77   	-40.89   	129.48   	-310.27		126.75   	-437.43		
-28.99   	-42.11   	128.24   	-295.01		125.00   	-666.32		
-29.60   	-42.72   	127.06   	-284.84		122.34   	-651.07		
-29.30   	-40.89   	125.92   	-269.58		119.74   	-437.43		
-28.38   	-36.93   	124.84   	-259.41		117.99   	-203.46		
-26.86   	-33.26   	123.80   	-249.24		117.17   	-127.16		
-25.02   	-32.96   	122.81   	-239.06		116.66   	-213.63		
-24.41   	-35.71   	121.85   	-233.98		115.81   	-310.27		
-24.72   	-39.06   	120.92   	-218.72		114.57   	-401.83		
-26.25   	-39.98   	120.04   	-213.63		112.96   	-381.48		
-28.08   	-38.45   	119.19   	-203.46		111.43   	-259.41		
-28.38   	-36.62   	118.37   	-198.37		110.40   	-152.59		
-27.16   	-35.40   	117.58   	-193.29		109.79   	-147.51		
-25.33   	-35.10   	116.81   	-188.20		109.20   	-198.37		
-24.72   	-34.18   	116.05   	-183.11		108.40   	-249.24		
-25.33   	-32.35   	115.32   	-183.11		107.41   	-259.41		
-26.25   	-31.74   	114.59   	-183.11		106.37   	-244.15		
-25.94   	-34.48   	113.86   	-178.03		105.39   	-178.03		
-23.80   	-39.98   	113.14   	-178.03		104.68   	 -91.56		
-21.06   	-46.08   	112.43   	-172.94		104.31   	 -30.52		
-20.14   	-49.74   	111.74   	-172.94		104.19   	-101.73		
-21.97   	-50.35   	111.05   	-172.94		103.78   	-228.89		
-25.33   	-49.74   	110.36   	-172.94		102.87   	-233.98		
-29.30   	-50.05   	109.66   	-172.94		101.93   	 -96.64		
-31.74   	-51.88   	108.97   	-167.85		101.55   	 -55.95		
-32.65   	-55.24   	108.30   	-172.94		101.32   	-132.25		
-32.35   	-58.59   	107.61   	-167.85		100.79   	-157.68		
-31.43   	-61.34   	106.94   	-167.85		100.16   	 -76.30		
-30.52   	-62.56   	106.27   	-167.85		 99.86   	 -66.12		
-29.60   	-61.34   	105.59   	-162.77		 99.59   	-142.42		
-28.69   	-58.59   	104.94   	-167.85		 99.02   	-137.33		
-28.69   	-55.54   	104.27   	-157.68		 98.47   	-132.25		
-30.21   	-54.32   	103.64   	-162.77		 97.94   	-203.46		
-32.96   	-55.54   	102.99   	-157.68		 97.13   	-203.46		
-35.40   	-57.98   	102.36   	-157.68		 96.32   	 -91.56		
-35.40   	-59.81   	101.73   	-152.59		 95.95   	 -10.17		
-32.04   	-60.12   	101.12   	-152.59		 95.91   	  96.64		
-25.94   	-59.81   	100.51   	-142.42		 96.30   	 157.68		
-20.45   	-60.73   	 99.94   	-137.33		 96.93   	  55.95		
-18.01   	-62.56   	 99.39   	-137.33		 97.15   	 -81.38		
-19.84   	-63.48   	 98.84   	-127.16		 96.83   	-228.89		
-24.72   	-61.95   	 98.33   	-127.16		 95.91   	-300.10		
-30.52   	-58.59   	 97.82   	-127.16		 94.71   	-198.37		
-33.87   	-55.24   	 97.31   	-127.16		 93.92   	 -35.61		
-33.57   	-54.32   	 96.81   	-127.16		 93.77   	  10.17		
-30.82   	-55.54   	 96.30   	-132.25		 93.81   	 -35.61		
-26.86   	-56.15   	 95.77   	-127.16		 93.67   	 -96.64		
-23.19   	-53.41   	 95.26   	-132.25		 93.29   	-111.90		
-21.06   	-45.17   	 94.73   	-127.16		 92.84   	 -96.64		
-18.92   	-31.13   	 94.22   	-127.16		 92.45   	 -96.64		
-16.17   	-13.43   	 93.71   	-122.07		 92.06   	 -96.64		
-11.90   	  3.05   	 93.22   	-127.16		 91.68   	 -91.56		
 -7.63   	 14.95   	 92.72   	-122.07		 91.31   	 -76.30		
 -4.27   	 19.84   	 92.23   	-122.07		 91.01   	 -35.61		
 -3.66   	 18.31   	 91.74   	-122.07		 90.86   	 -55.95		
 -4.88   	 13.73   	 91.25   	-122.07		 90.64   	-111.90		
 -6.10   	 12.21   	 90.76   	-122.07		 90.19   	-127.16		
 -4.27   	 19.23   	 90.27   	-116.99		 89.68   	-116.99		
  2.75   	 37.23   	 89.81   	-111.90		 89.22   	 -91.56		
 14.95   	 63.48   	 89.36   	-106.82		 88.85   	 -86.47		
 27.47   	 89.42   	 88.93   	-106.82		 88.50   	 -81.38		
 36.62   	104.06   	 88.50   	 -91.56		 88.18   	  -5.09		
 40.89   	 99.49   	 88.14   	 -91.56		 88.16   	  15.26		
 42.42   	 76.60   	 87.77   	 -86.47		 88.22   	 -61.04		
 44.25   	 43.95   	 87.43   	 -76.30		 87.98   	-137.33		
 47.30   	 13.73   	 87.12   	 -76.30		 87.43   	-152.59		
 48.22   	 -7.02   	 86.82   	 -71.21		 86.82   	 -66.12		
 43.03   	-18.62   	 86.53   	 -71.21		 86.55   	 -25.43		
 30.21   	-24.41   	 86.25   	 -71.21		 86.45   	 -55.95		
 12.51   	-29.91   	 85.96   	 -81.38		 86.23   	-122.07		
 -5.80   	-36.93   	 85.64   	 -76.30		 85.74   	-178.03		
-21.36   	-46.39   	 85.33   	 -86.47		 85.03   	 -86.47		
-31.74   	-58.90   	 84.98   	 -81.38		 84.68   	 -30.52		
-36.62   	-72.94   	 84.66   	 -86.47		 84.56   	-106.82		
-36.62   	-85.75   	 84.31   	 -86.47		 84.13   	 -45.78		
-33.26   	-93.99   	 83.97   	 -86.47		 83.95   	  50.86		
-29.60   	-96.13   	 83.62   	 -91.56		 84.15   	  25.43		
-28.38   	-94.60   	 83.26   	 -91.56		 84.25   	-106.82		
-30.21   	-93.08   	 82.89   	 -96.64		 83.82   	-223.80		
-32.96   	-93.99   	 82.50   	 -91.56		 82.93   	-203.46		
-35.10   	-96.74   	 82.14   	 -91.56		 82.12   	 -10.17		
-35.71   	-99.18   	 81.77   	 -91.56		 82.07   	  71.21		
-35.71   	-99.18   	 81.40   	-101.73		 82.36   	   5.09		
-35.40   	-96.13   	 81.00   	 -96.64		 82.38   	 -61.04		
-35.40   	-92.47   	 80.61   	-106.82		 82.14   	 -61.04		
-35.10   	-89.42   	 80.18   	-101.73		 81.89   	 -20.35		
-34.48   	-88.81   	 79.78   	-106.82		 81.81   	   0.00		
-35.40   	-90.94   	 79.35   	-101.73		 81.81   	 -10.17		
-40.28   	-97.96   	 78.94   	 -96.64		 81.77   	 -96.64		
-51.88   	-113.53   	 78.56   	 -91.56		 81.38   	-157.68		
-70.50   	-141.91   	 78.19   	 -91.56		 80.75   	 -71.21		
-94.60   	-184.63   	 77.82   	 -91.56		 80.47   	 -20.35		
-119.32   	-234.68   	 77.46   	 -86.47		 80.39   	 -76.30		
-134.58   	-273.44   	 77.11   	 -91.56		 80.08   	-152.59		
-125.43   	-276.49   	 76.74   	 -96.64		 79.47   	-172.94		
-73.85   	-224.00   	 76.36   	 -96.64		 78.78   	-172.94		
 30.52   	-109.56   	 75.97   	 -91.56		 78.09   	-147.51		
185.85   	 59.51   	 75.60   	 -96.64		 77.50   	 -81.38		
369.87   	270.08   	 75.22   	 -91.56		 77.17   	 -55.95		
542.91   	516.05   	 74.85   	 -86.47		 76.95   	 -81.38		
658.26   	791.63   	 74.51   	 -91.56		 76.62   	 -61.04		
681.46   	1063.23   	 74.14   	-172.94		 76.38   	-106.82		
447.08   	1308.59(R)	 73.45   	 -81.38		 75.95   	 -96.64		
262.76   	1170.65   	 73.12   	 -76.30		 75.56   	-122.07		
 98.27   	885.62   	 72.82   	 -66.12		 75.08   	 -50.86		
-19.84   	555.42   	 72.55   	 -55.95		 74.87   	  86.47		
-92.47   	282.90   	 72.33   	 -35.61		 75.22   	  50.86		
-137.02   	113.53   	 72.19   	 -20.35		 75.42   	 -45.78		
-170.29   	 34.18   	 72.11   	   5.09		 75.24   	 -61.04		
-196.23   	  9.77   	 72.13   	  15.26		 74.99   	 -71.21		
-206.60   	  9.77   	 72.19   	  25.43		 74.71   	  -5.09		
-195.01   	 17.70   	 72.29   	  30.52		 74.69   	  86.47		
-164.49   	 21.36   	 72.41   	  25.43		 75.04   	 -96.64		
-126.65   	  9.46   	 72.51   	  10.17		 74.65   	-213.63		
-92.77   	-24.72   	 72.55   	  -5.09		 73.79   	-162.77		
-69.27   	-71.72   	 72.53   	 -25.43		 73.14   	 -71.21		
-56.76   	-113.83   	 72.43   	 -45.78		 72.86   	  35.61		
-52.49   	-137.33   	 72.25   	 -61.04		 73.00   	  91.56		
-53.10   	-142.52   	 72.00   	 -66.12		 73.37   	  15.26		
-56.15   	-137.63   	 71.74   	 -66.12		 73.43   	 -86.47		
-58.59   	-131.53   	 71.47   	 -61.04		 73.08   	-137.33		
-58.59   	-129.39   	 71.23   	 -35.61		 72.53   	-122.07		
-54.93   	-131.84   	 71.09   	 -10.17		 72.04   	  -5.09		
-49.44   	-136.72   	 71.05(D)	  25.43		 72.02   	  76.30		
-43.95   	-139.47   	 71.15   	  71.21		 72.33   	   5.09		
-40.28   	-138.55   	 71.43   	 106.82		 72.35   	 -81.38		
-38.76   	-134.89   	 71.86   	 152.59		 72.02   	-233.98		
-39.37   	-132.45   	 72.47   	 203.46		 71.09   	-244.15		
-41.50   	-132.45   	 73.29   	 239.06		 70.11   	 -81.38		
-43.64   	-135.50   	 74.24   	 284.84		 69.79(D)	 132.25		
-44.25   	-138.85   	 75.38   	 325.53		 70.32   	 193.29		
-41.81   	-140.69   	 76.68   	 366.22		 71.09   	 101.73		
-37.84   	-140.08   	 78.15   	 396.74		 71.50   	  30.52		
-34.18   	-138.24   	 79.74   	 427.26		 71.62   	 -15.26		
-32.65   	-137.63   	 81.44   	 447.61		 71.56   	  45.78		
-34.48   	-139.47   	 83.23   	 462.87		 71.74   	 228.89		
-38.76   	-143.13   	 85.09   	 473.04		 72.65   	 503.56		
-43.33   	-145.26   	 86.98   	 462.87		 74.67   	 854.52		
-47.00   	-142.82   	 88.83   	 457.78		 78.09   	1205.49		
-46.39   	-134.89   	 90.66   	 432.35		 82.91   	1358.08		
-40.59   	-124.51   	 92.39   	 412.00		 88.34   	1281.79		
-29.60   	-115.97   	 94.04   	 386.57		 93.47   	1113.93		
-16.78   	-112.30   	 95.58   	 371.31		 97.92   	 854.52		
 -7.02   	-113.22   	 97.07   	 361.14		101.34   	 620.55		
 -2.75   	-115.05   	 98.51   	 356.05		103.82   	 559.51		
 -3.05   	-114.14   	 99.94   	 361.14		106.06   	 610.37		
 -4.58   	-111.08   	101.38   	 361.14		108.50   	 773.14		
 -5.19   	-109.56   	102.83   	 371.31		111.60   	 859.61		
 -5.19   	-111.39   	104.31   	 376.40		115.04   	 773.14		
 -7.02   	-115.66   	105.82   	 376.40		118.13   	 661.24		
-10.07   	-118.71   	107.32   	 366.22		120.77   	 554.42		
-12.21   	-116.58   	108.79   	 366.22		122.99   	 559.51		
-10.68   	-108.34   	110.25   	 350.97		125.23   	 712.10		
 -5.19   	-96.13   	111.66   	 340.79		128.08   	 808.75		
  2.14   	-84.84   	113.02   	 325.53		131.31   	 707.02		
  7.93   	-77.21   	114.32   	 320.45		134.14   	 564.60		
 11.90   	-73.55   	115.60   	 300.10		136.40   	 493.39		
 13.73   	-72.33   	116.81   	 289.93		138.37   	 447.61		
 14.65   	-70.50   	117.96   	 269.58		140.16   	 417.09		
 14.95   	-66.53   	119.04   	 259.41		141.83   	 361.14		
 15.56   	-59.51   	120.08   	 239.06		143.28   	 376.40		
 17.40   	-49.74   	121.04   	 228.89		144.78   	 361.14		
 21.06   	-38.45   	121.95   	 218.72		146.23   	 228.89		
 25.94   	-27.16   	122.83   	 208.54		147.14   	 172.94		
 29.30   	-17.40   	123.66   	 203.46		147.83   	 213.63		
 28.69   	 -9.77   	124.48   	 203.46		148.69   	 249.24		
 23.80   	 -4.58   	125.29   	 208.54		149.68   	 152.59		
 16.48   	  0.31   	126.12   	 213.63		150.29   	  45.78		
 10.99   	  5.80   	126.98   	 223.80		150.48   	   0.00		
 10.38   	 12.51   	127.87   	 228.89		150.48   	   5.09		
 15.56   	 19.53   	128.79   	 233.98		150.50   	  86.47		
 22.89   	 25.63   	129.72   	 233.98		150.84   	 198.37		
 27.16   	 28.99   	130.66   	 213.63		151.64   	 147.51		
 24.72   	 28.99   	131.52   	 198.37		152.23(S)	 -25.43		
 15.56   	 25.63   	132.31   	 162.77		152.13   	 -81.38		
  3.66   	 19.53   	132.96   	 127.16		151.80   	 -30.52		
 -6.41   	 11.60   	133.47   	  91.56		151.68   	 -15.26		
-12.21   	  2.44   	133.83   	  61.04		151.62   	 -20.35		
-13.43   	 -6.71   	134.08   	  30.52		151.54   	-137.33		
-12.51   	-14.95   	134.20   	  10.17		150.99   	-254.32		
-11.60   	-21.06   	134.24   	   5.09		149.97   	-167.85		
-13.43   	-25.02   	134.26   	  -5.09		149.30   	  35.61		
-19.23   	-28.38   	134.24   	   5.09		149.44   	  55.95		
-27.47   	-32.96   	134.26   	   0.00		149.66   	-162.77		
-35.71   	-39.37   	134.26   	   5.09		149.01   	-315.36		
-40.89   	-45.78   	134.28   	   5.09		147.75   	-172.94		
-43.03   	-50.96   	134.30(S)	   0.00		147.06   	 -50.86		
-43.95   	-55.24   	134.30   	  -5.09		146.86   	-152.59		
-46.39   	-59.51   	134.28   	 -20.35		146.25   	-122.07		
-50.05   	-64.09   	134.20   	 -35.61		145.76   	 -86.47		
-52.80   	-67.44   	134.06   	 -45.78		145.41   	-122.07		
-51.88   	-66.53   	133.88   	 -76.30		144.92   	-147.51		
-46.39   	-61.04   	133.57   	 -91.56		144.33   	-152.59		
-39.06   	-52.19   	133.20   	-127.16		143.72   	-228.89		
-32.35   	-44.25   	132.70   	-157.68		142.81   	-406.92		
-27.47   	-39.67   	132.06   	-203.46		141.18   	-605.29		
-26.25   	-39.37   	131.25   	-249.24		138.76   	-712.10		
-27.77   	-41.20   	130.25   	-295.01		135.91   	-671.41		
-32.04   	-42.72   	129.07   	-345.88		133.22   	-600.20		
-37.84   	-42.72   	127.69   	-381.48		130.82   	-574.77		
-43.33   	-42.42   	126.16   	-406.92		128.52   	-656.15		
-47.00   	-42.72   	124.54   	-417.09		125.90   	-737.54		
-47.91   	-44.86   	122.87   	-417.09		122.95   	-691.76		
-47.00   	-47.00   	121.20   	-391.66		120.18   	-625.63		
-44.25   	-47.61   	119.63   	-356.05		117.68   	-605.29		
-40.89   	-44.56   	118.21   	-310.27		115.26   	-513.73		
-37.54   	-38.45   	116.97   	-259.41		113.20   	-356.05		
-34.79   	-31.43   	115.93   	-213.63		111.78   	-269.58		
-33.57   	-25.63   	115.08   	-162.77		110.70   	-401.83		
-32.65   	-22.89   	114.42   	-132.25		109.09   	-503.56		
-31.74   	-22.89   	113.90   	-101.73		107.08   	-493.39		
-31.74   	-24.72   	113.49   	 -86.47		105.11   	-473.04		
-33.26   	-27.16   	113.14   	 -86.47		103.21   	-412.00		
-36.32   	-29.91   	112.80   	 -96.64		101.57   	-452.69		
-39.98   	-32.35   	112.41   	-111.90		 99.76   	-452.69		
-42.11   	-33.87   	111.96   	-132.25		 97.94   	-437.43		
-42.42   	-33.87   	111.43   	-167.85		 96.19   	-330.62		
-41.81   	-32.35   	110.76   	-188.20		 94.87   	-122.07		
-42.72   	-31.43   	110.01   	-218.72		 94.38   	-147.51		
-45.17   	-32.65   	109.13   	-233.98		 93.79   	-264.50		
-47.61   	-34.79   	108.20   	-244.15		 92.74   	-249.24		
-47.91   	-36.01   	107.22   	-244.15		 91.74   	 -61.04		
-45.47   	-34.79   	106.25   	-239.06		 91.50   	 172.94		
-40.59   	-31.74   	105.29   	-218.72		 92.19   	 183.11		
-35.71   	-29.60   	104.41   	-198.37		 92.92   	  50.86		
-32.65   	-30.82   	103.62   	-162.77		 93.12   	  -5.09		
-32.04   	-35.40   	102.97   	-132.25		 93.10   	  40.69		
-34.18   	-42.11   	102.44   	-101.73		 93.27   	 193.29		
-37.23   	-49.74   	102.03   	 -66.12		 94.04   	 259.41		
-40.59   	-57.37   	101.77   	 -45.78		 95.08   	  45.78		
-43.64   	-62.87   	101.59   	 -35.61		 95.26   	  -5.09		
-45.78   	-64.39   	101.44   	 -30.52		 95.24   	 106.82		
-47.91   	-60.73   	101.32   	 -40.69		 95.67   	 101.73		
-48.83   	-55.54   	101.16   	 -50.86		 96.07   	 -20.35		
-48.52   	-53.41   	100.96   	 -66.12		 95.99   	  86.47		
-47.00   	-56.46   	100.69   	 -86.47		 96.34   	 188.20		
-44.86   	-63.48   	100.35   	 -96.64		 97.09   	  66.12		
-43.33   	-69.27   	 99.96   	-111.90		 97.35   	 -71.21		
-43.33   	-70.80   	 99.51   	-111.90		 97.07   	-137.33		
-44.25   	-67.75   	 99.06   	-116.99		 96.52   	-132.25		
-45.78   	-63.78   	 98.60   	-111.90		 95.99   	 -81.38		
-47.30   	-62.26   	 98.15   	-101.73		 95.67   	 -81.38		
-47.91   	-63.48   	 97.74   	 -96.64		 95.34   	 -91.56		
-47.00   	-66.53   	 97.35   	 -76.30		 94.97   	-106.82		
-43.95   	-68.97   	 97.05   	 -66.12		 94.55   	-116.99		
-39.98   	-69.27   	 96.78   	 -61.04		 94.08   	-132.25		
-36.93   	-68.05   	 96.54   	 -45.78		 93.55   	-116.99		
-36.93   	-65.61   	 96.36   	 -50.86		 93.08   	-147.51		
-40.59   	-60.73   	 96.15   	 -50.86		 92.49   	-269.58		
-44.25   	-51.57   	 95.95   	 -61.04		 91.41   	-310.27		
-45.17   	-36.93   	 95.71   	 -76.30		 90.17   	-284.84		
-41.50   	-18.92   	 95.40   	 -96.64		 89.03   	-264.50		
-35.10   	 -1.53   	 95.01   	-116.99		 87.98   	-213.63		
-28.99   	  9.46   	 94.55   	-142.42		 87.12   	-188.20		
-26.25   	 11.90   	 93.98   	-167.85		 86.37   	-228.89		
-26.55   	  7.93   	 93.31   	-193.29		 85.45   	-300.10		
-27.47   	  3.66   	 92.53   	-218.72		 84.25   	-254.32		
-25.33   	  4.27   	 91.66   	-239.06		 83.23   	-106.82		
-18.92   	 14.04   	 90.70   	-249.24		 82.81   	 -35.61		
 -8.85   	 33.57   	 89.70   	-259.41		 82.66   	 -91.56		
  1.53   	 58.59   	 88.67   	-259.41		 82.30   	 -66.12		
  7.32   	 80.57   	 87.63   	-249.24		 82.03   	 -20.35		
  7.63   	 91.25   	 86.63   	-228.89		 81.95   	 -20.35		
  5.49   	 84.84   	 85.72   	-203.46		 81.87   	  25.43		
  6.41   	 63.48   	 84.90   	-172.94		 81.97   	  50.86		
 13.12   	 35.10   	 84.21   	-142.42		 82.18   	 -20.35		
 23.80   	  9.77   	 83.64   	-101.73		 82.10   	 -20.35		
 31.74   	 -6.71   	 83.23   	 -81.38		 82.01   	 132.25		
 29.60   	-14.95   	 82.91   	 -50.86		 82.54   	 244.15		
 16.78   	-18.92   	 82.71   	 -35.61		 83.52   	 152.59		
 -2.14   	-23.19   	 82.56   	 -25.43		 84.13   	   5.09		
-21.97   	-30.52   	 82.46   	 -25.43		 84.15   	 -86.47		
-37.54   	-41.81   	 82.36   	 -25.43		 83.80   	-259.41		
-47.30   	-57.37   	 82.26   	 -35.61		 82.77   	-259.41		
-51.88   	-75.38   	 82.12   	 -50.86		 81.73   	  76.30		
-52.80   	-92.77   	 81.91   	 -61.04		 82.03   	 427.26		
-51.57   	-105.29   	 81.67   	 -81.38		 83.74   	 396.74		
-48.52   	-110.17   	 81.34   	 -91.56		 85.33   	 116.99		
-44.86   	-108.03   	 80.98   	-106.82		 85.80   	-147.51		
-41.81   	-102.54   	 80.55   	-116.99		 85.21   	-239.06		
-40.28   	-97.05   	 80.08   	-137.33		 84.25   	-178.03		
-40.28   	-93.69   	 79.53   	-152.59		 83.54   	-188.20		
-42.11   	-93.99   	 78.92   	-167.85		 82.79   	-264.50		
-44.86   	-97.35   	 78.25   	-167.85		 81.73   	-233.98		
-47.91   	-101.62   	 77.58   	-172.94		 80.79   	 -91.56		
-50.05   	-105.29   	 76.89   	-172.94		 80.43   	  55.95		
-52.19   	-107.42   	 76.20   	-152.59		 80.65   	-147.51		
-54.32   	-108.64   	 75.58   	-147.51		 80.06   	-488.30		
-56.76   	-110.47   	 74.99   	-127.16		 78.11   	-417.09		
-60.73   	-116.27   	 74.49   	-111.90		 76.44   	-116.99		
-68.36   	-130.00   	 74.04   	-106.82		 75.97   	  35.61		
-81.48   	-154.72   	 73.61   	 -96.64		 76.11   	   5.09		
-101.01   	-192.87   	 73.22   	 -96.64		 76.13   	-183.11		
-123.60   	-238.34   	 72.84   	 -96.64		 75.40   	-315.36		
-138.24   	-274.66   	 72.45   	 -91.56		 74.14   	-254.32		
-129.39   	-278.93   	 72.09   	 -91.56		 73.12   	-101.73		
-81.48   	-231.02   	 71.72   	 -86.47		 72.72   	 -15.26		
 15.56   	-122.07   	 71.37   	 -81.38		 72.65   	  71.21		
158.08   	 43.64   	 71.05   	 -81.38		 72.94   	 111.90		
325.93   	254.52   	 70.72   	 -81.38		 73.39   	  76.30		
481.87   	504.15   	 70.40   	 -91.56		 73.69   	  71.21		
583.80   	787.66   	 70.03   	 -96.64		 73.98   	   0.00		
599.98   	1070.25   	 69.64   	-239.06		 73.98   	  20.35		
377.50   	1329.04(R)	 68.69   	-142.42		 74.06   	 172.94		
207.21   	1182.56   	 68.12   	-152.59		 74.75   	 152.59		
 56.76   	875.85   	 67.51   	-162.77		 75.36   	 178.03		
-49.74   	520.32   	 66.86   	-167.85		 76.07   	 213.63		
-113.53   	233.46   	 66.18   	-167.85		 76.93   	  96.64		
-150.76   	 68.66   	 65.51   	-157.68		 77.31   	 -76.30		
-177.61   	  8.24   	 64.88   	-142.42		 77.01   	-183.11		
-197.75   	  3.05   	 64.31   	-111.90		 76.28   	-178.03		
-205.69   	 10.99   	 63.87   	 -86.47		 75.56   	 -66.12		
-196.23   	 13.12   	 63.52   	 -45.78		 75.30   	  96.64		
-170.90   	  6.71   	 63.34   	 -15.26		 75.69   	  91.56		
-137.94   	-10.38   	 63.28(D)	  20.35		 76.05   	 -91.56		
-106.81   	-39.67   	 63.36   	  45.78		 75.69   	-198.37		
-83.01   	-75.68   	 63.54   	  66.12		 74.89   	-162.77		
-68.36   	-107.12   	 63.80   	  81.38		 74.24   	 -96.64		
-61.65   	-126.65   	 64.13   	  86.47		 73.86   	 -66.12		
-59.51   	-134.58   	 64.48   	  86.47		 73.59   	 -55.95		
-58.29   	-136.72   	 64.82   	  81.38		 73.37   	 -71.21		
-55.24   	-137.02   	 65.15   	  86.47		 73.08   	-116.99		
-50.66   	-137.94   	 65.49   	  91.56		 72.61   	-157.68		
-47.61   	-140.08   	 65.86   	 122.07		 71.98   	-116.99		
-48.22   	-144.04   	 66.35   	 172.94		 71.52   	 -15.26		
-51.27   	-149.23   	 67.04   	 244.15		 71.45   	 152.59		
-54.93   	-153.50   	 68.02   	 330.62		 72.06   	 269.58		
-56.46   	-154.72   	 69.34   	 437.43		 73.14   	 300.10		
-56.46   	-152.89   	 71.09   	 534.08		 74.34   	 284.84		
-55.85   	-150.15   	 73.22   	 620.55		 75.48   	  81.38		
-54.63   	-148.01   	 75.71   	 676.50		 75.81   	 330.62		
-51.88   	-147.09   	 78.41   	 717.19		 77.13   	 544.25		
-47.30   	-146.48   	 81.28   	 717.19		 79.31   	-1566.63		
-41.50   	-144.35   	 84.15   	 707.02		 73.04   	-2314.33		
-36.32   	-139.77   	 86.98   	 666.32		 63.78   	-218.72		
-33.26   	-133.97   	 89.64   	 615.46		 62.91(D)	1200.40		
-32.96   	-128.48   	 92.11   	 549.34		 67.71   	1505.59		
-34.48   	-126.04   	 94.30   	 478.13		 73.73   	1393.69		
-36.32   	-127.26   	 96.22   	 412.00		 79.31   	 864.70		
-37.23   	-130.62   	 97.86   	 345.88		 82.77   	 478.13		
-36.32   	-133.67   	 99.25   	 305.19		 84.68   	 590.03		
-33.26   	-133.36   	100.47   	 269.58		 87.04   	 925.73		
-28.69   	-130.00   	101.55   	 259.41		 90.74   	1200.40		
-24.11   	-124.82   	102.58   	 259.41		 95.54   	1261.44		
-20.45   	-119.93   	103.62   	 269.58		100.59   	1007.12		
-19.53   	-116.58   	104.70   	 295.01		104.62   	 630.72		
-20.45   	-114.44   	105.88   	 310.27		107.14   	 437.43		
-21.06   	-112.92   	107.12   	 330.62		108.89   	 488.30		
-19.53   	-111.39   	108.44   	 350.97		110.84   	 696.84		
-16.17   	-109.56   	109.85   	 371.31		113.63   	 915.56		
-11.29   	-107.42   	111.33   	 391.66		117.29   	 956.25		
 -6.71   	-104.06   	112.90   	 406.92		121.12   	 798.57		
 -3.05   	-99.79   	114.53   	 422.18		124.31   	 645.98		
 -0.61   	-94.91   	116.22   	 437.43		126.90   	 630.72		
  0.92   	-90.94   	117.96   	 437.43		129.42   	 661.24		
  0.61   	-87.89   	119.71   	 432.35		132.06   	 686.67		
 -0.31   	-84.53   	121.44   	 417.09		134.81   	 722.28		
  0.31   	-79.35   	123.11   	 391.66		137.70   	 630.72		
  3.66   	-71.72   	124.68   	 366.22		140.22   	 462.87		
  9.77   	-62.56   	126.14   	 335.71		142.07   	 356.05		
 14.95   	-54.93   	127.49   	 310.27		143.50   	 366.22		
 16.17   	-49.44   	128.73   	 284.84		144.96   	 366.22		
 13.73   	-45.47   	129.87   	 269.58		146.43   	 361.14		
 10.38   	-39.67   	130.95   	 264.50		147.87   	 361.14		
  8.85   	-30.82   	132.00   	 259.41		149.32   	 279.75		
  9.77   	-19.23   	133.04   	 274.67		150.44   	 142.42		
 10.99   	 -6.71   	134.14   	 289.93		151.01   	 188.20		
 10.38   	  4.27   	135.30   	 295.01		151.76   	 269.58		
  7.32   	 13.12   	136.48   	 310.27		152.84   	 183.11		
  4.88   	 20.14   	137.72   	 300.10		153.57   	  30.52		
  5.49   	 25.94   	138.92   	 295.01		153.69   	 -76.30		
  8.85   	 31.13   	140.10   	 279.75		153.39   	 -61.04		
 13.12   	 34.79   	141.22   	 249.24		153.14   	  40.69		
 15.56   	 37.54   	142.22   	 223.80		153.31   	  91.56		
 15.56   	 38.76   	143.11   	 193.29		153.67   	  45.78		
 14.65   	 38.15   	143.89   	 157.68		153.85   	 -25.43		
 12.51   	 35.71   	144.52   	 127.16		153.75   	 -55.95		
  8.54   	 31.13   	145.02   	  91.56		153.53   	  35.61		
  1.53   	 24.11   	145.39   	  61.04		153.67   	 122.07		
 -7.93   	 14.95   	145.64   	  35.61		154.16   	  81.38		
-17.40   	  4.58   	145.78   	   5.09		154.49(S)	 -10.17		
-22.89   	 -5.49   	145.80(S)	 -20.35		154.44   	-188.20		
-23.19   	-13.43   	145.72   	 -50.86		153.69   	-340.79		
-19.84   	-18.92   	145.51   	 -71.21		152.33   	-233.98		
-16.78   	-22.58   	145.23   	 -91.56		151.39   	 -61.04		
-18.01   	-25.33   	144.86   	-106.82		151.15   	 -20.35		
-25.02   	-29.60   	144.43   	-116.99		151.07   	 -35.61		
