  I     	  II     	  AOp     	  AOp'		  AO     	  AO'		
626.22   	-1039.12(R)	 65.82   	 -81.38		 67.73   	 -76.30		
513.92   	-992.74   	 65.49   	 -71.21		 67.43   	 -71.21		
434.57   	-898.44   	 65.21   	 -76.30		 67.14   	 -76.30		
348.21   	-752.56   	 64.90   	 -71.21		 66.84   	 -71.21		
247.50   	-458.98   	 64.62   	 -71.21		 66.55   	 -71.21		
132.45   	-191.96   	 64.33   	 -71.21		 66.27   	 -71.21		
 47.61   	-22.28   	 64.05   	 -71.21		 65.98   	 -71.21		
  9.77   	 55.54   	 63.76   	 -66.12		 65.70   	 -76.30		
-26.55   	 55.85   	 63.50   	 -61.04		 65.39   	 -71.21		
-34.18   	 68.97   	 63.26   	 -61.04		 65.11   	 -76.30		
-40.89   	 85.45   	 63.01   	 -50.86		 64.80   	 -76.30		
-50.35   	 90.33   	 62.81   	 -40.69		 64.50   	 -71.21		
-45.47   	102.23   	 62.64   	 -25.43		 64.21   	 -71.21		
-49.13   	104.68   	 62.54(D)	   0.00		 63.93   	 -61.04		
-52.19   	111.69   	 62.54   	  20.35		 63.68   	 -61.04		
-49.44   	121.15   	 62.62   	  45.78		 63.44   	 -45.78		
-59.20   	122.07   	 62.81   	  76.30		 63.26   	 -40.69		
-55.85   	125.73   	 63.11   	 106.82		 63.09   	 -15.26		
-40.59   	132.75   	 63.54   	 132.25		 63.03   	  -5.09		
-48.22   	140.69   	 64.07   	 162.77		 63.01(D)	  20.35		
-52.80   	140.38   	 64.72   	 178.03		 63.09   	  45.78		
-70.19   	137.02   	 65.43   	 203.46		 63.28   	  76.30		
-75.38   	138.85   	 66.25   	 218.72		 63.58   	  96.64		
-63.78   	140.69   	 67.12   	 233.98		 63.97   	 127.16		
-60.42   	150.45   	 68.06   	 259.41		 64.48   	 157.68		
-43.64   	150.76   	 69.09   	 269.58		 65.11   	 188.20		
-49.74   	149.23   	 70.17   	 295.01		 65.86   	 218.72		
-59.81   	161.74   	 71.35   	 305.19		 66.73   	 244.15		
-61.04   	166.32   	 72.57   	 325.53		 67.71   	 274.67		
-57.07   	166.63   	 73.88   	 340.79		 68.81   	 295.01		
-39.98   	159.61   	 75.24   	 350.97		 69.99   	 315.36		
-41.81   	159.00   	 76.64   	 361.14		 71.25   	 335.71		
-41.50   	162.05   	 78.09   	 376.40		 72.59   	 361.14		
-38.15   	175.48   	 79.59   	 386.57		 74.04   	 376.40		
-51.27   	183.72   	 81.14   	 391.66		 75.54   	 391.66		
-57.07   	180.36   	 82.71   	 401.83		 77.11   	 406.92		
-52.49   	183.41   	 84.31   	 406.92		 78.74   	 422.18		
-57.68   	179.75   	 85.94   	 417.09		 80.43   	 442.52		
-54.02   	187.07   	 87.61   	 427.26		 82.20   	 447.61		
-47.00   	202.33   	 89.32   	 447.61		 83.99   	 467.95		
-44.56   	213.01   	 91.11   	 467.95		 85.86   	 473.04		
-37.84   	225.52   	 92.98   	 488.30		 87.75   	 483.21		
-40.59   	224.00   	 94.93   	 503.56		 89.68   	 498.47		
-30.82   	227.97   	 96.95   	 523.90		 91.68   	 498.47		
-27.47   	238.95   	 99.04   	 534.08		 93.67   	 513.73		
-37.54   	246.89   	101.18   	 539.16		 95.73   	 518.82		
-39.06   	268.25   	103.34   	 544.25		 97.80   	 528.99		
-49.44   	283.81   	105.51   	 539.16		 99.92   	 534.08		
-44.25   	287.78   	107.67   	 523.90		102.05   	 539.16		
-30.82   	315.25   	109.77   	 508.65		104.21   	 544.25		
-15.26   	340.88   	111.80   	 493.39		106.39   	 549.34		
 -7.63   	363.77   	113.77   	 467.95		108.59   	 554.42		
 -4.27   	407.41   	115.65   	 457.78		110.80   	 554.42		
-11.90   	426.94   	117.48   	 452.69		113.02   	 549.34		
-10.68   	452.58   	119.29   	 447.61		115.22   	 544.25		
 -1.22   	480.65   	121.08   	 462.87		117.40   	 539.16		
 -6.71   	499.88   	122.93   	 478.13		119.55   	 534.08		
 10.99   	518.49   	124.84   	 503.56		121.69   	 518.82		
 24.11   	520.94   	126.86   	 534.08		123.76   	 513.73		
 35.40   	541.38   	128.99   	 559.51		125.82   	 493.39		
 55.85   	559.39   	131.23   	 574.77		127.79   	 488.30		
 56.76   	556.03   	133.53   	 564.60		129.75   	 467.95		
 57.98   	569.46   	135.79   	 539.16		131.62   	 462.87		
 65.00   	571.29   	137.94   	 483.21		133.47   	 442.52		
 70.80   	549.93   	139.88   	 427.26		135.24   	 432.35		
 81.79   	549.32   	141.59   	 371.31		136.97   	 427.26		
 82.40   	528.26   	143.07   	 320.45		138.68   	 412.00		
 74.46   	495.30   	144.35   	 284.84		140.32   	 406.92		
 70.50   	469.67   	145.49   	 264.50		141.95   	 396.74		
 67.44   	440.06   	146.55   	 264.50		143.54   	 391.66		
 67.75   	401.61   	147.61   	 264.50		145.11   	 376.40		
 61.95   	356.75   	148.67   	 279.75		146.61   	 366.22		
 44.25   	306.40   	149.79   	 284.84		148.08   	 350.97		
 40.59   	265.81   	150.93   	 300.10		149.48   	 340.79		
 20.14   	226.75   	152.13   	 295.01		150.84   	 320.45		
 16.17   	212.71   	153.31   	 295.01		152.13   	 310.27		
  3.66   	182.50   	154.49   	 274.67		153.37   	 289.93		
-15.87   	155.94   	155.58   	 259.41		154.53   	 269.58		
-13.12   	144.04   	156.62   	 239.06		155.60   	 259.41		
-20.14   	111.08   	157.58   	 208.54		156.64   	 233.98		
-10.68   	109.86   	158.41   	 183.11		157.58   	 223.80		
 -0.92   	104.68   	159.14   	 152.59		158.47   	 203.46		
 -3.97   	 88.20   	159.76   	 127.16		159.29   	 183.11		
-11.60   	 77.51   	160.26   	  96.64		160.02   	 167.85		
-20.45   	 72.94   	160.65   	  66.12		160.69   	 147.51		
-19.84   	 75.38   	160.91   	  50.86		161.28   	 127.16		
-33.87   	 65.31   	161.12   	  25.43		161.79   	 106.82		
-30.82   	 73.85   	161.22   	  15.26		162.22   	  86.47		
-30.52   	 67.44   	161.28   	  -5.09		162.56   	  61.04		
-32.65   	 53.71   	161.26   	 -20.35		162.81   	  40.69		
-28.38   	 52.19   	161.18   	 -35.61		162.97   	  10.17		
-23.80   	 50.66   	161.04   	 -66.12		163.01   	 -10.17		
-23.19   	 47.61   	160.77   	 -91.56		162.97   	 -40.69		
-28.99   	 38.15   	160.41   	-132.25		162.81   	 -71.21		
-19.23   	 39.98   	159.88   	-178.03		162.52   	-101.73		
-14.65   	 31.13   	159.17   	-233.98		162.12   	-137.33		
-18.31   	 44.56   	158.23   	-289.93		161.57   	-167.85		
-18.31   	 38.76   	157.07   	-361.14		160.89   	-198.37		
-33.87   	 37.84   	155.63   	-422.18		160.10   	-239.06		
-47.30   	 36.62   	153.94   	-488.30		159.14   	-274.67		
-35.10   	 17.40   	151.98   	-549.34		158.05   	-310.27		
-33.87   	 17.09   	149.79   	-600.20		156.81   	-350.97		
-27.47   	 15.87   	147.38   	-635.81		155.40   	-386.57		
-22.28   	 12.21   	144.84   	-661.24		153.85   	-427.26		
-25.94   	 13.12   	142.20   	-666.32		152.15   	-452.69		
-18.62   	 17.09   	139.53   	-656.15		150.34   	-488.30		
-15.87   	 17.40   	136.91   	-640.89		148.38   	-508.65		
-21.97   	 18.62   	134.34   	-610.37		146.35   	-528.99		
-36.32   	 19.84   	131.90   	-584.94		144.23   	-544.25		
-48.22   	 14.04   	129.56   	-549.34		142.05   	-549.34		
-49.13   	 18.01   	127.36   	-513.73		139.86   	-554.42		
-47.00   	 20.45   	125.31   	-483.21		137.64   	-554.42		
-32.35   	 29.30   	123.38   	-447.61		135.42   	-539.16		
-28.08   	 27.77   	121.59   	  N/A		133.26   	  N/A		
