  I     	  II     	  LVp     	  LVp'		  CH2     	  CH2'		
-141.91   	 96.13   	104.48   	-188.20		101.69   	-239.06		
-141.60   	 92.77   	103.72   	-274.67		100.73   	-228.89		
-144.35   	 92.47   	102.62   	-340.79		 99.82   	-213.63		
-144.65   	 90.64   	101.26   	-371.31		 98.96   	-198.37		
-146.18   	 86.67   	 99.78   	-366.22		 98.17   	-188.20		
-146.79   	 85.45   	 98.31   	-350.97		 97.42   	-178.03		
-145.57   	 84.53   	 96.91   	-350.97		 96.70   	-167.85		
-145.87   	 82.70   	 95.50   	-376.40		 96.03   	-157.68		
-148.93   	 80.87   	 94.00   	-422.18		 95.40   	-162.77		
-148.62   	 80.87   	 92.31   	-488.30		 94.75   	-157.68		
-150.45   	 79.65   	 90.36   	-549.34		 94.12   	-162.77		
-152.28   	 78.74   	 88.16   	-590.03		 93.47   	-167.85		
-149.54   	 81.79   	 85.80   	-600.20		 92.80   	-172.94		
-149.84   	 79.65   	 83.40   	-569.68		 92.11   	-183.11		
-153.50   	 77.82   	 81.12   	-488.30		 91.37   	-183.11		
-154.11   	 77.21   	 79.17   	-381.48		 90.64   	-183.11		
-156.56   	 74.46   	 77.64   	-254.32		 89.91   	-183.11		
-156.86   	 75.68   	 76.62   	-122.07		 89.18   	-172.94		
-154.11   	 76.90   	 76.13   	 -20.35		 88.48   	-162.77		
-155.03   	 77.82   	 76.05   	  50.86		 87.83   	-152.59		
-156.25   	 81.18   	 76.26   	  81.38		 87.22   	-142.42		
-157.78   	 79.96   	 76.58   	  91.56		 86.65   	-137.33		
-157.47   	 82.70   	 76.95   	  81.38		 86.10   	-122.07		
-157.17   	 82.70   	 77.27   	  76.30		 85.62   	-116.99		
-155.94   	 81.48   	 77.58   	  76.30		 85.15   	-101.73		
-155.94   	 83.31   	 77.88   	 106.82		 84.74   	 -96.64		
-155.94   	 83.62   	 78.31   	 137.33		 84.35   	 -81.38		
-155.03   	 84.23   	 78.86   	 178.03		 84.03   	 -76.30		
-155.03   	 85.14   	 79.57   	 208.54		 83.72   	 -71.21		
-152.89   	 85.75   	 80.41   	 218.72		 83.44   	 -66.12		
-151.37   	 84.84   	 81.28   	 218.72		 83.17   	 -61.04		
-152.59   	 85.45   	 82.16   	 188.20		 82.93   	 -55.95		
-149.23   	 87.89   	 82.91   	 157.68		 82.71   	 -55.95		
-146.79   	 88.50   	 83.54   	 122.07		 82.48   	 -50.86		
-144.65   	 90.94   	 84.03   	  96.64		 82.28   	 -50.86		
-131.53   	 95.52   	 84.41   	  81.38		 82.07   	 -40.69		
-118.41   	 99.49   	 84.74   	  91.56		 81.91   	 -40.69		
-102.23   	106.51   	 85.11   	  96.64		 81.75   	 -40.69		
-83.01   	111.08   	 85.49   	  96.64		 81.59   	 -30.52		
-72.94   	110.78   	 85.88   	  96.64		 81.46   	 -30.52		
-65.31   	112.30   	 86.27   	  71.21		 81.34   	 -30.52		
-58.59   	113.22   	 86.55   	  35.61		 81.22   	 -25.43		
-59.51   	117.80   	 86.69   	 -10.17		 81.12   	 -25.43		
-59.51   	125.12   	 86.65   	 -50.86		 81.02   	 -20.35		
-48.83   	136.11   	 86.45   	 -76.30		 80.94   	 -20.35		
-35.40   	144.35   	 86.14   	 -91.56		 80.85   	 -20.35		
-12.21   	149.84   	 85.78   	 -91.56		 80.77   	 -20.35		
 21.36   	158.08   	 85.41   	 -91.56		 80.69   	 -30.52		
 36.93   	158.39   	 85.05   	 -91.56		 80.57   	 -30.52		
 26.55   	153.50   	 84.68   	 -91.56		 80.45   	 -30.52		
 16.48   	157.17   	 84.31   	-106.82		 80.33   	 -35.61		
  2.14   	163.27   	 83.89   	-127.16		 80.18   	 -30.52		
 -2.44   	177.92   	 83.38   	-147.51		 80.06   	 -35.61		
 24.11   	201.42   	 82.79   	-157.68		 79.92   	 -35.61		
 30.82   	214.84   	 82.16   	-167.85		 79.78   	 -30.52		
 24.41   	214.23   	 81.48   	-157.68		 79.65   	 -35.61		
 20.45   	201.11   	 80.85   	-157.68		 79.51   	 -30.52		
 -1.83   	189.82   	 80.22   	-147.51		 79.39   	 -35.61		
-12.51   	190.12   	 79.63   	-142.42		 79.25   	 -35.61		
-22.89   	187.68   	 79.06   	-137.33		 79.10   	 -30.52		
-43.95   	178.22   	 78.51   	-132.25		 78.98   	 -30.52		
-66.22   	147.40   	 77.99   	-132.25		 78.86   	 -25.43		
-96.13   	106.20   	 77.46   	-116.99		 78.76   	 -20.35		
-114.44   	 82.70   	 76.99   	-106.82		 78.68   	 -20.35		
-134.28   	 71.72   	 76.56   	 -81.38		 78.60   	 -15.26		
-150.45   	 73.24   	 76.24   	 -71.21		 78.53   	 -15.26		
-148.62   	 76.90   	 75.95   	 -50.86		 78.47   	 -15.26		
-154.42   	 66.53   	 75.75   	 -45.78		 78.41   	 -15.26		
-152.28   	 59.51   	 75.56   	 -30.52		 78.35   	 -15.26		
-148.62   	 63.17   	 75.44   	 -25.43		 78.29   	 -15.26		
-150.76   	 66.53   	 75.34   	 -20.35		 78.23   	 -10.17		
-148.62   	 70.19   	 75.26   	 -15.26		 78.19   	 -15.26		
-146.79   	 72.94   	 75.20   	 -15.26		 78.13   	 -10.17		
-148.62   	 69.89   	 75.14   	  -5.09		 78.09   	 -15.26		
-149.84   	 66.83   	 75.12   	   0.00		 78.03   	 -20.35		
-150.45   	 67.44   	 75.12   	   5.09		 77.94   	 -20.35		
-151.06   	 67.14   	 75.14   	  20.35		 77.86   	 -20.35		
-149.23   	 65.92   	 75.22   	  20.35		 77.78   	 -20.35		
-146.79   	 67.44   	 75.30   	  10.17		 77.70   	 -25.43		
-147.09   	 65.92   	 75.34   	   0.00		 77.60   	 -30.52		
-145.57   	 68.05   	 75.34   	 -15.26		 77.48   	 -30.52		
-143.43   	 69.58   	 75.28   	 -25.43		 77.35   	 -30.52		
-141.91   	 68.66   	 75.18   	 -15.26		 77.23   	 -40.69		
-137.94   	 71.41   	 75.12   	   0.00		 77.07   	 -40.69		
-138.55   	 68.97   	 75.12   	  30.52		 76.91   	 -50.86		
-143.43   	 65.00   	 75.24   	  50.86		 76.70   	 -50.86		
-152.59   	 57.68   	 75.44   	  50.86		 76.50   	 -50.86		
-170.59   	 40.59   	 75.65   	  25.43		 76.30   	 -55.95		
-159.91   	 20.75   	 75.75   	 -10.17		 76.07   	 -55.95		
-117.80   	 -0.61   	 75.71   	 -50.86		 75.85   	 -61.04		
-42.72   	 -8.85   	 75.50   	 -66.12		 75.60   	 -66.12		
 61.65   	  9.77   	 75.24   	 -50.86		 75.34   	 -55.95		
183.41   	 62.56   	 75.04   	  -5.09		 75.12   	 -45.78		
287.48   	136.72   	 75.01   	  55.95		 74.93   	 -35.61		
403.75   	240.48   	 75.24   	  96.64		 74.79   	 -25.43		
511.17   	370.18   	 75.63   	 101.73		 74.69   	 -15.26		
566.71   	523.99   	 76.03   	  71.21		 74.63   	 -15.26		
624.08(R)	679.02   	 76.32   	 -15.26		 74.57   	 -10.17		
613.10   	762.02   	 76.26   	-116.99		 74.53   	 -15.26		
418.70   	665.28   	 75.79   	-213.63		 74.47   	 -25.43		
134.58   	424.50   	 74.93   	-269.58		 74.36   	 -35.61		
-162.96   	119.02   	 73.86   	-284.84		 74.22   	 -45.78		
-434.57   	-233.76   	 72.72   	-249.24		 74.04   	 -45.78		
-531.62   	-476.99   	 71.72   	-172.94		 73.86   	 -40.69		
-397.95   	-610.35   	 71.03   	 -86.47		 73.69   	 -35.61		
-274.66   	-726.62   	 70.68   	  -5.09		 73.55   	 -25.43		
-243.53   	-754.09   	 70.66   	  45.78		 73.45   	 -20.35		
-200.50   	-709.84   	 70.84   	  50.86		 73.37   	 -20.35		
-256.65   	-645.14   	 71.05   	  30.52		 73.29   	 -20.35		
-370.48   	-575.87   	 71.17   	 -10.17		 73.20   	 -30.52		
-406.80   	-520.02   	 71.13   	 -30.52		 73.08   	 -40.69		
-448.61   	-499.57   	 71.01   	 -35.61		 72.92   	 -35.61		
-477.91   	-505.68   	 70.86   	 -35.61		 72.78   	 -30.52		
-488.89   	-503.54   	 70.72   	 -40.69		 72.65   	 -30.52		
-471.50   	-502.62   	 70.56   	 -71.21		 72.53   	 -30.52		
-476.68   	-496.22   	 70.27   	-101.73		 72.41   	 -30.52		
-498.35   	-504.46   	 69.87   	-127.16		 72.29   	 -30.52		
-494.38   	-494.38   	 69.36   	-111.90		 72.17   	 -20.35		
-468.75   	-466.92   	 68.91   	 -45.78		 72.09   	 -15.26		
-444.95   	-433.96   	 68.73   	  76.30		 72.02   	 -10.17		
-398.25   	-375.98   	 69.03   	 213.63		 71.98   	 -10.17		
-357.36   	-305.18   	 69.89   	 361.14		 71.94   	 -10.17		
-319.52   	-229.80   	 71.33   	 467.95		 71.90   	 -20.35		
-267.94   	-162.66   	 73.20   	 534.08		 71.82   	 -25.43		
-236.51   	-107.42   	 75.34   	 554.42		 71.72   	 -45.78		
-208.44   	-69.89   	 77.56   	 579.86		 71.54   	 -61.04		
-188.29   	-50.05   	 79.88   	 661.24		 71.29   	-101.73		
-183.41   	-37.23   	 82.52   	 808.75		 70.88   	-122.07		
-172.73   	-25.33   	 85.76   	 935.91		 70.40   	-111.90		
-165.41   	-20.45   	 89.50   	 946.08		 69.95   	 -61.04		
-162.96   	-18.31   	 93.29   	 798.57		 69.70   	   5.09		
-158.69   	-15.87   	 96.48   	 539.16		 69.73   	  45.78		
-158.39   	-18.31   	 98.64   	 259.41		 69.91   	  71.21		
-155.33   	-17.70   	 99.67   	  61.04		 70.19   	  55.95		
-151.67   	-16.78   	 99.92   	  10.17		 70.42   	  25.43		
-149.54   	-20.14   	 99.96   	 101.73		 70.52   	 -10.17		
-147.09   	-19.53   	100.37   	 269.58		 70.48   	 -35.61		
-147.09   	-22.89   	101.44   	 437.43		 70.34   	 -45.78		
-151.37   	-26.55   	103.19   	 539.16		 70.15   	 -50.86		
-153.81   	-24.11   	105.35   	 513.73		 69.95   	 -55.95		
-157.78   	-26.55   	107.41   	 391.66		 69.73   	 -61.04		
-159.91   	-30.52   	108.97   	 208.54		 69.48   	 -55.95		
-158.39   	-30.21   	109.81   	  10.17		 69.26   	 -40.69		
-161.13   	-35.71   	109.85   	-127.16		 69.09   	 -25.43		
-161.13   	-40.89   	109.34   	-208.54		 68.99   	   0.00		
-163.27   	-43.95   	108.50   	-228.89		 68.99   	  35.61		
-164.18   	-47.91   	107.59   	-218.72		 69.14   	  86.47		
-160.52   	-50.05   	106.71   	-198.37		 69.48   	 147.51		
-161.13   	-52.19   	105.92   	-203.46		 70.07   	 228.89		
-162.96   	-56.46   	105.11   	-213.63		 70.99   	 330.62		
-165.10   	-62.56   	104.25   	-218.72		 72.31   	 422.18		
-170.29   	-67.44   	103.38   	  N/A		 74.00   	  N/A		
