  I     	  II     	  AO     	  AO'		  AO     	  AO'		
-30.52   	-82.40   	102.03   	 249.24		103.01   	 345.88		
-30.82   	-84.53   	103.03   	 274.67		104.39   	 335.71		
-32.96   	-86.98   	104.13   	 295.01		105.74   	 330.62		
-32.65   	-89.11   	105.31   	 320.45		107.06   	 325.53		
-36.93   	-91.25   	106.59   	 330.62		108.36   	 320.45		
-38.76   	-93.08   	107.91   	 340.79		109.64   	 315.36		
-39.37   	-98.27   	109.28   	 340.79		110.90   	 315.36		
-44.56   	-108.34   	110.64   	 325.53		112.17   	 305.19		
-45.78   	-116.27   	111.94   	 305.19		113.39   	 300.10		
-48.83   	-122.68   	113.16   	 284.84		114.59   	 300.10		
-55.24   	-130.92   	114.30   	 259.41		115.79   	 284.84		
-57.37   	-135.19   	115.34   	 233.98		116.93   	 279.75		
-63.78   	-137.33   	116.28   	 218.72		118.05   	 264.50		
-65.92   	-139.16   	117.15   	 213.63		119.10   	 259.41		
-68.97   	-143.43   	118.01   	 218.72		120.14   	 254.32		
-73.24   	-143.43   	118.88   	 228.89		121.16   	 249.24		
-75.68   	-149.23   	119.80   	 244.15		122.16   	 239.06		
-80.57   	-156.56   	120.77   	 259.41		123.11   	 233.98		
-84.53   	-156.56   	121.81   	 254.32		124.05   	 228.89		
-84.84   	-154.72   	122.83   	 244.15		124.96   	 213.63		
-85.14   	-147.09   	123.80   	 228.89		125.82   	 208.54		
-84.53   	-140.99   	124.72   	 193.29		126.65   	 193.29		
-84.53   	-130.62   	125.49   	 162.77		127.43   	 183.11		
-81.18   	-121.15   	126.14   	 122.07		128.16   	 172.94		
-79.04   	-114.44   	126.63   	  96.64		128.85   	 157.68		
-75.07   	-99.79   	127.02   	  76.30		129.48   	 147.51		
-66.53   	-88.50   	127.32   	  71.21		130.07   	 137.33		
-63.48   	-79.65   	127.61   	  86.47		130.62   	 127.16		
-57.68   	-65.00   	127.95   	 101.73		131.13   	 122.07		
-46.69   	-49.44   	128.36   	 132.25		131.62   	 111.90		
-43.03   	-40.89   	128.89   	 157.68		132.06   	 106.82		
-31.74   	-26.25   	129.52   	 162.77		132.49   	  96.64		
-23.19   	-17.40   	130.17   	 157.68		132.88   	  86.47		
-21.67   	-10.38   	130.80   	 132.25		133.22   	  76.30		
-12.82   	  1.53   	131.33   	  86.47		133.53   	  55.95		
 -8.54   	  5.80   	131.68   	  35.61		133.75   	  35.61		
 -4.58   	 10.07   	131.82(S)	 -25.43		133.90   	  15.26		
  3.66   	  9.77   	131.72   	 -86.47		133.96(S)	 -10.17		
  7.93   	  8.85   	131.37   	-147.51		133.92   	 -40.69		
 11.90   	 13.43   	130.78   	-193.29		133.75   	 -66.12		
 14.34   	 17.40   	130.01   	-239.06		133.49   	 -96.64		
 15.56   	 23.19   	129.05   	-264.50		133.10   	-127.16		
 16.17   	 26.86   	128.00   	-289.93		132.59   	-157.68		
 17.70   	 31.43   	126.84   	-310.27		131.96   	-188.20		
 18.92   	 33.87   	125.59   	-325.53		131.21   	-223.80		
 23.50   	 36.01   	124.29   	-340.79		130.31   	-254.32		
 23.50   	 36.01   	122.93   	-350.97		129.30   	-284.84		
 21.06   	 32.65   	121.53   	-361.14		128.16   	-315.36		
 23.19   	 33.26   	120.08   	-366.22		126.90   	-345.88		
 20.45   	 33.57   	118.62   	-350.97		125.51   	-371.31		
 21.36   	 37.54   	117.21   	-325.53		124.03   	-386.57		
 25.02   	 40.89   	115.91   	-289.93		122.48   	-391.66		
 25.33   	 44.56   	114.75   	-239.06		120.92   	-386.57		
 25.02   	 47.30   	113.79   	-188.20		119.37   	-376.40		
 25.63   	 47.30   	113.04   	-132.25		117.86   	-350.97		
 23.19   	 44.86   	112.51   	 -81.38		116.46   	-320.45		
 22.28   	 39.37   	112.19   	 -40.69		115.18   	-284.84		
 25.33   	 36.01   	112.02   	 -15.26		114.04   	-244.15		
 23.19   	 31.43   	111.96   	   0.00		113.06   	-208.54		
 27.16   	 32.65   	111.96   	  -5.09		112.23   	-167.85		
 26.55   	 37.84   	111.94   	 -25.43		111.56   	-137.33		
 24.11   	 41.50   	111.84   	 -45.78		111.01   	-106.82		
 24.72   	 45.47   	111.66   	 -76.30		110.58   	 -81.38		
 25.94   	 47.30   	111.35   	-106.82		110.25   	 -66.12		
 26.25   	 45.17   	110.93   	-132.25		109.99   	 -50.86		
 25.33   	 43.03   	110.40   	-142.42		109.79   	 -45.78		
 25.33   	 41.20   	109.83   	-147.51		109.60   	 -40.69		
 25.02   	 41.50   	109.24   	-142.42		109.44   	 -35.61		
 23.19   	 42.11   	108.67   	-127.16		109.30   	 -40.69		
 25.33   	 39.98   	108.16   	-111.90		109.13   	 -45.78		
 27.47   	 37.84   	107.71   	 -91.56		108.95   	 -50.86		
 26.86   	 33.57   	107.34   	 -81.38		108.75   	 -55.95		
 26.55   	 28.99   	107.02   	 -66.12		108.52   	 -66.12		
 26.55   	 26.25   	106.75   	 -66.12		108.26   	 -66.12		
 26.55   	 28.38   	106.49   	 -61.04		108.00   	 -76.30		
 25.94   	 27.47   	106.25   	 -71.21		107.69   	 -76.30		
 23.50   	 26.55   	105.96   	 -76.30		107.39   	 -86.47		
 22.89   	 24.11   	105.66   	 -91.56		107.04   	 -86.47		
 21.67   	 18.62   	105.29   	-101.73		106.69   	 -86.47		
 20.45   	 16.48   	104.88   	-116.99		106.35   	 -91.56		
 22.28   	 14.04   	104.41   	-122.07		105.98   	 -96.64		
 23.19   	 12.21   	103.93   	-122.07		105.59   	 -96.64		
 22.28   	 12.21   	103.44   	-127.16		105.21   	-101.73		
 22.89   	 10.07   	102.93   	-127.16		104.80   	-101.73		
 23.50   	  9.16   	102.42   	-127.16		104.39   	-101.73		
 23.50   	 12.51   	101.91   	-116.99		103.99   	-106.82		
 22.28   	 14.04   	101.44   	-116.99		103.56   	-111.90		
 20.75   	 11.60   	100.98   	-116.99		103.11   	-111.90		
 15.87   	  9.77   	100.51   	-106.82		102.66   	-111.90		
 18.31   	 10.99   	100.08   	-111.90		102.22   	-116.99		
 19.84   	 10.68   	 99.63   	-106.82		101.75   	-116.99		
 22.28   	 13.43   	 99.21   	-111.90		101.28   	-116.99		
 27.47   	 21.06   	 98.76   	-111.90		100.81   	-116.99		
 27.77   	 25.94   	 98.31   	-111.90		100.35   	-122.07		
 29.91   	 37.54   	 97.86   	-116.99		 99.86   	-116.99		
 36.93   	 58.59   	 97.40   	-111.90		 99.39   	-116.99		
 46.08   	 83.31   	 96.95   	-116.99		 98.92   	-122.07		
 59.20   	115.66   	 96.48   	-111.90		 98.43   	-116.99		
 68.05   	143.74   	 96.03   	-111.90		 97.97   	-116.99		
 75.38   	160.83   	 95.58   	-106.82		 97.50   	-111.90		
 80.57   	170.59   	 95.16   	-106.82		 97.05   	-116.99		
 84.23   	177.00   	 94.73   	-101.73		 96.58   	-111.90		
 89.11   	180.66   	 94.32   	-101.73		 96.13   	-111.90		
 91.25   	183.72   	 93.92   	 -96.64		 95.69   	-106.82		
 91.86   	185.55   	 93.53   	 -96.64		 95.26   	-111.90		
 86.06   	164.79   	 93.14   	 -96.64		 94.81   	-106.82		
 72.63   	126.04   	 92.76   	 -96.64		 94.38   	-106.82		
 56.76   	 83.62   	 92.37   	 -96.64		 93.96   	-101.73		
 42.11   	 48.52   	 91.98   	 -91.56		 93.55   	-101.73		
 30.52   	 25.02   	 91.62   	 -91.56		 93.14   	-101.73		
 23.80   	 15.87   	 91.25   	 -91.56		 92.74   	 -96.64		
 22.28   	 19.23   	 90.88   	 -86.47		 92.35   	 -91.56		
 18.31   	  6.41   	 90.54   	 -86.47		 91.98   	 -91.56		
 14.04   	-13.43   	 90.19   	 -86.47		 91.62   	 -91.56		
 14.04   	-32.35   	 89.85   	 -81.38		 91.25   	 -86.47		
 17.09   	-54.02   	 89.52   	 -81.38		 90.91   	 -81.38		
 17.09   	-68.05   	 89.20   	 -71.21		 90.58   	 -81.38		
 18.01   	-76.90   	 88.91   	 -71.21		 90.25   	 -71.21		
 20.75   	-76.60   	 88.63   	 -66.12		 89.97   	 -76.30		
 23.50   	-76.60   	 88.36   	 -61.04		 89.66   	 -66.12		
 26.55   	-78.13   	 88.12   	 -61.04		 89.40   	 -71.21		
 30.82   	-69.89   	 87.87   	 -55.95		 89.11   	 -61.04		
 34.18   	-65.61   	 87.65   	 -50.86		 88.87   	 -66.12		
 32.04   	-61.34   	 87.45   	 -55.95		 88.61   	 -61.04		
 30.82   	-57.07   	 87.22   	 -61.04		 88.36   	 -55.95		
 35.71   	-53.71   	 86.98   	 -61.04		 88.14   	 -61.04		
 38.76   	-55.54   	 86.73   	 -61.04		 87.89   	 -61.04		
 41.20   	-60.42   	 86.49   	 -66.12		 87.65   	 -55.95		
 46.08   	-63.17   	 86.23   	 -66.12		 87.43   	 -61.04		
 48.22   	-65.00   	 85.96   	 -71.21		 87.18   	 -61.04		
 43.33   	-61.04   	 85.68   	 -71.21		 86.94   	 -61.04		
 37.23   	-58.90   	 85.39   	 -66.12		 86.69   	 -61.04		
 32.65   	-54.32   	 85.13   	 -71.21		 86.45   	 -66.12		
 24.41   	-53.41   	 84.84   	 -66.12		 86.18   	 -61.04		
 15.26   	-59.51   	 84.58   	 -66.12		 85.94   	 -66.12		
 13.12   	-60.12   	 84.31   	 -66.12		 85.68   	 -66.12		
 10.68   	-56.15   	 84.05   	 -61.04		 85.41   	 -66.12		
  4.88   	-51.88   	 83.80   	 -66.12		 85.15   	 -66.12		
  6.10   	-40.89   	 83.54   	 -61.04		 84.88   	 -71.21		
  7.63   	-35.40   	 83.30   	 -61.04		 84.60   	 -66.12		
  4.27   	-30.82   	 83.05   	 -61.04		 84.33   	 -66.12		
  5.49   	-30.82   	 82.81   	 -55.95		 84.07   	 -61.04		
  7.93   	-33.26   	 82.58   	 -55.95		 83.82   	 -66.12		
  6.71   	-30.21   	 82.36   	 -50.86		 83.56   	 -61.04		
  6.71   	-30.52   	 82.16   	 -50.86		 83.32   	 -55.95		
  6.71   	-28.38   	 81.95   	 -45.78		 83.09   	 -55.95		
  4.27   	-28.08   	 81.77   	 -40.69		 82.87   	 -55.95		
  4.27   	-25.94   	 81.61   	 -40.69		 82.64   	 -50.86		
  6.41   	-19.23   	 81.44   	 -35.61		 82.44   	 -45.78		
  6.71   	 -5.19   	 81.30   	 -40.69		 82.26   	 -50.86		
  5.49   	 41.81   	 81.14   	 -40.69		 82.05   	 -45.78		
 18.62   	110.17   	 80.98   	 -45.78		 81.87   	 -50.86		
 27.47   	216.67   	 80.79   	 -50.86		 81.67   	 -45.78		
 38.76   	379.03   	 80.59   	 -55.95		 81.48   	 -50.86		
 82.09   	540.47   	 80.37   	 -55.95		 81.28   	 -45.78		
119.32   	746.77   	 80.14   	 -66.12		 81.10   	 -55.95		
167.54   	971.37   	 79.88   	 -66.12		 80.87   	 -50.86		
252.69   	1121.22   	 79.61   	 -66.12		 80.67   	 -55.95		
333.86   	1210.02(R)	 79.35   	 -66.12		 80.45   	 -50.86		
392.76   	1119.69   	 79.08   	 -66.12		 80.24   	 -55.95		
357.97   	823.06   	 78.82   	 -61.04		 80.02   	 -61.04		
257.26   	423.28   	 78.58   	 -55.95		 79.78   	 -55.95		
156.56   	119.63   	 78.35   	 -55.95		 79.55   	 -55.95		
 90.64   	-155.03   	 78.13   	 -50.86		 79.33   	 -55.95		
105.29   	-259.09   	 77.92   	 -50.86		 79.10   	 -55.95		
190.73   	-191.65   	 77.72   	 -45.78		 78.88   	 -55.95		
213.32   	-251.16   	 77.54   	 -40.69		 78.66   	 -55.95		
170.59   	-226.14   	 77.38   	 -45.78		 78.43   	 -50.86		
104.98   	-174.87   	 77.19   	 -40.69		 78.23   	 -50.86		
 43.33   	-176.39   	 77.03   	 -40.69		 78.03   	 -50.86		
 -3.97   	-122.68   	 76.87   	 -40.69		 77.82   	 -45.78		
-23.50   	-93.38   	 76.70   	 -40.69		 77.64   	 -50.86		
-17.09   	-72.33   	 76.54   	 -45.78		 77.44   	 -45.78		
-14.95   	-87.89   	 76.36   	 -40.69		 77.25   	 -45.78		
-17.70   	-84.53   	 76.20   	 -45.78		 77.07   	 -45.78		
-14.95   	-80.87   	 76.01   	 -35.61		 76.89   	 -45.78		
-14.04   	-75.68   	 75.87   	 -35.61		 76.70   	 -40.69		
-16.48   	-75.38   	 75.73   	 -25.43		 76.54   	 -40.69		
-17.09   	-69.27   	 75.63   	  -5.09		 76.38   	 -35.61		
-14.65   	-68.05   	 75.60(D)	  20.35		 76.24   	 -25.43		
-13.12   	-72.33   	 75.69   	  55.95		 76.13   	 -15.26		
-15.87   	-72.33   	 75.91   	  96.64		 76.07   	  -5.09		
-20.75   	-68.05   	 76.30   	 152.59		 76.05(D)	  20.35		
-16.17   	-66.53   	 76.91   	 203.46		 76.13   	  40.69		
-14.04   	-68.36   	 77.72   	 254.32		 76.30   	  66.12		
-15.26   	-64.39   	 78.74   	 289.93		 76.56   	  96.64		
-17.70   	-63.78   	 79.90   	 315.36		 76.95   	 127.16		
-18.31   	-61.04   	 81.16   	 325.53		 77.46   	 157.68		
-16.17   	-60.12   	 82.46   	 320.45		 78.09   	 183.11		
-20.45   	-63.48   	 83.74   	 300.10		 78.82   	 208.54		
-21.36   	-68.05   	 84.94   	 284.84		 79.65   	 228.89		
-21.36   	-69.58   	 86.08   	 264.50		 80.57   	 254.32		
-21.67   	-67.44   	 87.14   	 259.41		 81.59   	 269.58		
-21.67   	-66.53   	 88.18   	 259.41		 82.66   	 289.93		
-21.97   	-61.04   	 89.22   	 264.50		 83.82   	 305.19		
-23.19   	-58.29   	 90.27   	 269.58		 85.05   	 315.36		
-22.89   	-59.51   	 91.35   	 274.67		 86.31   	 330.62		
-23.50   	-65.31   	 92.45   	 274.67		 87.63   	 345.88		
-24.41   	-68.97   	 93.55   	 269.58		 89.01   	 350.97		
-24.41   	-71.41   	 94.63   	 254.32		 90.42   	 356.05		
-27.47   	-76.60   	 95.65   	 249.24		 91.84   	 361.14		
-29.91   	-74.77   	 96.64   	 233.98		 93.29   	 366.22		
-29.30   	-75.38   	 97.58   	 223.80		 94.75   	 366.22		
-32.35   	-80.26   	 98.47   	 223.80		 96.22   	 366.22		
-31.74   	-79.35   	 99.37   	 223.80		 97.68   	 366.22		
-31.13   	-82.09   	100.26   	 239.06		 99.15   	 361.14		
-32.35   	-84.23   	101.22   	 259.41		100.59   	 361.14		
-32.96   	-84.84   	102.26   	 279.75		102.03   	 356.05		
-32.04   	-87.89   	103.38   	 295.01		103.46   	 356.05		
-32.04   	-88.50   	104.56   	 310.27		104.88   	 345.88		
-34.48   	-89.72   	105.80   	 320.45		106.27   	 345.88		
-34.18   	-92.16   	107.08   	 315.36		107.65   	 335.71		
-36.32   	-92.77   	108.34   	 300.10		108.99   	 335.71		
-41.81   	-97.96   	109.54   	 289.93		110.34   	 320.45		
-43.95   	-102.23   	110.70   	 264.50		111.62   	 320.45		
-46.08   	-104.98   	111.76   	 254.32		112.90   	 310.27		
-50.35   	-109.86   	112.78   	 239.06		114.14   	 305.19		
-51.27   	-112.61   	113.73   	 244.15		115.36   	 295.01		
-57.37   	-116.88   	114.71   	 244.15		116.54   	 295.01		
-63.17   	-120.54   	115.69   	 259.41		117.72   	 284.84		
-67.75   	-125.12   	116.72   	 279.75		118.86   	 279.75		
-73.55   	-127.26   	117.84   	 295.01		119.98   	 279.75		
-74.16   	-130.62   	119.02   	 305.19		121.10   	 274.67		
-77.21   	-134.89   	120.24   	 295.01		122.20   	 269.58		
-81.48   	-136.72   	121.42   	 274.67		123.28   	 259.41		
-84.84   	-140.38   	122.52   	 239.06		124.31   	 249.24		
-90.33   	-139.47   	123.48   	 208.54		125.31   	 233.98		
-93.99   	-136.41   	124.31   	 167.85		126.25   	 218.72		
-95.83   	-133.97   	124.98   	 147.51		127.12   	 208.54		
-96.74   	-126.65   	125.57   	 142.42		127.95   	 193.29		
-97.66   	-122.99   	126.14   	 142.42		128.73   	 183.11		
-96.13   	-115.97   	126.71   	 162.77		129.46   	 178.03		
-93.08   	-104.68   	127.36   	 178.03		130.17   	 162.77		
-89.72   	-95.83   	128.08   	 193.29		130.82   	 162.77		
-83.31   	-80.57   	128.85   	 203.46		131.47   	 147.51		
-76.60   	-67.75   	129.66   	 203.46		132.06   	 147.51		
-72.02   	-54.93   	130.48   	 183.11		132.65   	 132.25		
-65.61   	-39.98   	131.21   	 162.77		133.18   	 127.16		
-59.20   	-28.08   	131.86   	 132.25		133.69   	 116.99		
-54.32   	-16.48   	132.39   	  96.64		134.16   	 106.82		
-43.64   	 -3.36   	132.78   	  55.95		134.59   	  96.64		
-33.87   	  6.41   	133.00   	  25.43		134.97   	  81.38		
-26.25   	 17.09   	133.10(S)	 -15.26		135.30   	  71.21		
-16.78   	 25.94   	133.04   	 -40.69		135.58   	  61.04		
-10.38   	 32.04   	132.88   	 -66.12		135.83   	  45.78		
 -5.19   	 39.37   	132.61   	 -86.47		136.01   	  30.52		
  3.36   	 45.17   	132.27   	-106.82		136.13   	   5.09		
  7.32   	 47.30   	131.84   	-116.99		136.15(S)	 -10.17		
  8.85   	 50.66   	131.37   	-132.25		136.11   	 -35.61		
  9.46   	 50.35   	130.84   	-152.59		135.97   	 -61.04		
 11.60   	 51.57   	130.23   	-178.03		135.73   	 -91.56		
 12.82   	 53.10   	129.52   	-208.54		135.36   	-122.07		
 17.70   	 52.80   	128.69   	-239.06		134.87   	-157.68		
 21.67   	 54.32   	127.73   	-279.75		134.24   	-188.20		
 20.45   	 52.49   	126.61   	-315.36		133.49   	-223.80		
 22.28   	 50.66   	125.35   	-350.97		132.59   	-264.50		
 22.89   	 53.41   	123.95   	-376.40		131.54   	-295.01		
 22.28   	 52.80   	122.44   	-391.66		130.36   	-335.71		
 24.41   	 52.49   	120.87   	-381.48		129.01   	-366.22		
 23.80   	 55.24   	119.35   	-350.97		127.55   	-391.66		
 23.19   	 54.63   	117.94   	-310.27		125.98   	-401.83		
 23.80   	 55.54   	116.70   	-249.24		124.37   	-406.92		
 21.36   	 57.37   	115.71   	-178.03		122.75   	-401.83		
 20.75   	 57.37   	114.99   	-122.07		121.14   	-381.48		
 20.75   	 58.90   	114.51   	 -66.12		119.61   	-356.05		
 23.19   	 59.20   	114.24   	 -30.52		118.19   	-325.53		
 22.89   	 59.81   	114.12   	 -10.17		116.89   	-284.84		
 26.25   	 60.42   	114.08   	 -10.17		115.75   	-244.15		
 25.63   	 60.73   	114.04   	 -25.43		114.77   	-213.63		
 25.94   	 62.56   	113.94   	 -45.78		113.92   	-172.94		
 26.25   	 62.56   	113.75   	 -71.21		113.22   	-142.42		
 24.72   	 62.56   	113.47   	-101.73		112.65   	-116.99		
 23.50   	 60.73   	113.06   	-116.99		112.19   	 -91.56		
 22.58   	 59.51   	112.59   	-132.25		111.82   	 -71.21		
 24.11   	 60.42   	112.06   	-137.33		111.54   	 -61.04		
 23.50   	 58.90   	111.52   	-127.16		111.29   	 -55.95		
 25.63   	 60.12   	111.01   	-116.99		111.07   	 -50.86		
 24.41   	 59.81   	110.54   	-101.73		110.86   	 -45.78		
 25.33   	 56.76   	110.13   	 -86.47		110.68   	 -50.86		
 27.16   	 56.46   	109.79   	 -76.30		110.48   	 -50.86		
 27.16   	 55.24   	109.48   	 -71.21		110.27   	 -61.04		
 25.63   	 53.10   	109.20   	 -66.12		110.03   	 -61.04		
 26.25   	 53.41   	108.93   	 -71.21		109.79   	 -71.21		
 23.50   	 51.88   	108.65   	 -86.47		109.50   	 -76.30		
 21.06   	 48.52   	108.30   	 -96.64		109.20   	 -81.38		
 22.58   	 45.78   	107.91   	-116.99		108.87   	 -86.47		
 20.45   	 43.03   	107.45   	-127.16		108.52   	 -91.56		
 19.53   	 40.59   	106.94   	-132.25		108.16   	 -96.64		
 20.45   	 39.67   	106.41   	-142.42		107.77   	-101.73		
 21.06   	 38.45   	105.84   	-137.33		107.36   	 -96.64		
 18.92   	 36.32   	105.29   	-132.25		106.98   	-106.82		
 19.53   	 35.10   	104.76   	-127.16		106.55   	-101.73		
 21.67   	 34.18   	104.25   	-111.90		106.14   	-106.82		
 18.92   	 33.87   	103.80   	-106.82		105.72   	-106.82		
 17.70   	 32.35   	103.38   	 -96.64		105.29   	-106.82		
 18.31   	 33.26   	102.99   	 -96.64		104.86   	-106.82		
 19.23   	 36.01   	102.60   	 -91.56		104.43   	-106.82		
 21.06   	 38.15   	102.24   	 -96.64		104.01   	-111.90		
 27.16   	 48.83   	101.85   	-101.73		103.56   	-111.90		
 28.99   	 58.29   	101.44   	-101.73		103.11   	-106.82		
 32.35   	 72.94   	101.04   	-111.90		102.69   	-111.90		
 40.28   	 96.44   	100.59   	-116.99		102.24   	-111.90		
 50.05   	122.07   	100.12   	-122.07		101.79   	-111.90		
 62.56   	152.89   	 99.63   	-122.07		101.34   	-116.99		
 70.80   	175.48   	 99.15   	-122.07		100.87   	-111.90		
 76.90   	186.77   	 98.66   	-122.07		100.43   	-111.90		
 82.09   	193.48   	 98.17   	-122.07		 99.98   	-116.99		
 84.84   	195.92   	 97.68   	-111.90		 99.51   	-111.90		
 89.42   	196.23   	 97.23   	-111.90		 99.06   	-116.99		
 91.25   	199.58   	 96.78   	-106.82		 98.60   	-111.90		
 87.89   	192.57   	 96.36   	-101.73		 98.15   	-116.99		
 78.74   	162.35   	 95.95   	-101.73		 97.68   	-111.90		
 61.34   	120.54   	 95.54   	 -96.64		 97.23   	-106.82		
 44.56   	 78.74   	 95.16   	 -96.64		 96.81   	-111.90		
 29.91   	 47.30   	 94.77   	 -91.56		 96.36   	-106.82		
 18.92   	 31.13   	 94.40   	 -96.64		 95.93   	-106.82		
 14.95   	 32.65   	 94.02   	 -91.56		 95.50   	-101.73		
 12.82   	 30.21   	 93.65   	 -96.64		 95.10   	-101.73		
 13.12   	 16.17   	 93.27   	 -91.56		 94.69   	-101.73		
 12.82   	 -4.27   	 92.90   	 -96.64		 94.28   	-101.73		
 12.82   	-25.63   	 92.51   	 -91.56		 93.88   	 -96.64		
 16.17   	-40.59   	 92.15   	 -96.64		 93.49   	 -96.64		
 14.04   	-55.85   	 91.76   	 -86.47		 93.10   	 -91.56		
 11.90   	-59.51   	 91.41   	 -86.47		 92.74   	 -91.56		
 17.70   	-57.07   	 91.07   	 -86.47		 92.37   	 -86.47		
 21.36   	-59.20   	 90.72   	 -81.38		 92.02   	 -86.47		
 25.33   	-50.96   	 90.40   	 -81.38		 91.68   	 -81.38		
 30.52   	-44.56   	 90.07   	 -76.30		 91.35   	 -76.30		
 28.38   	-43.03   	 89.77   	 -76.30		 91.05   	 -76.30		
 28.99   	-36.93   	 89.46   	 -76.30		 90.74   	 -71.21		
 31.13   	-32.35   	 89.16   	 -71.21		 90.46   	 -71.21		
 36.32   	-26.55   	 88.87   	 -76.30		 90.17   	 -71.21		
 40.28   	-27.16   	 88.57   	 -71.21		 89.89   	 -71.21		
 42.72   	-31.74   	 88.28   	 -71.21		 89.60   	 -66.12		
 44.25   	-35.10   	 88.00   	 -66.12		 89.34   	 -71.21		
 43.03   	-37.23   	 87.73   	 -71.21		 89.05   	 -66.12		
 40.59   	-33.87   	 87.45   	 -71.21		 88.79   	 -71.21		
 34.48   	-30.52   	 87.16   	 -71.21		 88.50   	 -66.12		
 27.47   	-28.69   	 86.88   	 -66.12		 88.24   	 -71.21		
 18.92   	-31.43   	 86.61   	 -71.21		 87.95   	 -71.21		
 10.68   	-36.93   	 86.33   	 -71.21		 87.67   	 -71.21		
  8.24   	-37.54   	 86.04   	 -71.21		 87.39   	 -71.21		
  5.49   	-36.01   	 85.76   	 -66.12		 87.10   	 -71.21		
  1.22   	-28.99   	 85.49   	 -66.12		 86.82   	 -66.12		
  2.44   	-21.36   	 85.23   	 -66.12		 86.55   	 -71.21		
 -0.92   	-16.48   	 84.96   	 -61.04		 86.27   	 -66.12		
 -2.14   	-13.43   	 84.72   	 -55.95		 86.00   	 -66.12		
 -0.92   	-17.40   	 84.50   	 -55.95		 85.74   	 -66.12		
  0.61   	-15.56   	 84.27   	 -50.86		 85.47   	 -61.04		
 -0.31   	-14.04   	 84.07   	 -50.86		 85.23   	 -61.04		
 -2.14   	-14.34   	 83.87   	 -45.78		 84.98   	 -61.04		
  0.00   	-11.90   	 83.68   	 -45.78		 84.74   	 -55.95		
 -3.66   	-12.21   	 83.50   	 -40.69		 84.52   	 -50.86		
 -0.31   	 -9.77   	 83.34   	 -45.78		 84.31   	 -55.95		
  1.22   	 -1.83   	 83.15   	 -50.86		 84.09   	 -50.86		
 -2.75   	 23.19   	 82.95   	 -45.78		 83.89   	 -50.86		
  0.00   	 75.38   	 82.77   	 -55.95		 83.68   	 -50.86		
 17.70   	147.09   	 82.54   	 -55.95		 83.48   	 -50.86		
 25.33   	277.10   	 82.32   	 -61.04		 83.28   	 -55.95		
 48.22   	438.23   	 82.07   	 -66.12		 83.05   	 -50.86		
 94.91   	603.94   	 81.81   	 -66.12		 82.85   	 -55.95		
131.84   	823.97   	 81.55   	 -66.12		 82.62   	 -55.95		
191.96   	1033.02   	 81.28   	 -71.21		 82.40   	 -61.04		
282.29   	1165.77   	 81.00   	 -71.21		 82.16   	 -61.04		
363.46   	1220.40(R)	 80.71   	 -71.21		 81.91   	 -61.04		
408.02   	1070.25   	 80.43   	 -71.21		 81.67   	 -66.12		
346.68   	722.35   	 80.14   	 -66.12		 81.40   	 -66.12		
242.31   	327.76   	 79.88   	 -66.12		 81.14   	 -66.12		
148.01   	 37.54   	 79.61   	 -66.12		 80.87   	 -61.04		
 89.72   	-221.25   	 79.35   	 -55.95		 80.63   	 -66.12		
131.53   	-254.82   	 79.12   	 -55.95		 80.37   	 -66.12		
211.79   	-218.20   	 78.90   	 -55.95		 80.10   	 -61.04		
210.57   	-271.30   	 78.68   	 -45.78		 79.86   	 -55.95		
155.94   	-204.47   	 78.49   	 -50.86		 79.63   	 -61.04		
 89.72   	-171.20   	 78.29   	 -40.69		 79.39   	 -55.95		
 28.08   	-139.77   	 78.13   	 -40.69		 79.17   	 -50.86		
-16.78   	-85.45   	 77.97   	 -40.69		 78.96   	 -55.95		
-28.69   	-57.98   	 77.80   	 -40.69		 78.74   	 -50.86		
-17.09   	-41.50   	 77.64   	 -40.69		 78.53   	 -55.95		
-19.23   	-57.37   	 77.48   	 -40.69		 78.31   	 -50.86		
-20.45   	-50.96   	 77.31   	 -40.69		 78.11   	 -50.86		
-17.70   	-54.32   	 77.15   	 -35.61		 77.90   	 -50.86		
-17.70   	-57.37   	 77.01   	 -35.61		 77.70   	 -45.78		
-22.89   	-57.07   	 76.87   	 -25.43		 77.52   	 -40.69		
-21.36   	-49.13   	 76.76   	  -5.09		 77.35   	 -35.61		
-15.26   	-47.61   	 76.74(D)	  25.43		 77.21   	 -25.43		
-16.48   	-46.69   	 76.85   	  61.04		 77.11   	 -10.17		
-22.89   	-43.64   	 77.09   	 111.90		 77.07(D)	   5.09		
-25.33   	-42.72   	 77.54   	 162.77		 77.09   	  25.43		
-21.67   	-40.59   	 78.19   	 218.72		 77.19   	  55.95		
-21.67   	-40.28   	 79.06   	 269.58		 77.42   	  81.38		
-22.28   	-44.56   	 80.14   	 305.19		 77.74   	 111.90		
-25.02   	-41.81   	 81.36   	 330.62		 78.19   	 142.42		
-22.89   	-35.71   	 82.69   	 335.71		 78.76   	 167.85		
-21.67   	-34.79   	 84.03   	 320.45		 79.43   	 193.29		
-22.89   	-33.87   	 85.31   	 295.01		 80.20   	 223.80		
-21.06   	-36.01   	 86.49   	 279.75		 81.10   	 239.06		
-21.36   	-44.25   	 87.61   	 269.58		 82.05   	 264.50		
-20.75   	-48.52   	 88.69   	 259.41		 83.11   	 279.75		
-23.19   	-50.05   	 89.72   	 269.58		 84.23   	 300.10		
