  I     	  II     	  AOp     	  AOp'		  AO     	  AO'		
-42.11   	-131.84   	 75.69   	 -61.04		 78.07   	 -55.95		
-40.59   	-131.53   	 75.44   	 -61.04		 77.84   	 -55.95		
-39.37   	-131.84   	 75.20   	 -61.04		 77.62   	 -55.95		
-38.45   	-132.14   	 74.95   	 -66.12		 77.40   	 -55.95		
-37.84   	-132.14   	 74.69   	 -66.12		 77.17   	 -61.04		
-37.84   	-131.23   	 74.42   	 -61.04		 76.93   	 -55.95		
-37.84   	-130.00   	 74.18   	 -71.21		 76.70   	 -61.04		
-37.23   	-128.78   	 73.90   	 -66.12		 76.46   	 -61.04		
-35.71   	-127.26   	 73.63   	 -66.12		 76.22   	 -61.04		
-34.18   	-126.34   	 73.37   	 -66.12		 75.97   	 -61.04		
-33.26   	-126.04   	 73.10   	 -66.12		 75.73   	 -61.04		
-33.87   	-126.04   	 72.84   	 -66.12		 75.48   	 -61.04		
-35.71   	-126.95   	 72.57   	 -66.12		 75.24   	 -61.04		
-38.15   	-127.87   	 72.31   	 -66.12		 74.99   	 -66.12		
-39.98   	-128.17   	 72.04   	 -71.21		 74.73   	 -61.04		
-40.28   	-127.87   	 71.76   	 -66.12		 74.49   	 -66.12		
-39.37   	-126.34   	 71.50   	 -66.12		 74.22   	 -61.04		
-37.84   	-123.90   	 71.23   	 -66.12		 73.98   	 -66.12		
-36.01   	-121.46   	 70.97   	 -66.12		 73.71   	 -66.12		
-34.79   	-119.32   	 70.70   	 -61.04		 73.45   	 -61.04		
-33.87   	-118.10   	 70.46   	 -66.12		 73.20   	 -66.12		
-33.57   	-117.19   	 70.19   	 -66.12		 72.94   	 -66.12		
-33.87   	-116.88   	 69.93   	 -61.04		 72.68   	 -61.04		
-34.48   	-117.49   	 69.68   	 -55.95		 72.43   	 -61.04		
-35.10   	-118.10   	 69.46   	 -55.95		 72.19   	 -61.04		
-35.10   	-118.41   	 69.24   	 -55.95		 71.94   	 -55.95		
-34.79   	-118.71   	 69.01   	 -50.86		 71.72   	 -61.04		
-33.87   	-118.10   	 68.81   	 -50.86		 71.47   	 -55.95		
-33.26   	-117.49   	 68.61   	 -45.78		 71.25   	 -50.86		
-33.26   	-117.19   	 68.42   	 -45.78		 71.05   	 -50.86		
-33.87   	-117.49   	 68.24   	 -40.69		 70.84   	 -50.86		
-34.18   	-117.49   	 68.08   	 -40.69		 70.64   	 -50.86		
-33.87   	-116.88   	 67.91   	 -45.78		 70.44   	 -45.78		
-33.26   	-115.66   	 67.73   	 -35.61		 70.25   	 -45.78		
-32.96   	-113.83   	 67.59   	 -40.69		 70.07   	 -45.78		
-32.96   	-112.61   	 67.43   	 -40.69		 69.89   	 -45.78		
-33.26   	-112.92   	 67.26   	 -40.69		 69.70   	 -40.69		
-33.57   	-113.83   	 67.10   	 -35.61		 69.54   	 -40.69		
-33.26   	-114.14   	 66.96   	 -40.69		 69.38   	 -40.69		
-32.96   	-113.53   	 66.80   	 -40.69		 69.22   	 -40.69		
-32.35   	-112.61   	 66.63   	 -35.61		 69.05   	 -40.69		
-32.35   	-111.39   	 66.49   	 -40.69		 68.89   	 -35.61		
-32.04   	-111.39   	 66.33   	 -35.61		 68.75   	 -40.69		
-31.74   	-111.69   	 66.18   	 -35.61		 68.59   	 -40.69		
-31.13   	-112.30   	 66.04   	 -40.69		 68.42   	 -40.69		
-30.52   	-112.92   	 65.88   	 -35.61		 68.26   	 -35.61		
-30.52   	-113.53   	 65.74   	 -40.69		 68.12   	 -40.69		
-31.43   	-114.14   	 65.57   	 -40.69		 67.95   	 -40.69		
-32.65   	-115.36   	 65.41   	 -35.61		 67.79   	 -40.69		
-33.57   	-115.97   	 65.27   	 -40.69		 67.63   	 -40.69		
-33.87   	-115.97   	 65.11   	 -40.69		 67.47   	 -40.69		
-33.57   	-115.97   	 64.94   	 -40.69		 67.30   	 -40.69		
-33.26   	-116.27   	 64.78   	 -40.69		 67.14   	 -40.69		
-33.26   	-116.58   	 64.62   	 -40.69		 66.98   	 -40.69		
-32.96   	-115.97   	 64.46   	 -40.69		 66.82   	 -40.69		
-32.35   	-114.14   	 64.29   	 -35.61		 66.65   	 -40.69		
-30.82   	-111.39   	 64.15   	 -40.69		 66.49   	 -40.69		
-29.60   	-109.56   	 63.99   	 -35.61		 66.33   	 -35.61		
-28.99   	-108.95   	 63.85   	 -35.61		 66.18   	 -40.69		
-29.60   	-109.25   	 63.70   	 -30.52		 66.02   	 -35.61		
-29.91   	-109.25   	 63.58   	 -35.61		 65.88   	 -35.61		
-29.91   	-107.73   	 63.44   	 -35.61		 65.74   	 -40.69		
-28.99   	-105.29   	 63.30   	 -30.52		 65.57   	 -35.61		
-27.77   	-102.84   	 63.17   	 -35.61		 65.43   	 -35.61		
-26.86   	-101.32   	 63.03   	 -30.52		 65.29   	 -35.61		
-26.86   	-101.01   	 62.91   	 -35.61		 65.15   	 -30.52		
-27.16   	-101.32   	 62.77   	 -35.61		 65.03   	 -35.61		
-27.47   	-101.62   	 62.62   	 -35.61		 64.88   	 -35.61		
-27.47   	-101.32   	 62.48   	 -30.52		 64.74   	 -35.61		
-27.47   	-100.71   	 62.36   	 -35.61		 64.60   	 -35.61		
-26.55   	-99.18   	 62.22   	 -30.52		 64.46   	 -30.52		
-25.02   	-96.13   	 62.10   	 -30.52		 64.33   	 -35.61		
-22.89   	-91.86   	 61.97   	 -30.52		 64.19   	 -30.52		
-20.75   	-86.98   	 61.85   	 -30.52		 64.07   	 -30.52		
-19.84   	-82.70   	 61.73   	 -30.52		 63.95   	 -35.61		
-20.14   	-80.57   	 61.61   	 -30.52		 63.80   	 -30.52		
-21.67   	-80.87   	 61.49   	 -25.43		 63.68   	 -30.52		
-22.28   	-82.09   	 61.38   	 -35.61		 63.56   	 -30.52		
-20.75   	-81.18   	 61.24   	 -30.52		 63.44   	 -35.61		
-16.17   	-75.07   	 61.12   	 -35.61		 63.30   	 -30.52		
-10.07   	-62.26   	 60.98   	 -30.52		 63.17   	 -35.61		
 -3.97   	-44.25   	 60.85   	 -35.61		 63.03   	 -30.52		
  0.00   	-26.55   	 60.71   	 -40.69		 62.91   	 -35.61		
  1.83   	-15.26   	 60.55   	 -35.61		 62.77   	 -30.52		
  1.53   	-12.21   	 60.41   	 -35.61		 62.64   	 -35.61		
  1.53   	-14.34   	 60.26   	 -30.52		 62.50   	 -35.61		
  3.05   	-15.87   	 60.14   	 -35.61		 62.36   	 -30.52		
  7.32   	-14.34   	 60.00   	 -35.61		 62.24   	 -35.61		
 14.34   	-11.90   	 59.86   	 -30.52		 62.10   	 -35.61		
 21.36   	-15.26   	 59.74   	 -35.61		 61.95   	 -30.52		
 25.94   	-29.91   	 59.59   	 -30.52		 61.83   	 -35.61		
 25.33   	-53.41   	 59.47   	 -30.52		 61.69   	 -30.52		
 20.14   	-77.82   	 59.35   	 -30.52		 61.57   	 -35.61		
 13.43   	-93.69   	 59.23   	 -30.52		 61.42   	 -30.52		
  8.24   	-95.21   	 59.10   	 -30.52		 61.30   	 -30.52		
  6.71   	-86.06   	 58.98   	 -30.52		 61.18   	 -30.52		
  7.63   	-73.85   	 58.86   	 -30.52		 61.06   	 -30.52		
  8.85   	-65.92   	 58.74   	 -30.52		 60.94   	 -30.52		
  8.85   	-63.48   	 58.62   	 -30.52		 60.81   	 -30.52		
  6.71   	-63.48   	 58.49   	 -35.61		 60.69   	 -30.52		
  2.75   	-61.34   	 58.35   	 -30.52		 60.57   	 -30.52		
 -3.05   	-55.54   	 58.23   	 -25.43		 60.45   	 -30.52		
-10.07   	-49.13   	 58.13   	 -30.52		 60.33   	 -25.43		
-18.31   	-49.13   	 58.01   	 -30.52		 60.22   	 -30.52		
-26.86   	-59.81   	 57.88   	 -25.43		 60.10   	 -25.43		
-34.48   	-80.26   	 57.78   	 -25.43		 60.00   	 -30.52		
-39.67   	-103.45   	 57.68   	 -25.43		 59.88   	 -25.43		
-41.81   	-120.85   	 57.58   	 -25.43		 59.78   	 -30.52		
-40.89   	-127.26   	 57.48   	 -25.43		 59.65   	 -25.43		
-38.15   	-123.90   	 57.38   	 -25.43		 59.55   	 -25.43		
-35.40   	-115.97   	 57.27   	 -20.35		 59.45   	 -25.43		
-33.57   	-108.95   	 57.19   	 -25.43		 59.35   	 -30.52		
-32.65   	-104.98   	 57.09   	 -25.43		 59.23   	 -25.43		
-31.74   	-103.45   	 56.99   	 -25.43		 59.12   	 -25.43		
-31.13   	-103.15   	 56.89   	 -25.43		 59.02   	 -25.43		
-30.82   	-102.54   	 56.79   	 -25.43		 58.92   	 -30.52		
-31.43   	-101.93   	 56.68   	 -25.43		 58.80   	 -25.43		
-32.65   	-101.32   	 56.58   	 -20.35		 58.70   	 -25.43		
-33.26   	-100.10   	 56.50   	 -25.43		 58.60   	 -25.43		
-32.96   	-97.66   	 56.40   	 -25.43		 58.49   	 -25.43		
-32.04   	-95.52   	 56.30   	 -20.35		 58.39   	 -25.43		
-31.43   	-95.83   	 56.22   	 -20.35		 58.29   	 -20.35		
-32.35   	-101.01   	 56.13   	 -25.43		 58.21   	 -25.43		
-34.48   	-108.34   	 56.03   	 -20.35		 58.11   	 -25.43		
-36.62   	-104.98   	 55.95   	 -25.43		 58.01   	 -25.43		
-35.71   	-70.19   	 55.85   	 -20.35		 57.90   	 -25.43		
-28.99   	 17.40   	 55.77   	 -25.43		 57.80   	 -20.35		
-12.51   	170.29   	 55.67   	 -25.43		 57.72   	 -25.43		
 15.87   	386.96   	 55.56   	 -25.43		 57.62   	 -25.43		
 56.76   	653.69   	 55.46   	 -25.43		 57.52   	 -20.35		
105.90   	949.10   	 55.36   	 -25.43		 57.44   	 -25.43		
155.64   	1237.49   	 55.26   	 -55.95		 57.33   	 -45.78		
207.52   	1506.35(R)	 55.04   	 -25.43		 57.15   	 -25.43		
191.96   	1326.90   	 54.93   	 -25.43		 57.05   	 -25.43		
150.76   	931.09   	 54.83   	 -25.43		 56.95   	 -20.35		
 97.05   	433.35   	 54.73   	 -25.43		 56.87   	 -25.43		
 47.91   	  1.83   	 54.63   	 -25.43		 56.76   	 -25.43		
 13.43   	-241.09   	 54.53   	 -25.43		 56.66   	 -20.35		
 -4.58   	-289.92   	 54.43   	 -20.35		 56.58   	 -25.43		
-12.51   	-232.24   	 54.34   	 -25.43		 56.48   	 -20.35		
-16.78   	-167.85   	 54.24   	 -25.43		 56.40   	 -25.43		
-20.75   	-141.91   	 54.14   	 -25.43		 56.30   	 -20.35		
-23.19   	-141.91   	 54.04   	 -25.43		 56.22   	 -25.43		
-23.19   	-137.33   	 53.94   	 -30.52		 56.11   	 -25.43		
-21.36   	-116.58   	 53.81   	 -25.43		 56.01   	 -25.43		
-21.06   	-89.72   	 53.71   	 -30.52		 55.91   	 -25.43		
-22.58   	-71.11   	 53.59   	 -30.52		 55.81   	 -25.43		
-25.02   	-63.78   	 53.47   	 -30.52		 55.71   	 -25.43		
-26.55   	-63.17   	 53.35   	 -25.43		 55.61   	 -25.43		
-26.25   	-64.39   	 53.24   	 -25.43		 55.50   	 -25.43		
-25.33   	-64.70   	 53.14   	 -15.26		 55.40   	 -25.43		
-24.72   	-63.17   	 53.08   	 -10.17		 55.30   	 -25.43		
-25.33   	-60.12   	 53.04(D)	   0.00		 55.20   	 -25.43		
-26.55   	-56.15   	 53.04   	  15.26		 55.10   	 -25.43		
-27.77   	-53.10   	 53.10   	  25.43		 54.99   	 -20.35		
-28.08   	-50.66   	 53.20   	  50.86		 54.91   	 -20.35		
-27.16   	-47.61   	 53.41   	  71.21		 54.83   	 -20.35		
-25.63   	-42.72   	 53.69   	  91.56		 54.75   	 -10.17		
-23.50   	-36.62   	 54.06   	 122.07		 54.71   	  -5.09		
-21.67   	-30.52   	 54.55   	 152.59		 54.69(D)	   0.00		
-20.14   	-25.63   	 55.16   	 183.11		 54.69   	  15.26		
-19.23   	-21.97   	 55.89   	 218.72		 54.75   	  30.52		
-18.62   	-19.23   	 56.76   	 249.24		 54.87   	  50.86		
-18.01   	-16.78   	 57.76   	 274.67		 55.08   	  71.21		
-17.70   	-14.34   	 58.86   	 310.27		 55.36   	 101.73		
-17.70   	-10.07   	 60.10   	 330.62		 55.77   	 122.07		
-17.70   	 -4.27   	 61.42   	 350.97		 56.26   	 152.59		
-17.09   	  3.05   	 62.83   	 366.22		 56.87   	 188.20		
-15.87   	 10.68   	 64.29   	 381.48		 57.62   	 213.63		
-13.73   	 17.40   	 65.82   	 381.48		 58.47   	 244.15		
-11.29   	 23.19   	 67.34   	 376.40		 59.45   	 269.58		
 -9.16   	 28.38   	 68.85   	 366.22		 60.53   	 295.01		
 -7.32   	 34.48   	 70.32   	 356.05		 61.71   	 320.45		
 -5.49   	 42.42   	 71.74   	 340.79		 62.99   	 330.62		
 -2.75   	 52.19   	 73.10   	 320.45		 64.31   	 340.79		
  0.31   	 63.17   	 74.38   	 305.19		 65.68   	 356.05		
  4.27   	 75.38   	 75.60   	 295.01		 67.10   	 361.14		
  7.93   	 86.98   	 76.79   	 289.93		 68.55   	 371.31		
 10.68   	 97.96   	 77.94   	 295.01		 70.03   	 371.31		
 13.12   	108.64   	 79.12   	 300.10		 71.52   	 381.48		
 15.56   	120.54   	 80.33   	 315.36		 73.04   	 391.66		
 18.62   	134.28   	 81.59   	 325.53		 74.61   	 391.66		
 23.19   	150.45   	 82.89   	 345.88		 76.17   	 401.83		
 28.69   	169.07   	 84.27   	 350.97		 77.78   	 412.00		
 34.79   	188.90   	 85.68   	 361.14		 79.43   	 412.00		
 40.59   	209.05   	 87.12   	 356.05		 81.08   	 417.09		
 46.39   	229.80   	 88.54   	 345.88		 82.75   	 417.09		
 51.88   	250.85   	 89.93   	 345.88		 84.41   	 412.00		
 57.37   	272.22   	 91.31   	 325.53		 86.06   	 412.00		
 62.56   	293.58   	 92.61   	 315.36		 87.71   	 406.92		
 67.44   	314.94   	 93.88   	 300.10		 89.34   	 396.74		
 72.02   	335.69   	 95.08   	 289.93		 90.93   	 391.66		
 76.90   	355.83   	 96.24   	 274.67		 92.49   	 376.40		
 81.79   	374.15   	 97.33   	 264.50		 94.00   	 361.14		
 86.98   	389.71   	 98.39   	 254.32		 95.44   	 350.97		
 91.25   	401.31   	 99.41   	 233.98		 96.85   	 335.71		
 93.99   	408.94   	100.35   	 228.89		 98.19   	 315.36		
 94.91   	413.51   	101.26   	 208.54		 99.45   	 300.10		
 93.69   	415.65   	102.10   	 193.29		100.65   	 284.84		
 90.94   	415.95   	102.87   	 178.03		101.79   	 259.41		
 87.59   	414.12   	103.58   	 157.68		102.83   	 244.15		
 83.62   	407.71   	104.21   	 137.33		103.80   	 223.80		
 79.04   	395.81   	104.76   	 116.99		104.70   	 203.46		
 73.85   	376.89   	105.23   	  96.64		105.51   	 183.11		
 68.05   	352.17   	105.62   	  71.21		106.25   	 167.85		
 61.65   	322.88   	105.90   	  50.86		106.92   	 142.42		
 54.02   	291.14   	106.10   	  30.52		107.49   	 127.16		
 45.78   	259.09   	106.23   	  10.17		108.00   	 106.82		
 37.54   	227.66   	106.27   	 -15.26		108.42   	  86.47		
 29.60   	196.84   	106.21   	 -35.61		108.77   	  66.12		
 22.89   	166.02   	106.06   	  N/A		109.03   	  N/A		
