  I     	  II     	  AOp     	  AOp'		  CH2     	  CH2'		
-144.65   	-126.95   	 76.24   	-111.90		 75.26   	 -91.56		
-154.42   	-124.21   	 75.79   	-101.73		 74.89   	-101.73		
-158.69   	-120.85   	 75.38   	-106.82		 74.49   	-106.82		
-147.71   	-125.43   	 74.95   	-101.73		 74.06   	-106.82		
-94.30   	-110.78   	 74.55   	-101.73		 73.63   	 -91.56		
-65.92   	-109.25   	 74.14   	-101.73		 73.27   	 -91.56		
-76.60   	-121.46   	 73.73   	 -96.64		 72.90   	 -86.47		
-116.88   	-129.09   	 73.35   	-101.73		 72.55   	 -86.47		
-150.45   	-130.31   	 72.94   	 -96.64		 72.21   	 -81.38		
-161.44   	-123.90   	 72.55   	 -96.64		 71.88   	 -81.38		
-143.43   	-116.27   	 72.17   	 -91.56		 71.56   	 -81.38		
-101.32   	-110.78   	 71.80   	 -96.64		 71.23   	 -81.38		
-84.53   	-115.97   	 71.41   	 -96.64		 70.91   	 -81.38		
-101.62   	-131.23   	 71.03   	 -91.56		 70.58   	 -91.56		
-120.24   	-135.19   	 70.66   	 -91.56		 70.21   	 -86.47		
-112.00   	-128.48   	 70.29   	 -91.56		 69.87   	 -86.47		
-108.34   	-143.43   	 69.93   	 -96.64		 69.52   	 -91.56		
-111.69   	-159.30   	 69.54   	 -91.56		 69.16   	 -91.56		
-128.48   	-173.34   	 69.18   	 -91.56		 68.79   	 -96.64		
-156.86   	-205.99   	 68.81   	 -91.56		 68.40   	 -96.64		
-164.79   	-202.03   	 68.44   	 -91.56		 68.02   	 -86.47		
-143.74   	-186.77   	 68.08   	 -91.56		 67.67   	 -81.38		
-111.69   	-183.41   	 67.71   	 -91.56		 67.34   	 -76.30		
-84.53   	-165.41   	 67.34   	 -91.56		 67.04   	 -81.38		
-72.94   	-169.07   	 66.98   	 -91.56		 66.71   	 -71.21		
-78.74   	-174.56   	 66.61   	 -86.47		 66.43   	 -76.30		
-81.79   	-169.37   	 66.27   	 -86.47		 66.12   	 -81.38		
-72.33   	-162.96   	 65.92   	 -86.47		 65.80   	 -81.38		
-75.99   	-142.21   	 65.57   	 -86.47		 65.47   	 -76.30		
-91.25   	-124.82   	 65.23   	 -81.38		 65.17   	 -76.30		
-92.47   	-107.42   	 64.90   	 -86.47		 64.86   	 -76.30		
-95.83   	-88.50   	 64.56   	 -76.30		 64.56   	 -76.30		
-99.49   	-93.99   	 64.25   	 -81.38		 64.25   	 -71.21		
-82.09   	-101.62   	 63.93   	 -76.30		 63.97   	 -71.21		
-72.33   	-104.98   	 63.62   	 -76.30		 63.68   	 -61.04		
-80.57   	-122.38   	 63.32   	 -76.30		 63.44   	 -55.95		
-96.74   	-127.56   	 63.01   	 -71.21		 63.21   	 -55.95		
-130.92   	-134.28   	 62.73   	 -71.21		 62.99   	 -50.86		
-130.31   	-118.71   	 62.44   	 -66.12		 62.79   	 -50.86		
-139.16   	-107.73   	 62.18   	 -66.12		 62.58   	 -50.86		
-129.70   	-103.15   	 61.91   	 -66.12		 62.38   	 -50.86		
-91.86   	-80.87   	 61.65   	 -66.12		 62.18   	 -50.86		
-84.53   	-93.99   	 61.38   	 -61.04		 61.97   	 -50.86		
-79.04   	-92.77   	 61.14   	 -61.04		 61.77   	 -55.95		
-82.40   	-80.26   	 60.89   	 -61.04		 61.55   	 -55.95		
-98.88   	-75.99   	 60.65   	 -61.04		 61.32   	 -55.95		
-119.93   	-77.51   	 60.41   	 -61.04		 61.10   	 -55.95		
-131.53   	-88.20   	 60.16   	 -55.95		 60.87   	 -50.86		
-104.68   	-99.49   	 59.94   	 -61.04		 60.67   	 -50.86		
-98.88   	-114.75   	 59.69   	 -55.95		 60.47   	 -45.78		
-107.73   	-119.63   	 59.47   	 -61.04		 60.28   	 -40.69		
-121.77   	-114.75   	 59.23   	 -61.04		 60.12   	 -35.61		
-155.94   	-117.80   	 58.98   	 -55.95		 59.98   	 -40.69		
-150.15   	-89.11   	 58.76   	 -61.04		 59.82   	 -45.78		
-113.53   	-57.68   	 58.51   	 -61.04		 59.63   	 -50.86		
-90.94   	-58.59   	 58.27   	 -66.12		 59.43   	 -61.04		
-63.17   	-49.13   	 58.01   	 -61.04		 59.19   	 -71.21		
-66.22   	-62.87   	 57.76   	 -66.12		 58.90   	 -81.38		
-90.33   	-95.52   	 57.50   	 -61.04		 58.58   	 -81.38		
-97.35   	-84.53   	 57.25   	 -66.12		 58.25   	 -86.47		
-122.68   	-72.33   	 56.99   	 -66.12		 57.90   	 -81.38		
-130.31   	-72.02   	 56.72   	 -61.04		 57.58   	 -76.30		
-118.10   	-72.02   	 56.48   	 -66.12		 57.27   	 -61.04		
-104.98   	-66.22   	 56.22   	 -61.04		 57.03   	 -50.86		
-100.40   	-79.96   	 55.97   	 -55.95		 56.83   	 -40.69		
-104.98   	-91.86   	 55.75   	 -55.95		 56.66   	 -35.61		
-115.05   	-91.86   	 55.52   	 -55.95		 56.52   	 -30.52		
-120.54   	-89.72   	 55.30   	 -50.86		 56.40   	 -25.43		
-92.16   	-80.57   	 55.10   	 -50.86		 56.30   	 -20.35		
-83.62   	-75.38   	 54.89   	 -45.78		 56.22   	 -25.43		
-101.93   	-58.29   	 54.71   	 -50.86		 56.11   	 -30.52		
-105.29   	-43.64   	 54.51   	 -45.78		 55.99   	 -35.61		
-97.96   	-41.50   	 54.32   	 -45.78		 55.85   	 -35.61		
-70.50   	-33.26   	 54.14   	 -50.86		 55.71   	 -45.78		
-73.85   	-40.89   	 53.94   	 -45.78		 55.52   	 -50.86		
-94.91   	-56.15   	 53.75   	 -55.95		 55.32   	 -55.95		
-124.21   	-61.95   	 53.53   	 -50.86		 55.10   	 -50.86		
-159.91   	-52.49   	 53.33   	 -55.95		 54.89   	 -66.12		
-146.79   	-28.38   	 53.10   	 -50.86		 54.63   	 -71.21		
-128.17   	 -7.63   	 52.90   	 -61.04		 54.34   	 -76.30		
-122.07   	  2.44   	 52.65   	 -55.95		 54.04   	 -66.12		
-92.16   	 38.45   	 52.43   	 -55.95		 53.77   	 -61.04		
-18.62   	 83.92   	 52.21   	 -55.95		 53.53   	 -55.95		
 84.23   	147.71   	 51.98   	 -55.95		 53.31   	 -50.86		
228.88   	270.08   	 51.76   	 -50.86		 53.10   	 -45.78		
378.11   	404.05   	 51.56   	 -50.86		 52.92   	 -35.61		
541.99   	618.59   	 51.35   	 -45.78		 52.78   	 -40.69		
715.94   	849.00   	 51.17   	 -91.56		 52.61   	 -61.04		
749.51   	972.90(R)	 50.80   	 -40.69		 52.37   	 -15.26		
600.59   	791.32   	 50.64   	 -40.69		 52.31   	 -20.35		
315.25   	517.27   	 50.48   	 -35.61		 52.23   	 -25.43		
 71.72   	276.18   	 50.34   	 -40.69		 52.13   	 -25.43		
-91.25   	 83.92   	 50.17   	 -35.61		 52.02   	 -30.52		
-197.14   	-59.20   	 50.03   	 -35.61		 51.90   	 -40.69		
-208.13   	-124.51   	 49.89   	 -35.61		 51.74   	 -45.78		
-171.20   	-156.56   	 49.75   	 -35.61		 51.56   	 -50.86		
-155.64   	-151.37   	 49.60   	 -40.69		 51.35   	 -50.86		
-167.54   	-112.00   	 49.44   	 -35.61		 51.15   	 -45.78		
-180.97   	-111.39   	 49.30   	 -35.61		 50.97   	 -45.78		
-173.95   	-135.50   	 49.16   	 -40.69		 50.78   	 -40.69		
-145.57   	-124.82   	 48.99   	 -35.61		 50.62   	 -30.52		
-123.60   	-90.64   	 48.85   	 -30.52		 50.50   	 -25.43		
-90.64   	-65.61   	 48.73   	 -25.43		 50.40   	 -30.52		
-82.09   	-45.17   	 48.63   	 -20.35		 50.27   	 -20.35		
-105.90   	-43.33   	 48.55   	  -5.09		 50.19   	 -15.26		
-120.85   	-68.66   	 48.52(D)	  10.17		 50.13   	  -5.09		
-130.00   	-49.13   	 48.57   	  30.52		 50.11   	   0.00		
-155.64   	-40.28   	 48.69   	  61.04		 50.11   	  25.43		
-166.02   	-47.91   	 48.93   	  96.64		 50.21   	  76.30		
-136.72   	-34.79   	 49.32   	 132.25		 50.52   	 152.59		
-112.30   	-33.87   	 49.85   	 178.03		 51.13   	 254.32		
-93.69   	-33.57   	 50.56   	 223.80		 52.15   	 401.83		
-95.83   	-36.01   	 51.45   	 274.67		 53.75   	 569.68		
-101.62   	-54.63   	 52.55   	 325.53		 56.03   	 742.62		
-106.81   	-74.77   	 53.86   	 366.22		 59.00   	 869.78		
-98.57   	-75.68   	 55.32   	 412.00		 62.48   	 915.56		
-94.30   	-60.73   	 56.97   	 442.52		 66.14   	 940.99		
-121.77   	-56.76   	 58.74   	 467.95		 69.91   	 976.60		
-155.33   	-50.35   	 60.61   	 483.21		 73.81   	 910.47		
-152.59   	-60.12   	 62.54   	 488.30		 77.46   	 778.23		
-134.89   	-58.90   	 64.50   	 483.21		 80.57   	 681.58		
-123.29   	-60.12   	 66.43   	 467.95		 83.30   	 539.16		
-91.25   	-68.05   	 68.30   	 462.87		 85.45   	 330.62		
-100.71   	-58.29   	 70.15   	 442.52		 86.77   	 213.63		
-117.19   	-50.35   	 71.92   	 432.35		 87.63   	 233.98		
-104.68   	-51.57   	 73.65   	 422.18		 88.57   	 412.00		
-101.93   	-47.91   	 75.34   	 422.18		 90.21   	 707.02		
-101.32   	-54.63   	 77.03   	 427.26		 93.04   	 803.66		
-106.51   	-55.54   	 78.74   	 437.43		 96.26   	 625.63		
-115.97   	-42.11   	 80.49   	 452.69		 98.76   	 574.77		
-123.90   	-44.25   	 82.30   	 478.13		101.06   	 727.36		
-123.29   	-45.78   	 84.21   	 493.39		103.97   	 793.49		
-95.83   	-43.95   	 86.18   	 508.65		107.14   	 707.02		
-83.92   	-37.23   	 88.22   	 528.99		109.97   	 645.98		
-74.46   	-10.99   	 90.34   	 539.16		112.55   	 615.46		
-57.68   	 15.87   	 92.49   	 539.16		115.01   	 544.25		
-76.60   	 31.43   	 94.65   	 539.16		117.19   	 483.21		
-83.01   	 32.35   	 96.81   	 528.99		119.12   	 447.61		
-66.22   	 25.33   	 98.92   	 513.73		120.92   	 381.48		
-54.63   	 31.74   	100.98   	 498.47		122.44   	 284.84		
-53.10   	 33.87   	102.97   	 467.95		123.58   	 233.98		
-51.88   	 52.19   	104.84   	 442.52		124.52   	 157.68		
-32.04   	 87.59   	106.61   	 422.18		125.15   	  45.78		
-23.19   	 97.05   	108.30   	 396.74		125.33   	  -5.09		
  1.53   	127.56   	109.89   	 371.31		125.31   	  45.78		
 27.16   	143.13   	111.37   	 356.05		125.49   	 142.42		
 23.19   	140.08   	112.80   	 335.71		126.06   	 244.15		
 -6.10   	152.28   	114.14   	 315.36		127.04   	 483.21		
-14.04   	159.61   	115.40   	 305.19		128.97   	 406.92		
 -7.32   	159.00   	116.62   	 279.75		130.60   	-172.94		
 -1.83   	155.94   	117.74   	 264.50		129.91   	  96.64		
 29.91   	166.63   	118.80   	 254.32		130.29   	 813.83		
 47.61   	164.18   	119.82   	 233.98		133.55   	 122.07		
 64.09   	166.63   	120.75   	 228.89		134.04   	-773.14		
 68.36   	171.81   	121.67   	 218.72		130.95   	-213.63		
 31.43   	153.20   	122.54   	 213.63		130.09   	 824.00		
  6.41   	142.52   	123.40   	 208.54		133.39   	 874.87		
-27.77   	125.12   	124.23   	 203.46		136.89   	  96.64		
-66.22   	 87.28   	125.05   	 188.20		137.27   	-172.94		
-33.57   	 85.45   	125.80   	 183.11		136.58   	 137.33		
  1.53   	 85.45   	126.53   	 162.77		137.13   	  55.95		
  2.44   	 70.19   	127.18   	 147.51		137.35   	-213.63		
  8.54   	 68.36   	127.77   	 132.25		136.50   	-167.85		
-22.58   	 28.08   	128.30   	 116.99		135.83   	 -45.78		
-71.41   	 -9.77   	128.77   	  91.56		135.65   	 -76.30		
-77.51   	-16.78   	129.13   	  76.30		135.34   	 -66.12		
-65.31   	-21.06   	129.44   	  55.95		135.08   	  30.52		
-58.29   	-14.95   	129.66   	  40.69		135.20   	 -20.35		
-73.24   	-41.20   	129.83   	  30.52		135.12   	 -96.64		
-70.80   	-73.24   	129.95   	  10.17		134.73   	 -30.52		
-84.53   	-79.65   	129.99(S)	  -5.09		134.61   	 -20.35		
-92.77   	-79.35   	129.97   	 -15.26		134.53   	-137.33		
-74.16   	-72.33   	129.91   	 -30.52		133.98   	-198.37		
-72.33   	-63.78   	129.79   	 -40.69		133.18   	-183.11		
-79.96   	-75.68   	129.62   	 -50.86		132.45   	-162.77		
-82.09   	-85.14   	129.42   	 -66.12		131.80   	-142.42		
-72.33   	-82.40   	129.16   	 -81.38		131.23   	-147.51		
-39.67   	-56.46   	128.83   	 -91.56		130.64   	-193.29		
-42.11   	-46.08   	128.46   	-111.90		129.87   	-223.80		
-81.48   	-51.27   	128.02   	-122.07		128.97   	-208.54		
-83.62   	-41.50   	127.53   	-142.42		128.14   	-233.98		
-109.25   	-69.89   	126.96   	-162.77		127.20   	-300.10		
-113.53   	-79.35   	126.31   	-188.20		126.00   	-376.40		
-51.88   	-59.51   	125.55   	-203.46		124.50   	-386.57		
-49.13   	-61.04   	124.74   	-233.98		122.95   	-381.48		
-77.82   	-53.41   	123.80   	-254.32		121.42   	-427.26		
-57.98   	-21.67   	122.79   	-284.84		119.71   	-498.47		
-47.61   	-25.63   	121.65   	-305.19		117.72   	-513.73		
-88.50   	-30.82   	120.43   	-335.71		115.67   	-498.47		
-90.64   	-25.63   	119.08   	-361.14		113.67   	-528.99		
-101.62   	-51.88   	117.64   	-386.57		111.56   	-630.72		
-124.82   	-53.41   	116.09   	-396.74		109.03   	-661.24		
-77.21   	-38.76   	114.51   	-417.09		106.39   	-590.03		
-33.87   	-24.72   	112.84   	-422.18		104.03   	-539.16		
-51.57   	-21.67   	111.15   	-422.18		101.87   	-534.08		
-84.23   	-32.35   	109.46   	-422.18		 99.74   	-518.82		
-97.66   	-35.10   	107.77   	-406.92		 97.66   	-437.43		
-90.33   	-36.32   	106.14   	-391.66		 95.91   	-315.36		
-93.38   	-35.10   	104.58   	-381.48		 94.65   	-244.15		
-72.33   	-11.90   	103.05   	-356.05		 93.67   	-203.46		
-50.05   	 -8.54   	101.63   	-335.71		 92.86   	-183.11		
-82.09   	-14.65   	100.28   	-315.36		 92.13   	-178.03		
-82.70   	 -5.49   	 99.02   	-295.01		 91.41   	-157.68		
-64.09   	-15.56   	 97.84   	-279.75		 90.78   	-122.07		
-88.50   	-19.23   	 96.72   	-264.50		 90.29   	-106.82		
-90.64   	 -9.46   	 95.67   	-249.24		 89.87   	-101.73		
-76.29   	 13.73   	 94.67   	-239.06		 89.46   	 -86.47		
-76.29   	 15.87   	 93.71   	-223.80		 89.11   	-101.73		
-79.35   	 19.53   	 92.82   	-218.72		 88.71   	-122.07		
-76.90   	 21.36   	 91.94   	-208.54		 88.22   	-142.42		
-73.85   	  2.44   	 91.11   	-198.37		 87.65   	-157.68		
-75.38   	  7.02   	 90.32   	-188.20		 87.02   	-157.68		
-65.00   	 22.28   	 89.56   	-183.11		 86.39   	-137.33		
-76.29   	 13.12   	 88.83   	-178.03		 85.84   	-116.99		
-79.35   	  2.75   	 88.12   	-167.85		 85.37   	-127.16		
-82.70   	 -3.66   	 87.45   	-162.77		 84.86   	-137.33		
-77.51   	-10.99   	 86.80   	-152.59		 84.31   	-132.25		
-67.44   	  3.05   	 86.18   	-152.59		 83.78   	-142.42		
-68.66   	 15.87   	 85.57   	-147.51		 83.21   	-152.59		
-54.32   	 18.31   	 84.98   	-142.42		 82.60   	-137.33		
-58.90   	 19.53   	 84.41   	-137.33		 82.05   	-111.90		
-85.14   	  6.41   	 83.87   	-137.33		 81.61   	-111.90		
-105.29   	 -3.36   	 83.32   	-137.33		 81.16   	-116.99		
-123.90   	 -2.75   	 82.77   	-132.25		 80.69   	-111.90		
-120.85   	  6.10   	 82.24   	-132.25		 80.24   	-111.90		
-78.74   	 13.73   	 81.71   	-127.16		 79.80   	-106.82		
-41.20   	 10.38   	 81.20   	-122.07		 79.37   	-101.73		
-45.78   	  8.54   	 80.71   	-127.16		 78.96   	 -96.64		
-64.09   	  5.80   	 80.20   	-122.07		 78.58   	 -96.64		
-76.60   	 -0.31   	 79.71   	-116.99		 78.19   	 -91.56		
-92.47   	 17.40   	 79.25   	-116.99		 77.82   	 -91.56		
-94.91   	 21.06   	 78.78   	-111.90		 77.46   	 -91.56		
-87.59   	 13.12   	 78.33   	-111.90		 77.09   	 -86.47		
-108.03   	  3.66   	 77.88   	-111.90		 76.74   	 -81.38		
-90.94   	  1.83   	 77.44   	-106.82		 76.42   	 -91.56		
-66.22   	  6.41   	 77.01   	-111.90		 76.05   	 -96.64		
-47.00   	 14.65   	 76.56   	-106.82		 75.67   	 -86.47		
-43.64   	 41.20   	 76.13   	-106.82		 75.32   	 -96.64		
-103.76   	 32.96   	 75.71   	-106.82		 74.93   	-101.73		
-110.47   	 35.40   	 75.28   	-106.82		 74.53   	-101.73		
-116.88   	 32.04   	 74.85   	-106.82		 74.12   	-101.73		
-121.46   	  3.05   	 74.42   	-106.82		 73.71   	 -96.64		
-40.59   	 19.84   	 74.00   	-101.73		 73.33   	 -86.47		
-26.25   	 32.65   	 73.59   	-101.73		 72.98   	 -91.56		
-55.54   	 38.45   	 73.18   	-101.73		 72.61   	 -86.47		
-72.02   	 41.50   	 72.78   	-101.73		 72.27   	 -86.47		
-104.37   	 18.62   	 72.37   	 -96.64		 71.92   	 -91.56		
-105.59   	  9.46   	 71.98   	 -96.64		 71.56   	 -86.47		
-80.57   	 27.47   	 71.60   	 -96.64		 71.21   	 -86.47		
-52.49   	 52.49   	 71.21   	 -91.56		 70.86   	 -81.38		
-54.32   	 64.70   	 70.84   	 -91.56		 70.54   	 -81.38		
-72.94   	 40.28   	 70.48   	 -86.47		 70.21   	 -81.38		
-77.82   	 -2.14   	 70.13   	 -86.47		 69.89   	 -81.38		
-89.42   	-43.64   	 69.79   	 -91.56		 69.56   	 -81.38		
-90.03   	-60.12   	 69.42   	 -81.38		 69.24   	 -76.30		
-94.91   	-57.37   	 69.09   	 -86.47		 68.93   	 -76.30		
-95.52   	-53.41   	 68.75   	 -81.38		 68.63   	 -76.30		
-83.01   	-40.89   	 68.42   	 -81.38		 68.32   	 -76.30		
-85.75   	-33.57   	 68.10   	 -81.38		 68.02   	 -76.30		
-75.38   	-21.36   	 67.77   	 -76.30		 67.71   	 -71.21		
-66.83   	 -9.16   	 67.47   	 -81.38		 67.43   	 -76.30		
-59.51   	  8.24   	 67.14   	 -76.30		 67.12   	 -71.21		
-44.86   	  5.80   	 66.84   	 -76.30		 66.84   	 -71.21		
 -3.97   	  6.71   	 66.53   	 -76.30		 66.55   	 -66.12		
 -9.46   	 13.43   	 66.23   	 -76.30		 66.29   	 -66.12		
-50.35   	  1.83   	 65.92   	 -71.21		 66.02   	 -61.04		
-45.17   	 16.48   	 65.64   	 -71.21		 65.78   	 -61.04		
-49.13   	 42.11   	 65.35   	 -71.21		 65.53   	 -61.04		
-56.46   	 47.91   	 65.07   	 -71.21		 65.29   	 -55.95		
-56.76   	 45.47   	 64.78   	 -66.12		 65.07   	 -55.95		
-47.00   	 48.83   	 64.52   	 -66.12		 64.84   	 -50.86		
-59.81   	 43.95   	 64.25   	 -66.12		 64.64   	 -50.86		
-85.14   	 28.38   	 63.99   	 -61.04		 64.44   	 -50.86		
-81.79   	 31.74   	 63.74   	 -61.04		 64.23   	 -45.78		
-86.98   	 27.47   	 63.50   	 -66.12		 64.05   	 -45.78		
-108.64   	 10.07   	 63.23   	 -55.95		 63.87   	 -45.78		
-82.40   	 36.62   	 63.01   	 -61.04		 63.68   	 -40.69		
-45.47   	 47.91   	 62.77   	 -61.04		 63.52   	 -45.78		
-19.23   	 59.81   	 62.52   	 -55.95		 63.34   	 -50.86		
  4.58   	 86.36   	 62.30   	 -55.95		 63.13   	 -50.86		
-23.50   	 57.07   	 62.08   	 -55.95		 62.93   	 -55.95		
-58.29   	 43.95   	 61.85   	 -55.95		 62.71   	 -55.95		
-80.26   	 41.81   	 61.63   	 -55.95		 62.48   	 -50.86		
-120.24   	 23.80   	 61.40   	 -55.95		 62.28   	 -55.95		
-109.86   	 35.10   	 61.18   	 -55.95		 62.05   	 -45.78		
-83.01   	 50.66   	 60.96   	 -50.86		 61.87   	 -40.69		
-69.58   	 55.85   	 60.75   	 -55.95		 61.71   	 -35.61		
-58.90   	 42.11   	 60.53   	 -50.86		 61.57   	 -30.52		
-33.26   	 56.46   	 60.33   	 -50.86		 61.44   	 -30.52		
-38.15   	 57.07   	 60.12   	 -55.95		 61.32   	 -35.61		
-71.41   	 52.49   	 59.90   	 -50.86		 61.18   	 -40.69		
-61.95   	 90.33   	 59.69   	 -55.95		 61.02   	 -55.95		
-80.87   	 86.98   	 59.47   	 -55.95		 60.79   	 -55.95		
-81.79   	 85.14   	 59.25   	 -55.95		 60.57   	 -71.21		
-68.05   	 78.13   	 59.02   	 -55.95		 60.28   	 -71.21		
-86.06   	 45.78   	 58.80   	 -61.04		 60.00   	 -76.30		
-93.38   	 45.78   	 58.56   	 -55.95		 59.69   	 -76.30		
-77.82   	 62.26   	 58.33   	 -61.04		 59.39   	 -71.21		
-44.25   	 81.48   	 58.09   	 -61.04		 59.10   	 -71.21		
 -5.49   	113.53   	 57.84   	 -55.95		 58.82   	 -55.95		
-21.36   	114.44   	 57.62   	 -55.95		 58.60   	 -45.78		
-65.31   	 72.63   	 57.40   	 -50.86		 58.41   	 -40.69		
-62.56   	 87.89   	 57.19   	 -50.86		 58.25   	 -35.61		
-70.50   	104.98   	 56.99   	 -50.86		 58.11   	 -25.43		
-70.50   	 96.13   	 56.79   	 -45.78		 58.01   	 -30.52		
-40.28   	113.53   	 56.60   	 -45.78		 57.88   	 -25.43		
-70.50   	 93.69   	 56.42   	 -45.78		 57.78   	 -30.52		
-77.21   	 65.00   	 56.24   	 -45.78		 57.66   	 -25.43		
-54.02   	 72.63   	 56.05   	 -40.69		 57.56   	 -35.61		
-51.27   	 79.35   	 55.89   	 -45.78		 57.42   	 -30.52		
-61.04   	 89.72   	 55.71   	 -45.78		 57.29   	 -45.78		
-78.13   	100.40   	 55.52   	 -45.78		 57.11   	 -50.86		
-84.84   	109.25   	 55.34   	 -50.86		 56.91   	 -50.86		
-84.53   	132.14   	 55.14   	 -50.86		 56.70   	 -55.95		
-71.41   	148.32   	 54.93   	 -50.86		 56.48   	 -61.04		
-102.23   	132.75   	 54.73   	 -50.86		 56.24   	 -66.12		
-115.97   	144.96   	 54.53   	 -55.95		 55.97   	 -61.04		
-75.99   	173.34   	 54.30   	 -50.86		 55.73   	 -61.04		
 14.04   	246.58   	 54.10   	 -55.95		 55.48   	 -55.95		
166.93   	362.85   	 53.88   	 -50.86		 55.26   	 -50.86		
322.57   	487.67   	 53.67   	 -50.86		 55.06   	 -35.61		
456.24   	617.98   	 53.47   	 -50.86		 54.91   	 -35.61		
556.64   	805.97   	 53.27   	 -86.47		 54.77   	 -71.21		
723.57   	1125.79   	 52.92   	 -45.78		 54.49   	 -30.52		
719.30   	1132.51(R)	 52.74   	 -35.61		 54.36   	 -30.52		
632.02   	942.08   	 52.59   	 -40.69		 54.24   	 -30.52		
415.95   	673.52   	 52.43   	 -35.61		 54.12   	 -30.52		
167.85   	423.89   	 52.29   	 -35.61		 54.00   	 -30.52		
-39.98   	236.82   	 52.15   	 -35.61		 53.88   	 -35.61		
-182.50   	147.09   	 52.00   	 -30.52		 53.73   	 -30.52		
-233.15   	 57.37   	 51.88   	 -35.61		 53.61   	 -20.35		
-252.99   	-14.95   	 51.74   	 -30.52		 53.53   	 -30.52		
-216.98   	-33.87   	 51.62   	 -35.61		 53.41   	 -35.61		
-112.92   	  9.77   	 51.47   	 -35.61		 53.27   	 -40.69		
-48.52   	 39.37   	 51.33   	 -35.61		 53.10   	 -35.61		
 18.62   	 69.58   	 51.19   	 -30.52		 52.96   	 -45.78		
  5.49   	 94.30   	 51.07   	 -30.52		 52.78   	 -40.69		
-118.71   	 77.21   	 50.95   	 -30.52		 52.61   	 -40.69		
-184.02   	 86.36   	 50.82   	 -20.35		 52.45   	 -30.52		
-175.48   	105.29   	 50.74   	 -15.26		 52.33   	 -25.43		
-149.23   	 92.16   	 50.68   	  -5.09		 52.23   	 -15.26		
-78.13   	 93.38   	 50.66(D)	  15.26		 52.17   	  -5.09		
-57.68   	 97.96   	 50.72   	  30.52		 52.15   	   0.00		
-100.71   	 87.89   	 50.84   	  66.12		 52.15   	  25.43		
-83.62   	122.99   	 51.11   	  91.56		 52.25   	  76.30		
-88.50   	103.15   	 51.47   	 132.25		 52.55   	 137.33		
-111.39   	 50.96   	 52.00   	 172.94		 53.10   	 223.80		
-74.77   	 64.09   	 52.70   	 213.63		 54.00   	 350.97		
-56.15   	101.32   	 53.55   	 264.50		 55.40   	 513.73		
-101.01   	111.08   	 54.61   	 305.19		 57.46   	 656.15		
-137.02   	123.29   	 55.83   	 345.88		 60.08   	 732.45		
-137.63   	125.73   	 57.21   	 381.48		 63.01   	 803.66		
-166.02   	 85.75   	 58.74   	 412.00		 66.23   	 854.52		
-149.54   	 55.24   	 60.39   	 432.35		 69.64   	 834.18		
-65.61   	 82.09   	 62.12   	 447.61		 72.98   	 839.26		
-46.39   	 91.25   	 63.91   	 447.61		 76.34   	 834.18		
-98.57   	 66.53   	 65.70   	 447.61		 79.67   	 707.02		
-144.96   	 68.66   	 67.49   	 437.43		 82.50   	 559.51		
-171.20   	 65.61   	 69.24   	 427.26		 84.74   	 462.87		
-188.60   	 61.04   	 70.95   	 417.09		 86.59   	 376.40		
-157.17   	 75.38   	 72.61   	 406.92		 88.10   	 330.62		
-81.48   	 96.74   	 74.24   	 401.83		 89.42   	 391.66		
-67.75   	100.71   	 75.85   	 401.83		 90.99   	 595.11		
-95.52   	112.92   	 77.46   	 412.00		 93.37   	 818.92		
-140.69   	 93.08   	 79.10   	 427.26		 96.64   	 874.87		
-199.89   	 48.52   	 80.81   	 447.61		100.14   	 676.50		
-142.82   	 83.01   	 82.60   	 473.04		102.85   	 422.18		
-77.82   	 92.47   	 84.50   	 493.39		104.54   	 564.60		
-56.15   	 95.21   	 86.47   	 513.73		106.80   	 879.96		
-42.42   	144.35   	 88.52   	 539.16		110.31   	 747.71		
-96.13   	118.41   	 90.68   	 549.34		113.31   	 549.34		
-146.48   	 70.80   	 92.88   	 549.34		115.50   	 686.67		
-101.62   	106.20   	 95.08   	 554.42		118.25   	 651.07		
-72.94   	116.27   	 97.29   	 544.25		120.85   	 315.36		
-94.60   	119.93   	 99.47   	 534.08		122.12   	 218.72		
-96.13   	156.56   	101.61   	 513.73		122.99   	 361.14		
-102.23   	186.46   	103.66   	 493.39		124.43   	 320.45		
-103.76   	181.88   	105.64   	 473.04		125.72   	 183.11		
-39.06   	219.42   	107.53   	 447.61		126.45   	 279.75		
 10.07   	246.58   	109.32   	 422.18		127.57   	 335.71		
-39.98   	234.99   	111.01   	 401.83		128.91   	  81.38		
-33.26   	260.31   	112.61   	 371.31		129.24   	  35.61		
-28.38   	261.54   	114.10   	 356.05		129.38   	 279.75		
-55.54   	252.38   	115.52   	 325.53		130.50   	 340.79		
-21.36   	278.93   	116.83   	 310.27		131.86   	 137.33		
-27.77   	268.55   	118.07   	 289.93		132.41   	-198.37		
-24.11   	256.04   	119.23   	 274.67		131.62   	-345.88		
 18.62   	299.38   	120.33   	 254.32		130.23   	 116.99		
 21.36   	292.66   	121.34   	 239.06		130.70   	 874.87		
 19.53   	287.17   	122.30   	 218.72		134.20   	 544.25		
 24.41   	322.57   	123.17   	 198.37		136.38   	-279.75		
-52.19   	264.28   	123.97   	 193.29		135.26   	-264.50		
-107.12   	217.29   	124.74   	 178.03		134.20   	 -15.26		
