  I     	  II     	  AO     	  AO'		  AO     	  AO'		
-28.38   	-137.94   	 86.16   	 -71.21		 86.73   	 -71.21		
-27.77   	-139.77   	 85.88   	 -66.12		 86.45   	 -66.12		
-26.86   	-140.08   	 85.62   	 -61.04		 86.18   	 -66.12		
-25.94   	-140.08   	 85.37   	 -61.04		 85.92   	 -66.12		
-25.63   	-140.69   	 85.13   	 -55.95		 85.66   	 -66.12		
-26.25   	-141.91   	 84.90   	 -61.04		 85.39   	 -61.04		
-27.16   	-143.13   	 84.66   	 -55.95		 85.15   	 -66.12		
-28.08   	-144.04   	 84.44   	 -55.95		 84.88   	 -61.04		
-28.38   	-144.35   	 84.21   	 -61.04		 84.64   	 -61.04		
-27.47   	-144.96   	 83.97   	 -55.95		 84.39   	 -66.12		
-25.94   	-145.26   	 83.74   	 -61.04		 84.13   	 -61.04		
-24.72   	-145.26   	 83.50   	 -66.12		 83.89   	 -61.04		
-23.50   	-144.35   	 83.23   	 -66.12		 83.64   	 -61.04		
-23.19   	-143.13   	 82.97   	 -61.04		 83.40   	 -61.04		
-23.19   	-142.52   	 82.73   	 -66.12		 83.15   	 -61.04		
-24.11   	-143.43   	 82.46   	 -66.12		 82.91   	 -61.04		
-25.33   	-144.65   	 82.20   	 -66.12		 82.66   	 -61.04		
-26.55   	-146.18   	 81.93   	 -61.04		 82.42   	 -66.12		
-26.86   	-146.79   	 81.69   	 -61.04		 82.16   	 -61.04		
-26.55   	-146.18   	 81.44   	 -61.04		 81.91   	 -61.04		
-26.25   	-145.57   	 81.20   	 -61.04		 81.67   	 -61.04		
-26.25   	-145.57   	 80.96   	 -61.04		 81.42   	 -66.12		
-26.86   	-146.48   	 80.71   	 -61.04		 81.16   	 -61.04		
-26.86   	-147.09   	 80.47   	 -61.04		 80.92   	 -66.12		
-26.25   	-146.79   	 80.22   	 -61.04		 80.65   	 -61.04		
-25.33   	-146.18   	 79.98   	 -66.12		 80.41   	 -66.12		
-25.02   	-145.26   	 79.71   	 -61.04		 80.14   	 -66.12		
-25.33   	-144.65   	 79.47   	 -66.12		 79.88   	 -61.04		
-26.55   	-144.65   	 79.21   	 -66.12		 79.63   	 -66.12		
-27.16   	-144.65   	 78.94   	 -66.12		 79.37   	 -66.12		
-26.25   	-144.35   	 78.68   	 -61.04		 79.10   	 -61.04		
-24.41   	-144.04   	 78.43   	 -66.12		 78.86   	 -66.12		
-22.58   	-144.04   	 78.17   	 -61.04		 78.60   	 -66.12		
-21.97   	-144.04   	 77.92   	 -61.04		 78.33   	 -66.12		
-22.58   	-143.43   	 77.68   	 -61.04		 78.07   	 -61.04		
-24.11   	-142.21   	 77.44   	 -61.04		 77.82   	 -66.12		
-25.33   	-140.69   	 77.19   	 -61.04		 77.56   	 -61.04		
-25.02   	-139.16   	 76.95   	 -55.95		 77.31   	 -66.12		
-24.11   	-138.55   	 76.72   	 -61.04		 77.05   	 -61.04		
-23.19   	-139.47   	 76.48   	 -61.04		 76.81   	 -55.95		
-23.19   	-141.30   	 76.24   	 -61.04		 76.58   	 -61.04		
-24.11   	-142.82   	 75.99   	 -61.04		 76.34   	 -61.04		
-24.72   	-142.82   	 75.75   	 -61.04		 76.09   	 -55.95		
-24.41   	-141.30   	 75.50   	 -55.95		 75.87   	 -55.95		
-22.89   	-138.85   	 75.28   	 -50.86		 75.65   	 -55.95		
-21.06   	-136.41   	 75.08   	 -50.86		 75.42   	 -50.86		
-19.84   	-134.89   	 74.87   	 -50.86		 75.22   	 -55.95		
-19.53   	-134.58   	 74.67   	 -45.78		 74.99   	 -50.86		
-19.84   	-134.58   	 74.49   	 -40.69		 74.79   	 -45.78		
-20.45   	-135.50   	 74.32   	 -45.78		 74.61   	 -50.86		
-20.75   	-136.11   	 74.14   	 -45.78		 74.40   	 -50.86		
-20.45   	-137.02   	 73.96   	 -45.78		 74.20   	 -45.78		
-20.45   	-137.33   	 73.77   	 -45.78		 74.02   	 -50.86		
-20.45   	-137.33   	 73.59   	 -45.78		 73.81   	 -45.78		
-21.06   	-136.11   	 73.41   	 -50.86		 73.63   	 -45.78		
-21.36   	-134.28   	 73.20   	 -50.86		 73.45   	 -45.78		
-21.36   	-131.84   	 73.00   	 -50.86		 73.27   	 -45.78		
-21.36   	-130.00   	 72.80   	 -45.78		 73.08   	 -40.69		
-21.36   	-130.00   	 72.61   	 -45.78		 72.92   	 -45.78		
-21.97   	-131.23   	 72.43   	 -45.78		 72.74   	 -40.69		
-23.50   	-133.06   	 72.25   	 -40.69		 72.57   	 -40.69		
-25.02   	-133.97   	 72.09   	 -40.69		 72.41   	 -40.69		
-25.63   	-133.97   	 71.92   	 -35.61		 72.25   	 -35.61		
-25.63   	-133.67   	 71.78   	 -35.61		 72.11   	 -40.69		
-25.33   	-133.97   	 71.64   	 -35.61		 71.94   	 -40.69		
-24.41   	-134.58   	 71.50   	 -35.61		 71.78   	 -35.61		
-23.50   	-134.58   	 71.35   	 -35.61		 71.64   	 -40.69		
-22.58   	-133.36   	 71.21   	 -30.52		 71.47   	 -35.61		
-21.36   	-131.23   	 71.09   	 -35.61		 71.33   	 -40.69		
-21.06   	-129.39   	 70.95   	 -30.52		 71.17   	 -35.61		
-21.06   	-128.48   	 70.82   	 -35.61		 71.03   	 -40.69		
-21.67   	-128.17   	 70.68   	 -30.52		 70.86   	 -35.61		
-21.97   	-127.56   	 70.56   	 -30.52		 70.72   	 -35.61		
-21.36   	-126.95   	 70.44   	 -35.61		 70.58   	 -35.61		
-20.45   	-126.04   	 70.29   	 -30.52		 70.44   	 -35.61		
-19.53   	-125.43   	 70.17   	 -30.52		 70.29   	 -35.61		
-20.14   	-125.73   	 70.05   	 -35.61		 70.15   	 -35.61		
-21.97   	-126.95   	 69.91   	 -35.61		 70.01   	 -35.61		
-24.11   	-128.17   	 69.77   	 -35.61		 69.87   	 -35.61		
-25.02   	-128.48   	 69.62   	 -35.61		 69.73   	 -35.61		
-24.41   	-127.56   	 69.48   	 -35.61		 69.58   	 -35.61		
-22.58   	-125.43   	 69.34   	 -35.61		 69.44   	 -35.61		
-21.36   	-122.99   	 69.20   	 -30.52		 69.30   	 -35.61		
-20.75   	-121.15   	 69.07   	 -35.61		 69.16   	 -35.61		
-20.75   	-119.93   	 68.93   	 -35.61		 69.01   	 -30.52		
-20.45   	-119.63   	 68.79   	 -30.52		 68.89   	 -35.61		
-19.84   	-118.71   	 68.67   	 -35.61		 68.75   	 -35.61		
-19.23   	-117.80   	 68.52   	 -30.52		 68.61   	 -35.61		
-18.92   	-116.88   	 68.40   	 -35.61		 68.46   	 -35.61		
-19.23   	-116.27   	 68.26   	 -30.52		 68.32   	 -35.61		
-19.23   	-116.27   	 68.14   	 -35.61		 68.18   	 -30.52		
-19.53   	-116.27   	 68.00   	 -35.61		 68.06   	 -35.61		
-19.84   	-116.27   	 67.85   	 -35.61		 67.91   	 -35.61		
-20.45   	-115.66   	 67.71   	 -35.61		 67.77   	 -35.61		
-21.06   	-115.36   	 67.57   	 -35.61		 67.63   	 -35.61		
-21.67   	-115.05   	 67.43   	 -35.61		 67.49   	 -35.61		
-21.67   	-115.05   	 67.28   	 -35.61		 67.34   	 -35.61		
-21.67   	-115.66   	 67.14   	 -35.61		 67.20   	 -35.61		
-21.36   	-115.66   	 67.00   	 -35.61		 67.06   	 -35.61		
-21.06   	-115.05   	 66.86   	 -40.69		 66.92   	 -35.61		
-20.75   	-113.22   	 66.69   	 -35.61		 66.77   	 -35.61		
-20.45   	-112.00   	 66.55   	 -35.61		 66.63   	 -35.61		
-20.14   	-111.69   	 66.41   	 -35.61		 66.49   	 -35.61		
-20.75   	-112.92   	 66.27   	 -35.61		 66.35   	 -35.61		
-21.67   	-114.14   	 66.12   	 -35.61		 66.21   	 -35.61		
-22.58   	-114.44   	 65.98   	 -35.61		 66.06   	 -35.61		
-22.58   	-112.61   	 65.84   	 -35.61		 65.92   	 -35.61		
-21.36   	-110.47   	 65.70   	 -35.61		 65.78   	 -30.52		
-19.84   	-109.86   	 65.55   	 -35.61		 65.66   	 -35.61		
-19.53   	-112.00   	 65.41   	 -30.52		 65.51   	 -35.61		
-20.45   	-115.97   	 65.29   	 -35.61		 65.37   	 -35.61		
-22.28   	-119.63   	 65.15   	 -35.61		 65.23   	 -35.61		
-23.80   	-120.54   	 65.00   	 -30.52		 65.09   	 -35.61		
-24.41   	-118.71   	 64.88   	 -35.61		 64.94   	 -30.52		
-24.11   	-115.05   	 64.74   	 -30.52		 64.82   	 -35.61		
-23.19   	-111.69   	 64.62   	 -30.52		 64.68   	 -30.52		
-22.28   	-109.56   	 64.50   	 -35.61		 64.56   	 -30.52		
-21.36   	-108.95   	 64.35   	 -30.52		 64.44   	 -35.61		
-20.75   	-109.56   	 64.23   	 -30.52		 64.29   	 -30.52		
-20.45   	-110.17   	 64.11   	 -35.61		 64.17   	 -30.52		
-20.14   	-110.78   	 63.97   	 -30.52		 64.05   	 -30.52		
-20.14   	-110.17   	 63.85   	 -30.52		 63.93   	 -35.61		
-20.45   	-109.25   	 63.72   	 -30.52		 63.78   	 -30.52		
-20.75   	-108.03   	 63.60   	 -30.52		 63.66   	 -30.52		
-20.45   	-107.12   	 63.48   	 -30.52		 63.54   	 -30.52		
-19.84   	-104.98   	 63.36   	 -30.52		 63.42   	 -30.52		
-18.31   	-100.40   	 63.23   	 -30.52		 63.30   	 -30.52		
-16.78   	-90.03   	 63.11   	 -30.52		 63.17   	 -30.52		
-14.95   	-73.55   	 62.99   	 -30.52		 63.05   	 -30.52		
-13.12   	-51.57   	 62.87   	 -25.43		 62.93   	 -30.52		
-11.90   	-27.77   	 62.77   	 -30.52		 62.81   	 -30.52		
-10.99   	 -6.71   	 62.64   	 -30.52		 62.69   	 -30.52		
-10.68   	  8.24   	 62.52   	 -30.52		 62.56   	 -30.52		
-10.68   	 17.09   	 62.40   	 -30.52		 62.44   	 -30.52		
-10.99   	 21.97   	 62.28   	 -30.52		 62.32   	 -30.52		
-10.99   	 26.86   	 62.16   	 -30.52		 62.20   	 -30.52		
 -9.77   	 34.18   	 62.03   	 -25.43		 62.08   	 -30.52		
 -7.93   	 42.11   	 61.93   	 -30.52		 61.95   	 -30.52		
 -6.10   	 45.78   	 61.81   	 -30.52		 61.83   	 -30.52		
 -4.88   	 40.89   	 61.69   	 -25.43		 61.71   	 -25.43		
 -4.27   	 28.69   	 61.59   	 -30.52		 61.61   	 -30.52		
 -3.97   	 15.26   	 61.46   	 -25.43		 61.49   	 -25.43		
 -2.44   	  8.54   	 61.36   	 -30.52		 61.38   	 -30.52		
  0.61   	 12.51   	 61.24   	 -25.43		 61.26   	 -30.52		
  4.58   	 22.28   	 61.14   	 -30.52		 61.14   	 -25.43		
  7.63   	 28.38   	 61.02   	 -25.43		 61.04   	 -25.43		
  9.77   	 23.50   	 60.92   	 -25.43		 60.94   	 -30.52		
 10.07   	  6.71   	 60.81   	 -30.52		 60.81   	 -25.43		
  9.16   	-15.26   	 60.69   	 -25.43		 60.71   	 -25.43		
  6.10   	-33.57   	 60.59   	 -25.43		 60.61   	 -25.43		
  0.31   	-43.95   	 60.49   	 -25.43		 60.51   	 -25.43		
 -7.63   	-49.74   	 60.39   	 -25.43		 60.41   	 -25.43		
-15.87   	-55.85   	 60.28   	 -25.43		 60.30   	 -25.43		
-22.28   	-66.53   	 60.18   	 -25.43		 60.20   	 -25.43		
-25.02   	-82.09   	 60.08   	 -25.43		 60.10   	 -25.43		
-25.02   	-98.57   	 59.98   	 -20.35		 60.00   	 -25.43		
-24.41   	-112.92   	 59.90   	 -20.35		 59.90   	 -25.43		
-24.11   	-124.21   	 59.82   	 -20.35		 59.80   	 -20.35		
-24.72   	-132.45   	 59.74   	 -25.43		 59.71   	 -25.43		
-25.33   	-137.33   	 59.63   	 -20.35		 59.61   	 -20.35		
-25.63   	-138.85   	 59.55   	 -15.26		 59.53   	 -20.35		
-25.33   	-137.02   	 59.49   	 -20.35		 59.45   	 -25.43		
-25.02   	-133.67   	 59.41   	 -20.35		 59.35   	 -20.35		
-25.02   	-130.31   	 59.33   	 -20.35		 59.27   	 -20.35		
-25.02   	-128.78   	 59.25   	 -20.35		 59.19   	 -20.35		
-25.02   	-129.39   	 59.17   	 -15.26		 59.10   	 -20.35		
-25.63   	-131.53   	 59.10   	 -15.26		 59.02   	 -20.35		
-26.25   	-132.45   	 59.04   	 -15.26		 58.94   	 -15.26		
-27.16   	-129.70   	 58.98   	 -15.26		 58.88   	 -20.35		
-28.08   	-123.90   	 58.92   	 -15.26		 58.80   	 -20.35		
-28.99   	-117.49   	 58.86   	 -10.17		 58.72   	 -20.35		
-30.52   	-113.53   	 58.82   	 -15.26		 58.64   	 -20.35		
-32.04   	-108.03   	 58.76   	 -15.26		 58.56   	 -20.35		
-31.74   	-86.98   	 58.70   	 -20.35		 58.47   	 -20.35		
-25.63   	-27.16   	 58.62   	 -20.35		 58.39   	 -20.35		
 -8.85   	 94.30   	 58.53   	 -20.35		 58.31   	 -20.35		
 23.19   	289.00   	 58.45   	 -20.35		 58.23   	 -20.35		
 72.94   	551.45   	 58.37   	 -30.52		 58.15   	 -15.26		
137.63   	858.76   	 58.25   	 -25.43		 58.09   	 -25.43		
208.74   	1170.96   	 58.15   	 -55.95		 57.99   	 -40.69		
307.31   	1515.81(R)	 57.92   	 -30.52		 57.82   	 -20.35		
303.04   	1385.50   	 57.80   	 -30.52		 57.74   	 -25.43		
256.96   	1032.41   	 57.68   	 -30.52		 57.64   	 -20.35		
182.19   	557.86   	 57.56   	 -25.43		 57.56   	 -25.43		
102.23   	122.38   	 57.46   	 -20.35		 57.46   	 -25.43		
 38.76   	-142.82   	 57.38   	 -25.43		 57.35   	 -20.35		
  0.61   	-216.06   	 57.27   	 -20.35		 57.27   	 -25.43		
-15.56   	-174.87   	 57.19   	 -20.35		 57.17   	 -25.43		
-21.06   	-121.15   	 57.11   	 -20.35		 57.07   	 -20.35		
-23.80   	-106.20   	 57.03   	 -20.35		 56.99   	 -25.43		
-26.86   	-120.85   	 56.95   	 -20.35		 56.89   	 -20.35		
-28.69   	-131.53   	 56.87   	 -20.35		 56.81   	 -25.43		
-29.30   	-122.68   	 56.79   	 -25.43		 56.70   	 -25.43		
-28.99   	-103.76   	 56.68   	 -20.35		 56.60   	 -20.35		
-29.91   	-90.94   	 56.60   	 -15.26		 56.52   	 -25.43		
-31.74   	-89.72   	 56.54   	 -15.26		 56.42   	 -25.43		
-33.26   	-94.30   	 56.48(D)	   0.00		 56.32   	 -25.43		
-33.87   	-98.27   	 56.48   	   5.09		 56.22   	 -20.35		
-33.26   	-99.18   	 56.50   	  30.52		 56.13   	 -20.35		
-32.35   	-97.66   	 56.62   	  50.86		 56.05   	 -20.35		
-31.74   	-94.30   	 56.83   	  81.38		 55.97   	 -15.26		
-30.82   	-90.03   	 57.15   	 127.16		 55.91   	 -10.17		
-29.30   	-86.36   	 57.66   	 178.03		 55.87(D)	   0.00		
-27.77   	-84.23   	 58.37   	 233.98		 55.87   	  10.17		
-26.55   	-83.01   	 59.31   	 284.84		 55.91   	  25.43		
-26.25   	-81.48   	 60.45   	 340.79		 56.01   	  45.78		
-26.86   	-79.65   	 61.81   	 386.57		 56.20   	  71.21		
-27.47   	-77.82   	 63.36   	 417.09		 56.48   	  96.64		
-27.16   	-75.68   	 65.03   	 437.43		 56.87   	 132.25		
-26.25   	-73.24   	 66.77   	 452.69		 57.40   	 162.77		
-25.02   	-69.89   	 68.59   	 452.69		 58.05   	 203.46		
-24.41   	-65.61   	 70.40   	 442.52		 58.86   	 239.06		
-24.41   	-60.73   	 72.17   	 437.43		 59.82   	 279.75		
-25.02   	-55.54   	 73.92   	 427.26		 60.94   	 315.36		
-25.33   	-51.27   	 75.63   	 406.92		 62.20   	 345.88		
-25.33   	-47.61   	 77.25   	 396.74		 63.58   	 376.40		
-25.02   	-44.86   	 78.84   	 371.31		 65.09   	 396.74		
-24.41   	-41.50   	 80.33   	 350.97		 66.67   	 417.09		
-23.19   	-36.01   	 81.73   	 330.62		 68.34   	 427.26		
-20.75   	-27.77   	 83.05   	 300.10		 70.05   	 427.26		
-18.31   	-17.09   	 84.25   	 264.50		 71.76   	 422.18		
-16.17   	 -6.41   	 85.31   	 228.89		 73.45   	 406.92		
-14.95   	  2.44   	 86.23   	 198.37		 75.08   	 391.66		
-14.65   	  8.54   	 87.02   	 172.94		 76.64   	 371.31		
-14.65   	 13.12   	 87.71   	 162.77		 78.13   	 356.05		
-14.04   	 17.70   	 88.36   	 162.77		 79.55   	 335.71		
-12.21   	 24.11   	 89.01   	 178.03		 80.89   	 325.53		
 -9.46   	 33.26   	 89.72   	 213.63		 82.20   	 315.36		
 -6.10   	 44.86   	 90.58   	 249.24		 83.46   	 315.36		
 -2.44   	 57.98   	 91.58   	 289.93		 84.72   	 320.45		
  1.22   	 71.72   	 92.74   	 325.53		 86.00   	 320.45		
  4.27   	 85.45   	 94.04   	 345.88		 87.28   	 330.62		
  7.02   	 98.57   	 95.42   	 356.05		 88.61   	 335.71		
  9.46   	112.30   	 96.85   	 345.88		 89.95   	 340.79		
 11.90   	127.26   	 98.23   	 335.71		 91.31   	 345.88		
 14.95   	144.65   	 99.57   	 305.19		 92.70   	 350.97		
 18.62   	164.18   	100.79   	 274.67		 94.10   	 350.97		
 23.50   	184.63   	101.89   	 244.15		 95.50   	 345.88		
 28.99   	205.69   	102.87   	 223.80		 96.89   	 345.88		
 35.40   	227.05   	103.76   	 208.54		 98.27   	 340.79		
 41.81   	248.72   	104.60   	 198.37		 99.63   	 335.71		
 47.61   	271.00   	105.39   	 198.37		100.98   	 320.45		
 51.88   	292.36   	106.18   	 198.37		102.26   	 310.27		
 55.54   	311.28   	106.98   	 193.29		103.50   	 289.93		
 58.29   	326.23   	107.75   	 188.20		104.66   	 279.75		
 61.04   	337.83   	108.50   	 172.94		105.78   	 254.32		
 63.48   	346.37   	109.20   	 152.59		106.80   	 233.98		
 65.00   	353.09   	109.81   	 132.25		107.73   	 218.72		
 65.92   	357.67   	110.34   	  96.64		108.61   	 193.29		
 65.61   	359.50   	110.72   	  71.21		109.38   	 167.85		
 64.70   	358.28   	111.01   	  45.78		110.05   	 152.59		
 63.17   	354.00   	111.19   	  10.17		110.66   	 132.25		
 61.34   	345.76   	111.23(S)	 -10.17		111.19   	 106.82		
 58.29   	333.25   	111.19   	 -35.61		111.62   	  91.56		
 54.63   	316.16   	111.05   	 -55.95		111.98   	  71.21		
 49.13   	294.49   	110.82   	 -81.38		112.27   	  45.78		
 42.42   	269.17   	110.50   	-106.82		112.45   	  25.43		
 34.18   	240.78   	110.07   	-132.25		112.55   	  10.17		
 25.33   	210.27   	109.54   	-162.77		112.59(S)	 -20.35		
 17.40   	178.22   	108.89   	-188.20		112.51   	 -40.69		
 11.29   	145.26   	108.14   	-213.63		112.35   	 -61.04		
  6.10   	112.61   	107.28   	-228.89		112.11   	 -86.47		
  1.22   	 81.18   	106.37   	-249.24		111.76   	-111.90		
 -3.66   	 51.88   	105.37   	-254.32		111.31   	-132.25		
 -8.85   	 25.94   	104.35   	-254.32		110.78   	-152.59		
-13.73   	  3.05   	103.34   	-239.06		110.17   	-172.94		
-17.70   	-17.70   	102.38   	-223.80		109.48   	-188.20		
-21.06   	-37.23   	101.48   	-193.29		108.73   	-203.46		
-24.11   	-57.07   	100.71   	-162.77		107.91   	-218.72		
-26.55   	-76.29   	100.06   	-132.25		107.04   	-218.72		
-28.38   	-93.08   	 99.53   	-101.73		106.16   	-223.80		
-29.30   	-106.51   	 99.12   	 -71.21		105.27   	-218.72		
-29.91   	-116.27   	 98.84   	 -61.04		104.39   	-218.72		
-30.21   	-123.29   	 98.60   	 -45.78		103.52   	-208.54		
-31.43   	-128.78   	 98.41   	 -40.69		102.69   	-193.29		
-32.96   	-133.06   	 98.25   	 -45.78		101.91   	-183.11		
-35.40   	-136.72   	 98.07   	 -45.78		101.18   	-167.85		
-37.54   	-139.47   	 97.88   	 -55.95		100.51   	-157.68		
-39.37   	-141.60   	 97.66   	 -55.95		 99.88   	-137.33		
-39.98   	-143.43   	 97.44   	 -66.12		 99.33   	-127.16		
-39.98   	-144.96   	 97.17   	 -61.04		 98.82   	-111.90		
-39.67   	-145.57   	 96.93   	 -66.12		 98.37   	-101.73		
-39.37   	-144.65   	 96.66   	 -66.12		 97.97   	 -96.64		
-39.67   	-142.21   	 96.40   	 -66.12		 97.58   	 -86.47		
-39.98   	-140.08   	 96.13   	 -61.04		 97.23   	 -76.30		
-40.28   	-138.85   	 95.89   	 -61.04		 96.93   	 -76.30		
-40.28   	-139.16   	 95.65   	 -66.12		 96.62   	 -71.21		
-40.59   	-140.69   	 95.38   	 -61.04		 96.34   	 -66.12		
-40.89   	-140.69   	 95.14   	 -66.12		 96.07   	 -71.21		
-41.50   	-138.55   	 94.87   	 -66.12		 95.79   	 -66.12		
-41.20   	-133.06   	 94.61   	 -66.12		 95.52   	 -61.04		
-39.98   	-126.04   	 94.34   	 -71.21		 95.28   	 -66.12		
-38.45   	-119.63   	 94.06   	 -71.21		 95.01   	 -61.04		
-37.23   	-116.27   	 93.77   	 -66.12		 94.77   	 -66.12		
-36.93   	-115.97   	 93.51   	 -71.21		 94.51   	 -66.12		
-37.23   	-117.19   	 93.22   	 -61.04		 94.24   	 -66.12		
-37.23   	-117.49   	 92.98   	 -61.04		 93.98   	 -61.04		
-36.32   	-115.36   	 92.74   	 -61.04		 93.73   	 -71.21		
-34.79   	-110.78   	 92.49   	 -55.95		 93.45   	 -66.12		
-32.96   	-105.59   	 92.27   	 -55.95		 93.18   	 -71.21		
-32.35   	-101.62   	 92.04   	 -61.04		 92.90   	 -66.12		
-32.65   	-99.79   	 91.80   	 -66.12		 92.63   	 -76.30		
-33.87   	-100.40   	 91.54   	 -66.12		 92.33   	 -71.21		
-35.10   	-101.62   	 91.27   	 -71.21		 92.04   	 -76.30		
-35.71   	-102.84   	 90.99   	 -81.38		 91.74   	 -76.30		
-36.01   	-103.45   	 90.66   	 -86.47		 91.43   	 -76.30		
-36.01   	-103.76   	 90.32   	 -86.47		 91.13   	 -81.38		
-35.40   	-104.68   	 89.97   	 -91.56		 90.80   	 -81.38		
-34.79   	-105.59   	 89.60   	 -86.47		 90.48   	 -81.38		
-34.48   	-106.81   	 89.26   	 -81.38		 90.15   	 -86.47		
-34.48   	-107.42   	 88.93   	 -81.38		 89.81   	 -81.38		
-34.79   	-106.81   	 88.61   	 -71.21		 89.48   	 -81.38		
-34.48   	-106.51   	 88.32   	 -66.12		 89.16   	 -81.38		
-33.87   	-106.81   	 88.06   	 -61.04		 88.83   	 -76.30		
-33.57   	-107.73   	 87.81   	 -55.95		 88.52   	 -76.30		
-32.96   	-109.25   	 87.59   	 -55.95		 88.22   	 -76.30		
-32.96   	-110.47   	 87.36   	 -50.86		 87.91   	 -71.21		
-33.26   	-112.30   	 87.16   	 -55.95		 87.63   	 -71.21		
-33.26   	-115.66   	 86.94   	 -55.95		 87.34   	 -66.12		
-33.26   	-119.93   	 86.71   	 -55.95		 87.08   	 -66.12		
-33.26   	-123.90   	 86.49   	 -55.95		 86.82   	 -61.04		
-33.26   	-125.73   	 86.27   	 -61.04		 86.57   	 -66.12		
-33.57   	-125.12   	 86.02   	 -61.04		 86.31   	 -61.04		
-33.87   	-123.29   	 85.78   	 -61.04		 86.06   	 -55.95		
-34.48   	-121.46   	 85.53   	 -61.04		 85.84   	 -61.04		
-34.18   	-120.85   	 85.29   	 -61.04		 85.59   	 -61.04		
-32.96   	-120.54   	 85.05   	 -61.04		 85.35   	 -61.04		
-31.74   	-120.54   	 84.80   	 -55.95		 85.11   	 -55.95		
-30.82   	-120.24   	 84.58   	 -55.95		 84.88   	 -61.04		
-31.13   	-120.54   	 84.35   	 -55.95		 84.64   	 -61.04		
-32.04   	-121.46   	 84.13   	 -55.95		 84.39   	 -55.95		
-32.96   	-122.99   	 83.91   	 -55.95		 84.17   	 -61.04		
-33.26   	-124.82   	 83.68   	 -61.04		 83.93   	 -61.04		
-32.65   	-126.65   	 83.44   	 -61.04		 83.68   	 -61.04		
-32.35   	-128.17   	 83.19   	 -61.04		 83.44   	 -61.04		
-32.65   	-129.70   	 82.95   	 -66.12		 83.19   	 -61.04		
-33.87   	-130.00   	 82.69   	 -66.12		 82.95   	 -61.04		
-34.79   	-129.70   	 82.42   	 -71.21		 82.71   	 -61.04		
-35.10   	-129.39   	 82.14   	 -71.21		 82.46   	 -66.12		
-34.48   	-129.70   	 81.85   	 -71.21		 82.20   	 -66.12		
-32.96   	-130.92   	 81.57   	 -76.30		 81.93   	 -61.04		
-31.74   	-132.45   	 81.26   	 -71.21		 81.69   	 -71.21		
-32.04   	-133.67   	 80.98   	 -71.21		 81.40   	 -66.12		
-33.26   	-133.36   	 80.69   	 -76.30		 81.14   	 -66.12		
-34.79   	-131.84   	 80.39   	 -71.21		 80.87   	 -71.21		
-35.71   	-130.00   	 80.10   	 -66.12		 80.59   	 -66.12		
-36.32   	-129.70   	 79.84   	 -71.21		 80.33   	 -71.21		
-36.32   	-130.62   	 79.55   	 -66.12		 80.04   	 -66.12		
-36.93   	-132.45   	 79.29   	 -61.04		 79.78   	 -71.21		
-37.23   	-133.67   	 79.04   	 -66.12		 79.49   	 -66.12		
-36.93   	-133.97   	 78.78   	 -61.04		 79.23   	 -66.12		
-36.01   	-133.67   	 78.53   	 -66.12		 78.96   	 -71.21		
-34.79   	-133.67   	 78.27   	 -61.04		 78.68   	 -66.12		
-33.57   	-134.28   	 78.03   	 -55.95		 78.41   	 -66.12		
-32.96   	-134.58   	 77.80   	 -61.04		 78.15   	 -61.04		
-32.35   	-134.58   	 77.56   	 -61.04		 77.90   	 -66.12		
-31.43   	-133.97   	 77.31   	 -55.95		 77.64   	 -61.04		
-30.82   	-133.67   	 77.09   	 -61.04		 77.40   	 -66.12		
-30.82   	-133.97   	 76.85   	 -55.95		 77.13   	 -61.04		
-31.43   	-135.19   	 76.62   	 -50.86		 76.89   	 -55.95		
-32.65   	-135.80   	 76.42   	 -55.95		 76.66   	 -61.04		
-33.87   	-135.19   	 76.20   	 -55.95		 76.42   	 -55.95		
-34.18   	-133.97   	 75.97   	 -55.95		 76.20   	 -61.04		
-34.48   	-133.06   	 75.75   	 -55.95		 75.95   	 -55.95		
-34.48   	-133.36   	 75.52   	 -61.04		 75.73   	 -55.95		
-35.10   	-134.28   	 75.28   	 -55.95		 75.50   	 -50.86		
-35.71   	-135.50   	 75.06   	 -61.04		 75.30   	 -55.95		
-36.01   	-134.89   	 74.81   	 -55.95		 75.08   	 -55.95		
-35.71   	-132.45   	 74.59   	 -61.04		 74.85   	 -55.95		
-34.79   	-129.09   	 74.34   	 -55.95		 74.63   	 -50.86		
-33.57   	-126.34   	 74.12   	 -55.95		 74.42   	 -55.95		
-32.35   	-124.51   	 73.90   	 -50.86		 74.20   	 -50.86		
-31.74   	-124.82   	 73.69   	 -50.86		 74.00   	 -45.78		
-31.74   	-126.95   	 73.49   	 -50.86		 73.81   	 -50.86		
-32.35   	-130.00   	 73.29   	 -45.78		 73.61   	 -45.78		
-32.96   	-132.14   	 73.10   	 -40.69		 73.43   	 -45.78		
-33.26   	-132.14   	 72.94   	 -45.78		 73.24   	 -45.78		
-32.65   	-129.09   	 72.76   	 -40.69		 73.06   	 -45.78		
-31.74   	-123.60   	 72.59   	 -40.69		 72.88   	 -45.78		
-30.82   	-117.19   	 72.43   	 -40.69		 72.70   	 -40.69		
-30.21   	-113.22   	 72.27   	 -35.61		 72.53   	 -40.69		
-29.30   	-112.92   	 72.13   	 -40.69		 72.37   	 -40.69		
-28.69   	-115.66   	 71.96   	 -40.69		 72.21   	 -45.78		
