  I     	  II     	  LVp     	  LVp'		  CH2     	  CH2'		
 62.87   	257.26   	189.28   	 218.72		119.19   	-417.09		
 85.45   	278.93   	190.15   	 178.03		117.52   	-101.73		
121.46   	297.24   	190.86   	 147.51		117.11   	 127.16		
128.17   	278.32   	191.45   	 106.82		117.62   	 -55.95		
101.32   	257.26   	191.88   	  76.30		117.40   	 198.37		
104.37   	261.84   	192.19   	  50.86		118.19   	 793.49		
136.41   	259.40   	192.39   	  20.35		121.36   	 371.31		
124.21   	264.28   	192.47(S)	   0.00		122.85   	-203.46		
 96.74   	262.15   	192.47   	 -30.52		122.03   	 -66.12		
 85.45   	244.14   	192.35   	 -45.78		121.77   	 452.69		
 74.77   	225.22   	192.17   	 -71.21		123.58   	 768.05		
 92.16   	206.60   	191.88   	 -96.64		126.65   	 503.56		
109.56   	191.65   	191.49   	-116.99		128.67   	 127.16		
 79.65   	158.39   	191.03   	-142.42		129.18   	 -96.64		
 48.22   	134.58   	190.46   	-178.03		128.79   	  15.26		
 53.71   	137.63   	189.74   	-203.46		128.85   	  10.17		
 27.16   	112.61   	188.93   	-239.06		128.89   	 -55.95		
 27.77   	102.23   	187.97   	-279.75		128.67   	  10.17		
 62.56   	 91.25   	186.86   	-320.45		128.71   	-137.33		
 66.22   	 53.41   	185.57   	-361.14		128.16   	-651.07		
 36.01   	 39.06   	184.13   	-396.74		125.55   	-691.76		
 28.08   	 32.96   	182.54   	-427.26		122.79   	-264.50		
  6.10   	 15.26   	180.83   	-452.69		121.73   	-345.88		
-45.47   	  5.49   	179.02   	-478.13		120.35   	-111.90		
-20.45   	  6.41   	177.11   	-488.30		119.90   	 -96.64		
  7.02   	  4.88   	175.16   	-498.47		119.51   	-269.58		
  2.14   	 18.31   	173.16   	-503.56		118.43   	 183.11		
 26.86   	 23.80   	171.15   	-508.65		119.17   	 213.63		
 29.60   	 17.70   	169.11   	-503.56		120.02   	  -5.09		
 18.92   	 18.92   	167.10   	-508.65		120.00   	-279.75		
 25.33   	  5.19   	165.07   	-508.65		118.88   	-249.24		
 32.65   	  9.77   	163.03   	-513.73		117.88   	 417.09		
  3.97   	 12.21   	160.98   	-528.99		119.55   	  -5.09		
-26.25   	  1.22   	158.86   	-539.16		119.53   	-661.24		
-26.55   	 -2.44   	156.70   	-564.60		116.89   	 -25.43		
-45.17   	-11.60   	154.44   	-595.11		116.78   	  55.95		
-16.48   	-18.62   	152.06   	-620.55		117.01   	-554.42		
 23.19   	-22.89   	149.58   	-661.24		114.79   	-559.51		
 13.12   	 -8.85   	146.94   	-701.93		112.55   	-427.26		
 15.56   	 16.78   	144.13   	-737.54		110.84   	-498.47		
 21.67   	 35.40   	141.18   	-778.23		108.85   	-473.04		
  6.10   	 48.52   	138.07   	-813.83		106.96   	-437.43		
  8.85   	 42.72   	134.81   	-844.35		105.21   	-579.86		
  2.44   	 13.43   	131.43   	-874.87		102.89   	-752.79		
-18.62   	 -1.83   	127.93   	-895.22		 99.88   	-722.28		
 -9.77   	 -5.19   	124.35   	-925.73		 96.99   	-544.25		
 10.68   	  0.92   	120.65   	-940.99		 94.81   	-442.52		
 21.36   	 14.34   	116.89   	-966.43		 93.04   	-350.97		
 28.99   	 12.82   	113.02   	-986.77		 91.64   	-239.06		
 -2.44   	 10.07   	109.07   	-1007.12		 90.68   	-330.62		
-19.23   	  1.83   	105.05   	-1022.38		 89.36   	-391.66		
 -5.80   	 11.60   	100.96   	-1042.72		 87.79   	-188.20		
 10.99   	 22.58   	 96.78   	-1052.90		 87.04   	 -45.78		
 51.27   	 26.55   	 92.57   	-1057.98		 86.86   	 -76.30		
 57.37   	 42.11   	 88.34   	-1063.07		 86.55   	  -5.09		
  7.93   	 24.11   	 84.09   	-1057.98		 86.53   	 106.82		
-30.52   	  6.41   	 79.86   	-1057.98		 86.96   	 122.07		
-12.21   	 29.91   	 75.63   	-1037.64		 87.45   	  30.52		
  3.05   	 30.52   	 71.47   	-1027.46		 87.57   	-172.94		
 21.36   	 25.33   	 67.36   	-1002.03		 86.88   	-269.58		
 36.62   	 26.86   	 63.36   	-971.51		 85.80   	-233.98		
  9.77   	 -2.44   	 59.47   	-940.99		 84.86   	-269.58		
  0.00   	-10.68   	 55.71   	-900.30		 83.78   	-228.89		
 37.84   	  6.10   	 52.11   	-859.61		 82.87   	 -86.47		
 61.95   	 23.19   	 48.67   	-818.92		 82.52   	   0.00		
 30.52   	 24.11   	 45.39   	-768.05		 82.52   	  20.35		
-10.99   	 17.70   	 42.32   	-717.19		 82.60   	  30.52		
-14.04   	 23.50   	 39.45   	-671.41		 82.73   	  -5.09		
 -9.77   	 14.95   	 36.76   	-625.63		 82.71   	 -45.78		
 21.06   	 24.41   	 34.26   	-579.86		 82.52   	 -10.17		
 57.68   	 22.58   	 31.94   	-534.08		 82.48   	 -20.35		
 53.10   	 -9.77   	 29.81   	-493.39		 82.40   	-127.16		
 42.42   	-24.11   	 27.83   	-452.69		 81.89   	-178.03		
 18.92   	-28.08   	 26.02   	-422.18		 81.18   	-178.03		
 -4.58   	-17.40   	 24.33   	-386.57		 80.47   	-142.42		
-21.97   	 -6.41   	 22.79   	-361.14		 79.90   	-122.07		
-45.47   	  4.88   	 21.34   	-330.62		 79.41   	-172.94		
 -8.54   	 15.26   	 20.02   	-300.10		 78.72   	-178.03		
 38.45   	  4.58   	 18.82   	-279.75		 78.01   	-193.29		
 35.71   	  0.92   	 17.70   	-249.24		 77.23   	-203.46		
 24.41   	 -3.36   	 16.70   	-223.80		 76.42   	-101.73		
 15.26   	-17.09   	 15.81   	-193.29		 76.01   	 -10.17		
 -4.58   	 -7.93   	 15.04   	-172.94		 75.97   	  25.43		
 13.12   	-15.26   	 14.34   	-147.51		 76.07   	  61.04		
 27.77   	 -5.49   	 13.75   	-127.16		 76.32   	  45.78		
  2.14   	  8.54   	 13.25   	-111.90		 76.50   	 -15.26		
 -9.77   	  4.27   	 12.80   	 -96.64		 76.44   	 -71.21		
 -2.44   	 17.70   	 12.41   	 -86.47		 76.15   	-228.89		
  0.61   	 15.26   	 12.07   	 -81.38		 75.24   	-386.57		
 16.17   	 -1.83   	 11.74   	 -71.21		 73.69   	-345.88		
 15.56   	 -5.49   	 11.45   	 -66.12		 72.31   	-361.14		
  3.05   	-13.73   	 11.19   	 -61.04		 70.86   	-228.89		
 -7.63   	-14.65   	 10.95   	 -45.78		 69.95   	 -25.43		
-21.97   	-11.60   	 10.76   	 -40.69		 69.85   	 101.73		
-26.25   	-18.01   	 10.60   	 -25.43		 70.25   	 320.45		
 -6.10   	 13.43   	 10.50   	 -20.35		 71.54   	 590.03		
  9.77   	 26.25   	 10.42   	 -10.17		 73.90   	 269.58		
 55.24   	 36.93   	 10.38   	  -5.09		 74.97   	-462.87		
 62.56   	 41.81   	 10.36   	   0.00		 73.12   	-396.74		
  0.00   	  7.93   	 10.36   	   0.00		 71.54   	  35.61		
-25.02   	 -5.19   	 10.36   	   5.09		 71.68   	-213.63		
-41.50   	-10.38   	 10.38   	   0.00		 70.82   	-361.14		
-50.35   	 -6.41   	 10.38   	  -5.09		 69.38   	-101.73		
 -2.14   	  4.88   	 10.36   	 -10.17		 68.97   	-147.51		
 15.56   	 -2.44   	 10.32   	 -15.26		 68.38   	-233.98		
-26.55   	-18.62   	 10.25   	 -20.35		 67.45   	-132.25		
-16.48   	-27.16   	 10.17   	 -20.35		 66.92   	-188.20		
 -4.27   	-34.48   	 10.09   	 -25.43		 66.16   	-147.51		
-47.00   	-51.27   	  9.99   	 -25.43		 65.57   	  66.12		
-32.96   	-48.83   	  9.89   	 -25.43		 65.84   	  20.35		
 -3.36   	-43.64   	  9.79   	 -25.43		 65.92   	-152.59		
-32.35   	-35.40   	  9.68   	 -20.35		 65.31   	-111.90		
-11.90   	-20.75   	  9.60   	 -20.35		 64.86   	 -30.52		
 31.13   	  1.22   	  9.52   	 -15.26		 64.74   	 -25.43		
  1.83   	 12.82   	  9.46   	 -15.26		 64.64   	 -66.12		
 36.32   	  1.53   	  9.40   	 -10.17		 64.37   	-116.99		
 81.79   	  0.92   	  9.36   	 -10.17		 63.91   	-116.99		
 54.63   	  1.22   	  9.32   	 -10.17		 63.44   	 -76.30		
 54.63   	-12.21   	  9.28   	  -5.09		 63.13   	-116.99		
 60.42   	 -0.31   	  9.26   	   0.00		 62.67   	-142.42		
 28.08   	 21.97   	  9.26   	  -5.09		 62.10   	 -30.52		
 14.34   	 13.43   	  9.24(D)	   5.09		 61.97   	  10.17		
  3.05   	  6.41   	  9.26   	   5.09		 62.01   	 -55.95		
-15.56   	 23.80   	  9.28   	  10.17		 61.79   	 -50.86		
  7.63   	 23.19   	  9.32   	  20.35		 61.59   	 -45.78		
 12.82   	 25.63   	  9.40   	  25.43		 61.40   	 -71.21		
  3.36   	 46.39   	  9.50   	  35.61		 61.12   	   0.00		
 -9.77   	 25.63   	  9.64   	  40.69		 61.12   	  40.69		
-37.54   	 13.12   	  9.81   	  55.95		 61.28   	  30.52		
-19.53   	 21.97   	 10.03   	  61.04		 61.40   	  45.78		
 16.48   	 14.65   	 10.27   	  71.21		 61.59   	  30.52		
  1.53   	 16.17   	 10.56   	  76.30		 61.71   	   5.09		
-38.15   	  6.10   	 10.86   	  76.30		 61.73   	  -5.09		
-47.91   	 -5.49   	 11.17   	  81.38		 61.71   	 -25.43		
-23.19   	 14.34   	 11.50   	  76.30		 61.61   	 -76.30		
 12.21   	 35.71   	 11.80   	  76.30		 61.30   	-122.07		
 35.40   	 47.91   	 12.11   	  66.12		 60.81   	-111.90		
 15.26   	 62.26   	 12.37   	  55.95		 60.37   	-122.07		
-18.62   	 39.67   	 12.59   	  55.95		 59.88   	-167.85		
-28.69   	 10.38   	 12.82   	  40.69		 59.21   	-167.85		
-55.85   	 11.60   	 12.98   	  35.61		 58.53   	-162.77		
-46.39   	 14.34   	 13.12   	  30.52		 57.88   	-157.68		
-12.21   	 24.11   	 13.25   	  25.43		 57.25   	-132.25		
-22.28   	 36.62   	 13.35   	  20.35		 56.72   	-101.73		
  7.02   	 43.64   	 13.43   	  20.35		 56.32   	 -86.47		
 22.89   	 39.37   	 13.51   	  15.26		 55.97   	 -81.38		
  5.19   	 27.16   	 13.57   	  25.43		 55.65   	 -66.12		
 28.69   	 51.27   	 13.67   	  25.43		 55.38   	 -50.86		
 22.58   	 61.04   	 13.77   	  30.52		 55.18   	 -61.04		
-11.60   	 60.42   	 13.90   	  40.69		 54.93   	 -61.04		
-26.25   	 76.29   	 14.06   	  45.78		 54.69   	 -40.69		
-69.58   	 63.78   	 14.24   	  50.86		 54.53   	  10.17		
-62.87   	 41.81   	 14.45   	  50.86		 54.57   	  35.61		
 25.33   	 54.32   	 14.65   	  45.78		 54.71   	 -25.43		
 54.93   	 62.87   	 14.83   	  40.69		 54.61   	 -91.56		
 36.01   	 63.17   	 14.99   	  30.52		 54.24   	-127.16		
  0.00   	 68.97   	 15.12   	  15.26		 53.73   	-167.85		
-29.91   	 70.19   	 15.18   	  10.17		 53.06   	-147.51		
-39.37   	 61.34   	 15.22   	   5.09		 52.47   	-127.16		
-24.41   	 45.78   	 15.24   	  -5.09		 51.96   	-162.77		
  5.49   	 43.03   	 15.22   	  -5.09		 51.31   	-157.68		
  3.97   	 55.54   	 15.20   	  -5.09		 50.68   	 -66.12		
 -7.63   	 72.33   	 15.18   	   5.09		 50.42   	  30.52		
  2.44   	 94.30   	 15.20(E)	  15.26		 50.54   	 116.99		
 10.38   	110.17   	 15.26   	  25.43		 51.01   	 172.94		
 17.09   	110.17   	 15.36   	  35.61		 51.70   	 162.77		
-37.84   	 79.65   	 15.50   	  50.86		 52.35   	 137.33		
-77.51   	 87.59   	 15.71   	  61.04		 52.90   	  96.64		
-60.42   	113.22   	 15.95   	  71.21		 53.29   	  25.43		
-33.57   	137.94   	 16.24   	  81.38		 53.39   	 -35.61		
 53.41   	200.50   	 16.56   	  81.38		 53.24   	  50.86		
169.37   	271.91   	 16.89   	  81.38		 53.45   	 142.42		
269.17   	370.48   	 17.21   	  81.38		 54.02   	 -55.95		
394.59   	491.03   	 17.54   	  76.30		 53.79   	-412.00		
577.39   	664.67   	 17.84   	  66.12		 52.15   	-305.19		
786.13   	898.44   	 18.11   	 111.90		 50.93   	 564.60		
880.74   	1107.18(R)	 18.56   	  45.78		 53.18   	-427.26		
764.47   	1007.39   	 18.74   	  35.61		 51.47   	-722.28		
574.95   	759.89   	 18.88   	  30.52		 48.59   	 -15.26		
289.92   	492.86   	 19.00   	  25.43		 48.52   	 488.30		
139.47   	270.39   	 19.10   	  30.52		 50.48   	  61.04		
 26.86   	124.51   	 19.23   	  35.61		 50.72   	-559.51		
-94.91   	 -1.53   	 19.37   	  45.78		 48.48   	-574.77		
-114.44   	-67.14   	 19.55   	  71.21		 46.18   	  40.69		
-93.08   	-61.65   	 19.84   	 101.73		 46.35   	 371.31		
-99.18   	-61.95   	 20.24   	 142.42		 47.83   	 127.16		
-94.91   	-28.69   	 20.81   	 193.29		 48.34   	-157.68		
-54.32   	-36.62   	 21.59   	 259.41		 47.71   	-239.06		
 -6.10   	-51.27   	 22.62   	 335.71		 46.75   	 -30.52		
  4.58   	-19.84   	 23.97   	 432.35		 46.63   	 239.06		
-12.82   	 14.04   	 25.70   	 528.99		 47.59   	 356.05		
-20.75   	 47.00   	 27.81   	 640.89		 49.01   	 295.01		
-12.82   	 57.68   	 30.38   	 762.97		 50.19   	   0.00		
 -6.71   	 45.47   	 33.43   	 885.04		 50.19   	  55.95		
-19.53   	 30.52   	 36.97   	1007.12		 50.42   	 707.02		
-20.45   	 40.89   	 41.00   	1129.19		 53.24   	1236.01		
-42.11   	 45.17   	 45.51   	1230.92		 58.19   	1068.15		
-51.88   	 41.20   	 50.44   	1327.56		 62.46   	 717.19		
 18.01   	 62.26   	 55.75   	1398.77		 65.33   	 915.56		
 25.94   	 53.71   	 61.34   	1464.90		 68.99   	1154.62		
-18.62   	 43.95   	 67.20   	1495.42		 73.61   	 986.77		
 -1.53   	 50.66   	 73.18   	1515.76		 77.56   	 757.88		
-14.34   	 31.74   	 79.25   	1505.59		 80.59   	 584.94		
-38.15   	 23.50   	 85.27   	1485.24		 82.93   	 401.83		
-30.52   	 28.08   	 91.21   	1449.64		 84.54   	 167.85		
-54.63   	 26.25   	 97.01   	1403.86		 85.21   	 -45.78		
-69.89   	 19.23   	102.62   	1353.00		 85.03   	 -35.61		
 -3.66   	 28.08   	108.04   	1291.96		 84.88   	 371.31		
 43.03   	 40.28   	113.20   	1230.92		 86.37   	 666.32		
  3.05   	 41.20   	118.13   	1169.88		 89.03   	 427.26		
-38.76   	 40.89   	122.81   	1103.76		 90.74   	 310.27		
-50.05   	 36.62   	127.22   	1042.72		 91.98   	 162.77		
-50.35   	 38.15   	131.39   	 981.68		 92.63   	  91.56		
-34.18   	 25.33   	135.32   	 930.82		 93.00   	 142.42		
 -3.36   	 18.92   	139.04   	 890.13		 93.57   	 -20.35		
 -3.97   	 31.43   	142.60   	 854.52		 93.49   	 -55.95		
-21.36   	 25.02   	146.02   	 829.09		 93.27   	 239.06		
 12.21   	 39.37   	149.34   	 813.83		 94.22   	 462.87		
 40.89   	 53.71   	152.59   	 788.40		 96.07   	 742.62		
 22.89   	 45.47   	155.75   	 768.05		 99.04   	 915.56		
  2.75   	 54.63   	158.82   	 737.54		102.71   	 295.01		
-23.80   	 65.61   	161.77   	 701.93		103.89   	  66.12		
-25.02   	 67.75   	164.58   	 661.24		104.15   	 798.57		
-22.89   	 68.66   	167.22   	 620.55		107.34   	 712.10		
 -7.32   	 76.60   	169.70   	 569.68		110.19   	-915.56		
 30.52   	 85.75   	171.98   	 528.99		106.53   	-935.91		
 50.96   	111.39   	174.10   	 488.30		102.79   	 920.65		
 68.05   	136.72   	176.05   	 447.61		106.47   	1149.54		
 68.97   	147.40   	177.84   	 412.00		111.07   	 -71.21		
 55.85   	152.28   	179.49   	 381.48		110.78   	-193.29		
 66.22   	162.66   	181.02   	 345.88		110.01   	 457.78		
 93.38   	187.99   	182.40   	 325.53		111.84   	 834.18		
102.23   	210.88   	183.70   	 300.10		115.18   	 381.48		
113.22   	227.97   	184.90   	 279.75		116.70   	 147.51		
 92.77   	227.05   	186.02   	 259.41		117.29   	 249.24		
 57.37   	220.64   	187.06   	 239.06		118.29   	 -76.30		
 79.04   	227.36   	188.02   	 218.72		117.99   	 132.25		
104.68   	238.34   	188.89   	 183.11		118.51   	 574.77		
144.96   	248.11   	189.62   	 152.59		120.81   	 366.22		
166.32   	255.43   	190.23   	 106.82		122.28   	 335.71		
130.31   	248.41   	190.66   	  55.95		123.62   	 233.98		
 89.42   	241.09   	190.88   	   5.09		124.56   	-412.00		
 63.48   	240.17   	190.90(S)	 -40.69		122.91   	-315.36		
 79.35   	247.19   	190.74   	 -96.64		121.65   	-162.77		
101.32   	241.09   	190.36   	-137.33		121.00   	-310.27		
114.44   	221.86   	189.81   	-167.85		119.76   	-116.99		
 87.59   	201.42   	189.13   	-193.29		119.29   	 137.33		
 43.64   	168.46   	188.36   	-213.63		119.84   	 223.80		
 46.69   	142.82   	187.51   	-223.80		120.73   	 310.27		
 65.00   	126.95   	186.61   	-223.80		121.97   	 386.57		
 84.23   	108.03   	185.72   	-228.89		123.52   	 534.08		
 86.98   	 94.60   	184.80   	-223.80		125.66   	 381.48		
 55.85   	 72.94   	183.91   	-228.89		127.18   	 147.51		
 13.12   	 62.87   	182.99   	-233.98		127.77   	 167.85		
 -5.19   	 65.31   	182.05   	-249.24		128.44   	  -5.09		
 -0.31   	 48.22   	181.06   	-264.50		128.42   	  40.69		
-11.29   	 38.76   	180.00   	-284.84		128.59   	-127.16		
 -2.14   	 24.41   	178.86   	-315.36		128.08   	-722.28		
 10.07   	  0.61   	177.60   	-340.79		125.19   	-701.93		
 10.99   	 14.04   	176.24   	-366.22		122.38   	-147.51		
 28.99   	 25.94   	174.77   	-396.74		121.79   	 -15.26		
 22.58   	 23.50   	173.18   	-417.09		121.73   	-488.30		
-13.73   	 27.16   	171.52   	-437.43		119.78   	-223.80		
-32.96   	 11.60   	169.77   	-457.78		118.88   	 178.03		
-40.28   	 -4.27   	167.93   	-473.04		119.59   	-442.52		
-21.06   	  3.36   	166.04   	-493.39		117.82   	-249.24		
 36.32   	 18.62   	164.07   	-513.73		116.83   	 406.92		
 58.90   	 18.31   	162.01   	-539.16		118.45   	-203.46		
 40.59   	 11.29   	159.86   	-564.60		117.64   	-437.43		
 10.38   	  7.93   	157.60   	-595.11		115.89   	  20.35		
-24.41   	 -2.44   	155.22   	-630.72		115.97   	-289.93		
-36.32   	  8.54   	152.70   	-661.24		114.81   	-671.41		
-36.01   	 14.34   	150.05   	-707.02		112.13   	-376.40		
 -9.16   	 18.31   	147.22   	-747.71		110.62   	-279.75		
 25.63   	 34.18   	144.23   	-793.49		109.50   	-523.90		
 16.78   	 26.55   	141.06   	-834.18		107.41   	-645.98		
  4.58   	 25.33   	137.72   	-885.04		104.82   	-803.66		
 18.01   	 36.32   	134.18   	-935.91		101.61   	-946.08		
 16.17   	 28.99   	130.44   	-971.51		 97.82   	-966.43		
  6.41   	 24.72   	126.55   	-1017.29		 93.96   	-915.56		
  6.41   	 26.55   	122.48   	-1052.90		 90.29   	-732.45		
  6.71   	 28.99   	118.27   	-1093.59		 87.36   	-559.51		
-36.01   	 18.62   	113.90   	-1119.02		 85.13   	-549.34		
-36.62   	 14.34   	109.42   	-1149.54		 82.93   	-422.18		
  1.83   	 25.94   	104.82   	-1169.88		 81.24   	-218.72		
 -0.31   	 28.08   	100.14   	-1195.32		 80.37   	-157.68		
  5.19   	 31.13   	 95.36   	-1205.49		 79.74   	-274.67		
  7.02   	 28.69   	 90.54   	-1220.75		 78.64   	-101.73		
 -4.27   	 26.25   	 85.66   	-1225.83		 78.23   	 188.20		
 12.51   	 39.67   	 80.75   	-1236.01		 78.98   	 -10.17		
 25.33   	 43.03   	 75.81   	-1236.01		 78.94   	-518.82		
 47.61   	 56.76   	 70.86   	-1230.92		 76.87   	-462.87		
 41.50   	 64.70   	 65.94   	-1220.75		 75.01   	-284.84		
 15.56   	 44.25   	 61.06   	-1200.40		 73.88   	-539.16		
-10.07   	 31.13   	 56.26   	-1164.80		 71.72   	-356.05		
-22.58   	 35.10   	 51.60   	-1129.19		 70.29   	  -5.09		
  6.71   	 34.48   	 47.08   	-1078.33		 70.27   	 -91.56		
 29.91   	 30.21   	 42.77   	-1017.29		 69.91   	 -35.61		
 29.60   	 38.45   	 38.70   	-951.17		 69.77   	 167.85		
  1.53   	 31.43   	 34.89   	-879.96		 70.44   	  91.56		
-43.64   	 13.43   	 31.37   	-808.75		 70.80   	 137.33		
-52.19   	 25.02   	 28.14   	-747.71		 71.35   	 396.74		
-18.01   	 53.41   	 25.15   	-686.67		 72.94   	 371.31		
 41.50   	 65.61   	 22.40   	-635.81		 74.42   	  71.21		
 73.24   	 75.68   	 19.86   	-605.29		 74.71   	-127.16		
 33.26   	 75.68   	 17.44   	-579.86		 74.20   	-320.45		
 -9.16   	 45.78   	 15.12   	-564.60		 72.92   	-610.37		
 -5.19   	 34.79   	 12.86   	-554.42		 70.48   	-829.09		
  3.05   	 47.61   	 10.64   	-549.34		 67.16   	-859.61		
 26.86   	 45.78   	  8.44   	-544.25		 63.72   	-625.63		
 31.43   	 36.93   	  6.27   	-534.08		 61.22   	-478.13		
 -0.61   	 19.53   	  4.13   	-508.65		 59.31   	-559.51		
-37.54   	  0.61   	  2.10   	-467.95		 57.07   	-391.66		
-14.95   	 -5.80   	  0.22   	-412.00		 55.50   	 -20.35		
 13.73   	  3.66   	 -1.42   	-345.88		 55.42   	 320.45		
 13.73   	 16.78   	 -2.81   	-269.58		 56.70   	 696.84		
  5.19   	  7.32   	 -3.89   	-193.29		 59.49   	 925.73		
 -2.75   	 22.89   	 -4.66   	-111.90		 63.19   	 879.96		
  2.75   	 28.99   	 -5.11   	 -55.95		 66.71   	 752.79		
  9.77   	 11.60   	 -5.33   	  -5.09		 69.73   	 493.39		
 18.62   	 28.08   	 -5.35   	  15.26		 71.70   	 -20.35		
  0.00   	 14.65   	 -5.29   	  20.35		 71.62   	-559.51		
-12.82   	-10.99   	 -5.21   	   5.09		 69.38   	-890.13		
  5.80   	  3.66   	 -5.19   	 -15.26		 65.82   	-946.08		
 26.55   	 14.04   	 -5.25   	 -55.95		 62.03   	-778.23		
 40.28   	 11.60   	 -5.47   	 -91.56		 58.92   	-584.94		
 24.41   	  9.46   	 -5.84   	-122.07		 56.58   	-503.56		
 -2.75   	  5.49   	 -6.33   	-157.68		 54.57   	-366.22		
-34.48   	 -4.58   	 -6.96   	-178.03		 53.10   	-183.11		
-30.52   	-22.28   	 -7.67   	-188.20		 52.37   	 -10.17		
 -5.49   	 -3.66   	 -8.42   	-203.46		 52.33   	  35.61		
  0.92   	 17.70   	 -9.24   	-208.54		 52.47   	-157.68		
 21.67   	 11.90   	-10.07   	-223.80		 51.84   	-310.27		
 19.53   	 20.14   	-10.97   	-244.15		 50.60   	-193.29		
  0.61   	  8.24   	-11.94   	-279.75		 49.83   	 -10.17		
 10.99   	-20.75   	-13.06   	-310.27		 49.79   	-127.16		
  3.36   	-31.43   	-14.30   	-340.79		 49.28   	-605.29		
  9.16   	-37.54   	-15.67   	-361.14		 46.86   	-1592.06		
 14.95   	-35.10   	-17.11   	-376.40		 40.49   	-2060.01		
-32.65   	-32.04   	-18.62   	-371.31		 32.25   	-747.71		
-41.50   	-42.42   	-20.10   	-350.97		 29.26   	 890.13		
-19.84   	-50.96   	-21.51   	-310.27		 32.82   	1561.54		
-17.40   	-64.09   	-22.75   	-239.06		 39.06   	1200.40		
  7.93   	-91.55   	-23.70   	-142.42		 43.87   	-116.99		
 23.80   	-92.77   	-24.27   	 -20.35		 43.40   	-783.31		
  3.97   	-83.92   	-24.35(D)	 111.90		 40.26   	 895.22		
 -2.14   	-78.43   	-23.91   	 259.41		 43.85   	2380.46		
 10.07   	-64.70   	-22.87   	 396.74		 53.37   	2380.46		
 28.99   	-67.14   	-21.28   	 513.73		 62.89   	1943.02		
 20.14   	-57.07   	-19.23   	 605.29		 70.66   	1444.55		
 20.14   	-45.47   	-16.81   	 681.58		 76.44   	 803.66		
 57.07   	-25.94   	-14.08   	 722.28		 79.65   	-320.45		
 57.68   	  2.14   	-11.19   	 727.36		 78.37   	-1129.19		
 46.69   	 -3.36   	 -8.28   	 722.28		 73.86   	-803.66		
 36.01   	-13.43   	 -5.39   	 681.58		 70.64   	-417.09		
 40.59   	-16.48   	 -2.67   	 625.63		 68.97   	-228.89		
 -3.05   	-28.08   	 -0.16   	 559.51		 68.06   	-122.07		
  1.53   	-13.12   	  2.08   	 498.47		 67.57   	-630.72		
 30.21   	 -2.75   	  4.07   	 427.26		 65.05   	-961.34		
 31.43   	-14.04   	  5.78   	 381.48		 61.20   	-844.35		
 60.42   	-34.48   	  7.30   	 335.71		 57.82   	-788.40		
 63.78   	-26.25   	  8.65   	 310.27		 54.67   	-386.57		
 34.79   	-32.96   	  9.89   	 274.67		 53.12   	 661.24		
-43.64   	-36.01   	 10.99   	 244.15		 55.77   	1007.12		
-73.85   	  8.24   	 11.96   	 193.29		 59.80   	 239.06		
-23.80   	-11.29   	 12.74   	 122.07		 60.75   	-335.71		
  2.44   	-37.23   	 13.22   	  50.86		 59.41   	-478.13		
 20.14   	-15.56   	 13.43   	 -40.69		 57.50   	-890.13		
-13.73   	-32.04   	 13.27   	-106.82		 53.94   	-1347.91		
-42.11   	-26.55   	 12.84   	-172.94		 48.55   	-1892.16		
-42.72   	  0.92   	 12.15   	-193.29		 40.98   	-1937.94		
 -4.27   	  1.53   	 11.37   	-188.20		 33.22   	-508.65		
 35.71   	-14.65   	 10.62   	-132.25		 31.19   	1119.02		
 22.89   	-19.84   	 10.09   	 -45.78		 35.67   	 976.60		
  3.36   	-17.40   	  9.91   	  71.21		 39.57   	   0.00		
-10.99   	-16.17   	 10.19   	 188.20		 39.57   	 371.31		
 -2.14   	 -0.31   	 10.95   	 289.93		 41.06   	1897.25		
  9.46   	 10.99   	 12.11   	 325.53		 48.65   	2334.68		
 18.31   	  1.22   	 13.41   	 295.01		 57.99   	 930.82		
 15.87   	  0.00   	 14.59   	 198.37		 61.71   	-122.07		
  4.27   	 -0.31   	 15.38   	  50.86		 61.22   	-457.78		
  6.41   	 -3.05   	 15.58   	-111.90		 59.39   	-1785.34		
 -7.02   	  6.41   	 15.14   	-295.01		 52.25   	-4175.98		
-15.26   	  6.10   	 13.96   	-452.69		 35.54   	-4715.14		
 11.29   	 16.78   	 12.15   	-590.03		 16.68   	-2700.90		
 27.47   	 32.65   	  9.79   	-691.76		  5.88   	 -61.04		
 19.23   	 29.60   	  7.02   	-727.36		  5.64   	2553.40		
 12.51   	 28.38   	  4.11   	-696.84		 15.85   	2309.25		
 -4.88   	 22.28   	  1.32   	-574.77		 25.09   	-956.25		
-17.70   	 16.78   	 -0.98   	-356.05		 21.26   	-1052.90		
 -2.44   	 24.72   	 -2.40   	 -55.95		 17.05   	2329.59		
 31.43   	 37.54   	 -2.62   	 315.36		 26.37   	3199.38		
 33.26   	 47.00   	 -1.36   	 727.36		 39.17   	3774.15		
 -2.75   	 46.39   	  1.55   	1149.54		 54.26   	6098.65		
 -5.19   	 47.00   	  6.14   	1541.19		 78.66   	5895.20		
 -9.77   	 46.08   	 12.31   	1887.07		102.24   	4242.10		
-12.82   	 35.40   	 19.86   	2161.74		119.21   	2365.20		
 11.29   	 37.84   	 28.50   	2349.94		128.67   	 717.19		
 20.75   	 47.61   	 37.90   	2472.01		131.54   	 742.62		
-19.84   	 54.63   	 47.79   	2507.62		134.51   	1144.45		
