  I     	  II     	  AOp     	  AOp'		  FA     	  FA'		
 -2.44   	  0.31   	 82.97   	 -81.38		 75.79   	 -76.30		
  3.36   	 -9.16   	 82.64   	 -86.47		 75.48   	 -96.64		
  5.49   	-10.07   	 82.30   	 -76.30		 75.10   	-101.73		
  3.66   	 -4.27   	 81.99   	 -81.38		 74.69   	 -91.56		
  0.00   	  3.05   	 81.67   	 -81.38		 74.32   	 -86.47		
 -3.05   	  6.71   	 81.34   	 -76.30		 73.98   	 -76.30		
 -3.97   	  4.88   	 81.04   	 -76.30		 73.67   	 -66.12		
 -3.05   	  0.00   	 80.73   	 -76.30		 73.41   	 -66.12		
 -1.53   	 -3.66   	 80.43   	 -71.21		 73.14   	 -61.04		
 -0.61   	 -4.58   	 80.14   	 -71.21		 72.90   	 -66.12		
 -1.22   	 -5.80   	 79.86   	 -76.30		 72.63   	 -76.30		
 -1.53   	 -9.77   	 79.55   	 -71.21		 72.33   	 -91.56		
 -0.61   	-15.26   	 79.27   	 -71.21		 71.96   	 -81.38		
  1.53   	-18.01   	 78.98   	 -71.21		 71.64   	 -66.12		
  2.44   	-12.51   	 78.70   	 -71.21		 71.37   	 -61.04		
  0.31   	  2.44   	 78.41   	 -76.30		 71.13   	 -55.95		
 -3.36   	 23.50   	 78.11   	 -76.30		 70.91   	 -55.95		
 -5.19   	 41.81   	 77.80   	 -76.30		 70.68   	 -50.86		
 -1.53   	 47.91   	 77.50   	 -81.38		 70.48   	 -40.69		
  5.80   	 38.15   	 77.17   	 -76.30		 70.32   	 -25.43		
 12.21   	 19.84   	 76.87   	 -81.38		 70.21   	 -40.69		
 13.43   	  7.02   	 76.54   	 -76.30		 70.05   	 -61.04		
  8.54   	  9.16   	 76.24   	 -76.30		 69.81   	 -61.04		
  1.53   	 23.19   	 75.93   	 -71.21		 69.56   	 -35.61		
 -3.97   	 35.40   	 75.65   	 -61.04		 69.42   	 -20.35		
 -6.41   	 32.96   	 75.40   	 -55.95		 69.34   	 -20.35		
 -6.10   	 14.65   	 75.18   	 -45.78		 69.26   	 -55.95		
 -3.05   	 -9.16   	 74.99   	 -35.61		 69.03   	 -66.12		
  2.75   	-25.94   	 74.85   	 -25.43		 68.77   	 -61.04		
  9.16   	-29.91   	 74.75   	 -25.43		 68.52   	 -50.86		
 12.82   	-20.75   	 74.65   	 -20.35		 68.32   	 -35.61		
 10.38   	 -0.61   	 74.57   	 -25.43		 68.18   	 -10.17		
  3.36   	 24.41   	 74.47   	 -30.52		 68.14   	 -15.26		
 -3.97   	 47.00   	 74.34   	 -40.69		 68.08   	 -61.04		
 -5.80   	 58.90   	 74.18   	 -50.86		 67.83   	 -76.30		
 -1.83   	 56.15   	 73.98   	 -66.12		 67.53   	 -71.21		
  3.05   	 41.20   	 73.71   	 -76.30		 67.24   	 -76.30		
  3.36   	 23.19   	 73.41   	 -86.47		 66.94   	 -35.61		
  0.00   	  9.77   	 73.06   	 -96.64		 66.80   	 -10.17		
 -3.66   	  3.36   	 72.68   	 -96.64		 66.75   	 -10.17		
 -3.66   	  0.92   	 72.29   	 -96.64		 66.71   	 -25.43		
 -1.53   	 -3.05   	 71.90   	-101.73		 66.61   	 -50.86		
  0.00   	-12.51   	 71.50   	 -96.64		 66.41   	 -76.30		
 -0.61   	-26.25   	 71.11   	 -86.47		 66.10   	 -76.30		
 -2.14   	-37.23   	 70.76   	 -86.47		 65.80   	 -50.86		
 -1.53   	-37.84   	 70.42   	 -76.30		 65.59   	 -40.69		
  2.14   	-24.11   	 70.11   	 -71.21		 65.43   	 -45.78		
  7.02   	  2.14   	 69.83   	 -66.12		 65.25   	 -55.95		
 10.38   	 32.35   	 69.56   	 -61.04		 65.03   	 -35.61		
 11.90   	 57.37   	 69.32   	 -61.04		 64.88   	 -40.69		
 10.99   	 72.63   	 69.07   	 -61.04		 64.72   	 -45.78		
  8.85   	 79.65   	 68.83   	 -61.04		 64.54   	 -40.69		
  7.32   	 83.31   	 68.59   	 -66.12		 64.37   	 -40.69		
  7.93   	 89.11   	 68.32   	 -66.12		 64.21   	 -35.61		
 10.07   	 97.96   	 68.06   	 -76.30		 64.07   	 -35.61		
 12.21   	106.81   	 67.75   	 -76.30		 63.93   	 -35.61		
 11.29   	111.08   	 67.45   	 -86.47		 63.78   	 -40.69		
  7.63   	108.03   	 67.10   	 -86.47		 63.62   	 -40.69		
  3.36   	100.40   	 66.75   	 -86.47		 63.46   	 -30.52		
  2.44   	 96.44   	 66.41   	 -91.56		 63.34   	 -35.61		
  6.10   	104.68   	 66.04   	 -81.38		 63.19   	 -40.69		
 13.12   	126.95   	 65.72   	 -81.38		 63.03   	 -25.43		
 21.36   	156.86   	 65.39   	 -76.30		 62.93   	 -25.43		
 27.77   	182.80   	 65.09   	 -66.12		 62.83   	 -35.61		
 30.82   	194.40   	 64.82   	 -55.95		 62.69   	 -55.95		
 29.91   	187.07   	 64.60   	 -50.86		 62.46   	 -66.12		
 28.08   	166.63   	 64.39   	 -45.78		 62.20   	 -55.95		
 28.99   	146.48   	 64.21   	 -40.69		 61.97   	 -25.43		
 34.79   	140.08   	 64.05   	 -35.61		 61.87   	 -20.35		
 44.25   	155.33   	 63.91   	 -30.52		 61.79   	 -35.61		
 53.41   	187.99   	 63.78   	 -30.52		 61.65   	 -61.04		
 56.15   	222.47   	 63.66   	 -25.43		 61.40   	 -61.04		
 50.96   	239.26   	 63.56   	 -30.52		 61.16   	 -50.86		
 39.98   	228.58   	 63.44   	 -35.61		 60.96   	 -45.78		
 27.16   	193.18   	 63.30   	 -30.52		 60.77   	 -45.78		
 17.40   	143.43   	 63.17   	 -40.69		 60.59   	 -45.78		
 11.90   	 91.86   	 63.01   	 -40.69		 60.41   	 -40.69		
  9.77   	 47.00   	 62.85   	 -45.78		 60.24   	 -50.86		
  7.93   	 13.43   	 62.67   	 -45.78		 60.04   	 -55.95		
  5.19   	 -5.19   	 62.48   	 -50.86		 59.82   	 -45.78		
  1.53   	 -8.85   	 62.28   	 -55.95		 59.63   	 -25.43		
 -2.44   	 -3.66   	 62.05   	 -55.95		 59.53   	 -25.43		
 -5.19   	  0.61   	 61.83   	 -61.04		 59.43   	 -30.52		
 -6.71   	 -2.14   	 61.59   	 -55.95		 59.31   	 -35.61		
 -7.32   	-11.29   	 61.36   	 -50.86		 59.17   	 -30.52		
 -6.10   	-20.75   	 61.16   	 -50.86		 59.04   	 -15.26		
 -2.75   	-26.55   	 60.96   	 -50.86		 58.98   	 -15.26		
  1.83   	-30.82   	 60.75   	 -40.69		 58.92   	 -10.17		
  6.41   	-39.67   	 60.59   	 -35.61		 58.88   	 -10.17		
  7.93   	-56.15   	 60.45   	 -25.43		 58.84   	 -15.26		
  4.58   	-76.60   	 60.35   	 -25.43		 58.78   	 -40.69		
 -3.36   	-91.25   	 60.24   	 -20.35		 58.62   	 -45.78		
-13.12   	-91.55   	 60.16   	 -10.17		 58.43   	 -25.43		
-20.75   	-77.51   	 60.12   	 -10.17		 58.33   	 -20.35		
-25.02   	-58.29   	 60.08   	 -10.17		 58.25   	 -25.43		
-27.16   	-42.72   	 60.04   	 -10.17		 58.15   	 -35.61		
-27.77   	-31.13   	 60.00   	  -5.09		 58.01   	 -40.69		
-22.89   	 -7.93   	 59.98   	 -10.17		 57.84   	 -30.52		
 -2.44   	 57.98   	 59.94   	 -15.26		 57.72   	 -30.52		
 46.08   	201.11   	 59.88   	 -15.26		 57.60   	 -40.69		
126.95   	444.95   	 59.82   	 -25.43		 57.44   	 -55.95		
230.41   	785.22   	 59.71   	 -25.43		 57.21   	 -45.78		
332.95   	1163.02   	 59.61   	 -76.30		 57.03   	 -66.12		
421.75   	1537.48(R)	 59.31   	 -40.69		 56.76   	 -50.86		
381.77   	1336.98   	 59.15   	 -50.86		 56.56   	 -55.95		
302.43   	901.79   	 58.94   	 -55.95		 56.34   	 -45.78		
216.06   	387.88   	 58.72   	 -55.95		 56.15   	 -30.52		
150.76   	-22.89   	 58.49   	 -61.04		 56.03   	 -15.26		
115.66   	-227.66   	 58.25   	 -61.04		 55.97   	 -25.43		
 98.88   	-240.17   	 58.01   	 -55.95		 55.87   	 -30.52		
 80.57   	-149.84   	 57.78   	 -61.04		 55.75   	 -35.61		
 48.83   	-54.32   	 57.54   	 -50.86		 55.61   	 -35.61		
  8.54   	-10.99   	 57.33   	 -55.95		 55.46   	 -25.43		
-25.33   	-24.11   	 57.11   	 -45.78		 55.36   	 -20.35		
-41.81   	-66.53   	 56.93   	 -40.69		 55.28   	 -10.17		
-41.50   	-108.03   	 56.76   	 -35.61		 55.24   	   0.00		
-32.65   	-130.62   	 56.62   	 -30.52		 55.24   	 -15.26		
-24.41   	-130.62   	 56.50   	 -20.35		 55.18   	 -20.35		
-21.97   	-117.19   	 56.42   	 -15.26		 55.10   	 -25.43		
-23.80   	-107.12   	 56.36(D)	   0.00		 54.99   	 -15.26		
-26.25   	-112.92   	 56.36   	  15.26		 54.93   	 -15.26		
-28.38   	-133.36   	 56.42   	  30.52		 54.87   	 -25.43		
-29.60   	-155.94   	 56.54   	  45.78		 54.77   	 -35.61		
-31.13   	-166.32   	 56.72   	  71.21		 54.63   	 -40.69		
-34.48   	-157.47   	 57.01   	  91.56		 54.47   	 -40.69		
-38.15   	-134.89   	 57.38   	 122.07		 54.30   	 -25.43		
-39.98   	-114.14   	 57.86   	 142.42		 54.20   	 -30.52		
-38.15   	-108.95   	 58.43   	 172.94		 54.08   	 -35.61		
-34.79   	-122.38   	 59.12   	 198.37		 53.94   	 -35.61		
-33.87   	-143.43   	 59.92   	 223.80		 53.79   	 -10.17		
-36.62   	-157.47   	 60.81   	 249.24		 53.75   	   5.09		
-41.20   	-159.30   	 61.81   	 269.58		 53.77   	   5.09		
-43.33   	-154.72   	 62.89   	 284.84		 53.79   	  -5.09		
-40.28   	-153.81   	 64.03   	 295.01		 53.77   	 -15.26		
-33.57   	-159.00   	 65.21   	 300.10		 53.71(D)	   5.09		
-28.08   	-162.96   	 66.41   	 310.27		 53.73   	  55.95		
-27.16   	-154.72   	 67.65   	 305.19		 53.96   	 122.07		
-30.21   	-135.80   	 68.87   	 305.19		 54.45   	 183.11		
-33.26   	-119.93   	 70.09   	 305.19		 55.18   	 244.15		
-33.26   	-121.15   	 71.31   	 305.19		 56.15   	 340.79		
-30.52   	-140.99   	 72.53   	 300.10		 57.52   	 457.78		
-28.08   	-164.18   	 73.73   	 300.10		 59.35   	 488.30		
-29.30   	-172.12   	 74.93   	 295.01		 61.30   	 513.73		
-36.01   	-160.22   	 76.11   	 300.10		 63.36   	 625.63		
-46.39   	-139.77   	 77.31   	 300.10		 65.86   	 666.32		
-56.46   	-126.65   	 78.51   	 300.10		 68.52   	 564.60		
-60.42   	-125.12   	 79.71   	 300.10		 70.78   	 457.78		
-57.37   	-127.87   	 80.92   	 300.10		 72.61   	 412.00		
-48.83   	-126.34   	 82.12   	 305.19		 74.26   	 432.35		
-39.06   	-119.93   	 83.34   	 305.19		 75.99   	 488.30		
-33.26   	-113.83   	 84.56   	 305.19		 77.94   	 528.99		
-32.96   	-114.75   	 85.78   	 305.19		 80.06   	 534.08		
-36.32   	-122.07   	 87.00   	 300.10		 82.20   	 523.90		
-39.98   	-130.62   	 88.20   	 300.10		 84.29   	 513.73		
-41.20   	-135.80   	 89.40   	 300.10		 86.35   	 518.82		
-39.37   	-136.72   	 90.60   	 295.01		 88.42   	 523.90		
-36.62   	-133.36   	 91.78   	 289.93		 90.52   	 523.90		
-36.01   	-126.34   	 92.94   	 284.84		 92.61   	 539.16		
-38.15   	-115.97   	 94.08   	 269.58		 94.77   	 544.25		
-40.59   	-103.76   	 95.16   	 264.50		 96.95   	 523.90		
-40.89   	-92.77   	 96.22   	 249.24		 99.04   	 493.39		
-38.15   	-86.98   	 97.21   	 239.06		101.02   	 478.13		
-34.18   	-89.72   	 98.17   	 228.89		102.93   	 462.87		
-32.96   	-102.23   	 99.08   	 218.72		104.78   	 437.43		
-36.32   	-118.71   	 99.96   	 208.54		106.53   	 406.92		
-42.42   	-127.56   	100.79   	 198.37		108.16   	 366.22		
-48.22   	-117.80   	101.59   	 183.11		109.62   	 345.88		
-50.96   	-85.14   	102.32   	 178.03		111.01   	 335.71		
-50.05   	-40.89   	103.03   	 167.85		112.35   	 305.19		
-47.30   	 -4.88   	103.70   	 162.77		113.57   	 274.67		
-46.08   	  7.93   	104.35   	 147.51		114.67   	 249.24		
-48.22   	 -2.75   	104.94   	 142.42		115.67   	 228.89		
-53.41   	-23.80   	105.51   	 137.33		116.58   	 233.98		
-60.73   	-40.59   	106.06   	 127.16		117.52   	 208.54		
-66.53   	-46.39   	106.57   	 116.99		118.35   	 147.51		
-69.89   	-45.17   	107.04   	 111.90		118.94   	 106.82		
-70.19   	-44.25   	107.49   	 106.82		119.37   	 111.90		
-67.44   	-49.13   	107.91   	  96.64		119.82   	 116.99		
-61.04   	-58.59   	108.30   	  86.47		120.28   	  91.56		
-52.80   	-68.66   	108.65   	  76.30		120.65   	  61.04		
-45.17   	-74.46   	108.95   	  66.12		120.89   	  40.69		
-40.59   	-73.85   	109.22   	  50.86		121.06   	  25.43		
-38.45   	-65.00   	109.42   	  35.61		121.16(S)	  -5.09		
-35.71   	-46.39   	109.56   	  25.43		121.14   	 -35.61		
-29.91   	-20.14   	109.66   	  10.17		121.00   	 -45.78		
-21.36   	  8.54   	109.70(S)	  -5.09		120.81   	 -55.95		
-12.51   	 29.60   	109.68   	 -20.35		120.59   	 -76.30		
 -5.19   	 34.18   	109.60   	 -35.61		120.28   	-101.73		
  0.61   	 21.36   	109.46   	 -55.95		119.88   	-127.16		
  5.19   	 -0.61   	109.24   	 -66.12		119.37   	-142.42		
  8.54   	-18.92   	108.97   	 -86.47		118.80   	-152.59		
  9.16   	-24.72   	108.63   	-101.73		118.19   	-162.77		
  7.93   	-19.23   	108.22   	-122.07		117.54   	-167.85		
  7.63   	 -9.16   	107.73   	-137.33		116.87   	-178.03		
 10.38   	 -0.61   	107.18   	-157.68		116.15   	-188.20		
 15.26   	  3.66   	106.55   	-172.94		115.40   	-203.46		
 18.01   	  1.83   	105.86   	-198.37		114.59   	-244.15		
 16.17   	 -7.63   	105.07   	-208.54		113.61   	-269.58		
 10.07   	-26.25   	104.23   	-223.80		112.53   	-274.67		
  3.36   	-50.66   	103.34   	-233.98		111.43   	-274.67		
 -0.31   	-69.27   	102.40   	-244.15		110.34   	-269.58		
  0.92   	-68.66   	101.42   	-244.15		109.26   	-284.84		
  6.41   	-42.42   	100.45   	-244.15		108.12   	-315.36		
 13.12   	 -0.61   	 99.47   	-239.06		106.86   	-340.79		
 18.01   	 35.40   	 98.51   	-233.98		105.49   	-350.97		
 18.92   	 44.86   	 97.58   	-223.80		104.09   	-356.05		
 14.04   	 22.28   	 96.68   	-208.54		102.66   	-345.88		
  4.88   	-18.62   	 95.85   	-198.37		101.28   	-340.79		
 -5.19   	-50.05   	 95.06   	-188.20		 99.92   	-330.62		
-11.90   	-52.49   	 94.30   	-172.94		 98.60   	-361.14		
-12.51   	-24.72   	 93.61   	-157.68		 97.15   	-366.22		
 -6.10   	 14.95   	 92.98   	-147.51		 95.69   	-320.45		
  3.97   	 41.20   	 92.39   	-142.42		 94.40   	-259.41		
 12.82   	 39.37   	 91.82   	-127.16		 93.37   	-213.63		
 15.87   	 13.43   	 91.31   	-116.99		 92.51   	-218.72		
 11.60   	-17.70   	 90.84   	-106.82		 91.64   	-249.24		
  3.36   	-36.62   	 90.42   	-101.73		 90.64   	-259.41		
 -3.66   	-38.15   	 90.01   	 -96.64		 89.60   	-254.32		
 -7.32   	-29.91   	 89.62   	 -86.47		 88.59   	-249.24		
 -8.85   	-24.72   	 89.28   	 -81.38		 87.59   	-244.15		
 -9.46   	-29.60   	 88.95   	 -81.38		 86.61   	-233.98		
-10.07   	-40.89   	 88.63   	 -81.38		 85.68   	-228.89		
 -8.85   	-49.74   	 88.30   	 -76.30		 84.76   	-223.80		
 -5.49   	-51.27   	 88.00   	 -81.38		 83.87   	-223.80		
 -1.53   	-46.08   	 87.67   	 -81.38		 82.97   	-198.37		
  0.61   	-39.67   	 87.34   	 -86.47		 82.18   	-172.94		
  0.61   	-36.32   	 87.00   	 -86.47		 81.48   	-162.77		
 -0.31   	-35.40   	 86.65   	 -91.56		 80.83   	-167.85		
 -0.61   	-32.65   	 86.29   	 -96.64		 80.16   	-167.85		
 -0.61   	-26.86   	 85.90   	 -96.64		 79.49   	-162.77		
 -1.53   	-21.06   	 85.51   	 -96.64		 78.84   	-132.25		
 -3.66   	-21.06   	 85.13   	 -96.64		 78.31   	-132.25		
 -6.41   	-29.60   	 84.74   	-101.73		 77.78   	-137.33		
 -8.54   	-43.64   	 84.33   	-101.73		 77.23   	-137.33		
-10.38   	-54.63   	 83.93   	-101.73		 76.68   	-137.33		
-11.90   	-53.71   	 83.52   	-101.73		 76.13   	-132.25		
-10.99   	-40.59   	 83.11   	 -96.64		 75.60   	-132.25		
 -6.41   	-20.14   	 82.73   	-101.73		 75.08   	-137.33		
  0.31   	 -0.92   	 82.32   	 -96.64		 74.53   	-116.99		
  5.49   	  9.46   	 81.93   	 -96.64		 74.06   	 -76.30		
  6.41   	  7.63   	 81.55   	 -96.64		 73.75   	 -66.12		
  1.83   	 -4.58   	 81.16   	 -96.64		 73.49   	 -81.38		
 -5.19   	-22.89   	 80.77   	 -91.56		 73.16   	-106.82		
 -9.46   	-42.42   	 80.41   	 -86.47		 72.74   	-116.99		
 -9.16   	-56.46   	 80.06   	 -86.47		 72.27   	-101.73		
 -6.10   	-59.51   	 79.71   	 -81.38		 71.86   	 -71.21		
 -3.66   	-48.83   	 79.39   	 -81.38		 71.58   	 -45.78		
 -2.75   	-27.77   	 79.06   	 -81.38		 71.39   	 -45.78		
 -3.36   	 -6.10   	 78.74   	 -76.30		 71.21   	 -76.30		
 -3.05   	  4.88   	 78.43   	 -71.21		 70.91   	 -81.38		
 -0.61   	 -1.83   	 78.15   	 -71.21		 70.58   	 -86.47		
  3.36   	-23.50   	 77.86   	 -71.21		 70.23   	 -71.21		
  6.10   	-50.05   	 77.58   	 -71.21		 69.95   	 -71.21		
  6.71   	-69.89   	 77.29   	 -71.21		 69.66   	 -66.12		
  6.71   	-73.85   	 77.01   	 -71.21		 69.40   	 -61.04		
  7.63   	-59.20   	 76.72   	 -76.30		 69.16   	 -50.86		
  9.16   	-32.65   	 76.42   	 -76.30		 68.95   	 -50.86		
  7.93   	 -6.10   	 76.11   	 -76.30		 68.75   	 -45.78		
  0.92   	  8.54   	 75.81   	 -81.38		 68.57   	 -55.95		
 -9.77   	  5.19   	 75.48   	 -81.38		 68.34   	 -66.12		
-18.01   	-11.60   	 75.16   	 -86.47		 68.08   	 -71.21		
-17.40   	-28.99   	 74.81   	 -81.38		 67.79   	 -50.86		
 -8.85   	-35.40   	 74.49   	 -86.47		 67.59   	 -25.43		
  0.92   	-29.30   	 74.14   	 -86.47		 67.49   	 -45.78		
  4.58   	-18.92   	 73.79   	 -81.38		 67.30   	 -71.21		
  1.22   	-13.43   	 73.47   	 -86.47		 67.02   	 -76.30		
 -4.27   	-16.78   	 73.12   	 -86.47		 66.71   	 -55.95		
 -6.71   	-25.63   	 72.78   	 -86.47		 66.49   	 -30.52		
 -4.27   	-32.65   	 72.43   	 -86.47		 66.37   	 -25.43		
 -0.92   	-32.65   	 72.09   	 -81.38		 66.27   	 -30.52		
 -0.31   	-25.94   	 71.76   	 -86.47		 66.14   	 -45.78		
 -2.75   	-18.31   	 71.41   	 -81.38		 65.96   	 -50.86		
 -5.80   	-16.78   	 71.09   	 -81.38		 65.76   	 -35.61		
 -7.32   	-26.86   	 70.76   	 -76.30		 65.62   	 -20.35		
 -6.71   	-50.35   	 70.46   	 -76.30		 65.53   	 -25.43		
 -4.27   	-78.13   	 70.15   	 -71.21		 65.43   	 -45.78		
  0.00   	-93.08   	 69.87   	 -71.21		 65.25   	 -55.95		
  4.58   	-82.09   	 69.58   	 -66.12		 65.03   	 -55.95		
  8.24   	-45.78   	 69.32   	 -66.12		 64.80   	 -55.95		
  9.46   	 -1.53   	 69.05   	 -66.12		 64.58   	 -45.78		
  6.10   	 27.16   	 68.79   	 -61.04		 64.39   	 -40.69		
 -0.61   	 27.47   	 68.55   	 -66.12		 64.23   	 -40.69		
 -8.85   	  7.93   	 68.28   	 -61.04		 64.07   	 -40.69		
-14.95   	-13.12   	 68.04   	 -61.04		 63.91   	 -30.52		
-16.17   	-22.58   	 67.79   	 -61.04		 63.78   	 -45.78		
-11.60   	-22.89   	 67.55   	 -61.04		 63.60   	 -55.95		
 -3.66   	-23.19   	 67.30   	 -61.04		 63.38   	 -66.12		
  4.27   	-26.55   	 67.06   	 -66.12		 63.11   	 -66.12		
  7.93   	-25.63   	 66.80   	 -61.04		 62.85   	 -45.78		
  6.71   	-11.60   	 66.55   	 -61.04		 62.67   	 -25.43		
  2.44   	 15.26   	 66.31   	 -61.04		 62.56   	 -30.52		
 -1.83   	 43.03   	 66.06   	 -61.04		 62.44   	 -35.61		
 -3.05   	 59.20   	 65.82   	 -55.95		 62.30   	 -35.61		
 -0.61   	 63.17   	 65.59   	 -61.04		 62.16   	 -50.86		
  3.97   	 65.00   	 65.35   	 -55.95		 61.95   	 -55.95		
  8.24   	 75.99   	 65.13   	 -55.95		 61.73   	 -50.86		
 10.38   	 95.21   	 64.90   	 -55.95		 61.53   	 -30.52		
 10.99   	112.30   	 64.68   	 -55.95		 61.40   	 -35.61		
 11.90   	118.10   	 64.46   	 -55.95		 61.26   	 -40.69		
 16.17   	114.14   	 64.23   	 -61.04		 61.10   	 -45.78		
 23.80   	111.69   	 63.99   	 -55.95		 60.92   	 -55.95		
 31.74   	120.54   	 63.76   	 -55.95		 60.69   	 -50.86		
 36.32   	140.69   	 63.54   	 -61.04		 60.49   	 -40.69		
 35.40   	161.74   	 63.30   	 -61.04		 60.33   	 -30.52		
 30.52   	172.12   	 63.05   	 -55.95		 60.20   	 -15.26		
 25.33   	167.24   	 62.83   	 -61.04		 60.14   	 -25.43		
 24.72   	151.67   	 62.58   	 -55.95		 60.04   	 -35.61		
 30.52   	134.58   	 62.36   	 -55.95		 59.90   	 -45.78		
 38.45   	124.21   	 62.14   	 -55.95		 59.71   	 -35.61		
 43.33   	122.38   	 61.91   	 -50.86		 59.57   	 -25.43		
 40.28   	121.46   	 61.71   	 -50.86		 59.47   	 -35.61		
 29.60   	110.78   	 61.51   	 -45.78		 59.33   	 -40.69		
 14.95   	 84.53   	 61.32   	 -45.78		 59.17   	 -50.86		
  1.83   	 45.17   	 61.14   	 -40.69		 58.96   	 -45.78		
 -5.80   	  3.97   	 60.98   	 -40.69		 58.78   	 -40.69		
 -7.93   	-28.08   	 60.81   	 -35.61		 58.62   	 -30.52		
 -6.41   	-48.83   	 60.67   	 -35.61		 58.49   	 -30.52		
 -3.05   	-61.95   	 60.53   	 -30.52		 58.37   	 -35.61		
  0.31   	-71.11   	 60.41   	 -30.52		 58.23   	 -35.61		
  1.53   	-73.55   	 60.28   	 -30.52		 58.09   	 -45.78		
 -0.61   	-67.75   	 60.16   	 -30.52		 57.90   	 -40.69		
 -6.71   	-57.07   	 60.04   	 -25.43		 57.74   	 -30.52		
-15.26   	-50.35   	 59.94   	 -30.52		 57.62   	 -30.52		
-22.58   	-55.54   	 59.82   	 -25.43		 57.50   	 -30.52		
-24.72   	-72.63   	 59.71   	 -30.52		 57.38   	 -40.69		
-20.14   	-94.60   	 59.59   	 -25.43		 57.21   	 -45.78		
-11.90   	-113.83   	 59.49   	 -25.43		 57.03   	 -25.43		
 -5.19   	-127.87   	 59.39   	 -30.52		 56.93   	 -15.26		
 -5.19   	-136.11   	 59.27   	 -30.52		 56.87   	 -20.35		
-11.29   	-138.55   	 59.15   	 -30.52		 56.79   	 -40.69		
-20.45   	-133.67   	 59.02   	 -35.61		 56.62   	 -40.69		
-28.69   	-121.15   	 58.88   	 -30.52		 56.46   	 -35.61		
-32.35   	-98.57   	 58.76   	 -40.69		 56.32   	 -20.35		
-25.02   	-54.93   	 58.60   	 -35.61		 56.24   	 -25.43		
  3.05   	 32.35   	 58.45   	 -40.69		 56.13   	 -35.61		
 61.65   	190.43   	 58.29   	 -45.78		 55.99   	 -50.86		
151.06   	435.49   	 58.11   	 -45.78		 55.79   	 -40.69		
259.70   	754.70   	 57.92   	 -45.78		 55.63   	 -30.52		
360.11   	1079.41   	 57.74   	 -96.64		 55.50   	 -71.21		
416.56   	1307.98(R)	 57.35   	 -50.86		 55.22   	 -30.52		
352.17   	1085.21   	 57.15   	 -50.86		 55.10   	 -25.43		
252.08   	694.89   	 56.95   	 -50.86		 54.99   	 -30.52		
155.94   	278.32   	 56.74   	 -45.78		 54.87   	 -30.52		
 93.99   	-28.99   	 56.56   	 -45.78		 54.75   	 -30.52		
 69.58   	-171.81   	 56.38   	 -40.69		 54.63   	 -25.43		
 61.95   	-179.75   	 56.22   	 -40.69		 54.53   	 -25.43		
 47.61   	-124.82   	 56.05   	 -35.61		 54.43   	 -20.35		
 19.23   	-75.68   	 55.91   	 -35.61		 54.34   	 -30.52		
-14.34   	-66.53   	 55.77   	 -30.52		 54.22   	 -35.61		
-37.84   	-95.52   	 55.65   	 -25.43		 54.08   	 -25.43		
-43.95   	-140.69   	 55.54   	 -30.52		 53.98   	 -20.35		
-37.54   	-179.14   	 55.42   	 -20.35		 53.90   	 -25.43		
-28.08   	-196.23   	 55.34   	 -20.35		 53.79   	 -25.43		
-23.50   	-188.90   	 55.26   	 -20.35		 53.69   	 -40.69		
-25.94   	-166.63   	 55.18   	 -20.35		 53.53   	 -40.69		
-32.65   	-144.96   	 55.10   	 -10.17		 53.37   	 -45.78		
-39.06   	-135.80   	 55.06   	 -10.17		 53.18   	 -35.61		
-41.20   	-142.82   	 55.02(D)	   0.00		 53.04   	 -25.43		
-39.37   	-164.49   	 55.02   	  10.17		 52.94   	 -15.26		
-36.93   	-196.53   	 55.06   	  25.43		 52.88   	 -30.52		
-38.15   	-228.27   	 55.16   	  35.61		 52.76   	 -30.52		
-43.33   	-244.14   	 55.30   	  61.04		 52.63   	 -50.86		
-48.22   	-231.93   	 55.54   	  76.30		 52.43   	 -66.12		
-48.22   	-193.79   	 55.85   	 106.82		 52.17   	 -66.12		
-43.03   	-150.15   	 56.28   	 132.25		 51.90   	 -66.12		
-36.01   	-126.34   	 56.81   	 157.68		 51.64   	 -55.95		
-30.82   	-135.19   	 57.44   	 188.20		 51.41   	 -30.52		
-28.08   	-166.63   	 58.19   	 213.63		 51.29   	 -20.35		
-26.55   	-197.45   	 59.04   	 239.06		 51.21   	 -15.26		
-27.16   	-210.27   	 60.00   	 264.50		 51.15   	  -5.09		
-31.13   	-205.08   	 61.06   	 284.84		 51.13(D)	  25.43		
-38.45   	-194.40   	 62.20   	 300.10		 51.23   	  45.78		
-46.39   	-189.51   	 63.40   	 315.36		 51.41   	  55.95		
-50.96   	-191.65   	 64.66   	 320.45		 51.64   	  86.47		
-49.13   	-194.40   	 65.94   	 330.62		 51.98   	 142.42		
-43.33   	-193.18   	 67.26   	 325.53		 52.55   	 223.80		
-37.84   	-188.29   	 68.57   	 335.71		 53.45   	 330.62		
-35.10   	-184.63   	 69.91   	 325.53		 54.77   	 432.35		
-34.48   	-187.07   	 71.21   	 330.62		 56.50   	 523.90		
-34.18   	-196.84   	 72.53   	 330.62		 58.60   	 584.94		
-34.79   	-208.74   	 73.86   	 325.53		 60.94   	 584.94		
-37.54   	-215.15   	 75.16   	 325.53		 63.28   	 544.25		
-44.25   	-209.66   	 76.46   	 325.53		 65.45   	 513.73		
-51.57   	-192.57   	 77.76   	 325.53		 67.51   	 493.39		
