  I     	  II     	  AOp     	  AOp'		  AO     	  AO'		
-21.36   	104.68   	122.66   	 320.45		125.00   	 305.19		
-16.17   	116.58   	123.95   	 320.45		126.23   	 300.10		
-10.99   	127.87   	125.23   	 305.19		127.43   	 289.93		
 -7.32   	134.89   	126.45   	 300.10		128.59   	 279.75		
 -4.58   	136.41   	127.65   	 289.93		129.70   	 269.58		
 -1.53   	134.58   	128.81   	 279.75		130.78   	 259.41		
  3.36   	133.06   	129.93   	 274.67		131.82   	 254.32		
 10.07   	135.50   	131.03   	 259.41		132.84   	 244.15		
 16.48   	141.91   	132.06   	 254.32		133.81   	 233.98		
 21.67   	148.62   	133.08   	 244.15		134.75   	 228.89		
 24.72   	151.06   	134.06   	 233.98		135.67   	 218.72		
 25.02   	148.01   	134.99   	 228.89		136.54   	 203.46		
 24.11   	142.52   	135.91   	 213.63		137.35   	 198.37		
 24.41   	139.16   	136.76   	 203.46		138.15   	 188.20		
 27.16   	139.16   	137.58   	 193.29		138.90   	 178.03		
 31.43   	139.77   	138.35   	 188.20		139.61   	 167.85		
 35.71   	136.41   	139.10   	 172.94		140.28   	 157.68		
 36.62   	127.26   	139.80   	 162.77		140.92   	 142.42		
 33.26   	115.36   	140.45   	 152.59		141.48   	 137.33		
 26.55   	103.45   	141.06   	 142.42		142.03   	 116.99		
 19.84   	 93.99   	141.63   	 127.16		142.50   	 106.82		
 15.26   	 86.36   	142.14   	 116.99		142.93   	  96.64		
 12.82   	 80.26   	142.60   	  96.64		143.32   	  81.38		
 11.90   	 75.99   	142.99   	  86.47		143.64   	  61.04		
 10.99   	 73.55   	143.34   	  71.21		143.89   	  50.86		
  9.46   	 72.33   	143.62   	  50.86		144.09   	  25.43		
  7.63   	 69.58   	143.82   	  30.52		144.19   	  10.17		
  6.10   	 63.48   	143.95   	  10.17		144.23(S)	 -10.17		
  5.19   	 54.93   	143.99(S)	 -10.17		144.19   	 -30.52		
  3.66   	 46.69   	143.95   	 -35.61		144.07   	 -55.95		
  1.83   	 42.42   	143.80   	 -66.12		143.84   	 -81.38		
  0.31   	 42.72   	143.54   	 -91.56		143.52   	-106.82		
 -0.61   	 46.39   	143.17   	-116.99		143.09   	-127.16		
 -1.53   	 49.74   	142.71   	-142.42		142.58   	-157.68		
 -2.14   	 50.05   	142.14   	-172.94		141.95   	-183.11		
 -3.05   	 47.00   	141.44   	-193.29		141.22   	-208.54		
 -3.66   	 41.81   	140.67   	-213.63		140.39   	-228.89		
 -3.97   	 36.32   	139.82   	-239.06		139.47   	-254.32		
 -4.27   	 32.35   	138.86   	-249.24		138.45   	-269.58		
 -5.49   	 29.30   	137.86   	-264.50		137.37   	-289.93		
 -8.24   	 26.86   	136.81   	-274.67		136.22   	-305.19		
-10.99   	 25.02   	135.71   	-284.84		134.99   	-315.36		
-12.82   	 24.11   	134.57   	-289.93		133.73   	-325.53		
-12.51   	 24.72   	133.41   	-295.01		132.43   	-330.62		
-10.68   	 26.86   	132.23   	-295.01		131.11   	-335.71		
 -8.54   	 29.60   	131.05   	-295.01		129.77   	-335.71		
 -7.63   	 32.04   	129.87   	-300.10		128.42   	-330.62		
 -7.93   	 32.35   	128.67   	-289.93		127.10   	-330.62		
 -9.77   	 30.82   	127.51   	-289.93		125.78   	-325.53		
-11.90   	 27.77   	126.35   	-284.84		124.48   	-320.45		
-14.04   	 24.11   	125.21   	-284.84		123.19   	-310.27		
-16.17   	 21.36   	124.07   	-274.67		121.95   	-300.10		
-18.62   	 20.45   	122.97   	-264.50		120.75   	-295.01		
-21.06   	 20.45   	121.91   	-264.50		119.57   	-284.84		
-23.19   	 20.45   	120.85   	-259.41		118.43   	-274.67		
-23.80   	 20.75   	119.82   	-249.24		117.33   	-269.58		
-21.97   	 21.97   	118.82   	-244.15		116.26   	-259.41		
-17.70   	 24.41   	117.84   	-239.06		115.22   	-249.24		
-13.73   	 27.77   	116.89   	-233.98		114.22   	-244.15		
-12.51   	 30.52   	115.95   	-228.89		113.24   	-239.06		
-14.65   	 30.52   	115.04   	-223.80		112.29   	-233.98		
-18.62   	 27.47   	114.14   	-218.72		111.35   	-223.80		
-21.06   	 23.19   	113.27   	-218.72		110.46   	-223.80		
-19.84   	 19.84   	112.39   	-213.63		109.56   	-218.72		
-16.78   	 19.23   	111.54   	-203.46		108.69   	-208.54		
-14.04   	 21.06   	110.72   	-203.46		107.85   	-208.54		
-14.04   	 24.41   	109.91   	-203.46		107.02   	-198.37		
-16.78   	 27.77   	109.09   	-193.29		106.23   	-198.37		
-19.84   	 30.21   	108.32   	-193.29		105.43   	-193.29		
-21.06   	 30.82   	107.55   	-188.20		104.66   	-188.20		
-19.23   	 29.91   	106.80   	-188.20		103.91   	-178.03		
-16.48   	 28.08   	106.04   	-178.03		103.19   	-178.03		
-14.34   	 26.25   	105.33   	-178.03		102.48   	-172.94		
-14.34   	 25.02   	104.62   	-178.03		101.79   	-167.85		
-15.56   	 24.41   	103.91   	-167.85		101.12   	-162.77		
-16.48   	 23.50   	103.23   	-167.85		100.47   	-162.77		
-16.17   	 21.67   	102.56   	-167.85		 99.82   	-157.68		
-15.87   	 19.23   	101.89   	-162.77		 99.19   	-152.59		
-17.09   	 16.48   	101.24   	-157.68		 98.58   	-152.59		
-20.14   	 14.65   	100.61   	-162.77		 97.97   	-147.51		
-23.19   	 14.65   	 99.96   	-157.68		 97.37   	-152.59		
-23.80   	 17.70   	 99.33   	-157.68		 96.76   	-147.51		
-20.75   	 23.19   	 98.70   	-152.59		 96.17   	-147.51		
-15.56   	 27.77   	 98.09   	-157.68		 95.58   	-147.51		
-10.99   	 29.30   	 97.46   	-152.59		 94.99   	-142.42		
 -9.77   	 27.16   	 96.85   	-147.51		 94.42   	-147.51		
-11.90   	 23.19   	 96.26   	-152.59		 93.83   	-142.42		
-15.26   	 20.14   	 95.65   	-147.51		 93.27   	-147.51		
-18.62   	 19.84   	 95.06   	-142.42		 92.68   	-137.33		
-19.84   	 21.67   	 94.49   	-147.51		 92.13   	-137.33		
-18.92   	 24.41   	 93.90   	-137.33		 91.58   	-137.33		
-17.09   	 26.55   	 93.35   	-137.33		 91.03   	-132.25		
-15.56   	 27.16   	 92.80   	-132.25		 90.50   	-132.25		
-14.95   	 25.94   	 92.27   	-132.25		 89.97   	-127.16		
-15.87   	 22.58   	 91.74   	-127.16		 89.46   	-122.07		
-17.40   	 17.70   	 91.23   	-122.07		 88.97   	-122.07		
-18.92   	 12.51   	 90.74   	-122.07		 88.48   	-116.99		
-20.14   	  9.46   	 90.25   	-111.90		 88.02   	-116.99		
-20.45   	  9.77   	 89.81   	-116.99		 87.55   	-111.90		
-19.53   	 13.73   	 89.34   	-111.90		 87.10   	-106.82		
-17.70   	 19.23   	 88.89   	-106.82		 86.67   	-106.82		
-15.56   	 23.19   	 88.46   	-101.73		 86.25   	-101.73		
-14.04   	 24.11   	 88.06   	-106.82		 85.84   	 -96.64		
-14.34   	 21.06   	 87.63   	 -96.64		 85.45   	-101.73		
-15.56   	 16.48   	 87.24   	-101.73		 85.05   	 -96.64		
-17.09   	 12.21   	 86.84   	 -96.64		 84.66   	 -96.64		
-17.70   	  9.77   	 86.45   	 -91.56		 84.27   	 -91.56		
-16.78   	  9.16   	 86.08   	 -96.64		 83.91   	 -96.64		
-15.87   	  8.54   	 85.70   	 -96.64		 83.52   	 -91.56		
-15.87   	  7.32   	 85.31   	 -91.56		 83.15   	 -91.56		
-17.40   	  5.19   	 84.94   	 -91.56		 82.79   	 -96.64		
-20.45   	  3.36   	 84.58   	 -91.56		 82.40   	 -91.56		
-22.89   	  3.05   	 84.21   	 -96.64		 82.03   	 -91.56		
-23.19   	  4.58   	 83.82   	 -91.56		 81.67   	 -96.64		
-20.75   	  7.32   	 83.46   	 -86.47		 81.28   	 -91.56		
-16.17   	  9.46   	 83.11   	 -91.56		 80.92   	 -91.56		
-12.51   	  9.77   	 82.75   	 -91.56		 80.55   	 -91.56		
-10.68   	  7.93   	 82.38   	 -86.47		 80.18   	 -91.56		
-10.99   	  5.49   	 82.03   	 -86.47		 79.82   	 -86.47		
-12.21   	  3.97   	 81.69   	 -86.47		 79.47   	 -91.56		
-13.12   	  5.19   	 81.34   	 -86.47		 79.10   	 -86.47		
-12.51   	  8.54   	 81.00   	 -81.38		 78.76   	 -86.47		
-10.99   	 13.43   	 80.67   	 -81.38		 78.41   	 -81.38		
-10.07   	 17.70   	 80.35   	 -81.38		 78.09   	 -86.47		
-10.38   	 20.14   	 80.02   	 -81.38		 77.74   	 -81.38		
-11.29   	 20.14   	 79.69   	 -76.30		 77.42   	 -81.38		
-12.82   	 18.01   	 79.39   	 -76.30		 77.09   	 -81.38		
-14.34   	 14.95   	 79.08   	 -76.30		 76.76   	 -76.30		
-14.95   	 11.29   	 78.78   	 -76.30		 76.46   	 -81.38		
-14.34   	  8.85   	 78.47   	 -76.30		 76.13   	 -76.30		
-12.51   	  8.54   	 78.17   	 -76.30		 75.83   	 -76.30		
-10.38   	  9.77   	 77.86   	 -71.21		 75.52   	 -76.30		
 -8.24   	 11.29   	 77.58   	 -71.21		 75.22   	 -76.30		
 -7.63   	 12.21   	 77.29   	 -71.21		 74.91   	 -76.30		
 -8.85   	 11.60   	 77.01   	 -76.30		 74.61   	 -76.30		
-11.29   	 10.07   	 76.70   	 -71.21		 74.30   	 -71.21		
-13.43   	  8.54   	 76.42   	 -71.21		 74.02   	 -76.30		
-14.34   	  8.24   	 76.13   	 -71.21		 73.71   	 -76.30		
-13.43   	  8.54   	 75.85   	 -71.21		 73.41   	 -76.30		
-11.29   	  8.85   	 75.56   	 -71.21		 73.10   	 -76.30		
-10.07   	  7.93   	 75.28   	 -76.30		 72.80   	 -71.21		
-10.68   	  4.88   	 74.97   	 -71.21		 72.51   	 -76.30		
-13.12   	  1.22   	 74.69   	 -71.21		 72.21   	 -76.30		
-15.87   	 -2.14   	 74.40   	 -71.21		 71.90   	 -76.30		
-17.09   	 -2.75   	 74.12   	 -71.21		 71.60   	 -76.30		
-15.87   	 -0.92   	 73.83   	 -71.21		 71.29   	 -71.21		
-12.82   	  2.14   	 73.55   	 -66.12		 71.01   	 -71.21		
-10.07   	  4.27   	 73.29   	 -66.12		 70.72   	 -71.21		
 -8.54   	  4.27   	 73.02   	 -61.04		 70.44   	 -66.12		
 -9.46   	  2.44   	 72.78   	 -66.12		 70.17   	 -66.12		
-11.29   	 -0.31   	 72.51   	 -61.04		 69.91   	 -66.12		
-13.43   	 -2.44   	 72.27   	 -55.95		 69.64   	 -61.04		
-14.95   	 -3.05   	 72.04   	 -61.04		 69.40   	 -55.95		
-15.56   	 -1.53   	 71.80   	 -55.95		 69.18   	 -55.95		
-15.56   	  2.14   	 71.58   	 -55.95		 68.95   	 -55.95		
-15.26   	  6.10   	 71.35   	 -50.86		 68.73   	 -55.95		
-14.34   	  8.85   	 71.15   	 -50.86		 68.50   	 -50.86		
-13.43   	  8.85   	 70.95   	 -55.95		 68.30   	 -55.95		
-12.21   	  6.10   	 70.72   	 -45.78		 68.08   	 -50.86		
-10.99   	  2.14   	 70.54   	 -50.86		 67.87   	 -50.86		
-10.99   	 -1.53   	 70.34   	 -50.86		 67.67   	 -45.78		
-12.21   	 -3.36   	 70.13   	 -50.86		 67.49   	 -50.86		
-13.73   	 -2.44   	 69.93   	 -45.78		 67.28   	 -50.86		
-14.95   	  0.92   	 69.75   	 -45.78		 67.08   	 -50.86		
-14.04   	  5.19   	 69.56   	 -45.78		 66.88   	 -50.86		
-11.29   	  8.54   	 69.38   	 -45.78		 66.67   	 -45.78		
 -7.93   	 10.99   	 69.20   	 -45.78		 66.49   	 -50.86		
 -5.80   	 13.12   	 69.01   	 -40.69		 66.29   	 -45.78		
 -5.19   	 17.09   	 68.85   	 -40.69		 66.10   	 -40.69		
 -4.58   	 24.41   	 68.69   	 -40.69		 65.94   	 -40.69		
 -3.36   	 35.71   	 68.52   	 -35.61		 65.78   	 -40.69		
 -1.22   	 48.52   	 68.38   	 -35.61		 65.62   	 -30.52		
  1.22   	 60.12   	 68.24   	 -30.52		 65.49   	 -30.52		
  3.66   	 68.05   	 68.12   	 -25.43		 65.37   	 -20.35		
  6.10   	 72.02   	 68.02   	 -20.35		 65.29   	 -25.43		
  9.16   	 73.55   	 67.93   	 -25.43		 65.19   	 -15.26		
 13.43   	 75.68   	 67.83   	 -20.35		 65.13   	 -15.26		
 17.40   	 81.18   	 67.75   	 -20.35		 65.07   	 -15.26		
 20.45   	 90.64   	 67.67   	 -20.35		 65.00   	 -10.17		
 22.28   	101.93   	 67.59   	 -20.35		 64.96   	 -20.35		
 24.11   	112.61   	 67.51   	 -25.43		 64.88   	 -15.26		
 27.16   	119.63   	 67.41   	 -25.43		 64.82   	 -20.35		
 32.65   	122.38   	 67.30   	 -25.43		 64.74   	 -25.43		
 39.37   	122.07   	 67.20   	 -35.61		 64.64   	 -30.52		
 46.39   	120.54   	 67.06   	 -35.61		 64.52   	 -30.52		
 52.19   	118.41   	 66.92   	 -35.61		 64.39   	 -35.61		
 56.76   	116.58   	 66.77   	 -45.78		 64.25   	 -40.69		
 61.34   	115.05   	 66.59   	 -40.69		 64.09   	 -40.69		
 65.61   	112.92   	 66.43   	 -45.78		 63.93   	 -45.78		
 68.97   	108.34   	 66.25   	 -50.86		 63.74   	 -40.69		
 68.97   	100.10   	 66.04   	 -45.78		 63.58   	 -45.78		
 64.39   	 86.98   	 65.86   	 -45.78		 63.40   	 -40.69		
 55.54   	 70.19   	 65.68   	 -50.86		 63.23   	 -40.69		
 44.25   	 53.71   	 65.47   	 -45.78		 63.07   	 -40.69		
 31.43   	 40.59   	 65.29   	 -40.69		 62.91   	 -35.61		
 17.09   	 30.52   	 65.13   	 -40.69		 62.77   	 -25.43		
  2.75   	 20.45   	 64.96   	 -35.61		 62.67   	 -30.52		
 -9.16   	  7.63   	 64.82   	 -30.52		 62.54   	 -20.35		
-16.48   	 -8.85   	 64.70   	 -30.52		 62.46   	 -15.26		
-18.62   	-25.63   	 64.58   	 -25.43		 62.40   	 -15.26		
-17.40   	-38.45   	 64.48   	 -25.43		 62.34   	 -10.17		
-15.87   	-45.17   	 64.37   	 -20.35		 62.30   	 -10.17		
-16.78   	-47.61   	 64.29   	 -15.26		 62.26   	 -10.17		
-19.84   	-49.13   	 64.23   	 -20.35		 62.22   	  -5.09		
-23.19   	-52.80   	 64.15   	 -15.26		 62.20   	 -10.17		
-24.72   	-57.68   	 64.09   	 -20.35		 62.16   	 -10.17		
-24.11   	-61.65   	 64.01   	 -20.35		 62.12   	 -15.26		
-21.67   	-62.26   	 63.93   	 -20.35		 62.05   	 -15.26		
-19.53   	-59.51   	 63.85   	 -25.43		 61.99   	 -25.43		
-19.23   	-56.15   	 63.74   	 -30.52		 61.89   	 -30.52		
-21.06   	-53.71   	 63.62   	 -35.61		 61.77   	 -35.61		
-24.41   	-53.41   	 63.48   	 -35.61		 61.63   	 -35.61		
-27.16   	-53.71   	 63.34   	 -40.69		 61.49   	 -45.78		
-29.30   	-54.02   	 63.17   	 -45.78		 61.30   	 -45.78		
-33.57   	-53.41   	 62.99   	 -40.69		 61.12   	 -45.78		
-45.47   	-53.41   	 62.83   	 -45.78		 60.94   	 -45.78		
-66.53   	-54.63   	 62.64   	 -45.78		 60.75   	 -45.78		
-91.25   	-52.49   	 62.46   	 -35.61		 60.57   	 -40.69		
-104.37   	-38.76   	 62.32   	 -40.69		 60.41   	 -35.61		
-90.64   	 -7.02   	 62.16   	 -30.52		 60.26   	 -30.52		
-42.42   	 43.64   	 62.03   	 -30.52		 60.14   	 -25.43		
 37.84   	105.59   	 61.91   	 -25.43		 60.04   	 -15.26		
144.96   	172.12   	 61.81   	 -20.35		 59.98   	 -10.17		
281.07   	246.89   	 61.73   	 -15.26		 59.94   	  -5.09		
451.97   	345.46   	 61.67   	 -10.17		 59.92   	   0.00		
650.33   	478.21   	 61.63   	  -5.09		 59.92   	   5.09		
843.51   	620.12   	 61.61   	  -5.09		 59.94   	  25.43		
990.30   	678.10(R)	 61.59   	   5.09		 60.04   	  10.17		
886.54   	498.35   	 61.61   	   5.09		 60.08   	  20.35		
707.40   	215.45   	 61.63   	   5.09		 60.16   	  10.17		
525.21   	-80.87   	 61.65   	   5.09		 60.20   	  15.26		
395.81   	-316.47   	 61.67   	   5.09		 60.26   	  10.17		
326.54   	-467.83   	 61.69   	   5.09		 60.30   	   5.09		
284.42   	-552.37   	 61.71   	   0.00		 60.33   	   0.00		
229.19   	-591.74   	 61.71   	  -5.09		 60.33   	  -5.09		
144.96   	-586.24   	 61.69   	  -5.09		 60.30   	 -10.17		
 43.33   	-527.34   	 61.67   	 -10.17		 60.26   	 -15.26		
-52.80   	-429.69   	 61.63   	 -10.17		 60.20   	 -20.35		
-127.56   	-331.12   	 61.59   	 -15.26		 60.12   	 -20.35		
-179.75   	-263.67   	 61.53   	 -20.35		 60.04   	 -30.52		
-216.98   	-234.07   	 61.44   	 -25.43		 59.92   	 -30.52		
-245.06   	-222.17   	 61.34   	 -35.61		 59.80   	 -30.52		
-264.28   	-203.86   	 61.20   	 -35.61		 59.67   	 -30.52		
-273.13   	-171.20   	 61.06   	 -40.69		 59.55   	 -30.52		
-270.69   	-137.02   	 60.89   	 -45.78		 59.43   	 -30.52		
-257.57   	-115.66   	 60.71   	 -40.69		 59.31   	 -25.43		
-234.07   	-110.78   	 60.55   	 -40.69		 59.21   	 -25.43		
-202.03   	-110.78   	 60.39   	 -35.61		 59.10   	 -20.35		
-164.79   	-102.23   	 60.24   	 -30.52		 59.02   	 -20.35		
-127.56   	-80.26   	 60.12   	 -20.35		 58.94   	 -10.17		
-96.44   	-52.80   	 60.04   	  -5.09		 58.90   	 -10.17		
-75.07   	-32.96   	 60.02(D)	  10.17		 58.86(D)	   0.00		
-63.17   	-28.69   	 60.06   	  20.35		 58.86   	   0.00		
-57.07   	-36.01   	 60.14   	  40.69		 58.86   	  15.26		
-53.71   	-45.17   	 60.30   	  55.95		 58.92   	  20.35		
-51.88   	-48.83   	 60.53   	  71.21		 59.00   	  35.61		
-50.35   	-46.08   	 60.81   	  91.56		 59.15   	  50.86		
-48.52   	-40.59   	 61.18   	 111.90		 59.35   	  71.21		
-46.08   	-36.01   	 61.63   	 132.25		 59.63   	  91.56		
-42.72   	-33.87   	 62.16   	 147.51		 60.00   	 111.90		
-40.28   	-33.87   	 62.75   	 162.77		 60.45   	 137.33		
-39.67   	-35.71   	 63.40   	 183.11		 61.00   	 157.68		
-40.89   	-39.37   	 64.13   	 193.29		 61.63   	 183.11		
-43.33   	-43.03   	 64.90   	 213.63		 62.36   	 208.54		
-45.17   	-45.47   	 65.76   	 228.89		 63.19   	 228.89		
-45.78   	-45.47   	 66.67   	 244.15		 64.11   	 254.32		
-45.17   	-43.95   	 67.65   	 254.32		 65.13   	 279.75		
-43.33   	-41.50   	 68.67   	 269.58		 66.25   	 295.01		
-41.50   	-39.98   	 69.75   	 279.75		 67.43   	 320.45		
-40.59   	-40.28   	 70.86   	 284.84		 68.71   	 325.53		
-41.81   	-42.42   	 72.00   	 284.84		 70.01   	 340.79		
-43.95   	-45.78   	 73.14   	 289.93		 71.37   	 350.97		
-46.39   	-48.52   	 74.30   	 289.93		 72.78   	 350.97		
-47.30   	-50.05   	 75.46   	 305.19		 74.18   	 361.14		
-46.08   	-49.74   	 76.68   	 310.27		 75.63   	 376.40		
-43.33   	-48.52   	 77.92   	 335.71		 77.13   	 386.57		
-40.59   	-46.69   	 79.27   	 356.05		 78.68   	 412.00		
-38.45   	-45.17   	 80.69   	 376.40		 80.33   	 427.26		
-37.84   	-43.64   	 82.20   	 396.74		 82.03   	 447.61		
-37.54   	-42.42   	 83.78   	 417.09		 83.82   	 473.04		
-37.84   	-40.89   	 85.45   	 437.43		 85.72   	 488.30		
-38.76   	-39.37   	 87.20   	 442.52		 87.67   	 503.56		
-39.98   	-38.76   	 88.97   	 447.61		 89.68   	 513.73		
-41.50   	-39.37   	 90.76   	 437.43		 91.74   	 503.56		
-42.72   	-40.89   	 92.51   	 432.35		 93.75   	 498.47		
-43.33   	-42.72   	 94.24   	 422.18		 95.75   	 483.21		
-42.42   	-43.03   	 95.93   	 412.00		 97.68   	 478.13		
-40.59   	-41.20   	 97.58   	 406.92		 99.59   	 462.87		
-37.84   	-36.93   	 99.21   	 406.92		101.44   	 457.78		
-33.87   	-31.43   	100.83   	 412.00		103.28   	 457.78		
-30.82   	-26.55   	102.48   	 417.09		105.11   	 462.87		
-30.21   	-23.80   	104.15   	 422.18		106.96   	 462.87		
-32.65   	-23.19   	105.84   	 427.26		108.81   	 473.04		
-36.93   	-23.50   	107.55   	 432.35		110.70   	 473.04		
-41.20   	-22.58   	109.28   	 432.35		112.59   	 473.04		
-42.11   	-19.53   	111.01   	 437.43		114.49   	 473.04		
-39.98   	-14.65   	112.76   	 432.35		116.38   	 467.95		
-36.62   	 -9.46   	114.49   	 432.35		118.25   	 457.78		
-33.57   	 -4.58   	116.22   	 422.18		120.08   	 447.61		
-32.96   	 -0.31   	117.90   	 412.00		121.87   	 432.35		
-33.57   	  4.27   	119.55   	 406.92		123.60   	 417.09		
-34.18   	  9.77   	121.18   	 391.66		125.27   	 401.83		
-33.87   	 16.48   	122.75   	 386.57		126.88   	 386.57		
-33.26   	 23.50   	124.29   	 371.31		128.42   	 366.22		
-32.96   	 30.52   	125.78   	 366.22		129.89   	 356.05		
-32.96   	 37.54   	127.24   	 345.88		131.31   	 335.71		
-32.04   	 44.86   	128.63   	 340.79		132.65   	 320.45		
-29.30   	 54.02   	129.99   	 330.62		133.94   	 315.36		
-25.63   	 64.70   	131.31   	 325.53		135.20   	 300.10		
-22.28   	 75.38   	132.61   	 315.36		136.40   	 300.10		
-19.84   	 84.53   	133.88   	 305.19		137.60   	 289.93		
-17.70   	 91.25   	135.10   	 310.27		138.76   	 295.01		
-14.34   	 96.13   	136.34   	 305.19		139.94   	 289.93		
 -8.54   	101.01   	137.56   	 315.36		141.10   	 300.10		
 -0.61   	106.81   	138.82   	 320.45		142.30   	 305.19		
  8.54   	113.53   	140.10   	 330.62		143.52   	 310.27		
 16.48   	118.71   	141.42   	 340.79		144.76   	 325.53		
 22.58   	122.38   	142.79   	 356.05		146.06   	 330.62		
 25.94   	123.90   	144.21   	 356.05		147.38   	 340.79		
 28.69   	124.82   	145.64   	 361.14		148.75   	 340.79		
 31.13   	125.12   	147.08   	 361.14		150.11   	 340.79		
 34.48   	124.82   	148.52   	 345.88		151.47   	 330.62		
 38.45   	123.60   	149.91   	 335.71		152.80   	 315.36		
 41.81   	120.24   	151.25   	 310.27		154.06   	 295.01		
 43.33   	115.05   	152.49   	 289.93		155.24   	 274.67		
 42.42   	108.03   	153.65   	 259.41		156.34   	 244.15		
 39.37   	 99.79   	154.69   	 233.98		157.31   	 213.63		
 35.40   	 91.55   	155.63   	 198.37		158.17   	 183.11		
 32.04   	 83.92   	156.42   	 172.94		158.90   	 147.51		
 29.60   	 77.21   	157.11   	 147.51		159.49   	 122.07		
 27.47   	 70.80   	157.70   	 122.07		159.98   	  96.64		
 24.72   	 63.78   	158.19   	  96.64		160.37   	  66.12		
 21.06   	 56.46   	158.58   	  76.30		160.63   	  40.69		
 17.70   	 50.05   	158.88   	  55.95		160.79   	  25.43		
 15.87   	 44.86   	159.10   	  35.61		160.89   	   5.09		
 14.95   	 41.50   	159.25   	  20.35		160.91(S)	 -15.26		
 14.04   	 38.15   	159.33(S)	   0.00		160.85   	 -35.61		
 12.51   	 34.18   	159.33   	 -30.52		160.71   	 -61.04		
 10.99   	 29.91   	159.21   	 -61.04		160.47   	 -86.47		
 10.68   	 26.86   	158.96   	 -91.56		160.12   	-111.90		
 11.90   	 26.25   	158.60   	-132.25		159.67   	-147.51		
 13.12   	 26.86   	158.07   	-167.85		159.08   	-188.20		
 13.12   	 27.16   	157.40   	-208.54		158.33   	-218.72		
 10.99   	 25.63   	156.56   	-249.24		157.46   	-259.41		
  8.54   	 22.89   	155.56   	-284.84		156.42   	-295.01		
  7.32   	 20.75   	154.42   	-315.36		155.24   	-325.53		
  7.63   	 19.53   	153.16   	-340.79		153.94   	-361.14		
  8.24   	 18.62   	151.80   	-361.14		152.49   	-391.66		
  7.63   	 17.09   	150.36   	-381.48		150.93   	-417.09		
  5.19   	 14.34   	148.83   	-391.66		149.26   	-432.35		
  2.14   	 10.68   	147.26   	-401.83		147.53   	-452.69		
  0.00   	  7.93   	145.66   	-412.00		145.72   	-473.04		
  0.31   	  6.41   	144.01   	-412.00		143.82   	-478.13		
  2.14   	  6.10   	142.36   	-422.18		141.91   	-488.30		
  3.97   	  6.41   	140.67   	-417.09		139.96   	-493.39		
  3.97   	  6.10   	139.00   	-422.18		137.99   	-498.47		
  1.83   	  5.19   	137.31   	-417.09		135.99   	-498.47		
 -1.53   	  3.97   	135.65   	-422.18		134.00   	-493.39		
 -4.27   	  2.44   	133.96   	-412.00		132.02   	-488.30		
 -5.19   	  1.83   	132.31   	-406.92		130.07   	-483.21		
 -4.58   	  2.44   	130.68   	-401.83		128.14   	-467.95		
 -3.66   	  3.36   	129.07   	-396.74		126.27   	-457.78		
 -3.36   	  4.88   	127.49   	-386.57		124.43   	-442.52		
 -4.27   	  5.49   	125.94   	-376.40		122.66   	-427.26		
 -6.10   	  5.19   	124.43   	-366.22		120.96   	-412.00		
 -8.54   	  3.66   	122.97   	-356.05		119.31   	-396.74		
-10.99   	  1.22   	121.55   	-345.88		117.72   	-381.48		
-12.82   	 -1.22   	120.16   	-335.71		116.19   	-361.14		
-13.43   	 -2.75   	118.82   	-325.53		114.75   	-350.97		
-12.51   	 -2.75   	117.52   	-320.45		113.35   	-335.71		
-11.60   	 -1.22   	116.24   	-305.19		112.00   	-320.45		
-10.99   	  0.31   	115.01   	-305.19		110.72   	-305.19		
-11.90   	  0.92   	113.79   	-289.93		109.50   	-300.10		
-14.04   	  0.31   	112.63   	-279.75		108.30   	-284.84		
-16.17   	 -1.53   	111.52   	-269.58		107.16   	-269.58		
-17.09   	 -2.75   	110.44   	-254.32		106.08   	-259.41		
-18.01   	 -3.36   	109.42   	-239.06		105.05   	-244.15		
-18.62   	 -3.66   	108.46   	-218.72		104.07   	-228.89		
-19.84   	 -3.66   	107.59   	-203.46		103.15   	-208.54		
-20.45   	 -3.36   	106.77   	-188.20		102.32   	-198.37		
-19.84   	 -2.14   	106.02   	-167.85		101.53   	-178.03		
-17.40   	  0.31   	105.35   	-147.51		100.81   	-157.68		
-14.65   	  2.14   	104.76   	-142.42		100.18   	-147.51		
-13.12   	  2.14   	104.19   	-127.16		 99.59   	-137.33		
-13.12   	  0.00   	103.68   	-116.99		 99.04   	-122.07		
-14.34   	 -2.75   	103.21   	-111.90		 98.56   	-111.90		
-15.26   	 -4.27   	102.77   	-106.82		 98.11   	-106.82		
-15.56   	 -4.27   	102.34   	-106.82		 97.68   	-101.73		
-14.65   	 -3.05   	101.91   	-101.73		 97.27   	 -96.64		
-12.82   	 -1.53   	101.51   	-106.82		 96.89   	 -91.56		
-10.99   	 -0.61   	101.08   	-106.82		 96.52   	 -96.64		
-10.38   	 -1.22   	100.65   	-106.82		 96.13   	 -96.64		
-11.90   	 -3.66   	100.22   	-106.82		 95.75   	 -91.56		
-14.95   	 -7.93   	 99.80   	-111.90		 95.38   	-101.73		
-18.01   	-12.21   	 99.35   	-116.99		 94.97   	 -96.64		
-18.92   	-14.04   	 98.88   	-116.99		 94.59   	-101.73		
-17.09   	-13.43   	 98.41   	-116.99		 94.18   	-106.82		
-14.04   	-11.90   	 97.94   	-116.99		 93.75   	-111.90		
-12.51   	-11.60   	 97.48   	-122.07		 93.31   	-111.90		
-13.12   	-13.43   	 96.99   	-122.07		 92.86   	-116.99		
