  I     	  II     	  AOp     	  AOp'		  FA     	  FA'		
427.55   	1589.36   	 42.48   	 -25.43		 43.34   	 -25.43		
461.43   	2012.33   	 42.38   	 -25.43		 43.23   	 -30.52		
454.71   	2299.19   	 42.28   	 -25.43		 43.11   	 -30.52		
402.53   	2332.76(R)	 42.18   	 -25.43		 42.99   	 -25.43		
315.55   	2066.35   	 42.08   	 -25.43		 42.89   	 -25.43		
214.23   	1552.43   	 41.97   	 -20.35		 42.79   	 -30.52		
115.66   	927.12   	 41.89   	 -25.43		 42.67   	 -25.43		
 31.43   	350.65   	 41.79   	 -20.35		 42.56   	 -25.43		
-31.43   	-57.37   	 41.71   	 -25.43		 42.46   	 -25.43		
-67.44   	-254.21   	 41.61   	 -20.35		 42.36   	 -25.43		
-74.16   	-279.54   	 41.53   	 -20.35		 42.26   	 -25.43		
-58.59   	-221.56   	 41.44   	 -20.35		 42.16   	 -25.43		
-33.87   	-164.79   	 41.36   	 -20.35		 42.05   	 -25.43		
-13.43   	-151.06   	 41.28   	 -20.35		 41.95   	 -25.43		
 -4.88   	-174.26   	 41.20   	 -20.35		 41.85   	 -20.35		
 -7.32   	-204.77   	 41.12   	 -20.35		 41.77   	 -25.43		
-14.04   	-218.81   	 41.04   	 -20.35		 41.67   	 -25.43		
-18.62   	-214.54   	 40.96   	 -25.43		 41.57   	 -20.35		
-18.92   	-203.25   	 40.85   	 -20.35		 41.49   	 -25.43		
-15.87   	-194.70   	 40.77   	 -25.43		 41.38   	 -25.43		
-12.82   	-191.35   	 40.67   	 -20.35		 41.28   	 -20.35		
-11.60   	-191.35   	 40.59   	 -20.35		 41.20   	 -25.43		
-12.21   	-194.09   	 40.51   	 -10.17		 41.10   	 -20.35		
-12.82   	-200.20   	 40.47(D)	   0.00		 41.02   	 -25.43		
-12.51   	-207.21   	 40.47   	   5.09		 40.92   	 -20.35		
-11.60   	-209.35   	 40.49   	  25.43		 40.83   	 -25.43		
-10.68   	-203.55   	 40.59   	  45.78		 40.73   	 -20.35		
-10.07   	-191.65   	 40.77   	  66.12		 40.65   	 -20.35		
 -9.46   	-180.36   	 41.04   	  91.56		 40.57   	 -20.35		
 -8.24   	-175.17   	 41.40   	 122.07		 40.49   	 -25.43		
 -6.71   	-175.48   	 41.89   	 157.68		 40.39   	 -20.35		
 -5.49   	-175.78   	 42.52   	 183.11		 40.31   	 -20.35		
 -4.88   	-171.81   	 43.26   	 218.72		 40.22   	 -20.35		
 -4.58   	-164.49   	 44.13   	 244.15		 40.14   	 -15.26		
 -4.27   	-158.69   	 45.11   	 269.58		 40.08   	 -15.26		
 -4.58   	-158.39   	 46.18   	 289.93		 40.02   	 -15.26		
 -5.19   	-162.05   	 47.34   	 305.19		 39.96   	  -5.09		
 -6.71   	-166.02   	 48.57   	 315.36		 39.94(D)	   5.09		
 -8.85   	-166.63   	 49.83   	 325.53		 39.96   	  20.35		
-10.38   	-164.18   	 51.13   	 330.62		 40.04   	  35.61		
-10.68   	-160.83   	 52.45   	 335.71		 40.18   	  55.95		
 -9.46   	-159.61   	 53.79   	 345.88		 40.41   	  81.38		
 -7.63   	-160.52   	 55.18   	 350.97		 40.73   	 106.82		
 -6.10   	-160.52   	 56.58   	 356.05		 41.16   	 137.33		
 -5.80   	-155.94   	 58.01   	 371.31		 41.71   	 162.77		
 -6.71   	-145.26   	 59.49   	 376.40		 42.36   	 188.20		
 -8.24   	-131.23   	 61.00   	 386.57		 43.11   	 208.54		
 -9.16   	-119.93   	 62.54   	 386.57		 43.95   	 233.98		
 -9.16   	-116.27   	 64.09   	 381.48		 44.88   	 249.24		
 -8.54   	-121.15   	 65.62   	 376.40		 45.88   	 259.41		
 -8.24   	-131.23   	 67.12   	 356.05		 46.92   	 269.58		
 -9.16   	-140.38   	 68.55   	 340.79		 48.00   	 279.75		
-10.68   	-142.82   	 69.91   	 320.45		 49.11   	 284.84		
-12.21   	-137.02   	 71.19   	 300.10		 50.25   	 289.93		
-13.12   	-124.51   	 72.39   	 284.84		 51.41   	 289.93		
-14.65   	-110.78   	 73.53   	 264.50		 52.57   	 284.84		
-17.70   	-100.71   	 74.59   	 254.32		 53.71   	 284.84		
-21.36   	-97.35   	 75.60   	 239.06		 54.85   	 279.75		
-24.72   	-100.40   	 76.56   	 223.80		 55.97   	 279.75		
-25.94   	-107.12   	 77.46   	 218.72		 57.09   	 269.58		
-25.63   	-113.22   	 78.33   	 198.37		 58.17   	 264.50		
-25.02   	-115.97   	 79.12   	 188.20		 59.23   	 259.41		
-25.94   	-113.22   	 79.88   	 172.94		 60.26   	 254.32		
-28.99   	-103.76   	 80.57   	 157.68		 61.28   	 244.15		
-32.35   	-88.81   	 81.20   	 137.33		 62.26   	 233.98		
-35.40   	-74.16   	 81.75   	 122.07		 63.19   	 233.98		
-37.54   	-66.53   	 82.24   	 106.82		 64.13   	 218.72		
-39.67   	-69.27   	 82.66   	  86.47		 65.00   	 218.72		
-43.03   	-79.35   	 83.01   	  76.30		 65.88   	 203.46		
-47.91   	-89.72   	 83.32   	  61.04		 66.69   	 198.37		
-52.19   	-92.77   	 83.56   	  40.69		 67.49   	 193.29		
-55.54   	-87.28   	 83.72   	  30.52		 68.26   	 183.11		
-57.68   	-78.13   	 83.85   	  15.26		 68.99   	 167.85		
-61.34   	-71.72   	 83.91(S)	   0.00		 69.66   	 167.85		
-66.53   	-71.41   	 83.91   	 -15.26		 70.34   	 152.59		
-72.63   	-76.90   	 83.85   	 -30.52		 70.95   	 142.42		
-76.90   	-86.06   	 83.72   	 -40.69		 71.52   	 137.33		
-78.74   	-94.60   	 83.56   	 -55.95		 72.06   	 122.07		
-78.43   	-97.96   	 83.34   	 -66.12		 72.55   	 116.99		
-78.13   	-94.91   	 83.07   	 -71.21		 73.02   	 101.73		
-78.74   	-86.06   	 82.79   	 -81.38		 73.43   	  96.64		
-79.96   	-76.60   	 82.46   	 -91.56		 73.81   	  81.38		
-79.96   	-73.24   	 82.10   	 -91.56		 74.14   	  76.30		
-77.82   	-79.04   	 81.73   	 -96.64		 74.45   	  66.12		
-73.24   	-90.64   	 81.34   	 -96.64		 74.71   	  50.86		
-68.36   	-101.93   	 80.96   	-101.73		 74.91   	  45.78		
-62.87   	-108.34   	 80.55   	-106.82		 75.10   	  40.69		
-56.76   	-110.17   	 80.12   	-106.82		 75.26   	  25.43		
-48.83   	-110.47   	 79.69   	-106.82		 75.36   	  20.35		
-39.06   	-111.69   	 79.27   	-106.82		 75.44   	  15.26		
-29.30   	-111.39   	 78.84   	-106.82		 75.50(S)	   0.00		
-20.45   	-107.73   	 78.41   	-106.82		 75.50   	   0.00		
-12.21   	-100.40   	 77.99   	-111.90		 75.50   	 -10.17		
 -4.27   	-93.38   	 77.54   	-101.73		 75.46   	 -15.26		
  4.88   	-90.94   	 77.13   	-106.82		 75.40   	 -25.43		
 13.43   	-91.86   	 76.70   	-106.82		 75.30   	 -25.43		
 20.14   	-90.94   	 76.28   	-101.73		 75.20   	 -35.61		
 22.89   	-83.31   	 75.87   	-106.82		 75.06   	 -35.61		
 23.19   	-68.66   	 75.44   	-106.82		 74.91   	 -40.69		
 23.80   	-54.32   	 75.01   	-106.82		 74.75   	 -45.78		
 26.86   	-47.61   	 74.59   	-106.82		 74.57   	 -50.86		
 32.04   	-50.35   	 74.16   	-111.90		 74.36   	 -50.86		
 37.54   	-56.76   	 73.71   	-111.90		 74.16   	 -61.04		
 39.98   	-59.20   	 73.27   	-111.90		 73.92   	 -55.95		
 39.37   	-53.10   	 72.82   	-116.99		 73.69   	 -61.04		
 36.93   	-41.20   	 72.35   	-116.99		 73.45   	 -66.12		
 35.10   	-31.13   	 71.88   	-116.99		 73.18   	 -66.12		
 35.10   	-29.60   	 71.41   	-122.07		 72.92   	 -71.21		
 36.32   	-36.93   	 70.93   	-127.16		 72.63   	 -71.21		
 37.23   	-47.30   	 70.42   	-122.07		 72.35   	 -71.21		
 36.62   	-52.19   	 69.93   	-127.16		 72.06   	 -76.30		
 34.79   	-48.22   	 69.42   	-122.07		 71.76   	 -81.38		
 32.35   	-39.06   	 68.93   	-122.07		 71.43   	 -81.38		
 29.91   	-32.65   	 68.44   	-116.99		 71.11   	 -86.47		
 28.99   	-34.18   	 67.98   	-111.90		 70.76   	 -86.47		
 29.91   	-42.11   	 67.53   	-111.90		 70.42   	 -91.56		
 32.65   	-51.57   	 67.08   	-101.73		 70.05   	 -91.56		
 35.10   	-56.15   	 66.67   	-101.73		 69.68   	 -96.64		
 35.40   	-54.02   	 66.27   	-101.73		 69.30   	-101.73		
 33.26   	-46.39   	 65.86   	 -96.64		 68.89   	 -96.64		
 29.91   	-36.93   	 65.47   	 -91.56		 68.50   	-101.73		
 27.77   	-29.91   	 65.11   	 -91.56		 68.10   	-106.82		
 28.08   	-29.91   	 64.74   	 -91.56		 67.67   	-101.73		
 29.30   	-37.54   	 64.37   	 -91.56		 67.26   	-101.73		
 29.91   	-48.83   	 64.01   	 -86.47		 66.86   	-101.73		
 29.30   	-56.76   	 63.66   	 -86.47		 66.45   	-101.73		
 28.08   	-57.07   	 63.32   	 -86.47		 66.04   	-101.73		
 26.86   	-51.57   	 62.97   	 -81.38		 65.64   	 -96.64		
 26.55   	-47.00   	 62.64   	 -81.38		 65.25   	-101.73		
 26.25   	-49.13   	 62.32   	 -76.30		 64.84   	 -91.56		
 25.33   	-57.37   	 62.01   	 -76.30		 64.48   	 -96.64		
 24.11   	-66.53   	 61.71   	 -76.30		 64.09   	 -91.56		
 22.58   	-72.02   	 61.40   	 -71.21		 63.72   	 -91.56		
 21.06   	-72.33   	 61.12   	 -76.30		 63.36   	 -86.47		
 19.23   	-69.27   	 60.81   	 -71.21		 63.01   	 -86.47		
 18.01   	-67.14   	 60.53   	 -71.21		 62.67   	 -86.47		
 18.01   	-68.66   	 60.24   	 -71.21		 62.32   	 -86.47		
 18.92   	-73.55   	 59.96   	 -71.21		 61.97   	 -81.38		
 20.75   	-80.57   	 59.67   	 -71.21		 61.65   	 -86.47		
 21.97   	-87.28   	 59.39   	 -66.12		 61.30   	 -76.30		
 21.97   	-90.64   	 59.12   	 -66.12		 61.00   	 -81.38		
 20.14   	-88.81   	 58.86   	 -66.12		 60.67   	 -76.30		
 17.40   	-82.40   	 58.60   	 -66.12		 60.37   	 -71.21		
 15.87   	-75.99   	 58.33   	 -61.04		 60.08   	 -76.30		
 17.09   	-73.24   	 58.09   	 -66.12		 59.78   	 -71.21		
 20.14   	-76.60   	 57.82   	 -61.04		 59.49   	 -71.21		
 21.97   	-84.53   	 57.58   	 -55.95		 59.21   	 -66.12		
 20.75   	-92.47   	 57.35   	 -61.04		 58.94   	 -71.21		
 16.48   	-96.74   	 57.11   	 -61.04		 58.66   	 -66.12		
 12.82   	-96.74   	 56.87   	 -55.95		 58.39   	 -61.04		
 11.90   	-95.52   	 56.64   	 -55.95		 58.15   	 -66.12		
 14.04   	-96.44   	 56.42   	 -55.95		 57.88   	 -61.04		
 18.01   	-99.18   	 56.20   	 -55.95		 57.64   	 -61.04		
 20.45   	-101.01   	 55.97   	 -55.95		 57.40   	 -61.04		
 21.06   	-100.10   	 55.75   	 -55.95		 57.15   	 -55.95		
 20.14   	-96.74   	 55.52   	 -50.86		 56.93   	 -61.04		
 19.53   	-93.99   	 55.32   	 -50.86		 56.68   	 -55.95		
 19.53   	-93.08   	 55.12   	 -55.95		 56.46   	 -55.95		
 20.45   	-92.47   	 54.89   	 -50.86		 56.24   	 -50.86		
 21.67   	-90.33   	 54.69   	 -45.78		 56.03   	 -55.95		
 22.58   	-85.75   	 54.51   	 -50.86		 55.81   	 -50.86		
 22.89   	-80.26   	 54.30   	 -50.86		 55.61   	 -55.95		
 22.58   	-78.13   	 54.10   	 -45.78		 55.38   	 -50.86		
 21.67   	-80.57   	 53.92   	 -45.78		 55.18   	 -45.78		
 19.84   	-86.36   	 53.73   	 -45.78		 54.99   	 -50.86		
 17.40   	-93.08   	 53.55   	 -45.78		 54.79   	 -45.78		
 14.95   	-98.27   	 53.37   	 -40.69		 54.61   	 -50.86		
 14.65   	-100.40   	 53.20   	 -45.78		 54.40   	 -45.78		
 16.17   	-99.18   	 53.02   	 -40.69		 54.22   	 -40.69		
 18.01   	-93.99   	 52.86   	 -45.78		 54.06   	 -45.78		
 18.62   	-85.45   	 52.68   	 -40.69		 53.88   	 -45.78		
 17.70   	-75.68   	 52.51   	 -40.69		 53.69   	 -40.69		
 16.78   	-70.19   	 52.35   	 -40.69		 53.53   	 -45.78		
 16.48   	-71.72   	 52.19   	 -45.78		 53.35   	 -40.69		
 17.09   	-80.57   	 52.00   	 -40.69		 53.18   	 -40.69		
 16.78   	-90.94   	 51.84   	 -35.61		 53.02   	 -40.69		
 15.26   	-95.83   	 51.70   	 -40.69		 52.86   	 -40.69		
 12.82   	-92.16   	 51.54   	 -40.69		 52.70   	 -40.69		
 11.29   	-83.31   	 51.37   	 -40.69		 52.53   	 -40.69		
 11.90   	-75.68   	 51.21   	 -35.61		 52.37   	 -35.61		
 14.34   	-74.46   	 51.07   	 -40.69		 52.23   	 -40.69		
 17.09   	-79.04   	 50.91   	 -35.61		 52.06   	 -35.61		
 18.92   	-84.23   	 50.76   	 -35.61		 51.92   	 -40.69		
 19.23   	-85.45   	 50.62   	 -35.61		 51.76   	 -40.69		
 18.01   	-80.26   	 50.48   	 -40.69		 51.60   	 -35.61		
 16.78   	-71.72   	 50.32   	 -35.61		 51.45   	 -35.61		
 16.17   	-65.61   	 50.17   	 -35.61		 51.31   	 -35.61		
 16.48   	-65.61   	 50.03   	 -30.52		 51.17   	 -40.69		
 17.09   	-71.41   	 49.91   	 -35.61		 51.01   	 -35.61		
 17.09   	-78.43   	 49.77   	 -35.61		 50.86   	 -35.61		
 16.48   	-79.65   	 49.62   	 -35.61		 50.72   	 -35.61		
 16.48   	-70.50   	 49.48   	 -35.61		 50.58   	 -35.61		
 17.40   	-51.27   	 49.34   	 -30.52		 50.44   	 -35.61		
 18.92   	-27.77   	 49.22   	 -35.61		 50.29   	 -35.61		
 19.53   	 -6.41   	 49.07   	 -30.52		 50.15   	 -35.61		
 18.31   	  8.54   	 48.95   	 -35.61		 50.01   	 -35.61		
 15.56   	 17.40   	 48.81   	 -30.52		 49.87   	 -35.61		
 12.82   	 22.89   	 48.69   	 -35.61		 49.73   	 -35.61		
 10.99   	 28.08   	 48.55   	 -30.52		 49.58   	 -30.52		
 10.38   	 33.87   	 48.42   	 -30.52		 49.46   	 -35.61		
 10.68   	 37.54   	 48.30   	 -35.61		 49.32   	 -35.61		
 11.60   	 36.01   	 48.16   	 -30.52		 49.18   	 -35.61		
 12.21   	 27.77   	 48.04   	 -30.52		 49.03   	 -30.52		
 13.43   	 16.48   	 47.91   	 -35.61		 48.91   	 -35.61		
 15.26   	  7.63   	 47.77   	 -30.52		 48.77   	 -35.61		
 18.31   	  6.10   	 47.65   	 -30.52		 48.63   	 -35.61		
 23.80   	 12.21   	 47.53   	 -30.52		 48.48   	 -30.52		
 31.43   	 19.84   	 47.41   	 -30.52		 48.36   	 -35.61		
 40.59   	 23.80   	 47.28   	 -30.52		 48.22   	 -35.61		
 49.44   	 21.36   	 47.16   	 -25.43		 48.08   	 -30.52		
 54.02   	 15.56   	 47.06   	 -30.52		 47.96   	 -35.61		
 52.80   	 12.21   	 46.94   	 -25.43		 47.81   	 -30.52		
 45.17   	 13.12   	 46.84   	 -25.43		 47.69   	 -35.61		
 33.57   	 14.95   	 46.73   	 -25.43		 47.55   	 -30.52		
 21.06   	  9.16   	 46.63   	 -20.35		 47.43   	 -30.52		
 10.99   	 -9.77   	 46.55   	 -25.43		 47.30   	 -30.52		
  4.27   	-42.11   	 46.45   	 -20.35		 47.18   	 -30.52		
  0.92   	-79.35   	 46.37   	 -15.26		 47.06   	 -30.52		
 -0.31   	-111.08   	 46.31   	 -20.35		 46.94   	 -30.52		
 -0.31   	-130.00   	 46.23   	 -15.26		 46.82   	 -30.52		
  0.31   	-136.11   	 46.16   	 -20.35		 46.69   	 -30.52		
  0.92   	-135.19   	 46.08   	 -15.26		 46.57   	 -25.43		
  1.53   	-134.89   	 46.02   	 -10.17		 46.47   	 -25.43		
  1.83   	-138.55   	 45.98   	 -15.26		 46.37   	 -25.43		
  2.14   	-144.65   	 45.92   	 -10.17		 46.27   	 -30.52		
  2.14   	-147.71   	 45.88   	 -15.26		 46.14   	 -20.35		
  2.44   	-145.26   	 45.82   	 -10.17		 46.06   	 -25.43		
  3.66   	-138.55   	 45.78   	  -5.09		 45.96   	 -25.43		
  5.19   	-132.14   	 45.76   	 -10.17		 45.86   	 -25.43		
  6.71   	-130.00   	 45.72   	 -10.17		 45.76   	 -20.35		
  7.02   	-132.45   	 45.68   	 -10.17		 45.68   	 -25.43		
  6.41   	-135.80   	 45.64   	  -5.09		 45.57   	 -20.35		
  5.80   	-136.11   	 45.62   	 -10.17		 45.49   	 -20.35		
  7.02   	-129.09   	 45.57   	  -5.09		 45.41   	 -20.35		
 14.04   	-109.56   	 45.55   	  -5.09		 45.33   	 -20.35		
 29.60   	-68.05   	 45.53   	 -10.17		 45.25   	 -20.35		
 55.54   	  5.80   	 45.49   	  -5.09		 45.17   	 -15.26		
 90.94   	119.93   	 45.47   	  -5.09		 45.11   	 -20.35		
133.97   	278.32   	 45.45   	  -5.09		 45.03   	 -15.26		
182.50   	491.03   	 45.43   	  -5.09		 44.96   	 -20.35		
235.60   	777.28   	 45.41   	  -5.09		 44.88   	 -15.26		
290.53   	1154.48   	 45.39   	  -5.09		 44.82   	 -15.26		
336.91   	1604.31   	 45.37   	  -5.09		 44.76   	 -15.26		
359.50   	2048.34   	 45.35   	 -10.17		 44.70   	 -15.26		
346.07   	2357.18   	 45.31   	  -5.09		 44.64   	 -15.26		
296.02   	2406.01(R)	 45.29   	  -5.09		 44.58   	 -10.17		
222.78   	2139.89   	 45.27   	 -10.17		 44.54   	 -15.26		
144.35   	1609.50   	 45.23   	  -5.09		 44.48   	 -15.26		
 74.46   	954.90   	 45.21   	  -5.09		 44.41   	 -10.17		
 17.40   	346.37   	 45.19   	 -10.17		 44.37   	 -10.17		
-26.86   	-88.20   	 45.15   	  -5.09		 44.33   	 -15.26		
-55.54   	-302.43   	 45.13   	   0.00		 44.27   	 -10.17		
-65.92   	-336.30   	 45.13   	  -5.09		 44.23   	 -10.17		
-57.98   	-282.59   	 45.11   	  -5.09		 44.19   	 -10.17		
-39.67   	-229.49   	 45.09   	  -5.09		 44.15   	 -10.17		
-21.67   	-219.12   	 45.07   	   0.00		 44.11   	 -15.26		
-13.43   	-243.53   	 45.07   	   0.00		 44.05   	  -5.09		
-15.56   	-271.91   	 45.07   	  -5.09		 44.03   	 -10.17		
-23.19   	-280.76   	 45.05   	   0.00		 43.99   	 -10.17		
-28.38   	-269.78   	 45.05   	  -5.09		 43.95   	 -10.17		
-28.38   	-253.91   	 45.03   	  -5.09		 43.91   	 -10.17		
-24.41   	-245.97   	 45.00(D)	   0.00		 43.87   	  -5.09		
-20.75   	-248.72   	 45.00   	   0.00		 43.85   	 -10.17		
-19.84   	-256.04   	 45.00   	   5.09		 43.80   	  -5.09		
-21.36   	-261.23   	 45.03   	  15.26		 43.78   	 -10.17		
-23.80   	-260.31   	 45.09   	  15.26		 43.74   	  -5.09		
-25.33   	-254.52   	 45.15   	  35.61		 43.72   	 -10.17		
-25.94   	-246.89   	 45.29   	  45.78		 43.68   	  -5.09		
-26.55   	-241.09   	 45.47   	  71.21		 43.66   	  -5.09		
-27.77   	-237.43   	 45.76   	  86.47		 43.64   	  -5.09		
-28.38   	-234.68   	 46.10   	 116.99		 43.62   	  -5.09		
-28.08   	-231.93   	 46.57   	 142.42		 43.60   	  -5.09		
-27.16   	-227.97   	 47.14   	 172.94		 43.58   	  -5.09		
-26.55   	-224.00   	 47.83   	 203.46		 43.56   	  -5.09		
-26.86   	-220.03   	 48.65   	 228.89		 43.54(D)	   0.00		
-28.08   	-216.06   	 49.56   	 259.41		 43.54   	   0.00		
-29.91   	-212.71   	 50.60   	 279.75		 43.54   	   5.09		
-31.13   	-210.27   	 51.72   	 300.10		 43.56   	   5.09		
-31.13   	-208.74   	 52.92   	 315.36		 43.58   	  20.35		
-30.82   	-206.91   	 54.18   	 325.53		 43.66   	  25.43		
-30.21   	-203.55   	 55.48   	 330.62		 43.76   	  45.78		
-29.30   	-198.67   	 56.81   	 335.71		 43.95   	  66.12		
-28.69   	-193.48   	 58.15   	 350.97		 44.21   	  86.47		
-28.38   	-189.21   	 59.55   	 356.05		 44.56   	 111.90		
-28.08   	-186.77   	 60.98   	 361.14		 45.00   	 142.42		
-28.69   	-185.55   	 62.42   	 381.48		 45.57   	 162.77		
-29.60   	-184.33   	 63.95   	 386.57		 46.23   	 193.29		
-31.13   	-182.19   	 65.49   	 391.66		 47.00   	 213.63		
-32.96   	-179.14   	 67.06   	 401.83		 47.85   	 239.06		
-34.18   	-175.48   	 68.67   	 396.74		 48.81   	 254.32		
-33.87   	-171.51   	 70.25   	 391.66		 49.83   	 269.58		
-32.96   	-168.15   	 71.82   	 381.48		 50.91   	 279.75		
-31.43   	-164.79   	 73.35   	 361.14		 52.02   	 289.93		
-30.82   	-161.74   	 74.79   	 340.79		 53.18   	 300.10		
-31.43   	-158.69   	 76.15   	 325.53		 54.38   	 305.19		
-32.35   	-156.25   	 77.46   	 300.10		 55.61   	 305.19		
-33.26   	-153.50   	 78.66   	 284.84		 56.83   	 305.19		
-33.57   	-150.15   	 79.80   	 269.58		 58.05   	 305.19		
-33.87   	-146.18   	 80.87   	 254.32		 59.27   	 300.10		
-34.48   	-141.60   	 81.89   	 239.06		 60.47   	 295.01		
-36.01   	-137.33   	 82.85   	 223.80		 61.65   	 289.93		
-37.84   	-134.58   	 83.74   	 213.63		 62.81   	 284.84		
-39.67   	-133.06   	 84.60   	 198.37		 63.95   	 279.75		
-41.20   	-132.14   	 85.39   	 183.11		 65.07   	 269.58		
-42.11   	-130.31   	 86.12   	 162.77		 66.14   	 259.41		
-43.03   	-127.26   	 86.77   	 147.51		 67.18   	 254.32		
-44.86   	-123.60   	 87.36   	 132.25		 68.20   	 244.15		
-47.00   	-119.63   	 87.89   	 116.99		 69.18   	 239.06		
-49.74   	-115.66   	 88.36   	 101.73		 70.13   	 223.80		
-52.80   	-112.30   	 88.77   	  81.38		 71.03   	 218.72		
-56.46   	-109.56   	 89.09   	  71.21		 71.90   	 208.54		
-60.12   	-107.73   	 89.38   	  55.95		 72.74   	 203.46		
-63.78   	-106.51   	 89.60   	  35.61		 73.55   	 188.20		
-67.14   	-104.98   	 89.75   	  25.43		 74.30   	 183.11		
-70.80   	-103.15   	 89.85   	  10.17		 75.04   	 167.85		
-74.46   	-101.01   	 89.89(S)	 -10.17		 75.71   	 162.77		
-79.04   	-99.79   	 89.85   	 -20.35		 76.36   	 152.59		
-83.31   	-100.40   	 89.77   	 -35.61		 76.97   	 137.33		
-86.67   	-102.23   	 89.62   	 -45.78		 77.52   	 132.25		
-88.81   	-104.37   	 89.44   	 -55.95		 78.05   	 116.99		
-90.33   	-106.20   	 89.22   	 -71.21		 78.51   	 111.90		
-92.16   	-107.42   	 88.93   	 -76.30		 78.96   	  96.64		
-94.60   	-108.34   	 88.63   	 -81.38		 79.35   	  86.47		
-96.44   	-109.56   	 88.30   	 -86.47		 79.69   	  76.30		
-96.13   	-111.08   	 87.95   	 -96.64		 80.00   	  71.21		
-93.08   	-112.61   	 87.57   	 -96.64		 80.28   	  55.95		
-88.20   	-114.75   	 87.18   	 -96.64		 80.51   	  50.86		
-82.09   	-116.27   	 86.80   	-101.73		 80.71   	  40.69		
-75.99   	-117.19   	 86.39   	-106.82		 80.87   	  30.52		
-68.97   	-117.19   	 85.96   	-106.82		 81.00   	  20.35		
-61.04   	-116.27   	 85.53   	-111.90		 81.08   	  15.26		
-51.88   	-115.05   	 85.09   	-111.90		 81.14   	   5.09		
-42.11   	-113.53   	 84.64   	-111.90		 81.16(S)	   0.00		
-32.65   	-110.78   	 84.19   	-111.90		 81.16   	 -10.17		
-23.50   	-107.42   	 83.74   	-111.90		 81.12   	 -10.17		
-14.95   	-102.54   	 83.30   	-106.82		 81.08   	 -25.43		
 -7.93   	-97.05   	 82.87   	-111.90		 80.98   	 -25.43		
 -2.14   	-91.86   	 82.42   	-111.90		 80.87   	 -30.52		
  2.44   	-87.28   	 81.97   	-111.90		 80.75   	 -40.69		
  6.71   	-82.70   	 81.53   	-111.90		 80.59   	 -40.69		
 10.99   	-78.13   	 81.08   	-106.82		 80.43   	 -50.86		
 14.34   	-73.55   	 80.65   	-111.90		 80.22   	 -50.86		
 17.09   	-68.97   	 80.20   	-106.82		 80.02   	 -55.95		
 18.31   	-65.61   	 79.78   	-111.90		 79.80   	 -55.95		
 18.31   	-63.48   	 79.33   	-111.90		 79.57   	 -61.04		
 17.70   	-61.65   	 78.88   	-111.90		 79.33   	 -66.12		
 17.40   	-59.81   	 78.43   	-116.99		 79.06   	 -66.12		
 17.09   	-57.37   	 77.97   	-111.90		 78.80   	 -71.21		
 17.09   	-54.63   	 77.52   	-116.99		 78.51   	 -71.21		
 17.40   	-52.49   	 77.05   	-122.07		 78.23   	 -76.30		
 17.40   	-50.66   	 76.56   	-116.99		 77.92   	 -71.21		
 17.40   	-49.44   	 76.09   	-116.99		 77.64   	 -81.38		
 17.09   	-48.52   	 75.63   	-116.99		 77.31   	 -76.30		
 16.78   	-48.52   	 75.16   	-116.99		 77.01   	 -86.47		
 16.17   	-48.83   	 74.69   	-116.99		 76.66   	 -81.38		
 15.56   	-49.13   	 74.22   	-111.90		 76.34   	 -86.47		
 15.26   	-48.22   	 73.77   	-111.90		 75.99   	 -86.47		
 15.26   	-46.39   	 73.33   	-106.82		 75.65   	 -86.47		
 15.56   	-43.95   	 72.90   	-101.73		 75.30   	 -91.56		
 15.26   	-42.42   	 72.49   	-101.73		 74.93   	 -91.56		
 14.04   	-42.11   	 72.09   	-101.73		 74.57   	 -91.56		
 12.82   	-42.42   	 71.68   	 -96.64		 74.20   	 -91.56		
 12.51   	-42.72   	 71.29   	 -96.64		 73.83   	 -96.64		
 13.12   	-41.81   	 70.91   	 -91.56		 73.45   	 -91.56		
 14.04   	-40.89   	 70.54   	 -96.64		 73.08   	 -96.64		
 14.34   	-39.98   	 70.15   	 -91.56		 72.70   	 -96.64		
 14.34   	-39.67   	 69.79   	 -86.47		 72.31   	 -91.56		
 13.73   	-39.98   	 69.44   	 -91.56		 71.94   	 -96.64		
 13.12   	-40.59   	 69.07   	 -86.47		 71.56   	 -91.56		
 12.51   	-40.59   	 68.73   	 -86.47		 71.19   	 -91.56		
 11.29   	-40.89   	 68.38   	 -86.47		 70.82   	 -86.47		
 10.07   	-41.50   	 68.04   	 -81.38		 70.48   	 -91.56		
  9.16   	-42.42   	 67.71   	 -81.38		 70.11   	 -86.47		
  9.16   	-43.95   	 67.39   	 -81.38		 69.77   	 -86.47		
  9.77   	-45.47   	 67.06   	 -81.38		 69.42   	 -81.38		
 10.07   	-47.61   	 66.73   	 -76.30		 69.09   	 -86.47		
  9.46   	-49.74   	 66.43   	 -81.38		 68.75   	 -81.38		
  8.54   	-51.88   	 66.10   	 -76.30		 68.42   	 -81.38		
  8.24   	-53.41   	 65.80   	 -76.30		 68.10   	 -81.38		
  8.85   	-54.32   	 65.49   	 -76.30		 67.77   	 -81.38		
  9.77   	-54.63   	 65.19   	 -76.30		 67.45   	 -81.38		
 10.38   	-54.93   	 64.88   	 -76.30		 67.12   	 -81.38		
 10.38   	-54.93   	 64.58   	 -76.30		 66.80   	 -76.30		
 10.38   	-55.54   	 64.27   	 -71.21		 66.49   	 -76.30		
