  I     	  II     	  LV     	  LV'		  FA     	  FA'		
144.96   	153.20   	144.11   	-1027.46		111.11   	-101.73		
148.62   	170.90   	140.00   	-1108.85		110.70   	-132.25		
154.11   	187.38   	135.56   	-1124.11		110.17   	-198.37		
157.17   	198.36   	131.07   	-1052.90		109.38   	-244.15		
159.00   	208.74   	126.86   	-935.91		108.40   	-244.15		
162.66   	219.12   	123.11   	-829.09		107.43   	-228.89		
162.66   	226.44   	119.80   	-818.92		106.51   	-208.54		
163.57   	234.68   	116.52   	-935.91		105.68   	-218.72		
163.57   	241.09   	112.78   	-1164.80		104.80   	-259.41		
164.79   	244.75   	108.12   	-1393.69		103.76   	-269.58		
166.32   	248.41   	102.54   	-1531.02		102.69   	-254.32		
166.32   	249.63   	 96.42   	-1520.85		101.67   	-213.63		
168.46   	252.08   	 90.34   	-1332.65		100.81   	-172.94		
167.85   	252.99   	 85.00   	-1032.55		100.12   	-157.68		
166.63   	253.60   	 80.87   	-701.93		 99.49   	-188.20		
166.93   	255.13   	 78.07   	-412.00		 98.74   	-193.29		
166.02   	256.65   	 76.42   	-269.58		 97.97   	-183.11		
163.57   	254.52   	 75.34   	-284.84		 97.23   	-147.51		
163.57   	255.13   	 74.20   	-473.04		 96.64   	-116.99		
164.79   	256.65   	 72.31   	-762.97		 96.17   	-101.73		
163.88   	255.74   	 69.26   	-1108.85		 95.77   	-127.16		
165.10   	256.35   	 64.82   	-1403.86		 95.26   	-157.68		
165.71   	256.35   	 59.21   	-1586.97		 94.63   	-162.77		
164.18   	254.21   	 52.86   	-1617.49		 93.98   	-142.42		
162.05   	250.85   	 46.39   	-1505.59		 93.41   	-101.73		
162.05   	250.85   	 40.37   	-1266.53		 93.00   	 -71.21		
159.91   	249.63   	 35.30   	-961.34		 92.72   	 -55.95		
157.47   	245.97   	 31.45   	-640.89		 92.49   	 -96.64		
158.69   	245.06   	 28.89   	-350.97		 92.11   	-127.16		
157.78   	243.84   	 27.49   	-142.42		 91.60   	-122.07		
156.25   	240.48   	 26.92   	 -45.78		 91.11   	-101.73		
156.25   	239.26   	 26.73   	 -61.04		 90.70   	 -71.21		
157.47   	238.04   	 26.49   	-178.03		 90.42   	 -71.21		
155.94   	235.90   	 25.78   	-320.45		 90.13   	-106.82		
156.56   	234.68   	 24.50   	-422.18		 89.70   	-101.73		
157.47   	233.46   	 22.81   	-447.61		 89.30   	 -91.56		
155.64   	232.54   	 21.02   	-371.31		 88.93   	 -61.04		
153.20   	230.10   	 19.53   	-259.41		 88.69   	 -71.21		
152.89   	230.71   	 18.49   	-116.99		 88.40   	-106.82		
149.23   	229.19   	 18.03   	   0.00		 87.98   	-106.82		
147.40   	228.88   	 18.03   	  81.38		 87.55   	 -96.64		
147.40   	228.58   	 18.35   	  96.64		 87.16   	 -81.38		
146.18   	227.66   	 18.74   	  45.78		 86.84   	-101.73		
145.87   	227.05   	 18.92   	 -40.69		 86.43   	-127.16		
146.48   	226.44   	 18.76   	-122.07		 85.92   	-127.16		
144.65   	227.66   	 18.27   	-183.11		 85.41   	-101.73		
143.13   	225.22   	 17.54   	-213.63		 85.00   	-101.73		
142.52   	224.30   	 16.68   	-203.46		 84.60   	-122.07		
143.13   	226.44   	 15.87   	-152.59		 84.11   	-111.90		
144.35   	224.61   	 15.26   	 -86.47		 83.66   	 -86.47		
146.79   	226.14   	 14.91   	 -25.43		 83.32   	 -76.30		
148.01   	228.88   	 14.81   	  25.43		 83.01   	 -86.47		
148.01   	226.44   	 14.91   	  50.86		 82.66   	 -81.38		
148.01   	226.14   	 15.12   	  50.86		 82.34   	 -50.86		
148.01   	227.05   	 15.32   	  40.69		 82.14   	 -50.86		
148.62   	226.14   	 15.48   	  10.17		 81.93   	 -55.95		
148.93   	227.36   	 15.52   	   0.00		 81.71   	 -45.78		
148.01   	227.05   	 15.52   	   5.09		 81.53   	 -20.35		
148.01   	226.75   	 15.54   	  10.17		 81.44   	 -15.26		
148.62   	227.05   	 15.58   	  30.52		 81.38   	 -45.78		
148.93   	226.44   	 15.71   	  61.04		 81.20   	 -45.78		
150.76   	228.58   	 15.95   	  91.56		 81.02   	 -30.52		
152.89   	229.49   	 16.32   	 111.90		 80.89   	 -35.61		
151.98   	228.58   	 16.76   	 111.90		 80.75   	 -61.04		
153.50   	230.41   	 17.21   	  96.64		 80.51   	 -66.12		
155.64   	229.80   	 17.60   	  86.47		 80.24   	 -45.78		
155.03   	229.80   	 17.94   	  55.95		 80.06   	 -50.86		
158.69   	233.15   	 18.17   	  45.78		 79.86   	 -66.12		
161.74   	232.54   	 18.35   	  55.95		 79.59   	 -55.95		
167.24   	234.99   	 18.58   	  81.38		 79.37   	 -30.52		
181.58   	238.65   	 18.90   	 111.90		 79.25   	 -30.52		
195.31   	243.53   	 19.35   	 137.33		 79.12   	 -40.69		
212.71   	249.02   	 19.90   	 152.59		 78.96   	 -45.78		
228.88   	252.38   	 20.51   	 157.68		 78.78   	 -25.43		
238.95   	254.52   	 21.14   	 142.42		 78.68   	 -10.17		
247.50   	256.96   	 21.71   	  91.56		 78.64   	 -30.52		
251.46   	256.96   	 22.08   	  30.52		 78.51   	 -50.86		
252.99   	262.15   	 22.20   	 -20.35		 78.31   	 -40.69		
254.52   	269.78   	 22.12   	 -61.04		 78.15   	 -25.43		
260.62   	276.49   	 21.87   	-101.73		 78.05   	 -35.61		
277.40   	288.09   	 21.46   	-122.07		 77.90   	 -50.86		
299.99   	295.72   	 20.98   	-111.90		 77.70   	 -45.78		
330.51   	302.73   	 20.53   	 -96.64		 77.52   	 -35.61		
343.63   	305.48   	 20.14   	 -71.21		 77.38   	 -35.61		
329.90   	299.99   	 19.86   	 -40.69		 77.23   	 -55.95		
318.91   	303.34   	 19.69   	 -15.26		 77.01   	 -40.69		
302.73   	310.97   	 19.63   	  10.17		 76.85   	 -25.43		
302.12   	325.32   	 19.67   	  15.26		 76.74   	 -35.61		
327.15   	347.60   	 19.74   	  25.43		 76.60   	 -30.52		
331.12   	356.75   	 19.84   	  30.52		 76.48   	  -5.09		
322.88   	349.73   	 19.96   	  30.52		 76.46   	   5.09		
317.69   	338.75   	 20.08   	  20.35		 76.48   	 -15.26		
297.55   	333.25   	 20.16   	  10.17		 76.42   	 -20.35		
285.34   	336.00   	 20.20   	  10.17		 76.34   	   0.00		
276.18   	338.44   	 20.24   	   5.09		 76.34   	 -10.17		
250.55   	321.35   	 20.26   	   5.09		 76.30   	 -20.35		
225.22   	284.12   	 20.28   	  20.35		 76.22   	 -25.43		
197.14   	244.14   	 20.37   	  50.86		 76.11   	   0.00		
173.65   	219.42   	 20.57   	  81.38		 76.11   	   0.00		
156.25   	212.71   	 20.90   	 101.73		 76.11   	 -20.35		
140.38   	214.84   	 21.30   	 137.33		 76.03   	 -30.52		
139.47   	214.23   	 21.85   	 172.94		 75.91   	 -20.35		
137.94   	204.77   	 22.54   	 198.37		 75.83   	 -10.17		
139.77   	199.89   	 23.34   	 218.72		 75.79   	 -30.52		
140.08   	203.55   	 24.21   	 228.89		 75.67   	 -50.86		
139.47   	208.44   	 25.13   	 239.06		 75.46   	 -30.52		
139.16   	213.01   	 26.08   	 239.06		 75.34   	 -15.26		
139.16   	211.79   	 27.04   	 208.54		 75.28   	 -25.43		
141.60   	212.10   	 27.87   	 178.03		 75.18   	 -50.86		
138.24   	210.88   	 28.59   	 152.59		 74.97   	 -40.69		
137.94   	211.49   	 29.20   	 142.42		 74.81   	 -20.35		
138.85   	214.54   	 29.77   	 132.25		 74.73   	 -25.43		
140.69   	214.23   	 30.29   	 132.25		 74.63   	 -45.78		
143.13   	213.32   	 30.82   	 142.42		 74.45   	 -45.78		
144.04   	214.84   	 31.39   	 167.85		 74.26   	 -30.52		
146.48   	215.15   	 32.06   	 188.20		 74.14   	 -25.43		
145.26   	214.84   	 32.82   	 188.20		 74.04   	 -50.86		
147.71   	216.67   	 33.57   	 183.11		 73.83   	 -45.78		
148.62   	217.29   	 34.30   	 167.85		 73.65   	 -30.52		
144.35   	216.06   	 34.97   	 132.25		 73.53   	 -20.35		
139.47   	213.32   	 35.50   	  71.21		 73.45   	 -45.78		
128.17   	206.60   	 35.79   	  15.26		 73.27   	 -50.86		
114.14   	188.90   	 35.85   	 -45.78		 73.06   	 -40.69		
130.31   	168.15   	 35.67   	 -86.47		 72.90   	 -40.69		
177.92   	151.37   	 35.32   	-116.99		 72.74   	 -50.86		
257.26   	144.04   	 34.85   	-111.90		 72.53   	 -45.78		
361.33   	169.07   	 34.40   	 -96.64		 72.35   	 -20.35		
476.38   	226.75   	 34.02   	 -86.47		 72.27   	 -25.43		
580.44   	309.45   	 33.67   	 -71.21		 72.17   	 -40.69		
696.41   	418.40   	 33.39   	 -55.95		 72.00   	 -30.52		
798.95   	557.56   	 33.16   	 -55.95		 71.88   	 -25.43		
856.63   	717.16   	 32.94   	 -61.04		 71.78   	 -35.61		
910.95(R)	871.58   	 32.70   	 -76.30		 71.64   	 -40.69		
877.69   	936.89   	 32.39   	 -86.47		 71.47   	 -30.52		
657.35   	796.81   	 32.04   	-101.73		 71.35   	 -30.52		
365.91   	513.31   	 31.64   	 -96.64		 71.23   	 -40.69		
 51.88   	158.39   	 31.25   	 -86.47		 71.07   	 -35.61		
-217.59   	-228.88   	 30.91   	 -61.04		 70.93   	 -35.61		
-289.61   	-466.31   	 30.66(E)	 -20.35		 70.78   	 -45.78		
-148.01   	-590.82   	 30.58   	  30.52		 70.60   	 -35.61		
-47.61   	-690.00   	 30.70   	  91.56		 70.46   	 -45.78		
-15.87   	-692.44   	 31.07   	 152.59		 70.27   	 -30.52		
 23.50   	-625.00   	 31.68   	 223.80		 70.15   	 -20.35		
-42.42   	-548.10   	 32.57   	 320.45		 70.07   	 -20.35		
-131.23   	-469.36   	 33.86   	 437.43		 69.99   	 -10.17		
-151.06   	-408.94   	 35.61   	 574.77		 69.95   	  -5.09		
-191.65   	-397.03   	 37.90   	 737.54		 69.93   	 -15.26		
-222.47   	-406.80   	 40.85   	 885.04		 69.87   	   0.00		
-237.73   	-406.80   	 44.39   	1012.20		 69.87   	 -10.17		
-226.44   	-405.88   	 48.44   	1108.85		 69.83   	 -15.26		
-235.29   	-398.25   	 52.88   	1129.19		 69.77   	 -10.17		
-259.09   	-410.46   	 57.40   	1088.50		 69.73   	 -15.26		
-261.23   	-401.00   	 61.75   	1017.29		 69.66   	 -10.17		
-238.65   	-374.45   	 65.82   	 956.25		 69.62   	 -10.17		
-220.34   	-340.27   	 69.64   	 951.17		 69.58   	 -25.43		
-175.48   	-279.24   	 73.45   	 935.91		 69.48   	 -20.35		
-122.07   	-200.81   	 77.19   	 793.49		 69.40   	 -30.52		
-76.29   	-119.02   	 80.37   	 432.35		 69.28   	 -45.78		
-18.01   	-43.64   	 82.10   	-111.90		 69.09   	 -35.61		
 25.94   	 22.58   	 81.65   	-696.84		 68.95   	 -45.78		
 55.54   	 66.53   	 78.86   	-1088.50		 68.77   	 -40.69		
 75.07   	 90.33   	 74.51   	-1027.46		 68.61   	 -30.52		
 82.40   	108.03   	 70.40   	-310.27		 68.48   	 -35.61		
 93.38   	120.54   	 69.16   	1032.55		 68.34   	 -35.61		
100.40   	127.56   	 73.29   	2553.40		 68.20   	 -25.43		
103.76   	132.45   	 83.50   	3565.60		 68.10   	 -30.52		
108.64   	133.36   	 97.76   	3565.60		 67.98   	 -25.43		
106.51   	129.09   	112.02   	2522.88		 67.87   	 -20.35		
108.64   	130.62   	122.12   	 839.26		 67.79   	 -25.43		
112.92   	130.31   	125.47(S)	-874.87		 67.69   	 -25.43		
114.14   	130.92   	121.97   	-2100.70		 67.59   	 -30.52		
117.80   	130.62   	113.57   	-2533.05		 67.47   	 -30.52		
117.80   	125.12   	103.44   	-2136.31		 67.34   	 -30.52		
118.71   	123.29   	 94.89   	-1154.62		 67.22   	 -25.43		
120.85   	121.46   	 90.27   	  30.52		 67.12   	 -25.43		
120.85   	121.15   	 90.40   	 996.94		 67.02   	 -25.43		
123.90   	118.71   	 94.38   	1480.16		 66.92   	 -20.35		
125.73   	116.88   	100.30   	1393.69		 66.84   	 -10.17		
124.51   	113.22   	105.88   	 869.78		 66.80   	  -5.09		
126.04   	109.25   	109.36   	 147.51		 66.77(D)	  15.26		
123.90   	106.20   	109.95   	-549.34		 66.84   	  45.78		
122.99   	101.32   	107.75   	-1022.38		 67.02   	  96.64		
121.15   	 97.35   	103.66   	-1180.06		 67.41   	 162.77		
120.85   	 93.99   	 98.94   	-1027.46		 68.06   	 254.32		
121.77   	 88.81   	 94.83   	-666.32		 69.07   	 356.05		
119.02   	 84.84   	 92.17   	-259.41		 70.50   	 473.04		
119.02   	 78.74   	 91.13   	  86.47		 72.39   	 569.68		
116.27   	 72.02   	 91.47   	 310.27		 74.67   	 640.89		
112.00   	 64.39   	 92.72   	 432.35		 77.23   	 691.76		
112.00   	 57.37   	 94.45   	 503.56		 80.00   	 707.02		
107.73   	 50.05   	 96.46   	 544.25		 82.83   	 696.84		
103.45   	 40.59   	 98.64   	 523.90		 85.62   	 676.50		
102.23   	 34.48   	100.73   	 381.48		 88.32   	 635.81		
 96.74   	 26.86   	102.26   	  61.04		 90.86   	 590.03		
 93.99   	 17.09   	102.50   	-391.66		 93.22   	 554.42		
 92.16   	  7.93   	100.94   	-864.70		 95.44   	 508.65		
 86.98   	 -1.53   	 97.48   	-1200.40		 97.48   	 478.13		
 82.09   	-12.51   	 92.68   	-1276.70		 99.39   	 442.52		
 79.04   	-21.97   	 87.57   	-1017.29		101.16   	 412.00		
 77.21   	-29.60   	 83.50   	-478.13		102.81   	 386.57		
 76.90   	-40.28   	 81.59   	 178.03		104.35   	 350.97		
 75.38   	-50.35   	 82.30   	 701.93		105.76   	 325.53		
 76.29   	-57.37   	 85.11   	 890.13		107.06   	 289.93		
 76.90   	-64.70   	 88.67   	 656.15		108.22   	 264.50		
 79.65   	-68.97   	 91.29   	 137.33		109.28   	 228.89		
 85.45   	-72.94   	 91.84   	-488.30		110.19   	 208.54		
 92.16   	-75.38   	 89.89   	-971.51		111.03   	 178.03		
 99.49   	-76.29   	 86.00   	-1154.62		111.74   	 167.85		
108.64   	-72.94   	 81.38   	-981.68		112.41   	 147.51		
118.10   	-68.36   	 77.46   	-523.90		113.00   	 137.33		
130.62   	-60.12   	 75.36   	  55.95		113.55   	 122.07		
143.74   	-48.22   	 75.58   	 559.51		114.04   	 106.82		
155.64   	-39.37   	 77.82   	 859.61		114.47   	  91.56		
171.20   	-20.45   	 81.26   	 895.22		114.83   	  66.12		
185.85   	 -1.53   	 84.84   	 661.24		115.10   	  40.69		
195.92   	 14.34   	 87.49   	 284.84		115.26(S)	   0.00		
211.18   	 40.59   	 88.63   	-116.99		115.26   	 -30.52		
224.00   	 62.87   	 88.16   	-396.74		115.14   	 -76.30		
229.80   	 85.14   	 86.57   	-473.04		114.83   	-116.99		
242.00   	111.08   	 84.68   	-335.71		114.36   	-132.25		
248.72   	133.06   	 83.34   	 -35.61		113.83   	-172.94		
250.24   	149.84   	 83.19   	 350.97		113.14   	-183.11		
256.04   	167.54   	 84.60   	 701.93		112.41   	-193.29		
258.48   	182.80   	 87.41   	 920.65		111.64   	-218.72		
260.62   	195.31   	 91.09   	 946.08		110.76   	-239.06		
263.67   	209.05   	 94.87   	 788.40		109.81   	-233.98		
263.06   	216.67   	 98.03   	 503.56		108.87   	-249.24		
262.76   	225.52   	100.04   	 178.03		107.87   	-269.58		
258.79   	230.71   	100.75   	-116.99		106.80   	-269.58		
259.40   	234.68   	100.28   	-335.71		105.72   	-259.41		
259.40   	239.87   	 98.94   	-483.21		104.68   	-269.58		
257.26   	241.39   	 97.01   	-554.42		103.60   	-269.58		
258.79   	244.75   	 94.79   	-559.51		102.52   	-244.15		
253.91   	246.28   	 92.55   	-518.82		101.55   	-213.63		
252.08   	246.58   	 90.48   	-478.13		100.69   	-188.20		
250.85   	248.11   	 88.57   	-437.43		 99.94   	-198.37		
246.89   	245.06   	 86.82   	-391.66		 99.15   	-223.80		
248.11   	246.58   	 85.25   	-371.31		 98.25   	-218.72		
246.58   	247.50   	 83.76   	-447.61		 97.37   	-193.29		
247.50   	246.89   	 81.97   	-722.28		 96.60   	-162.77		
249.33   	250.55   	 79.08   	-1205.49		 95.95   	-127.16		
249.02   	249.02   	 74.26   	-1805.69		 95.44   	-101.73		
248.72   	249.63   	 67.04   	-2355.03		 95.04   	 -86.47		
247.50   	247.50   	 57.62   	-2650.04		 94.69   	 -81.38		
246.89   	246.58   	 47.02   	-2604.26		 94.36   	 -81.38		
244.45   	245.36   	 36.60   	-2182.09		 94.04   	 -81.38		
243.53   	240.48   	 27.87   	-1485.24		 93.71   	 -86.47		
242.61   	239.87   	 21.93   	-681.58		 93.37   	 -91.56		
240.17   	239.26   	 19.21   	  25.43		 93.00   	 -91.56		
239.87   	236.82   	 19.31   	 493.39		 92.63   	 -91.56		
238.95   	235.90   	 21.28   	 651.07		 92.27   	 -86.47		
239.26   	234.07   	 23.89   	 539.16		 91.92   	 -91.56		
241.09   	229.49   	 26.04   	 218.72		 91.56   	 -91.56		
239.87   	226.44   	 26.92   	-157.68		 91.19   	 -91.56		
239.56   	224.91   	 26.29   	-493.39		 90.82   	 -96.64		
237.43   	220.95   	 24.31   	-691.76		 90.44   	 -91.56		
232.24   	217.59   	 21.55   	-712.10		 90.07   	-101.73		
229.80   	214.54   	 18.70   	-584.94		 89.66   	-101.73		
226.44   	212.40   	 16.36   	-361.14		 89.26   	-106.82		
224.61   	211.49   	 14.91   	-106.82		 88.83   	-116.99		
224.91   	209.05   	 14.49   	  86.47		 88.36   	-116.99		
225.83   	207.82   	 14.83   	 188.20		 87.89   	-127.16		
225.22   	204.47   	 15.58   	 193.29		 87.39   	-127.16		
225.52   	204.77   	 16.36   	 101.73		 86.88   	-137.33		
222.17   	202.03   	 16.76   	 -30.52		 86.33   	-132.25		
218.81   	202.64   	 16.64   	-152.59		 85.80   	-137.33		
217.90   	203.55   	 16.03   	-249.24		 85.25   	-127.16		
214.23   	201.11   	 15.04   	-279.75		 84.74   	-127.16		
213.93   	202.03   	 13.92   	-239.06		 84.23   	-116.99		
214.23   	200.20   	 12.96   	-152.59		 83.76   	 -96.64		
213.62   	201.72   	 12.35   	 -40.69		 83.38   	 -81.38		
214.54   	202.03   	 12.19   	  81.38		 83.05   	 -66.12		
214.84   	201.72   	 12.51   	 157.68		 82.79   	 -50.86		
215.45   	204.16   	 13.14   	 193.29		 82.58   	 -35.61		
212.40   	203.25   	 13.92   	 162.77		 82.44   	 -30.52		
210.88   	202.94   	 14.57   	  91.56		 82.32   	 -25.43		
209.96   	204.16   	 14.93   	  -5.09		 82.22   	 -25.43		
210.27   	205.69   	 14.91   	-106.82		 82.12   	 -20.35		
211.49   	205.69   	 14.49   	-183.11		 82.03   	 -20.35		
212.40   	206.91   	 13.75   	-208.54		 81.95   	 -20.35		
216.06   	210.57   	 12.92   	-198.37		 81.87   	 -15.26		
217.59   	211.79   	 12.13   	-147.51		 81.81   	 -15.26		
218.81   	212.10   	 11.54   	 -66.12		 81.75   	 -15.26		
219.12   	213.93   	 11.27   	  10.17		 81.69   	 -20.35		
217.29   	212.40   	 11.31   	  71.21		 81.61   	 -25.43		
215.45   	212.40   	 11.60   	 101.73		 81.51   	 -30.52		
216.98   	214.54   	 12.00   	 106.82		 81.38   	 -35.61		
216.98   	214.23   	 12.43   	  81.38		 81.24   	 -45.78		
218.51   	215.45   	 12.76   	  40.69		 81.06   	 -50.86		
219.42   	216.37   	 12.92   	  -5.09		 80.85   	 -55.95		
218.51   	217.29   	 12.90   	 -30.52		 80.63   	 -61.04		
219.73   	217.90   	 12.78   	 -40.69		 80.39   	 -61.04		
223.39   	220.95   	 12.61   	 -25.43		 80.14   	 -55.95		
225.22   	220.03   	 12.51   	  25.43		 79.92   	 -50.86		
232.54   	222.78   	 12.61   	  76.30		 79.71   	 -40.69		
244.75   	227.05   	 12.92   	 132.25		 79.55   	 -35.61		
256.65   	231.63   	 13.45   	 167.85		 79.41   	 -25.43		
269.17   	238.65   	 14.12   	 157.68		 79.31   	 -20.35		
283.81   	240.78   	 14.75   	 116.99		 79.23   	 -30.52		
292.36   	242.31   	 15.22   	  50.86		 79.10   	 -30.52		
302.12   	246.58   	 15.42   	 -30.52		 78.98   	 -35.61		
312.81   	249.33   	 15.30   	-101.73		 78.84   	 -40.69		
315.55   	256.35   	 14.89   	-162.77		 78.68   	 -45.78		
312.19   	261.54   	 14.24   	-183.11		 78.49   	 -40.69		
313.72   	270.69   	 13.51   	-172.94		 78.33   	 -25.43		
325.62   	280.15   	 12.82   	-137.33		 78.23   	  -5.09		
348.51   	287.78   	 12.27   	 -86.47		 78.21   	  20.35		
382.39   	298.46   	 11.92   	 -35.61		 78.29   	  61.04		
402.83   	302.43   	 11.78   	  -5.09		 78.53   	  86.47		
393.37   	296.94   	 11.76   	  15.26		 78.88   	 116.99		
380.25   	299.99   	 11.82   	   5.09		 79.35   	 116.99		
367.43   	309.75   	 11.84   	 -10.17		 79.82   	  81.38		
366.52   	325.62   	 11.80   	 -40.69		 80.14   	  10.17		
390.93   	349.12   	 11.64   	 -66.12		 80.18   	 -86.47		
398.86   	361.94   	 11.37   	 -71.21		 79.84   	-198.37		
389.71   	354.61   	 11.09   	 -35.61		 79.04   	-274.67		
382.39   	339.97   	 10.95(D)	  20.35		 77.94   	-330.62		
357.97   	330.20   	 11.03   	  81.38		 76.62   	-350.97		
339.36   	328.98   	 11.35   	 132.25		 75.22   	-330.62		
328.98   	331.73   	 11.88   	 178.03		 73.90   	-284.84		
302.12   	317.38   	 12.59   	 239.06		 72.76   	-218.72		
271.61   	282.59   	 13.55   	 345.88		 71.88   	-142.42		
245.97   	242.61   	 14.93   	 488.30		 71.31   	 -66.12		
224.61   	216.37   	 16.89   	 630.72		 71.05   	  10.17		
206.60   	207.21   	 19.41   	 727.36		 71.09   	  61.04		
194.70   	209.05   	 22.32   	 732.45		 71.33   	  86.47		
192.57   	209.35   	 25.25   	 615.46		 71.68   	  86.47		
188.90   	200.81   	 27.71   	 412.00		 72.02   	  61.04		
189.51   	197.14   	 29.36   	 147.51		 72.27   	  20.35		
189.82   	201.11   	 29.95   	-106.82		 72.35   	 -30.52		
188.60   	205.69   	 29.52   	-310.27		 72.23   	 -91.56		
187.38   	207.82   	 28.28   	-396.74		 71.86   	-127.16		
185.85   	206.60   	 26.69   	-371.31		 71.35   	-142.42		
187.68   	203.55   	 25.21   	-269.58		 70.78   	-157.68		
190.12   	203.25   	 24.13   	-122.07		 70.15   	-162.77		
188.29   	204.47   	 23.64   	  20.35		 69.50   	-157.68		
188.29   	202.64   	 23.72   	 127.16		 68.87   	-137.33		
190.12   	203.25   	 24.23   	 183.11		 68.32   	-111.90		
189.51   	203.55   	 24.96   	 193.29		 67.87   	 -76.30		
192.57   	204.77   	 25.74   	 162.77		 67.57   	 -35.61		
195.92   	207.52   	 26.39   	 116.99		 67.43   	  -5.09		
198.06   	205.99   	 26.86   	  81.38		 67.41   	  15.26		
198.67   	205.08   	 27.18   	  45.78		 67.47   	  30.52		
197.75   	204.16   	 27.37   	  45.78		 67.59   	  35.61		
199.58   	203.25   	 27.55   	  61.04		 67.73   	  40.69		
195.92   	201.72   	 27.79   	  86.47		 67.89   	  40.69		
191.04   	198.06   	 28.14   	 116.99		 68.06   	  40.69		
178.22   	187.38   	 28.61   	 137.33		 68.22   	  35.61		
170.90   	167.54   	 29.16   	 142.42		 68.36   	  25.43		
198.36   	145.57   	 29.73   	 137.33		 68.46   	  25.43		
254.52   	128.78   	 30.27   	 116.99		 68.57   	  10.17		
342.10   	135.19   	 30.74   	 106.82		 68.61   	  10.17		
448.91   	178.83   	 31.17   	  86.47		 68.65   	  10.17		
556.34   	252.99   	 31.52   	  61.04		 68.69   	   5.09		
661.32   	350.95   	 31.76   	  25.43		 68.71   	   5.09		
780.64   	475.16   	 31.86   	 -30.52		 68.73   	   5.09		
858.15   	627.75   	 31.74   	 -86.47		 68.75   	   0.00		
917.05   	790.41   	 31.39   	-137.33		 68.75   	   0.00		
957.64(R)	921.33   	 30.84   	-162.77		 68.75   	   5.09		
857.54   	892.03   	 30.19   	-152.59		 68.77   	  10.17		
615.54   	660.10   	 29.58   	-111.90		 68.81   	  20.35		
351.26   	326.84   	 29.14(E)	 -35.61		 68.89   	  35.61		
 68.66   	-68.97   	 28.99   	  45.78		 69.03   	  61.04		
-119.02   	-406.80   	 29.18   	 132.25		 69.28   	  96.64		
-83.01   	-555.73   	 29.70   	 198.37		 69.66   	 152.59		
 55.54   	-656.43   	 30.50   	 264.50		 70.27   	 208.54		
 87.28   	-697.94   	 31.56   	 310.27		 71.11   	 274.67		
117.49   	-647.28   	 32.80   	 376.40		 72.21   	 325.53		
108.34   	-574.95   	 34.30   	 452.69		 73.51   	 366.22		
 -5.19   	-495.30   	 36.11   	 528.99		 74.97   	 366.22		
-61.04   	-421.14   	 38.23   	 590.03		 76.44   	 330.62		
-97.05   	-381.16   	 40.59   	 625.63		 77.76   	 264.50		
-138.24   	-388.79   	 43.09   	 600.20		 78.82   	 178.03		
-167.85   	-395.81   	 45.49   	 549.34		 79.53   	  76.30		
-176.09   	-400.39   	 47.69   	 483.21		 79.84   	  -5.09		
-182.19   	-395.81   	 49.62   	 442.52		 79.82   	 -55.95		
-212.40   	-394.59   	 51.39   	 452.69		 79.59   	 -91.56		
-241.70   	-402.83   	 53.20   	 539.16		 79.23   	 -96.64		
-238.34   	-387.27   	 55.36   	 722.28		 78.84   	-106.82		
-213.93   	-367.74   	 58.25   	 991.86		 78.41   	-106.82		
-187.99   	-335.08   	 62.22   	1281.79		 77.99   	-122.07		
-132.45   	-277.40   	 67.34   	1510.68		 77.50   	-142.42		
-74.77   	-205.99   	 73.39   	1581.89		 76.93   	-152.59		
-27.77   	-130.62   	 79.71   	1454.72		 76.32   	-142.42		
 31.74   	-57.37   	 85.53   	1144.45		 75.75   	-116.99		
 74.46   	  8.54   	 90.11   	 732.45		 75.28   	 -81.38		
 97.35   	 51.57   	 93.04   	 340.79		 74.95   	 -40.69		
116.58   	 75.99   	 94.40   	  76.30		 74.79   	 -15.26		
125.43   	 90.94   	 94.71   	  20.35		 74.73   	 -35.61		
136.72   	102.23   	 94.79   	 198.37		 74.59   	-152.59		
141.91   	108.95   	 95.58   	 661.24		 73.98   	-462.87		
146.18   	114.14   	 98.23   	1332.65		 72.13   	-1042.72		
148.62   	116.58   	103.56   	1856.55		 67.95   	-1622.58		
148.93   	114.44   	110.99   	1785.34		 61.46   	-1871.81		
150.15   	112.61   	118.13   	1002.03		 53.98   	-1759.91		
153.81   	113.22   	122.14(S)	-198.37		 46.94   	-1388.60		
156.25   	112.92   	121.34   	-1363.17		 41.38   	-859.61		
154.72   	112.61   	115.89   	-2095.62		 37.94   	-315.36		
154.72   	110.78   	107.51   	-2243.12		 36.68   	 132.25		
155.94   	108.34   	 98.53   	-1922.68		 37.21   	 447.61		
155.33   	106.81   	 90.84   	-1388.60		 39.00   	 595.11		
155.33   	104.37   	 85.29   	-839.26		 41.38   	 666.32		
157.47   	101.32   	 81.93   	-350.97		 44.05   	 696.84		
155.94   	 97.66   	 80.53   	  76.30		 46.84   	 676.50		
155.03   	 95.83   	 80.83   	 391.66		 49.54   	 620.55		
156.25   	 92.16   	 82.40   	 574.77		 52.02   	 554.42		
155.03   	 88.50   	 84.70   	 569.68		 54.24   	 483.21		
152.89   	 85.14   	 86.98   	 412.00		 56.17   	 437.43		
152.89   	 80.87   	 88.63   	 162.77		 57.92   	 427.26		
151.67   	 76.90   	 89.28   	 -71.21		 59.63   	 442.52		
150.45   	 72.33   	 88.99   	-233.98		 61.40   	 493.39		
