  I     	  II     	  AO     	  AO'		  AO     	  AO'		
-16.17   	113.53   	155.95   	 111.90		156.93   	 198.37		
-15.56   	105.29   	156.40   	  91.56		157.72   	 178.03		
-22.89   	 95.52   	156.76   	  55.95		158.43   	 152.59		
-22.58   	 87.89   	156.99   	  25.43		159.04   	 132.25		
-32.65   	 82.40   	157.09(S)	  -5.09		159.57   	 111.90		
-50.66   	 71.41   	157.07   	 -40.69		160.02   	  81.38		
-56.76   	 67.14   	156.91   	 -71.21		160.35   	  66.12		
-50.35   	 65.92   	156.62   	 -96.64		160.61   	  35.61		
-43.95   	 61.04   	156.24   	-116.99		160.75   	  10.17		
-39.37   	 59.51   	155.77   	-142.42		160.79(S)	 -20.35		
-25.02   	 58.59   	155.20   	-162.77		160.71   	 -50.86		
-32.65   	 61.04   	154.55   	-178.03		160.51   	 -81.38		
-39.37   	 57.37   	153.83   	-203.46		160.18   	-116.99		
-31.43   	 48.52   	153.02   	-233.98		159.71   	-152.59		
-36.62   	 43.64   	152.08   	-279.75		159.10   	-198.37		
-41.20   	 36.93   	150.97   	-335.71		158.31   	-244.15		
-39.06   	 35.10   	149.62   	-401.83		157.33   	-284.84		
-33.87   	 36.62   	148.02   	-462.87		156.19   	-335.71		
-50.66   	 30.52   	146.16   	-513.73		154.85   	-381.48		
-55.85   	 31.13   	144.11   	-554.42		153.33   	-422.18		
-63.17   	 29.30   	141.89   	-569.68		151.64   	-462.87		
-66.83   	 32.65   	139.61   	-559.51		149.79   	-493.39		
-62.87   	 33.26   	137.37   	-539.16		147.81   	-518.82		
-40.28   	 37.54   	135.22   	-503.56		145.74   	-539.16		
-21.36   	 47.61   	133.20   	-473.04		143.58   	-554.42		
-26.25   	 43.95   	131.31   	-442.52		141.36   	-554.42		
-16.78   	 47.61   	129.54   	-417.09		139.14   	-559.51		
-25.33   	 43.95   	127.87   	-406.92		136.91   	-549.34		
-50.05   	 29.60   	126.25   	-401.83		134.71   	-544.25		
-66.53   	 32.35   	124.64   	-401.83		132.53   	-528.99		
-77.21   	 40.89   	123.03   	-401.83		130.42   	-513.73		
-79.04   	 51.57   	121.42   	-396.74		128.36   	-493.39		
-60.12   	 61.34   	119.84   	-386.57		126.39   	-467.95		
-45.78   	 63.48   	118.29   	-371.31		124.52   	-452.69		
-33.26   	 68.66   	116.81   	-356.05		122.71   	-427.26		
-20.75   	 72.33   	115.38   	-330.62		121.00   	-406.92		
-27.16   	 81.18   	114.06   	-315.36		119.37   	-386.57		
-20.75   	 85.45   	112.80   	-289.93		117.82   	-366.22		
-24.11   	 82.09   	111.64   	-274.67		116.36   	-350.97		
-33.57   	 71.11   	110.54   	-259.41		114.95   	-330.62		
-39.98   	 68.36   	109.50   	-249.24		113.63   	-315.36		
-49.74   	 67.44   	108.50   	-249.24		112.37   	-305.19		
-62.56   	 64.39   	107.51   	-244.15		111.15   	-289.93		
-62.87   	 76.60   	106.53   	-244.15		109.99   	-279.75		
-65.61   	 80.26   	105.55   	-249.24		108.87   	-269.58		
-63.78   	 76.29   	104.56   	-244.15		107.79   	-259.41		
-45.47   	 82.70   	103.58   	-249.24		106.75   	-254.32		
-27.77   	 86.06   	102.58   	-244.15		105.74   	-249.24		
-18.92   	 79.96   	101.61   	-239.06		104.74   	-239.06		
-22.58   	 85.45   	100.65   	-228.89		103.78   	-233.98		
-26.86   	 86.06   	 99.74   	-223.80		102.85   	-233.98		
-42.42   	 78.13   	 98.84   	-208.54		101.91   	-223.80		
-49.44   	 74.77   	 98.01   	-203.46		101.02   	-218.72		
-43.64   	 71.72   	 97.19   	-188.20		100.14   	-213.63		
-45.78   	 67.44   	 96.44   	-178.03		 99.29   	-208.54		
-46.39   	 64.39   	 95.73   	-167.85		 98.45   	-203.46		
-58.90   	 62.56   	 95.06   	-167.85		 97.64   	-198.37		
-67.14   	 63.17   	 94.38   	-167.85		 96.85   	-193.29		
-58.90   	 72.63   	 93.71   	-162.77		 96.07   	-188.20		
-38.76   	 94.60   	 93.06   	-167.85		 95.32   	-178.03		
-16.17   	123.60   	 92.39   	-167.85		 94.61   	-183.11		
 -9.46   	141.60   	 91.72   	-162.77		 93.88   	-172.94		
  6.71   	158.08   	 91.07   	-167.85		 93.18   	-172.94		
 -3.66   	152.89   	 90.40   	-162.77		 92.49   	-167.85		
-16.48   	137.94   	 89.75   	-162.77		 91.82   	-162.77		
 -0.61   	144.65   	 89.09   	-152.59		 91.17   	-162.77		
-10.68   	141.30   	 88.48   	-152.59		 90.52   	-157.68		
-23.19   	141.91   	 87.87   	-147.51		 89.89   	-157.68		
-25.63   	148.93   	 87.28   	-147.51		 89.26   	-152.59		
-18.62   	132.14   	 86.69   	-142.42		 88.65   	-152.59		
-12.21   	121.15   	 86.12   	-137.33		 88.04   	-152.59		
-14.95   	120.24   	 85.57   	-142.42		 87.43   	-147.51		
-14.65   	114.44   	 85.00   	-137.33		 86.84   	-147.51		
-11.29   	112.61   	 84.46   	-142.42		 86.25   	-142.42		
-26.55   	104.06   	 83.89   	-137.33		 85.68   	-142.42		
 -8.54   	 90.03   	 83.34   	-132.25		 85.11   	-137.33		
  8.54   	 93.99   	 82.81   	-132.25		 84.56   	-137.33		
 -0.92   	 96.13   	 82.28   	-127.16		 84.01   	-137.33		
 -2.44   	 97.66   	 81.77   	-122.07		 83.46   	-127.16		
 -2.75   	106.81   	 81.28   	-122.07		 82.95   	-132.25		
 -7.02   	 94.91   	 80.79   	-116.99		 82.42   	-122.07		
-28.69   	 80.26   	 80.33   	-106.82		 81.93   	-127.16		
-51.57   	 74.16   	 79.90   	-106.82		 81.42   	-116.99		
-65.92   	 60.12   	 79.47   	-101.73		 80.96   	-116.99		
-62.87   	 53.71   	 79.06   	 -96.64		 80.49   	-116.99		
-45.17   	 48.83   	 78.68   	 -96.64		 80.02   	-106.82		
-15.26   	 52.80   	 78.29   	 -91.56		 79.59   	-111.90		
-14.34   	 54.02   	 77.92   	 -96.64		 79.15   	-106.82		
-34.48   	 46.39   	 77.54   	 -96.64		 78.72   	-106.82		
-37.84   	 48.52   	 77.15   	-101.73		 78.29   	-101.73		
-46.39   	 44.56   	 76.74   	-101.73		 77.88   	-101.73		
-48.22   	 41.81   	 76.34   	-106.82		 77.48   	-101.73		
-39.98   	 49.44   	 75.91   	-106.82		 77.07   	 -96.64		
-55.54   	 40.59   	 75.48   	-101.73		 76.68   	-101.73		
-55.24   	 39.37   	 75.08   	-101.73		 76.28   	 -96.64		
-52.80   	 39.67   	 74.67   	 -96.64		 75.89   	 -96.64		
-58.90   	 39.06   	 74.28   	 -96.64		 75.50   	 -96.64		
-47.30   	 47.00   	 73.90   	 -86.47		 75.12   	 -96.64		
-33.87   	 53.10   	 73.55   	 -81.38		 74.73   	 -96.64		
-33.57   	 54.32   	 73.22   	 -81.38		 74.34   	 -91.56		
-36.93   	 51.57   	 72.90   	 -76.30		 73.98   	 -91.56		
-39.37   	 58.29   	 72.59   	 -76.30		 73.61   	 -86.47		
-56.76   	 59.51   	 72.29   	 -71.21		 73.27   	 -86.47		
-70.19   	 75.38   	 72.00   	 -76.30		 72.92   	 -81.38		
-89.72   	118.41   	 71.70   	 -71.21		 72.59   	 -86.47		
-127.26   	176.39   	 71.41   	 -71.21		 72.25   	 -76.30		
-132.45   	245.36   	 71.13   	 -71.21		 71.94   	 -76.30		
-100.71   	326.23   	 70.84   	 -71.21		 71.64   	 -76.30		
  1.83   	406.80   	 70.56   	 -71.21		 71.33   	 -71.21		
167.85   	469.06   	 70.27   	 -76.30		 71.05   	 -76.30		
387.57   	532.53   	 69.97   	 -86.47		 70.74   	 -71.21		
645.14   	501.71   	 69.62   	 -81.38		 70.46   	 -71.21		
881.65   	220.95   	 69.30   	 -86.47		 70.17   	 -71.21		
1062.93   	-154.11   	 68.95   	 -86.47		 69.89   	 -76.30		
1103.21   	-591.13   	 68.61   	 -81.38		 69.58   	 -71.21		
987.55   	-946.04   	 68.28   	 -81.38		 69.30   	 -76.30		
805.66   	-1035.46   	 67.95   	 -76.30		 68.99   	 -76.30		
622.56   	-1045.53(R)	 67.65   	 -76.30		 68.69   	 -76.30		
492.25   	-1008.61   	 67.34   	 -76.30		 68.38   	 -76.30		
399.17   	-917.05   	 67.04   	 -81.38		 68.08   	 -81.38		
332.64   	-780.94   	 66.71   	 -91.56		 67.75   	 -81.38		
252.99   	-513.92   	 66.35   	 -86.47		 67.43   	 -81.38		
141.30   	-239.26   	 66.00   	 -91.56		 67.10   	 -86.47		
 62.87   	-27.47   	 65.64   	 -81.38		 66.75   	 -81.38		
 11.60   	 66.22   	 65.31   	 -71.21		 66.43   	 -81.38		
-29.91   	 64.39   	 65.03   	 -40.69		 66.10   	 -81.38		
-46.08   	 77.51   	 64.86   	 -15.26		 65.78   	 -71.21		
-46.69   	 82.09   	 64.80(D)	  20.35		 65.49   	 -66.12		
-39.37   	 87.59   	 64.88   	  61.04		 65.23   	 -61.04		
-44.86   	104.37   	 65.13   	  96.64		 64.98   	 -45.78		
-43.03   	101.62   	 65.51   	 132.25		 64.80   	 -30.52		
-39.67   	103.45   	 66.04   	 157.68		 64.68   	 -15.26		
-47.30   	112.92   	 66.67   	 167.85		 64.62(D)	   0.00		
-51.27   	116.88   	 67.34   	 167.85		 64.62   	  25.43		
-44.86   	115.66   	 68.02   	 162.77		 64.72   	  45.78		
-42.72   	114.75   	 68.67   	 142.42		 64.90   	  71.21		
-40.59   	125.43   	 69.24   	 127.16		 65.19   	  91.56		
-46.69   	130.92   	 69.75   	 106.82		 65.55   	 111.90		
-50.96   	126.95   	 70.17   	  96.64		 66.00   	 137.33		
-62.26   	126.34   	 70.56   	 106.82		 66.55   	 157.68		
-67.14   	130.31   	 70.99   	 127.16		 67.18   	 183.11		
-63.17   	130.92   	 71.50   	 162.77		 67.91   	 203.46		
-64.09   	132.45   	 72.15   	 203.46		 68.73   	 228.89		
-47.00   	137.63   	 72.96   	 259.41		 69.64   	 249.24		
-43.33   	140.69   	 74.00   	 300.10		 70.64   	 269.58		
-43.95   	142.52   	 75.20   	 335.71		 71.72   	 295.01		
-31.43   	151.98   	 76.54   	 361.14		 72.90   	 310.27		
-39.98   	151.37   	 77.99   	 366.22		 74.14   	 335.71		
-47.30   	149.84   	 79.45   	 376.40		 75.48   	 345.88		
-41.20   	157.47   	 80.96   	 371.31		 76.87   	 366.22		
-51.57   	154.72   	 82.44   	 376.40		 78.33   	 381.48		
-69.27   	161.44   	 83.95   	 376.40		 79.86   	 391.66		
-59.20   	171.20   	 85.45   	 391.66		 81.42   	 412.00		
-50.35   	170.90   	 87.02   	 396.74		 83.07   	 422.18		
-40.89   	179.44   	 88.61   	 406.92		 84.76   	 432.35		
-16.48   	181.27   	 90.23   	 412.00		 86.49   	 442.52		
-16.17   	188.29   	 91.88   	 401.83		 88.26   	 447.61		
-34.18   	203.25   	 93.49   	 381.48		 90.05   	 452.69		
-46.39   	201.72   	 95.01   	 366.22		 91.86   	 452.69		
-54.02   	211.79   	 96.48   	 361.14		 93.67   	 457.78		
-43.33   	226.14   	 97.92   	 376.40		 95.50   	 457.78		
-36.32   	229.80   	 99.43   	 422.18		 97.33   	 467.95		
-31.13   	252.38   	101.12   	 498.47		 99.21   	 478.13		
-27.47   	271.61   	103.11   	 579.86		101.12   	 483.21		
-32.35   	282.29   	105.43   	 666.32		103.05   	 498.47		
-36.01   	302.43   	108.10   	 707.02		105.05   	 508.65		
-25.94   	325.32   	110.93   	 717.19		107.08   	 513.73		
-17.70   	349.43   	113.79   	 671.41		109.13   	 513.73		
 -4.58   	377.20   	116.48   	 579.86		111.19   	 508.65		
 11.60   	406.49   	118.80   	 462.87		113.22   	 493.39		
 14.34   	433.65   	120.65   	 345.88		115.20   	 483.21		
 20.75   	457.46   	122.03   	 269.58		117.13   	 462.87		
 26.86   	484.31   	123.11   	 233.98		118.98   	 457.78		
 24.11   	503.85   	124.05   	 259.41		120.81   	 447.61		
 29.60   	518.80   	125.09   	 330.62		122.60   	 442.52		
 38.15   	541.99   	126.41   	 427.26		124.37   	 442.52		
 43.64   	558.17   	128.12   	 503.56		126.14   	 442.52		
 59.81   	569.76   	130.13   	 559.51		127.91   	 447.61		
 83.31   	581.97   	132.37   	 569.68		129.70   	 452.69		
 84.84   	579.53   	134.65   	 534.08		131.52   	 452.69		
 80.87   	572.20   	136.78   	 467.95		133.33   	 447.61		
 78.13   	567.63   	138.66   	 396.74		135.12   	 442.52		
 72.94   	555.11   	140.24   	 335.71		136.89   	 437.43		
 76.60   	535.89   	141.59   	 300.10		138.64   	 432.35		
 85.14   	511.47   	142.79   	 300.10		140.37   	 432.35		
 75.68   	472.72   	143.99   	 320.45		142.10   	 422.18		
 60.73   	434.27   	145.27   	 356.05		143.78   	 417.09		
 50.96   	390.63   	146.69   	 381.48		145.45   	 412.00		
 35.10   	343.32   	148.22   	 406.92		147.10   	 396.74		
 35.71   	304.26   	149.85   	 401.83		148.69   	 391.66		
 32.35   	265.50   	151.45   	 386.57		150.25   	 376.40		
 19.53   	231.93   	153.00   	 350.97		151.76   	 356.05		
 14.95   	199.89   	154.40   	 305.19		153.18   	 335.71		
  3.97   	175.17   	155.63   	 244.15		154.53   	 315.36		
  1.53   	150.76   	156.60   	 193.29		155.79   	 284.84		
 -6.71   	129.70   	157.37   	 132.25		156.93   	 254.32		
 -6.10   	121.15   	157.90   	  96.64		157.94   	 223.80		
-15.87   	112.00   	158.29   	  66.12		158.84   	 193.29		
-39.06   	101.32   	158.55   	  50.86		159.61   	 162.77		
-33.26   	 92.16   	158.76   	  55.95		160.26   	 137.33		
-37.23   	 86.98   	158.98   	  55.95		160.81   	 111.90		
-28.69   	 79.65   	159.21   	  66.12		161.26   	  91.56		
-14.04   	 78.13   	159.47   	  55.95		161.63   	  66.12		
-17.40   	 79.65   	159.69   	  35.61		161.89   	  50.86		
-14.95   	 77.82   	159.84   	   5.09		162.09   	  25.43		
-33.57   	 71.41   	159.86(S)	 -35.61		162.20   	   5.09		
-45.17   	 68.05   	159.71   	 -86.47		162.22(S)	 -15.26		
-40.89   	 61.04   	159.37   	-142.42		162.16   	 -35.61		
-43.33   	 57.98   	158.80   	-193.29		162.01   	 -66.12		
-33.87   	 57.07   	158.03   	-228.89		161.75   	 -91.56		
-27.16   	 50.96   	157.11   	-264.50		161.38   	-116.99		
-34.18   	 50.05   	156.05   	-289.93		160.91   	-152.59		
-38.45   	 42.11   	154.89   	-320.45		160.30   	-178.03		
-45.17   	 35.10   	153.61   	-350.97		159.59   	-218.72		
-32.04   	 39.37   	152.21   	-386.57		158.72   	-259.41		
-22.28   	 38.15   	150.66   	-427.26		157.68   	-295.01		
-23.80   	 38.45   	148.95   	-467.95		156.50   	-335.71		
-28.69   	 38.45   	147.08   	-508.65		155.16   	-381.48		
-32.65   	 36.01   	145.05   	-528.99		153.63   	-417.09		
-33.26   	 30.52   	142.93   	-544.25		151.96   	-452.69		
-27.77   	 35.40   	140.75   	-539.16		150.15   	-478.13		
-30.52   	 33.87   	138.60   	-523.90		148.24   	-503.56		
-43.33   	 28.99   	136.50   	-503.56		146.23   	-523.90		
-47.00   	 36.01   	134.49   	-473.04		144.13   	-534.08		
-45.78   	 30.52   	132.59   	-457.78		141.99   	-544.25		
-32.65   	 36.62   	130.76   	-437.43		139.82   	-539.16		
-28.08   	 43.03   	129.01   	-422.18		137.66   	-539.16		
-35.10   	 38.76   	127.32   	-412.00		135.50   	-523.90		
-47.30   	 40.28   	125.68   	-406.92		133.41   	-518.82		
-49.44   	 44.25   	124.05   	-406.92		131.33   	-493.39		
-49.74   	 42.42   	122.42   	-401.83		129.36   	-483.21		
-43.03   	 51.27   	120.81   	-386.57		127.43   	-457.78		
-37.54   	 62.26   	119.27   	-371.31		125.59   	-437.43		
-43.03   	 59.20   	117.78   	-345.88		123.84   	-417.09		
-33.57   	 70.80   	116.40   	-325.53		122.18   	-396.74		
-33.57   	 68.97   	115.10   	-305.19		120.59   	-376.40		
-39.37   	 62.56   	113.88   	-279.75		119.08   	-356.05		
-40.89   	 69.89   	112.76   	-264.50		117.66   	-335.71		
-52.80   	 62.87   	111.70   	-254.32		116.32   	-325.53		
-42.72   	 69.89   	110.68   	-254.32		115.01   	-310.27		
-41.81   	 78.43   	109.66   	-254.32		113.77   	-300.10		
-37.54   	 78.74   	108.65   	-249.24		112.57   	-289.93		
-32.04   	 86.98   	107.65   	-259.41		111.41   	-279.75		
-49.74   	 81.79   	106.61   	-254.32		110.29   	-269.58		
-44.25   	 74.77   	105.59   	-249.24		109.22   	-259.41		
-40.28   	 73.55   	104.60   	-249.24		108.18   	-259.41		
-41.81   	 74.46   	103.60   	-239.06		107.14   	-249.24		
-33.57   	 75.38   	102.64   	-228.89		106.14   	-244.15		
-36.62   	 80.26   	101.73   	-218.72		105.17   	-239.06		
-52.49   	 74.16   	100.85   	-208.54		104.21   	-233.98		
-43.33   	 73.24   	100.02   	-203.46		103.28   	-223.80		
-42.42   	 68.66   	 99.21   	-198.37		102.38   	-223.80		
-46.69   	 66.83   	 98.41   	-193.29		101.48   	-218.72		
-31.74   	 67.44   	 97.64   	-193.29		100.61   	-208.54		
-35.10   	 61.34   	 96.87   	-188.20		 99.78   	-208.54		
-38.45   	 65.92   	 96.11   	-188.20		 98.94   	-203.46		
-37.84   	 71.41   	 95.36   	-188.20		 98.13   	-193.29		
-42.72   	 82.40   	 94.61   	-188.20		 97.35   	-193.29		
-40.28   	108.03   	 93.86   	-183.11		 96.58   	-188.20		
-36.62   	126.34   	 93.12   	-178.03		 95.83   	-188.20		
-28.38   	143.13   	 92.41   	-172.94		 95.08   	-178.03		
-30.21   	146.79   	 91.72   	-167.85		 94.36   	-178.03		
-31.74   	137.94   	 91.05   	-162.77		 93.65   	-178.03		
-20.14   	133.67   	 90.40   	-162.77		 92.94   	-172.94		
-10.07   	127.87   	 89.75   	-157.68		 92.25   	-167.85		
 -5.49   	134.89   	 89.11   	-152.59		 91.58   	-167.85		
  2.75   	144.04   	 88.50   	-152.59		 90.91   	-162.77		
-10.38   	127.87   	 87.89   	-147.51		 90.25   	-157.68		
-23.50   	114.14   	 87.30   	-147.51		 89.62   	-162.77		
 -6.71   	111.39   	 86.71   	-147.51		 88.97   	-152.59		
 -5.49   	 97.96   	 86.12   	-142.42		 88.36   	-152.59		
 -7.02   	 97.05   	 85.55   	-142.42		 87.75   	-152.59		
 -7.63   	 94.91   	 84.98   	-142.42		 87.14   	-147.51		
-10.07   	 84.53   	 84.41   	-137.33		 86.55   	-147.51		
-10.99   	 79.35   	 83.87   	-132.25		 85.96   	-142.42		
 -1.83   	 82.70   	 83.34   	-132.25		 85.39   	-142.42		
  8.24   	 79.65   	 82.81   	-127.16		 84.82   	-132.25		
 -4.27   	 81.79   	 82.30   	-116.99		 84.29   	-137.33		
 -7.63   	 79.04   	 81.83   	-116.99		 83.74   	-132.25		
-10.99   	 70.80   	 81.36   	-111.90		 83.21   	-127.16		
-18.92   	 71.11   	 80.92   	-106.82		 82.71   	-122.07		
-23.50   	 59.51   	 80.49   	 -96.64		 82.22   	-122.07		
-38.76   	 40.28   	 80.10   	 -96.64		 81.73   	-122.07		
-43.95   	 32.35   	 79.71   	 -96.64		 81.24   	-116.99		
-52.80   	 29.30   	 79.33   	 -91.56		 80.77   	-111.90		
-57.68   	 31.13   	 78.96   	 -86.47		 80.33   	-111.90		
-40.89   	 42.42   	 78.62   	 -91.56		 79.88   	-111.90		
-41.81   	 42.11   	 78.25   	 -91.56		 79.43   	-106.82		
-31.13   	 43.03   	 77.88   	 -91.56		 79.00   	-101.73		
-19.84   	 41.81   	 77.52   	 -96.64		 78.60   	-106.82		
-30.52   	 34.18   	 77.13   	 -96.64		 78.17   	-101.73		
-44.56   	 32.96   	 76.74   	-106.82		 77.76   	 -96.64		
-55.85   	 36.93   	 76.32   	-106.82		 77.38   	-101.73		
-54.02   	 38.15   	 75.89   	-111.90		 76.97   	-101.73		
-50.66   	 40.28   	 75.44   	-106.82		 76.56   	 -96.64		
-43.33   	 44.56   	 75.01   	-106.82		 76.17   	-101.73		
-33.26   	 41.81   	 74.59   	-106.82		 75.77   	 -96.64		
-43.33   	 38.15   	 74.16   	 -91.56		 75.38   	 -96.64		
-54.93   	 45.47   	 73.79   	 -91.56		 74.99   	 -96.64		
-47.91   	 53.71   	 73.43   	 -81.38		 74.61   	 -91.56		
-45.78   	 52.49   	 73.10   	 -76.30		 74.24   	 -91.56		
-48.52   	 65.31   	 72.80   	 -76.30		 73.88   	 -91.56		
-61.65   	102.54   	 72.49   	 -71.21		 73.51   	 -86.47		
-111.08   	151.98   	 72.21   	 -71.21		 73.16   	 -86.47		
-129.70   	238.04   	 71.92   	 -71.21		 72.82   	 -86.47		
-106.20   	328.37   	 71.64   	 -71.21		 72.47   	 -81.38		
-28.38   	418.40   	 71.35   	 -76.30		 72.15   	 -76.30		
129.09   	499.88   	 71.05   	 -71.21		 71.84   	 -76.30		
330.81   	575.26   	 70.76   	 -71.21		 71.54   	 -76.30		
575.87   	577.39   	 70.48   	 -76.30		 71.23   	 -76.30		
802.61   	358.28   	 70.17   	 -81.38		 70.93   	 -76.30		
1006.47   	-14.04   	 69.85   	 -81.38		 70.62   	 -71.21		
1095.58   	-485.23   	 69.52   	 -91.56		 70.34   	 -76.30		
1044.92   	-907.90   	 69.16   	 -86.47		 70.03   	 -76.30		
921.02   	-1095.58   	 68.81   	 -91.56		 69.73   	 -76.30		
773.93   	-1142.58(R)	 68.44   	 -91.56		 69.42   	 -76.30		
644.84   	-1100.77   	 68.08   	 -86.47		 69.11   	 -76.30		
552.67   	-1001.28   	 67.73   	 -86.47		 68.81   	 -81.38		
460.21   	-877.99   	 67.39   	 -81.38		 68.48   	 -76.30		
341.80   	-642.09   	 67.06   	 -76.30		 68.18   	 -81.38		
221.86   	-361.33   	 66.75   	 -71.21		 67.85   	 -86.47		
 97.05   	-140.38   	 66.47   	 -61.04		 67.51   	 -81.38		
 12.21   	 -7.63   	 66.23   	 -50.86		 67.18   	 -76.30		
-23.19   	 32.04   	 66.02   	 -40.69		 66.88   	 -81.38		
-52.19   	 44.25   	 65.86   	 -20.35		 66.55   	 -76.30		
-61.95   	 61.65   	 65.78(D)	  15.26		 66.25   	 -66.12		
-57.07   	 64.09   	 65.84   	  45.78		 65.98   	 -61.04		
-61.95   	 82.40   	 66.02   	  81.38		 65.74   	 -45.78		
-65.00   	 89.11   	 66.35   	 122.07		 65.55   	 -35.61		
-57.37   	 86.98   	 66.84   	 152.59		 65.41   	 -15.26		
-63.78   	 98.88   	 67.45   	 167.85		 65.35(D)	   5.09		
-59.81   	104.98   	 68.12   	 178.03		 65.37   	  25.43		
-68.66   	 93.38   	 68.83   	 178.03		 65.47   	  50.86		
-67.75   	 97.96   	 69.54   	 162.77		 65.68   	  76.30		
-56.46   	115.05   	 70.19   	 147.51		 65.98   	 101.73		
-67.14   	117.19   	 70.78   	 127.16		 66.39   	 127.16		
-70.50   	122.68   	 71.29   	 116.99		 66.90   	 152.59		
-68.97   	114.75   	 71.76   	 116.99		 67.51   	 172.94		
-63.78   	112.30   	 72.23   	 132.25		 68.20   	 198.37		
-53.71   	119.93   	 72.76   	 167.85		 68.99   	 223.80		
-48.83   	121.46   	 73.43   	 203.46		 69.89   	 244.15		
-58.59   	123.60   	 74.24   	 249.24		 70.86   	 269.58		
-79.04   	125.73   	 75.24   	 295.01		 71.94   	 284.84		
-83.62   	127.56   	 76.42   	 330.62		 73.08   	 300.10		
-89.11   	130.92   	 77.74   	 356.05		 74.28   	 325.53		
-80.87   	135.19   	 79.17   	 366.22		 75.58   	 335.71		
-71.41   	139.47   	 80.63   	 366.22		 76.93   	 350.97		
-72.63   	140.69   	 82.10   	 356.05		 78.33   	 361.14		
-60.12   	146.18   	 83.52   	 330.62		 79.78   	 371.31		
-57.07   	147.40   	 84.84   	 315.36		 81.26   	 376.40		
-53.41   	152.89   	 86.10   	 320.45		 82.77   	 386.57		
-55.24   	156.86   	 87.39   	 350.97		 84.31   	 391.66		
-66.22   	157.47   	 88.79   	 412.00		 85.88   	 401.83		
-68.05   	168.76   	 90.44   	 498.47		 87.49   	 422.18		
-80.26   	176.09   	 92.43   	 584.94		 89.18   	 442.52		
-88.20   	180.05   	 94.77   	 640.89		 90.95   	 462.87		
-76.29   	192.26   	 97.33   	 661.24		 92.80   	 483.21		
-72.33   	202.33   	 99.98   	 635.81		 94.73   	 498.47		
-64.09   	215.76   	102.52   	 564.60		 96.72   	 518.82		
-45.17   	230.10   	104.78   	 488.30		 98.80   	 523.90		
-38.45   	240.48   	106.73   	 406.92		100.89   	 528.99		
-35.40   	256.04   	108.36   	 350.97		103.01   	 539.16		
-32.04   	268.25   	109.77   	 325.53		105.17   	 534.08		
-39.06   	290.83   	111.07   	 330.62		107.30   	 528.99		
-65.31   	310.67   	112.39   	 366.22		109.42   	 518.82		
-71.11   	332.03   	113.86   	 427.26		111.49   	 513.73		
-62.26   	355.53   	115.56   	 483.21		113.55   	 498.47		
-33.57   	378.42   	117.50   	 539.16		115.54   	 488.30		
  0.61   	412.60   	119.65   	 564.60		117.50   	 483.21		
 15.26   	443.42   	121.91   	 564.60		119.43   	 473.04		
 22.89   	470.58   	124.17   	 539.16		121.32   	 473.04		
 -8.24   	490.72   	126.33   	 493.39		123.21   	 462.87		
 -6.10   	505.37   	128.30   	 437.43		125.07   	 462.87		
 13.12   	519.71   	130.05   	 391.66		126.92   	 462.87		
 10.38   	536.80   	131.62   	 361.14		128.77   	 457.78		
 39.06   	555.42   	133.06   	 335.71		130.60   	 457.78		
 43.64   	567.02   	134.40   	 335.71		132.43   	 457.78		
 36.93   	571.59   	135.75   	 356.05		134.26   	 452.69		
 52.49   	562.74   	137.17   	 417.09		136.07   	 452.69		
 59.51   	551.15   	138.84   	 478.13		137.88   	 452.69		
 66.83   	541.08   	140.75   	 549.34		139.69   	 452.69		
 67.44   	522.16   	142.95   	 595.11		141.51   	 452.69		
 63.48   	495.00   	145.33   	 610.37		143.32   	 447.61		
 66.83   	467.83   	147.77   	 574.77		145.11   	 442.52		
 63.17   	425.72   	150.07   	 518.82		146.88   	 437.43		
 62.56   	383.61   	152.15   	 432.35		148.63   	 422.18		
 54.63   	343.93   	153.88   	 340.79		150.31   	 412.00		
 39.37   	301.21   	155.24   	 244.15		151.96   	 396.74		
 21.97   	256.96   	156.22   	 172.94		153.55   	 371.31		
 17.40   	217.90   	156.91   	 122.07		155.03   	 345.88		
  7.93   	188.29   	157.40   	 101.73		156.42   	 315.36		
 -5.19   	153.81   	157.80   	  96.64		157.68   	 279.75		
 -7.63   	138.55   	158.19   	 116.99		158.80   	 254.32		
-22.28   	116.27   	158.66   	 142.42		159.82   	 228.89		
-32.96   	 94.60   	159.23   	 178.03		160.73   	 198.37		
-33.87   	 81.48   	159.94   	 198.37		161.53   	 178.03		
-34.79   	 65.00   	160.73   	 203.46		162.24   	 167.85		
-37.84   	 59.81   	161.55   	 198.37		162.91   	 147.51		
-39.67   	 58.59   	162.34   	 167.85		163.50   	 137.33		
-37.54   	 56.46   	163.01   	 132.25		164.05   	 127.16		
-37.84   	 47.91   	163.54   	  86.47		164.56   	 116.99		
-37.84   	 42.11   	163.89   	  40.69		165.02   	 101.73		
-30.21   	 37.54   	164.05(S)	   0.00		165.43   	  86.47		
-32.65   	 32.96   	164.05   	 -30.52		165.78   	  66.12		
-38.15   	 36.93   	163.93   	 -55.95		166.04   	  45.78		
-42.42   	 33.26   	163.70   	 -81.38		166.23   	  30.52		
-44.56   	 28.08   	163.38   	 -96.64		166.35(S)	   0.00		
-43.33   	 21.67   	162.99   	-116.99		166.35   	 -25.43		
-35.71   	 25.94   	162.52   	-147.51		166.25   	 -55.95		
