  I     	  II     	  AOp     	  AOp'		  CH2     	  CH2'		
-752.87   	-37.54   	 70.74   	 -61.04		 70.60   	 -15.26		
-755.31   	-36.93   	 70.50   	 -71.21		 70.54   	 -15.26		
-757.14   	-36.01   	 70.21   	 -86.47		 70.48   	 -20.35		
-755.62   	-32.04   	 69.87   	 -86.47		 70.40   	 -25.43		
-757.45   	-33.57   	 69.52   	 -91.56		 70.29   	 -30.52		
-761.41   	-32.96   	 69.16   	 -86.47		 70.17   	 -30.52		
-765.38   	-34.48   	 68.81   	 -81.38		 70.05   	 -35.61		
-771.48   	-44.86   	 68.48   	 -76.30		 69.91   	 -35.61		
-781.86   	-60.12   	 68.18   	 -66.12		 69.77   	 -35.61		
-776.67   	-82.40   	 67.91   	 -66.12		 69.62   	 -40.69		
-739.44   	-108.64   	 67.65   	 -71.21		 69.46   	 -45.78		
-675.66   	-121.77   	 67.36   	 -81.38		 69.28   	 -50.86		
-591.43   	-120.54   	 67.04   	 -86.47		 69.07   	 -45.78		
-481.26   	-88.50   	 66.69   	 -86.47		 68.89   	 -45.78		
-375.06   	-23.80   	 66.35   	 -81.38		 68.71   	 -40.69		
-262.76   	 61.04   	 66.02   	 -71.21		 68.55   	 -35.61		
-152.59   	156.56   	 65.74   	 -45.78		 68.40   	 -30.52		
-117.49   	263.67   	 65.55   	 -20.35		 68.28   	 -25.43		
-137.94   	369.87   	 65.47   	  -5.09		 68.18   	 -25.43		
-216.67   	494.38   	 65.45   	  10.17		 68.08   	 -20.35		
-444.34   	579.53   	 65.49   	  15.26		 68.00   	 -25.43		
-793.46   	514.22   	 65.55   	  15.26		 67.89   	 -25.43		
-1143.19   	350.04   	 65.62   	   0.00		 67.79   	 -25.43		
-1556.09   	100.10   	 65.62   	 -15.26		 67.69   	 -25.43		
-1950.07   	-156.25   	 65.55   	 -45.78		 67.59   	 -30.52		
-2122.19   	-261.84   	 65.37   	 -66.12		 67.47   	 -30.52		
-2144.47(R)	-324.40   	 65.11   	 -91.56		 67.34   	 -35.61		
-2036.44   	-390.32   	 64.74   	-101.73		 67.20   	 -40.69		
-1717.22   	-458.07   	 64.33   	-111.90		 67.04   	 -40.69		
-1329.65   	-493.47   	 63.89   	-111.90		 66.88   	 -45.78		
-1102.60   	-496.83   	 63.44   	-101.73		 66.69   	 -45.78		
-1012.88   	-477.29   	 63.03   	 -81.38		 66.51   	 -40.69		
-1029.36   	-470.89   	 62.71   	 -61.04		 66.35   	 -45.78		
-1125.79   	-538.94   	 62.46   	 -35.61		 66.16   	 -45.78		
-1189.88   	-606.99   	 62.32   	 -20.35		 65.98   	 -45.78		
-1187.13   	-635.99   	 62.24(D)	  10.17		 65.80   	 -35.61		
-1170.96   	-606.38   	 62.28   	  40.69		 65.66   	 -20.35		
-1181.03   	-588.99   	 62.44   	  66.12		 65.57   	 -15.26		
-1208.19   	-597.53   	 62.71   	  96.64		 65.51   	 -15.26		
-1207.28   	-590.52   	 63.09   	 111.90		 65.45   	 -20.35		
-1197.51   	-578.00   	 63.54   	 127.16		 65.37   	 -30.52		
-1171.26   	-533.45   	 64.05   	 137.33		 65.25   	 -35.61		
-1138.61   	-458.68   	 64.60   	 152.59		 65.11   	 -40.69		
-1094.06   	-381.16   	 65.21   	 178.03		 64.94   	 -45.78		
-1036.38   	-311.89   	 65.92   	 213.63		 64.76   	 -35.61		
-989.07   	-245.67   	 66.77   	 274.67		 64.62   	 -35.61		
-945.74   	-189.51   	 67.87   	 345.88		 64.48   	 -30.52		
-909.73   	-155.94   	 69.26   	 432.35		 64.35   	 -30.52		
-899.35   	-140.99   	 70.99   	 523.90		 64.23   	 -30.52		
-894.47   	-130.31   	 73.08   	 600.20		 64.11   	 -35.61		
-887.15   	-120.24   	 75.48   	 671.41		 63.97   	 -30.52		
-884.40   	-116.27   	 78.17   	 707.02		 63.85   	 -35.61		
-880.43   	-115.05   	 81.00   	 707.02		 63.70   	 -45.78		
-880.74   	-115.05   	 83.82   	 661.24		 63.52   	 -45.78		
-882.26   	-116.58   	 86.47   	 590.03		 63.34   	 -45.78		
-883.79   	-118.10   	 88.83   	 498.47		 63.15   	 -40.69		
-885.31   	-116.27   	 90.82   	 401.83		 62.99   	 -30.52		
-885.62   	-120.54   	 92.43   	 300.10		 62.87   	 -25.43		
-886.84   	-120.24   	 93.63   	 213.63		 62.77   	 -25.43		
-889.89   	-122.38   	 94.49   	 142.42		 62.67   	 -30.52		
-892.33   	-125.73   	 95.06   	  86.47		 62.54   	 -30.52		
-895.08   	-127.87   	 95.40   	  55.95		 62.42   	 -30.52		
-895.39   	-131.53   	 95.63   	  45.78		 62.30   	 -25.43		
-896.30   	-134.28   	 95.81   	  66.12		 62.20   	 -15.26		
-896.61   	-137.33   	 96.07   	 101.73		 62.14   	  10.17		
-896.91   	-140.08   	 96.48   	 152.59		 62.18   	  50.86		
-899.66   	-145.26   	 97.09   	 188.20		 62.38   	 101.73		
-899.96   	-147.40   	 97.84   	 203.46		 62.79   	 178.03		
-901.18   	-151.06   	 98.66   	 162.77		 63.50   	 274.67		
-902.10   	-156.25   	 99.31   	  96.64		 64.60   	 417.09		
-901.79   	-157.17   	 99.69   	   5.09		 66.27   	 590.03		
-907.59   	-165.10   	 99.71(S)	 -96.64		 68.63   	 752.79		
-911.56   	-171.20   	 99.33   	-172.94		 71.64   	 864.70		
-914.31   	-177.61   	 98.64   	-228.89		 75.10   	 895.22		
-917.36   	-186.46   	 97.72   	-254.32		 78.68   	 849.44		
-915.22   	-190.12   	 96.70   	-259.41		 82.07   	 752.79		
-916.75   	-197.14   	 95.67   	-239.06		 85.09   	 645.98		
-917.36   	-204.47   	 94.71   	-213.63		 87.67   	 559.51		
-918.27   	-212.10   	 93.86   	-178.03		 89.91   	 493.39		
-918.58   	-221.25   	 93.14   	-147.51		 91.88   	 457.78		
-914.92   	-227.36   	 92.55   	-132.25		 93.71   	 432.35		
-917.97   	-236.82   	 92.02   	-132.25		 95.44   	 412.00		
-917.97   	-246.58   	 91.50   	-137.33		 97.09   	 396.74		
-917.05   	-258.48   	 90.95   	-162.77		 98.68   	 376.40		
-919.49   	-273.74   	 90.29   	-183.11		100.18   	 361.14		
-913.70   	-281.68   	 89.56   	-203.46		101.63   	 335.71		
-910.03   	-291.75   	 88.75   	-208.54		102.97   	 315.36		
-906.98   	-299.07   	 87.91   	-203.46		104.23   	 289.93		
-903.02   	-301.82   	 87.10   	-193.29		105.39   	 259.41		
-898.74   	-309.75   	 86.33   	-162.77		106.43   	 223.80		
-885.62   	-310.97   	 85.68   	-132.25		107.32   	 178.03		
-879.52   	-313.72   	 85.15   	 -91.56		108.04   	 142.42		
-869.75   	-312.50   	 84.78   	 -55.95		108.61   	 111.90		
-860.90   	-308.53   	 84.56   	 -25.43		109.05   	  86.47		
-857.54   	-303.34   	 84.46   	   0.00		109.40   	  66.12		
-847.17   	-293.88   	 84.46   	   5.09		109.66   	  45.78		
-837.71   	-286.87   	 84.48   	  -5.09		109.85   	  20.35		
-823.06   	-269.47   	 84.46   	 -15.26		109.93   	   0.00		
-814.82   	-254.21   	 84.39   	 -40.69		109.93   	 -25.43		
-808.72   	-235.60   	 84.23   	 -50.86		109.83   	 -45.78		
-804.75   	-213.93   	 84.03   	 -50.86		109.64   	 -66.12		
-810.55   	-198.67   	 83.82   	 -40.69		109.38   	 -86.47		
-818.48   	-177.00   	 83.66   	 -10.17		109.03   	-111.90		
-824.59   	-155.33   	 83.62   	  25.43		108.59   	-132.25		
-836.49   	-132.45   	 83.72   	  61.04		108.06   	-157.68		
-851.14   	-109.25   	 83.97   	  86.47		107.43   	-178.03		
-863.65   	-90.94   	 84.31   	 106.82		106.71   	-208.54		
-876.16   	-74.77   	 84.74   	 116.99		105.88   	-228.89		
-887.76   	-62.56   	 85.21   	 111.90		104.96   	-244.15		
-896.00   	-50.35   	 85.66   	 101.73		103.99   	-239.06		
-904.24   	-39.06   	 86.06   	  96.64		103.03   	-239.06		
-920.72   	-33.87   	 86.45   	  81.38		102.07   	-233.98		
-934.45   	-25.94   	 86.77   	  61.04		101.14   	-233.98		
-943.91   	-18.01   	 87.02   	  25.43		100.20   	-239.06		
-959.78   	-16.78   	 87.12   	 -15.26		 99.25   	-233.98		
-968.32   	 -7.63   	 87.06   	 -55.95		 98.31   	-239.06		
-977.78   	 -3.36   	 86.84   	-111.90		 97.35   	-239.06		
-990.60   	 -5.49   	 86.39   	-157.68		 96.40   	-233.98		
-993.96   	 -3.05   	 85.76   	-198.37		 95.46   	-223.80		
-993.96   	 -2.14   	 84.96   	-233.98		 94.57   	-213.63		
-994.87   	 -1.83   	 84.03   	-259.41		 93.71   	-203.46		
-1000.06   	 -0.61   	 82.99   	-259.41		 92.90   	-188.20		
-1009.52   	 -1.83   	 81.95   	-249.24		 92.15   	-178.03		
-1018.07   	 -2.14   	 80.96   	-213.63		 91.43   	-167.85		
-1023.25   	 -5.80   	 80.10   	-162.77		 90.76   	-152.59		
-1023.25   	 -4.58   	 79.45   	-106.82		 90.15   	-147.51		
-1020.81   	 -5.49   	 79.02   	 -45.78		 89.56   	-137.33		
-1024.78   	 -9.16   	 78.84   	  15.26		 89.01   	-132.25		
-1030.88   	 -9.46   	 78.90   	  61.04		 88.48   	-132.25		
-1042.48   	-16.17   	 79.15   	  96.64		 87.95   	-142.42		
-1047.06   	-15.87   	 79.53   	 111.90		 87.39   	-132.25		
-1051.94   	-20.14   	 79.98   	 122.07		 86.86   	-122.07		
-1056.82   	-28.69   	 80.47   	 116.99		 86.37   	-111.90		
-1048.28   	-25.02   	 80.94   	 106.82		 85.92   	-111.90		
-1052.86   	-34.18   	 81.36   	  81.38		 85.47   	-116.99		
-1052.55   	-35.71   	 81.69   	  50.86		 85.00   	-127.16		
-1054.38   	-33.57   	 81.89   	  20.35		 84.50   	-142.42		
-1069.95   	-41.20   	 81.97   	 -10.17		 83.93   	-152.59		
-1073.61   	-40.59   	 81.93   	 -45.78		 83.32   	-157.68		
-1076.97   	-40.59   	 81.75   	 -66.12		 82.69   	-162.77		
-1077.58   	-41.81   	 81.48   	 -81.38		 82.03   	-167.85		
-1076.97   	-45.47   	 81.16   	 -96.64		 81.36   	-162.77		
-1082.46   	-48.22   	 80.77   	 -96.64		 80.71   	-167.85		
-1089.48   	-51.27   	 80.39   	 -96.64		 80.04   	-157.68		
-1099.24   	-57.07   	 80.00   	 -96.64		 79.41   	-157.68		
-1102.91   	-56.46   	 79.61   	 -96.64		 78.78   	-147.51		
-1103.21   	-57.68   	 79.23   	 -96.64		 78.19   	-142.42		
-1103.52   	-56.76   	 78.84   	 -96.64		 77.62   	-111.90		
-1104.13   	-58.90   	 78.45   	 -91.56		 77.17   	 -81.38		
-1104.43   	-56.76   	 78.09   	 -81.38		 76.85   	 -61.04		
-1106.57   	-57.37   	 77.76   	 -66.12		 76.60   	 -40.69		
-1108.09   	-56.46   	 77.50   	 -50.86		 76.44   	 -40.69		
-1104.43   	-54.32   	 77.29   	 -35.61		 76.28   	 -40.69		
-1095.89   	-50.35   	 77.15   	 -30.52		 76.11   	 -50.86		
-1091.31   	-47.30   	 77.03   	 -25.43		 75.91   	 -55.95		
-1078.19   	-41.20   	 76.93   	 -35.61		 75.69   	 -61.04		
-1070.56   	-36.01   	 76.79   	 -40.69		 75.44   	 -55.95		
-1064.15   	-30.21   	 76.62   	 -55.95		 75.22   	 -55.95		
-1055.60   	-25.94   	 76.40   	 -66.12		 74.99   	 -55.95		
-1047.06   	-18.92   	 76.13   	 -76.30		 74.77   	 -61.04		
-1046.75   	-15.56   	 75.83   	 -86.47		 74.53   	 -66.12		
-1048.58   	-12.21   	 75.48   	 -86.47		 74.26   	 -61.04		
-1047.97   	 -7.02   	 75.14   	 -91.56		 74.02   	 -55.95		
-1043.09   	 -1.53   	 74.77   	 -76.30		 73.79   	 -40.69		
-1019.90   	  7.32   	 74.47   	 -61.04		 73.63   	 -40.69		
-991.82   	 16.78   	 74.22   	 -40.69		 73.47   	 -35.61		
-964.66   	 24.72   	 74.06   	 -30.52		 73.33   	 -35.61		
-963.44   	 23.50   	 73.94   	 -15.26		 73.18   	 -40.69		
-978.70   	 23.80   	 73.88   	 -15.26		 73.02   	 -40.69		
-983.89   	 43.03   	 73.81   	 -15.26		 72.86   	 -45.78		
-993.96   	 59.51   	 73.75   	 -20.35		 72.68   	 -40.69		
-974.73   	 83.31   	 73.67   	 -25.43		 72.51   	 -35.61		
-966.80   	101.93   	 73.57   	 -25.43		 72.37   	 -30.52		
-976.26   	 95.21   	 73.47   	 -35.61		 72.25   	 -25.43		
-986.02   	 80.87   	 73.33   	 -35.61		 72.15   	 -20.35		
-1016.85   	 76.60   	 73.18   	 -40.69		 72.06   	 -20.35		
-1043.09   	 73.85   	 73.02   	 -40.69		 71.98   	 -25.43		
-1061.40   	 66.83   	 72.86   	 -50.86		 71.88   	 -20.35		
-1093.44   	 46.08   	 72.65   	 -55.95		 71.80   	 -20.35		
-1120.91   	 10.99   	 72.43   	 -66.12		 71.72   	 -25.43		
-1143.19   	-27.47   	 72.17   	 -76.30		 71.62   	 -40.69		
-1163.64   	-49.44   	 71.86   	 -96.64		 71.45   	 -45.78		
-1184.08   	-52.80   	 71.47   	-101.73		 71.27   	 -40.69		
-1198.12   	-53.41   	 71.07   	-106.82		 71.11   	 -30.52		
-1202.09   	-51.88   	 70.64   	-101.73		 70.99   	 -20.35		
-1205.14   	-55.24   	 70.23   	 -81.38		 70.91   	 -10.17		
-1205.44   	-61.65   	 69.91   	 -55.95		 70.86   	  -5.09		
-1203.00   	-53.10   	 69.68   	 -40.69		 70.84   	 -15.26		
-1204.53   	-51.57   	 69.52   	 -15.26		 70.78   	 -20.35		
-1211.24   	-54.93   	 69.46   	  -5.09		 70.70   	 -30.52		
-1211.85   	-51.88   	 69.44   	  -5.09		 70.58   	 -40.69		
-1211.85   	-50.96   	 69.42   	  -5.09		 70.42   	 -50.86		
-1216.13   	-52.49   	 69.40   	 -20.35		 70.21   	 -50.86		
-1212.16   	-48.83   	 69.32   	 -30.52		 70.01   	 -45.78		
-1213.68   	-50.35   	 69.20   	 -40.69		 69.83   	 -30.52		
-1213.99   	-51.88   	 69.03   	 -35.61		 69.70   	 -10.17		
-1218.57   	-54.63   	 68.89   	 -25.43		 69.66   	   0.00		
-1224.67   	-54.02   	 68.79   	 -15.26		 69.66   	   0.00		
-1223.75   	-47.30   	 68.73   	  -5.09		 69.66   	 -10.17		
-1225.89   	-50.66   	 68.71   	   0.00		 69.62   	 -15.26		
-1219.18   	-45.78   	 68.71   	   0.00		 69.56   	 -35.61		
-1217.35   	-47.91   	 68.71   	 -10.17		 69.42   	 -55.95		
-1215.21   	-47.61   	 68.67   	 -30.52		 69.20   	 -55.95		
-1213.07   	-50.66   	 68.55   	 -45.78		 68.97   	 -50.86		
-1219.79   	-64.09   	 68.36   	 -61.04		 68.77   	 -45.78		
-1224.37   	-75.38   	 68.12   	 -71.21		 68.59   	 -35.61		
-1223.75   	-103.45   	 67.83   	 -76.30		 68.44   	 -40.69		
-1190.49   	-129.09   	 67.53   	 -86.47		 68.28   	 -45.78		
-1133.73   	-141.30   	 67.18   	 -96.64		 68.10   	 -50.86		
-1063.54   	-142.52   	 66.80   	 -96.64		 67.89   	 -50.86		
-959.78   	-99.79   	 66.41   	-106.82		 67.69   	 -45.78		
-865.78   	-28.38   	 65.98   	-106.82		 67.51   	 -45.78		
-760.19   	 59.81   	 65.55   	-111.90		 67.32   	 -45.78		
-650.33   	162.66   	 65.11   	-111.90		 67.14   	 -45.78		
-625.00   	274.66   	 64.66   	-111.90		 66.96   	 -35.61		
-643.62   	383.30   	 64.21   	 -91.56		 66.82   	 -25.43		
-703.13   	516.36   	 63.85   	 -76.30		 66.71   	 -15.26		
-908.51   	591.43   	 63.54   	 -45.78		 66.65   	 -10.17		
-1198.43   	483.40   	 63.36   	 -20.35		 66.61   	 -10.17		
-1470.34   	284.73   	 63.28   	  10.17		 66.57   	 -20.35		
-1817.63   	 -3.36   	 63.32   	  25.43		 66.49   	 -25.43		
-2141.72   	-261.23   	 63.42   	  30.52		 66.39   	 -40.69		
-2269.29   	-345.15   	 63.54   	  20.35		 66.23   	 -55.95		
-2276.61(R)	-397.64   	 63.62   	  10.17		 66.00   	 -61.04		
-2173.46   	-450.13   	 63.66   	 -10.17		 65.76   	 -50.86		
-1868.29   	-510.25   	 63.62   	 -25.43		 65.55   	 -40.69		
-1521.30   	-534.97   	 63.52   	 -30.52		 65.39   	 -30.52		
-1362.92   	-518.80   	 63.40   	 -35.61		 65.27   	 -40.69		
-1311.34   	-481.26   	 63.26   	 -40.69		 65.11   	 -45.78		
-1370.85   	-472.72   	 63.09   	 -45.78		 64.92   	 -45.78		
-1498.72   	-545.35   	 62.91   	 -50.86		 64.74   	 -50.86		
-1560.67   	-606.69   	 62.71   	 -50.86		 64.54   	 -40.69		
-1577.45   	-632.02   	 62.50   	 -45.78		 64.37   	 -35.61		
-1584.47   	-602.11   	 62.32   	 -45.78		 64.23   	 -35.61		
-1609.19   	-573.12   	 62.14   	 -50.86		 64.09   	 -40.69		
-1651.92   	-580.44   	 61.93   	 -40.69		 63.93   	 -45.78		
-1657.71   	-583.50   	 61.77   	 -40.69		 63.74   	 -35.61		
-1647.03   	-580.14   	 61.61   	 -15.26		 63.60   	 -30.52		
-1625.06   	-560.61   	 61.55(D)	  10.17		 63.48   	 -20.35		
-1589.97   	-517.58   	 61.59   	  50.86		 63.40   	 -20.35		
-1540.22   	-462.04   	 61.79   	 101.73		 63.32   	 -25.43		
-1484.07   	-393.07   	 62.20   	 152.59		 63.21   	 -35.61		
-1420.29   	-321.66   	 62.81   	 208.54		 63.07   	 -35.61		
-1365.97   	-253.30   	 63.64   	 279.75		 62.93   	 -35.61		
-1328.13   	-201.42   	 64.76   	 350.97		 62.79   	 -30.52		
-1302.80   	-178.22   	 66.16   	 427.26		 62.67   	 -35.61		
-1289.98   	-165.41   	 67.87   	 498.47		 62.52   	 -40.69		
-1286.01   	-152.28   	 69.87   	 559.51		 62.36   	 -50.86		
-1275.33   	-144.35   	 72.11   	 615.46		 62.16   	 -45.78		
-1260.07   	-141.30   	 74.57   	 656.15		 61.97   	 -40.69		
-1260.38   	-134.89   	 77.19   	 681.58		 61.81   	 -30.52		
-1257.32   	-135.19   	 79.92   	 686.67		 61.69   	 -30.52		
-1257.63   	-133.06   	 82.66   	 661.24		 61.57   	 -40.69		
-1259.77   	-138.24   	 85.31   	 620.55		 61.40   	 -40.69		
-1253.36   	-143.13   	 87.79   	 559.51		 61.24   	 -25.43		
-1246.95   	-144.96   	 90.03   	 488.30		 61.14   	 -10.17		
-1239.32   	-148.93   	 91.98   	 401.83		 61.10   	 -10.17		
-1240.84   	-152.28   	 93.59   	 315.36		 61.06   	 -10.17		
-1236.27   	-149.23   	 94.85   	 228.89		 61.02   	 -15.26		
-1230.47   	-151.67   	 95.77   	 152.59		 60.96   	  -5.09		
-1232.30   	-155.33   	 96.38   	 101.73		 60.94   	   5.09		
-1229.55   	-149.54   	 96.78   	  81.38		 60.96   	  25.43		
-1236.57   	-158.69   	 97.11   	  76.30		 61.06   	  55.95		
-1247.25   	-164.18   	 97.42   	  81.38		 61.28   	  86.47		
-1238.40   	-165.10   	 97.74   	  81.38		 61.63   	 142.42		
-1233.83   	-170.90   	 98.07   	  66.12		 62.20   	 228.89		
-1232.30   	-171.51   	 98.33   	  20.35		 63.11   	 350.97		
-1222.53   	-171.20   	 98.41(S)	 -40.69		 64.52   	 498.47		
-1221.92   	-174.26   	 98.25   	-116.99		 66.51   	 651.07		
-1225.28   	-184.02   	 97.78   	-172.94		 69.11   	 768.05		
-1224.67   	-189.21   	 97.09   	-218.72		 72.19   	 824.00		
-1225.59   	-195.62   	 96.22   	-223.80		 75.48   	 803.66		
-1235.05   	-205.99   	 95.32   	-198.37		 78.70   	 727.36		
-1237.79   	-208.13   	 94.53   	-152.59		 81.61   	 625.63		
-1232.91   	-216.67   	 93.92   	-106.82		 84.11   	 518.82		
-1235.66   	-227.97   	 93.49   	 -71.21		 86.18   	 452.69		
-1231.08   	-231.02   	 93.20   	 -45.78		 88.00   	 406.92		
-1225.89   	-241.09   	 93.02   	 -50.86		 89.62   	 391.66		
-1226.20   	-252.08   	 92.82   	 -66.12		 91.19   	 386.57		
-1220.40   	-257.87   	 92.55   	 -86.47		 92.74   	 396.74		
-1215.82   	-266.42   	 92.21   	-111.90		 94.32   	 391.66		
-1214.60   	-273.13   	 91.76   	-132.25		 95.89   	 391.66		
-1206.97   	-276.18   	 91.23   	-142.42		 97.46   	 381.48		
-1202.39   	-280.46   	 90.66   	-142.42		 98.98   	 366.22		
-1192.93   	-287.48   	 90.09   	-137.33		100.45   	 350.97		
-1180.42   	-292.36   	 89.54   	-122.07		101.85   	 320.45		
-1172.49   	-298.16   	 89.05   	-116.99		103.13   	 295.01		
-1161.19   	-300.29   	 88.59   	-116.99		104.31   	 254.32		
-1150.51   	-300.60   	 88.12   	-127.16		105.33   	 223.80		
-1141.97   	-301.51   	 87.61   	-132.25		106.23   	 198.37		
-1129.15   	-296.63   	 87.08   	-147.51		107.02   	 178.03		
-1114.20   	-291.44   	 86.49   	-142.42		107.73   	 157.68		
-1101.07   	-284.73   	 85.92   	-137.33		108.36   	 127.16		
-1083.07   	-271.00   	 85.37   	-122.07		108.87   	 101.73		
-1068.73   	-260.01   	 84.88   	-106.82		109.28   	  71.21		
-1059.57   	-247.80   	 84.46   	 -86.47		109.56   	  45.78		
-1048.89   	-232.54   	 84.11   	 -61.04		109.75   	  20.35		
-1040.95   	-216.67   	 83.87   	 -40.69		109.83   	 -10.17		
-1036.68   	-195.92   	 83.70   	 -15.26		109.79   	 -35.61		
-1031.80   	-175.17   	 83.64   	   5.09		109.64   	 -66.12		
-1031.49   	-153.20   	 83.66   	  20.35		109.38   	 -96.64		
-1037.90   	-134.28   	 83.74   	  40.69		108.99   	-127.16		
-1041.26   	-115.66   	 83.91   	  50.86		108.48   	-147.51		
-1048.58   	-98.88   	 84.11   	  55.95		107.89   	-167.85		
-1054.99   	-81.48   	 84.33   	  55.95		107.22   	-183.11		
-1060.18   	-67.44   	 84.56   	  40.69		106.49   	-203.46		
-1065.37   	-55.24   	 84.72   	   5.09		105.68   	-213.63		
-1073.00   	-47.61   	 84.74   	 -30.52		104.82   	-223.80		
-1079.71   	-39.98   	 84.62   	 -71.21		103.93   	-233.98		
-1086.73   	-31.43   	 84.33   	-116.99		102.99   	-239.06		
-1093.75   	-25.33   	 83.87   	-152.59		102.03   	-239.06		
-1096.19   	-17.40   	 83.26   	-183.11		101.08   	-239.06		
-1099.24   	-11.60   	 82.52   	-188.20		100.12   	-233.98		
-1100.77   	-10.07   	 81.77   	-188.20		 99.19   	-223.80		
-1102.60   	 -5.19   	 81.02   	-162.77		 98.29   	-228.89		
-1106.87   	 -3.97   	 80.37   	-122.07		 97.37   	-244.15		
-1109.01   	 -3.05   	 79.88   	 -61.04		 96.40   	-228.89		
-1112.98   	 -1.22   	 79.63   	  20.35		 95.48   	-218.72		
-1116.33   	 -4.58   	 79.71   	 106.82		 94.61   	-198.37		
-1114.50   	 -3.36   	 80.14   	 178.03		 93.81   	-172.94		
-1116.03   	 -3.97   	 80.85   	 213.63		 93.12   	-178.03		
-1112.37   	 -5.19   	 81.71   	 213.63		 92.41   	-178.03		
-1111.15   	 -5.49   	 82.56   	 188.20		 91.70   	-188.20		
-1112.98   	 -9.16   	 83.32   	 142.42		 90.95   	-193.29		
-1112.37   	-10.38   	 83.89   	 106.82		 90.17   	-203.46		
-1114.50   	-12.21   	 84.31   	  91.56		 89.36   	-198.37		
-1114.20   	-12.21   	 84.68   	  81.38		 88.57   	-203.46		
-1110.84   	-10.38   	 85.00   	  86.47		 87.75   	-198.37		
-1110.23   	-14.04   	 85.35   	  86.47		 86.96   	-203.46		
-1108.09   	-14.65   	 85.70   	  91.56		 86.14   	-193.29		
-1106.26   	-15.26   	 86.06   	  66.12		 85.37   	-203.46		
-1109.01   	-20.14   	 86.33   	  25.43		 84.56   	-198.37		
-1107.48   	-20.45   	 86.43   	 -20.35		 83.76   	-208.54		
-1105.96   	-21.36   	 86.35   	 -66.12		 82.93   	-203.46		
-1106.57   	-23.50   	 86.08   	-111.90		 82.12   	-193.29		
-1102.29   	-22.28   	 85.64   	-137.33		 81.34   	-178.03		
-1099.55   	-21.97   	 85.09   	-142.42		 80.63   	-157.68		
-1101.07   	-25.02   	 84.52   	-137.33		 80.00   	-137.33		
-1100.77   	-26.25   	 83.97   	-142.42		 79.45   	-111.90		
-1103.21   	-28.99   	 83.40   	-147.51		 79.00   	 -91.56		
-1103.21   	-30.21   	 82.81   	-162.77		 78.64   	 -76.30		
-1100.77   	-27.16   	 82.16   	-193.29		 78.33   	 -61.04		
-1098.63   	-26.55   	 81.38   	-218.72		 78.09   	 -40.69		
-1097.11   	-26.55   	 80.51   	-239.06		 77.92   	 -30.52		
-1095.58   	-24.11   	 79.55   	-233.98		 77.80   	 -20.35		
-1093.44   	-25.02   	 78.62   	-223.80		 77.72   	 -30.52		
-1085.82   	-22.89   	 77.72   	-188.20		 77.60   	 -35.61		
-1075.74   	-17.40   	 76.97   	-142.42		 77.46   	 -40.69		
-1062.93   	-14.04   	 76.40   	 -96.64		 77.29   	 -50.86		
-1050.72   	 -8.85   	 76.01   	 -50.86		 77.09   	 -45.78		
-1040.65   	 -6.71   	 75.81   	 -20.35		 76.91   	 -45.78		
-1027.53   	 -4.58   	 75.73   	  -5.09		 76.72   	 -40.69		
-1014.10   	  1.22   	 75.71   	  -5.09		 76.56   	 -35.61		
-1005.55   	  4.58   	 75.69   	 -20.35		 76.42   	 -35.61		
-997.62   	 11.60   	 75.60   	 -30.52		 76.28   	 -35.61		
-995.18   	 18.01   	 75.48   	 -40.69		 76.13   	 -35.61		
-995.18   	 22.28   	 75.32   	 -35.61		 75.99   	 -30.52		
-982.97   	 29.91   	 75.18   	 -15.26		 75.87   	 -30.52		
-962.22   	 39.98   	 75.12   	  10.17		 75.75   	 -20.35		
-933.84   	 49.44   	 75.16   	  45.78		 75.67   	 -15.26		
-902.10   	 56.46   	 75.34   	  81.38		 75.60   	 -10.17		
-883.48   	 59.51   	 75.67   	 111.90		 75.56   	  -5.09		
-888.98   	 57.07   	 76.11   	 122.07		 75.54   	  -5.09		
-887.15   	 63.17   	 76.60   	 116.99		 75.52   	  -5.09		
-887.45   	 79.35   	 77.07   	 101.73		 75.50   	  -5.09		
-880.13   	101.01   	 77.48   	  71.21		 75.48   	 -10.17		
-853.27   	125.12   	 77.76   	  40.69		 75.44   	 -10.17		
-856.02   	134.89   	 77.92   	   0.00		 75.40   	 -10.17		
-864.87   	130.92   	 77.92   	 -25.43		 75.36   	  -5.09		
-872.50   	116.88   	 77.82   	 -50.86		 75.34   	  -5.09		
-894.78   	108.03   	 77.62   	 -61.04		 75.32   	   0.00		
-906.98   	106.81   	 77.38   	 -66.12		 75.32   	   5.09		
-923.16   	 94.60   	 77.11   	 -61.04		 75.34   	   5.09		
-953.06   	 70.50   	 76.87   	 -50.86		 75.36   	   5.09		
-981.75   	 36.93   	 76.66   	 -50.86		 75.38   	   0.00		
-1005.25   	  2.44   	 76.46   	 -55.95		 75.38   	 -10.17		
-1023.86   	-11.29   	 76.24   	 -71.21		 75.34   	 -20.35		
-1038.82   	-11.29   	 75.95   	 -81.38		 75.26   	 -25.43		
-1046.45   	-10.38   	 75.63   	 -91.56		 75.16   	 -30.52		
-1044.62   	-11.60   	 75.26   	 -91.56		 75.04   	 -30.52		
-1045.53   	-21.36   	 74.89   	 -91.56		 74.91   	 -25.43		
-1041.26   	-24.11   	 74.53   	 -76.30		 74.81   	 -20.35		
