  I     	  II     	  AOp     	  AOp'		  CH2     	  CH2'		
 61.95   	 26.25   	 88.91   	 -30.52		 88.52   	 -45.78		
 76.29   	 28.69   	 88.79   	 -25.43		 88.34   	 -40.69		
 86.36   	 29.91   	 88.69   	 -30.52		 88.18   	 -45.78		
 91.86   	 30.21   	 88.57   	 -35.61		 88.00   	 -40.69		
 93.99   	 32.04   	 88.42   	 -45.78		 87.83   	 -35.61		
 95.52   	 36.32   	 88.24   	 -61.04		 87.69   	 -40.69		
100.10   	 43.64   	 88.00   	 -61.04		 87.53   	 -35.61		
111.08   	 52.49   	 87.75   	 -71.21		 87.39   	 -35.61		
129.39   	 61.34   	 87.47   	 -71.21		 87.24   	 -35.61		
151.67   	 68.36   	 87.18   	 -76.30		 87.10   	 -30.52		
168.46   	 72.02   	 86.88   	 -76.30		 86.98   	 -35.61		
172.73   	 72.63   	 86.57   	 -76.30		 86.84   	 -30.52		
162.35   	 72.63   	 86.27   	 -76.30		 86.71   	 -30.52		
145.26   	 75.68   	 85.96   	 -76.30		 86.59   	 -30.52		
133.97   	 85.14   	 85.66   	 -71.21		 86.47   	 -30.52		
136.11   	100.10   	 85.37   	 -66.12		 86.35   	 -30.52		
147.71   	115.66   	 85.11   	 -66.12		 86.23   	 -30.52		
158.69   	123.90   	 84.84   	 -55.95		 86.10   	 -30.52		
159.30   	121.46   	 84.62   	 -50.86		 85.98   	 -30.52		
148.01   	111.08   	 84.41   	 -45.78		 85.86   	 -30.52		
129.70   	 99.79   	 84.23   	 -40.69		 85.74   	 -35.61		
109.56   	 90.94   	 84.07   	 -40.69		 85.59   	 -30.52		
 89.11   	 81.48   	 83.91   	 -35.61		 85.47   	 -30.52		
 66.22   	 64.70   	 83.76   	 -40.69		 85.35   	 -35.61		
 40.28   	 37.54   	 83.60   	 -30.52		 85.21   	 -30.52		
 13.73   	  6.71   	 83.48   	 -30.52		 85.09   	 -30.52		
 -9.16   	-17.09   	 83.36   	 -20.35		 84.96   	 -35.61		
-23.80   	-26.86   	 83.28   	 -15.26		 84.82   	 -30.52		
-30.21   	-25.33   	 83.21   	  -5.09		 84.70   	 -35.61		
-29.91   	-20.75   	 83.19   	   0.00		 84.56   	 -30.52		
-27.47   	-19.53   	 83.19   	  -5.09		 84.44   	 -35.61		
-26.25   	-22.28   	 83.17   	 -15.26		 84.29   	 -35.61		
-28.08   	-25.63   	 83.11   	 -25.43		 84.15   	 -30.52		
-31.13   	-26.25   	 83.01   	 -40.69		 84.03   	 -35.61		
-33.87   	-24.11   	 82.85   	 -55.95		 83.89   	 -35.61		
-34.18   	-21.97   	 82.62   	 -66.12		 83.74   	 -35.61		
-32.35   	-20.75   	 82.36   	 -81.38		 83.60   	 -35.61		
-29.60   	-21.36   	 82.03   	 -76.30		 83.46   	 -35.61		
-27.77   	-21.97   	 81.73   	 -71.21		 83.32   	 -35.61		
-26.55   	-22.28   	 81.44   	 -66.12		 83.17   	 -35.61		
-26.25   	-21.97   	 81.18   	 -50.86		 83.03   	 -35.61		
-26.25   	-21.36   	 80.98   	 -40.69		 82.89   	 -35.61		
-25.63   	-20.45   	 80.81   	 -35.61		 82.75   	 -40.69		
-24.72   	-20.14   	 80.67   	 -35.61		 82.58   	 -35.61		
-23.50   	-20.75   	 80.53   	 -35.61		 82.44   	 -40.69		
-22.58   	-21.97   	 80.39   	 -30.52		 82.28   	 -35.61		
-22.89   	-23.80   	 80.26   	 -35.61		 82.14   	 -40.69		
-24.72   	-26.25   	 80.12   	 -35.61		 81.97   	 -35.61		
-29.91   	-29.91   	 79.98   	 -25.43		 81.83   	 -40.69		
-37.84   	-36.93   	 79.88   	 -25.43		 81.67   	 -35.61		
-42.72   	-48.22   	 79.78   	 -20.35		 81.53   	 -40.69		
-33.87   	-64.09   	 79.69   	 -25.43		 81.36   	 -35.61		
  1.22   	-79.35   	 79.59   	 -30.52		 81.22   	 -40.69		
 68.97   	-85.75   	 79.47   	 -40.69		 81.06   	 -35.61		
165.41   	-72.94   	 79.31   	 -50.86		 80.92   	 -40.69		
278.02   	-32.96   	 79.10   	 -66.12		 80.75   	 -35.61		
393.68   	 36.93   	 78.84   	 -71.21		 80.61   	 -35.61		
502.93   	135.50   	 78.56   	 -71.21		 80.47   	 -35.61		
597.84   	258.48   	 78.27   	 -71.21		 80.33   	 -35.61		
671.69   	394.90   	 77.99   	 -61.04		 80.18   	 -30.52		
707.09(R)	518.49   	 77.74   	 -50.86		 80.06   	 -35.61		
670.17   	582.58   	 77.54   	 -40.69		 79.92   	 -30.52		
528.87   	537.41   	 77.38   	 -35.61		 79.80   	 -35.61		
281.98   	361.02   	 77.23   	 -35.61		 79.65   	 -30.52		
-24.11   	 77.21   	 77.09   	 -35.61		 79.53   	 -35.61		
-298.46   	-246.28   	 76.95   	 -35.61		 79.39   	 -35.61		
-445.86   	-531.31   	 76.81   	 -40.69		 79.25   	 -35.61		
-432.43   	-726.32   	 76.64   	 -50.86		 79.10   	 -35.61		
-307.62   	-821.53   	 76.44   	 -45.78		 78.96   	 -35.61		
-168.46   	-834.05   	 76.26   	 -50.86		 78.82   	 -35.61		
-98.27   	-791.02   	 76.05   	 -50.86		 78.68   	 -35.61		
-124.51   	-719.91   	 75.85   	 -45.78		 78.53   	 -35.61		
-214.54   	-643.62   	 75.67   	 -30.52		 78.39   	 -35.61		
-310.06   	-582.28   	 75.54   	 -20.35		 78.25   	 -35.61		
-370.79   	-548.10   	 75.46(D)	   0.00		 78.11   	 -35.61		
-389.40   	-540.47   	 75.46   	   5.09		 77.97   	 -35.61		
-380.86   	-547.18   	 75.48   	  10.17		 77.82   	 -30.52		
-367.43   	-554.50   	 75.52   	  20.35		 77.70   	 -35.61		
-363.16   	-554.81   	 75.60   	  25.43		 77.56   	 -35.61		
-367.74   	-546.57   	 75.71   	  45.78		 77.42   	 -35.61		
-370.18   	-529.79   	 75.89   	  81.38		 77.27   	 -35.61		
-359.80   	-503.23   	 76.22   	 137.33		 77.13   	 -35.61		
-332.64   	-463.56   	 76.76   	 213.63		 76.99   	 -35.61		
-293.27   	-408.33   	 77.62   	 300.10		 76.85   	 -35.61		
-249.02   	-339.36   	 78.82   	 391.66		 76.70   	 -35.61		
-205.38   	-263.98   	 80.39   	 457.78		 76.56   	 -40.69		
-165.41   	-193.18   	 82.22   	 513.73		 76.40   	 -35.61		
-130.31   	-137.63   	 84.27   	 539.16		 76.26   	 -40.69		
-102.54   	-102.84   	 86.43   	 544.25		 76.09   	 -40.69		
-84.53   	-85.75   	 88.61   	 544.25		 75.93   	 -35.61		
-75.07   	-79.04   	 90.78   	 554.42		 75.79   	 -40.69		
-71.11   	-75.68   	 93.00   	 579.86		 75.63   	 -35.61		
-68.05   	-71.11   	 95.32   	 625.63		 75.48   	 -40.69		
-64.39   	-66.53   	 97.82   	 666.32		 75.32   	 -35.61		
-60.42   	-63.48   	100.49   	 686.67		 75.18   	 -35.61		
-57.07   	-63.17   	103.23   	 671.41		 75.04   	 -40.69		
-55.54   	-64.70   	105.92   	 600.20		 74.87   	 -35.61		
-55.24   	-66.53   	108.32   	 488.30		 74.73   	 -35.61		
-55.24   	-67.44   	110.27   	 345.88		 74.59   	 -35.61		
-55.54   	-68.36   	111.66   	 208.54		 74.45   	 -30.52		
-55.85   	-69.89   	112.49   	  81.38		 74.32   	 -35.61		
-56.46   	-72.02   	112.82   	   0.00		 74.18   	 -25.43		
-56.46   	-74.77   	112.82   	 -35.61		 74.08   	 -20.35		
-56.46   	-78.13   	112.68   	 -10.17		 74.00   	 -15.26		
-56.15   	-81.18   	112.63   	  45.78		 73.94   	   0.00		
-56.76   	-84.23   	112.82   	 101.73		 73.94   	  15.26		
-57.98   	-86.98   	113.22   	 106.82		 74.00   	  50.86		
-59.81   	-89.72   	113.65   	  40.69		 74.20   	 101.73		
-61.95   	-93.08   	113.81   	 -71.21		 74.61   	 172.94		
-63.78   	-96.44   	113.53   	-218.72		 75.30   	 259.41		
-65.31   	-100.40   	112.65   	-315.36		 76.34   	 361.14		
-66.53   	-104.06   	111.39   	-645.98		 77.78   	1012.20		
-69.89   	-112.92   	108.81   	-178.03		 81.83   	 610.37		
-71.72   	-118.10   	108.10   	 -45.78		 84.27   	 651.07		
-73.85   	-124.51   	107.91   	  50.86		 86.88   	 671.41		
-76.60   	-131.84   	108.12   	  76.30		 89.56   	 666.32		
-80.57   	-139.16   	108.42   	  35.61		 92.23   	 651.07		
-84.84   	-146.18   	108.57   	 -55.95		 94.83   	 630.72		
-89.42   	-152.28   	108.34   	-172.94		 97.35   	 610.37		
-93.38   	-158.08   	107.65   	-279.75		 99.80   	 579.86		
-96.13   	-163.88   	106.53   	-335.71		102.12   	 554.42		
-98.88   	-170.90   	105.19   	-330.62		104.33   	 523.90		
-101.62   	-178.83   	103.87   	-269.58		106.43   	 508.65		
-104.37   	-186.77   	102.79   	-178.03		108.46   	 478.13		
-107.42   	-195.01   	102.07   	 -96.64		110.38   	 457.78		
-111.08   	-202.94   	101.69   	 -40.69		112.21   	 432.35		
-115.36   	-210.88   	101.53   	 -20.35		113.94   	 406.92		
-120.24   	-218.81   	101.44   	 -25.43		115.56   	 381.48		
-124.51   	-226.14   	101.34   	 -45.78		117.09   	 345.88		
-126.95   	-232.24   	101.16   	 -66.12		118.47   	 320.45		
-127.26   	-236.51   	100.89   	 -66.12		119.76   	 289.93		
-126.04   	-240.17   	100.63   	 -61.04		120.92   	 259.41		
-123.90   	-242.92   	100.39   	 -40.69		121.95   	 223.80		
-121.15   	-244.45   	100.22   	 -10.17		122.85   	 198.37		
-116.88   	-243.53   	100.18   	  25.43		123.64   	 162.77		
-109.86   	-240.17   	100.28   	  71.21		124.29   	 127.16		
-100.71   	-234.68   	100.57   	 116.99		124.80   	  96.64		
-89.72   	-227.66   	101.04   	 152.59		125.19   	  66.12		
-78.43   	-219.42   	101.65   	 157.68		125.45   	  30.52		
-66.83   	-209.05   	102.28   	 142.42		125.57   	  -5.09		
-54.63   	-195.92   	102.85   	  96.64		125.55   	 -35.61		
-41.20   	-179.44   	103.23   	  40.69		125.41   	 -71.21		
-26.55   	-159.91   	103.40   	   0.00		125.13   	-106.82		
-11.60   	-138.85   	103.40   	 -25.43		124.70   	-132.25		
  2.14   	-118.10   	103.30   	 -25.43		124.17   	-157.68		
 13.43   	-98.57   	103.19   	   5.09		123.54   	-183.11		
 20.75   	-80.26   	103.21   	  40.69		122.81   	-198.37		
 23.80   	-62.87   	103.38   	  71.21		122.01   	-218.72		
 23.80   	-46.69   	103.66   	  76.30		121.14   	-233.98		
 22.58   	-31.43   	103.97   	  61.04		120.20   	-244.15		
 22.58   	-17.70   	104.21   	  15.26		119.23   	-249.24		
 24.11   	 -6.41   	104.27   	 -50.86		118.23   	-254.32		
 25.94   	  3.05   	104.07   	-116.99		117.21   	-254.32		
 26.86   	 10.99   	103.60   	-183.11		116.19   	-259.41		
 26.25   	 17.70   	102.87   	-218.72		115.16   	-254.32		
 25.02   	 23.80   	101.99   	-244.15		114.14   	-249.24		
 23.50   	 28.99   	101.02   	-249.24		113.14   	-244.15		
 21.97   	 32.96   	100.02   	-239.06		112.17   	-239.06		
 20.45   	 35.10   	 99.06   	-228.89		111.21   	-233.98		
 18.01   	 35.71   	 98.15   	-208.54		110.27   	-218.72		
 15.87   	 36.01   	 97.31   	-178.03		109.40   	-213.63		
 14.95   	 36.01   	 96.60   	-137.33		108.54   	-203.46		
 14.65   	 36.32   	 96.05   	 -86.47		107.73   	-188.20		
 13.73   	 36.32   	 95.71   	 -25.43		106.98   	-183.11		
 10.99   	 35.10   	 95.60   	  20.35		106.25   	-172.94		
  6.71   	 32.96   	 95.69   	  55.95		105.55   	-162.77		
  2.75   	 30.52   	 95.91   	  71.21		104.90   	-157.68		
  1.53   	 28.99   	 96.19   	  55.95		104.27   	-147.51		
  2.75   	 28.38   	 96.42   	  30.52		103.68   	-142.42		
  4.58   	 27.77   	 96.54   	   5.09		103.11   	-137.33		
  3.97   	 26.25   	 96.56   	 -20.35		102.56   	-137.33		
 -0.61   	 23.19   	 96.48   	 -25.43		102.01   	-137.33		
 -7.63   	 18.92   	 96.38   	 -35.61		101.46   	-137.33		
-14.65   	 14.95   	 96.24   	 -30.52		100.92   	-142.42		
-18.62   	 12.21   	 96.11   	 -35.61		100.35   	-142.42		
-18.92   	 10.68   	 95.97   	 -45.78		 99.78   	-142.42		
-17.70   	 10.07   	 95.79   	 -61.04		 99.21   	-152.59		
-18.01   	  8.54   	 95.54   	 -76.30		 98.60   	-157.68		
-21.06   	  5.19   	 95.24   	 -81.38		 97.97   	-157.68		
-26.55   	  0.31   	 94.91   	 -86.47		 97.33   	-162.77		
-32.04   	 -5.19   	 94.57   	 -76.30		 96.68   	-162.77		
-36.62   	-10.07   	 94.26   	 -76.30		 96.03   	-162.77		
-39.67   	-13.12   	 93.96   	 -71.21		 95.38   	-157.68		
-41.81   	-14.65   	 93.67   	 -81.38		 94.75   	-152.59		
-43.95   	-15.26   	 93.35   	 -96.64		 94.14   	-147.51		
-46.39   	-15.87   	 92.96   	-116.99		 93.55   	-137.33		
-49.13   	-16.48   	 92.49   	  N/A		 93.00   	  N/A		
