  I     	  II     	  AOp     	  AOp'		  CH2     	  CH2'		
-10.99   	-51.57   	 56.09   	 -45.78		 58.17   	 -40.69		
-12.51   	-56.46   	 55.91   	 -40.69		 58.01   	 -40.69		
-12.21   	-61.04   	 55.75   	 -45.78		 57.84   	 -40.69		
-10.38   	-61.34   	 55.56   	 -45.78		 57.68   	 -35.61		
 -8.24   	-55.85   	 55.38   	 -40.69		 57.54   	 -40.69		
 -7.32   	-48.22   	 55.22   	 -45.78		 57.38   	 -40.69		
 -8.54   	-42.11   	 55.04   	 -40.69		 57.21   	 -40.69		
-10.38   	-39.67   	 54.87   	 -45.78		 57.05   	 -35.61		
-10.68   	-39.67   	 54.69   	 -45.78		 56.91   	 -40.69		
 -9.16   	-39.06   	 54.51   	 -40.69		 56.74   	 -35.61		
 -9.77   	-36.32   	 54.34   	 -45.78		 56.60   	 -35.61		
-19.53   	-28.08   	 54.16   	 -40.69		 56.46   	 -40.69		
-45.78   	-12.51   	 54.00   	 -35.61		 56.30   	 -35.61		
-91.55   	 10.68   	 53.86   	 -35.61		 56.15   	 -35.61		
-145.26   	 37.84   	 53.71   	 -35.61		 56.01   	 -35.61		
-183.11   	 65.31   	 53.57   	 -30.52		 55.87   	 -35.61		
-174.26   	 94.30   	 53.45   	 -30.52		 55.73   	 -35.61		
-94.91   	135.50   	 53.33   	 -35.61		 55.58   	 -35.61		
 64.09   	205.08   	 53.18   	 -35.61		 55.44   	 -35.61		
292.05   	313.42   	 53.04   	 -35.61		 55.30   	 -40.69		
562.74   	448.91   	 52.90   	 -45.78		 55.14   	 -35.61		
834.66   	556.34   	 52.72   	 -45.78		 54.99   	 -40.69		
1050.72   	550.54   	 52.53   	 -45.78		 54.83   	 -40.69		
1152.04   	372.01   	 52.35   	 -55.95		 54.67   	 -40.69		
1107.48   	 41.20   	 52.13   	 -55.95		 54.51   	 -40.69		
936.89   	-327.76   	 51.90   	 -61.04		 54.34   	 -40.69		
707.40   	-578.00   	 51.66   	 -66.12		 54.18   	 -40.69		
495.61   	-614.01(R)	 51.39   	 -61.04		 54.02   	 -45.78		
343.63   	-468.44   	 51.15   	 -66.12		 53.83   	 -40.69		
242.92   	-261.54   	 50.88   	 -55.95		 53.67   	 -45.78		
161.74   	-110.17   	 50.66   	 -61.04		 53.49   	 -40.69		
 82.09   	-54.93   	 50.42   	 -50.86		 53.33   	 -40.69		
 12.21   	-61.34   	 50.21   	 -45.78		 53.16   	 -45.78		
-29.91   	-74.16   	 50.03   	 -40.69		 52.98   	 -40.69		
-39.37   	-65.92   	 49.87   	 -40.69		 52.82   	 -45.78		
-31.43   	-45.47   	 49.70   	 -30.52		 52.63   	 -40.69		
-25.94   	-29.60   	 49.58   	 -25.43		 52.47   	 -40.69		
-32.35   	-24.41   	 49.48   	 -20.35		 52.31   	 -40.69		
-46.39   	-23.80   	 49.40   	 -15.26		 52.15   	 -40.69		
-59.51   	-21.36   	 49.34   	 -15.26		 51.98   	 -40.69		
-66.83   	-16.17   	 49.28   	  -5.09		 51.82   	 -35.61		
-68.66   	-10.99   	 49.26(D)	   0.00		 51.68   	 -40.69		
-67.44   	 -9.16   	 49.26   	  10.17		 51.52   	 -35.61		
-65.31   	 -9.77   	 49.30   	  15.26		 51.37   	 -35.61		
-63.78   	-10.68   	 49.36   	  25.43		 51.23   	 -30.52		
-63.78   	 -8.24   	 49.46   	  30.52		 51.11   	 -40.69		
-65.92   	 -2.14   	 49.58   	  50.86		 50.95   	 -35.61		
-69.58   	  3.97   	 49.79   	  61.04		 50.80   	 -35.61		
-72.94   	  3.97   	 50.03   	  86.47		 50.66   	 -35.61		
-74.46   	 -2.44   	 50.38   	 106.82		 50.52   	 -40.69		
-73.85   	-10.99   	 50.80   	 132.25		 50.36   	 -35.61		
-72.94   	-15.56   	 51.33   	 162.77		 50.21   	 -40.69		
-73.55   	-12.21   	 51.98   	 198.37		 50.05   	 -35.61		
-75.68   	 -1.53   	 52.78   	 233.98		 49.91   	 -40.69		
-78.43   	 10.68   	 53.71   	 269.58		 49.75   	 -35.61		
-79.96   	 18.31   	 54.79   	 305.19		 49.60   	 -30.52		
-79.96   	 17.70   	 56.01   	 340.79		 49.48   	 -25.43		
-79.65   	  9.46   	 57.38   	 366.22		 49.38   	 -20.35		
-80.57   	 -1.22   	 58.84   	 386.57		 49.30   	 -15.26		
-82.40   	 -8.85   	 60.39   	 406.92		 49.24   	   5.09		
-84.53   	 -9.16   	 62.01   	 412.00		 49.26   	  25.43		
-85.75   	 -1.53   	 63.66   	 417.09		 49.36   	  40.69		
-85.75   	  9.77   	 65.33   	 412.00		 49.52   	  71.21		
-85.75   	 19.53   	 66.98   	 401.83		 49.81   	 101.73		
-86.36   	 23.19   	 68.59   	 391.66		 50.21   	 127.16		
-87.59   	 18.92   	 70.15   	 386.57		 50.72   	 162.77		
-89.11   	 10.38   	 71.70   	 376.40		 51.37   	 193.29		
-90.33   	  3.66   	 73.20   	 366.22		 52.15   	 218.72		
-90.94   	  3.97   	 74.67   	 366.22		 53.02   	 249.24		
-90.94   	 11.29   	 76.13   	 356.05		 54.02   	 274.67		
-90.64   	 21.36   	 77.56   	 350.97		 55.12   	 295.01		
-90.33   	 28.08   	 78.96   	 345.88		 56.30   	 320.45		
-90.33   	 28.99   	 80.35   	 335.71		 57.58   	 335.71		
-90.64   	 26.25   	 81.69   	 330.62		 58.92   	 350.97		
-92.16   	 25.02   	 83.01   	 315.36		 60.33   	 366.22		
-94.60   	 28.38   	 84.27   	 300.10		 61.79   	 381.48		
-97.66   	 36.01   	 85.47   	 295.01		 63.32   	 391.66		
-100.40   	 43.64   	 86.65   	 284.84		 64.88   	 401.83		
-102.23   	 48.22   	 87.79   	 279.75		 66.49   	 412.00		
-103.45   	 49.44   	 88.91   	 269.58		 68.14   	 422.18		
-103.45   	 50.66   	 89.99   	 259.41		 69.83   	 432.35		
-102.84   	 54.93   	 91.03   	 259.41		 71.56   	 437.43		
-102.54   	 62.87   	 92.06   	 254.32		 73.31   	 442.52		
-103.15   	 71.41   	 93.08   	 249.24		 75.08   	 447.61		
-105.59   	 76.90   	 94.08   	 244.15		 76.87   	 457.78		
-109.56   	 77.21   	 95.06   	 239.06		 78.70   	 457.78		
-113.83   	 74.16   	 96.01   	 233.98		 80.53   	 457.78		
-117.19   	 72.33   	 96.95   	 228.89		 82.36   	 467.95		
-118.41   	 74.77   	 97.86   	 223.80		 84.23   	 462.87		
-117.80   	 81.18   	 98.76   	 218.72		 86.08   	 467.95		
-116.58   	 88.81   	 99.63   	 213.63		 87.95   	 462.87		
-115.66   	 94.60   	100.49   	 213.63		 89.81   	 457.78		
-115.05   	 98.27   	101.34   	 208.54		 91.64   	 457.78		
-114.44   	101.01   	102.18   	 203.46		 93.47   	 447.61		
-112.61   	104.37   	102.99   	 198.37		 95.26   	 437.43		
-107.42   	108.03   	103.78   	 193.29		 97.01   	 432.35		
-97.66   	110.17   	104.56   	 198.37		 98.74   	 422.18		
-84.23   	109.25   	105.35   	 188.20		100.43   	 406.92		
-69.58   	104.98   	106.10   	 183.11		102.05   	 396.74		
-56.15   	 98.57   	106.84   	 183.11		103.64   	 381.48		
-46.39   	 90.03   	107.57   	 167.85		105.17   	 371.31		
-39.06   	 81.18   	108.24   	 167.85		106.65   	 356.05		
-32.35   	 73.24   	108.91   	 152.59		108.08   	 345.88		
-25.63   	 66.53   	109.52   	 147.51		109.46   	 330.62		
-18.62   	 59.51   	110.11   	 132.25		110.78   	 320.45		
-12.82   	 48.83   	110.64   	 116.99		112.06   	 305.19		
 -9.16   	 33.26   	111.11   	 106.82		113.29   	 289.93		
 -8.24   	 15.87   	111.54   	  91.56		114.45   	 274.67		
 -7.93   	  3.05   	111.90   	  81.38		115.54   	 264.50		
 -7.32   	  0.61   	112.23   	  71.21		116.60   	 249.24		
 -5.19   	  7.63   	112.51   	  55.95		117.60   	 228.89		
 -3.97   	 15.26   	112.74   	  45.78		118.51   	 218.72		
 -5.80   	 13.73   	112.92   	  30.52		119.39   	 203.46		
-10.99   	 -0.92   	113.04   	  20.35		120.20   	 183.11		
-17.70   	-24.11   	113.12   	   0.00		120.94   	 172.94		
-21.97   	-45.17   	113.12   	 -10.17		121.63   	 157.68		
-21.67   	-56.15   	113.08   	 -35.61		122.26   	 142.42		
-18.01   	-55.24   	112.94   	 -50.86		122.83   	 122.07		
-14.95   	-47.30   	112.74   	 -81.38		123.32   	 106.82		
-14.65   	-39.37   	112.41   	-101.73		123.74   	  91.56		
-16.17   	-35.40   	112.00   	-137.33		124.11   	  71.21		
-17.40   	-35.40   	111.45   	-167.85		124.39   	  50.86		
-15.87   	-37.54   	110.78   	-198.37		124.60   	  30.52		
-12.51   	-39.67   	109.99   	-239.06		124.72   	  10.17		
 -9.16   	-42.11   	109.03   	-269.58		124.76   	 -10.17		
 -8.24   	-45.47   	107.95   	-305.19		124.72   	 -35.61		
-10.38   	-49.74   	106.73   	-335.71		124.58   	 -55.95		
-13.12   	-53.41   	105.39   	-361.14		124.35   	 -81.38		
-14.04   	-55.54   	103.95   	-381.48		124.03   	-106.82		
-12.51   	-56.15   	102.42   	-391.66		123.60   	-132.25		
 -8.85   	-55.85   	100.85   	-396.74		123.07   	-157.68		
 -5.80   	-54.32   	 99.27   	-386.57		122.44   	-183.11		
 -5.80   	-51.57   	 97.72   	-376.40		121.71   	-208.54		
 -8.54   	-48.22   	 96.22   	-350.97		120.87   	-233.98		
-12.51   	-45.78   	 94.81   	-330.62		119.94   	-254.32		
-15.56   	-46.08   	 93.49   	-295.01		118.92   	-274.67		
-15.56   	-48.52   	 92.31   	-259.41		117.82   	-295.01		
-14.34   	-50.66   	 91.27   	-233.98		116.64   	-305.19		
-13.73   	-50.35   	 90.34   	-193.29		115.42   	-320.45		
-15.56   	-47.00   	 89.56   	-162.77		114.14   	-330.62		
-19.23   	-42.11   	 88.91   	-137.33		112.82   	-335.71		
-23.19   	-37.23   	 88.36   	-106.82		111.47   	-340.79		
-26.25   	-32.96   	 87.93   	 -86.47		110.11   	-335.71		
-27.77   	-29.60   	 87.59   	 -66.12		108.77   	-340.79		
-28.99   	-26.55   	 87.32   	 -50.86		107.41   	-335.71		
-30.52   	-24.11   	 87.12   	 -40.69		106.06   	-335.71		
-32.96   	-22.58   	 86.96   	 -35.61		104.72   	-330.62		
-35.40   	-21.06   	 86.82   	 -30.52		103.40   	-320.45		
-36.62   	-18.92   	 86.69   	 -25.43		102.12   	-320.45		
-36.01   	-15.56   	 86.59   	 -30.52		100.83   	-310.27		
-34.48   	-12.21   	 86.47   	 -35.61		 99.59   	-310.27		
-33.26   	-10.38   	 86.33   	 -40.69		 98.35   	-300.10		
-33.26   	-11.60   	 86.16   	 -50.86		 97.15   	-295.01		
-34.18   	-14.95   	 85.96   	 -55.95		 95.97   	-284.84		
-35.40   	-19.23   	 85.74   	 -66.12		 94.83   	-279.75		
-36.32   	-22.28   	 85.47   	 -71.21		 93.71   	-274.67		
-36.01   	-21.97   	 85.19   	 -76.30		 92.61   	-264.50		
-33.87   	-18.92   	 84.88   	 -86.47		 91.56   	-259.41		
-30.82   	-15.26   	 84.54   	 -86.47		 90.52   	-254.32		
-27.77   	-13.43   	 84.19   	 -86.47		 89.50   	-239.06		
-25.94   	-13.73   	 83.85   	 -91.56		 88.54   	-239.06		
-25.33   	-15.56   	 83.48   	 -86.47		 87.59   	-223.80		
-25.33   	-16.17   	 83.13   	 -86.47		 86.69   	-223.80		
-25.02   	-15.56   	 82.79   	 -81.38		 85.80   	-213.63		
-24.11   	-14.34   	 82.46   	 -81.38		 84.94   	-203.46		
-23.50   	-14.34   	 82.14   	 -81.38		 84.13   	-203.46		
-23.50   	-16.48   	 81.81   	 -76.30		 83.32   	-193.29		
-24.72   	-18.62   	 81.51   	 -81.38		 82.54   	-188.20		
-26.25   	-20.14   	 81.18   	 -71.21		 81.79   	-183.11		
-28.08   	-19.84   	 80.89   	 -76.30		 81.06   	-178.03		
-29.60   	-18.62   	 80.59   	 -71.21		 80.35   	-172.94		
-30.21   	-17.40   	 80.30   	 -71.21		 79.65   	-162.77		End----------
-29.60   	-16.48   	 80.02   	 -66.12		 79.00   	-157.68		
-28.08   	-15.26   	 79.76   	 -71.21		 78.37   	-152.59		
-25.33   	-13.43   	 79.47   	 -66.12		 77.76   	-147.51		
-22.89   	-10.99   	 79.21   	 -66.12		 77.17   	-142.42		
-21.97   	-10.07   	 78.94   	 -66.12		 76.60   	-137.33		
-23.19   	-10.68   	 78.68   	 -66.12		 76.05   	-127.16		
-25.33   	-12.21   	 78.41   	 -66.12		 75.54   	-122.07		
-27.16   	-12.82   	 78.15   	 -66.12		 75.06   	-116.99		
-27.47   	-11.90   	 77.88   	 -66.12		 74.59   	-111.90		
-26.86   	 -9.77   	 77.62   	 -66.12		 74.14   	-101.73		
-25.94   	 -7.93   	 77.35   	 -61.04		 73.73   	-101.73		
-25.63   	 -7.32   	 77.11   	 -55.95		 73.33   	 -91.56		
-25.63   	 -8.24   	 76.89   	 -55.95		 72.96   	 -81.38		
-26.25   	 -9.77   	 76.66   	 -55.95		 72.63   	 -81.38		
-26.55   	-10.68   	 76.44   	 -50.86		 72.31   	 -71.21		
-26.86   	-10.68   	 76.24   	 -50.86		 72.02   	 -71.21		
-27.47   	 -9.77   	 76.03   	 -45.78		 71.74   	 -61.04		
-28.08   	 -9.46   	 75.85   	 -45.78		 71.50   	 -61.04		
-28.38   	-10.07   	 75.67   	 -50.86		 71.25   	 -55.95		
-28.38   	-11.90   	 75.46   	 -45.78		 71.03   	 -50.86		
-27.47   	-13.43   	 75.28   	 -45.78		 70.82   	 -45.78		
-25.63   	-14.34   	 75.10   	 -45.78		 70.64   	 -45.78		
-24.11   	-14.04   	 74.91   	 -45.78		 70.46   	 -35.61		
-22.89   	-13.12   	 74.73   	 -45.78		 70.32   	 -40.69		
-22.89   	-13.43   	 74.55   	 -50.86		 70.15   	 -35.61		
-23.50   	-14.95   	 74.34   	 -55.95		 70.01   	 -35.61		
-24.41   	-17.09   	 74.12   	 -55.95		 69.87   	 -30.52		
-24.72   	-19.23   	 73.90   	 -61.04		 69.75   	 -30.52		
-24.11   	-19.84   	 73.65   	 -61.04		 69.62   	 -25.43		
-23.50   	-20.75   	 73.41   	 -66.12		 69.52   	 -30.52		
-23.19   	-22.28   	 73.14   	  N/A		 69.40   	  N/A		
