  I     	  II     	  AO     	  AO'		  FA     	  FA'		
  9.16   	 19.53   	 46.08   	 -15.26		 45.07   	 -15.26		
 10.99   	 26.25   	 46.02   	 -20.35		 45.00   	 -15.26		
 18.92   	 27.77   	 45.94   	 -25.43		 44.94   	 -15.26		
 30.21   	 23.80   	 45.84   	 -25.43		 44.88   	 -15.26		
 38.45   	 17.70   	 45.74   	 -35.61		 44.82   	 -20.35		
 36.32   	 15.26   	 45.59   	 -40.69		 44.74   	 -20.35		
 22.58   	 16.48   	 45.43   	 -40.69		 44.66   	 -30.52		
  3.05   	 15.87   	 45.27   	 -45.78		 44.54   	 -30.52		
-14.34   	  5.49   	 45.09   	 -55.95		 44.41   	 -35.61		
-23.80   	-18.01   	 44.86   	 -55.95		 44.27   	 -35.61		
-25.02   	-50.96   	 44.64   	 -61.04		 44.13   	 -45.78		
-21.97   	-84.53   	 44.39   	 -61.04		 43.95   	 -40.69		
-17.70   	-109.25   	 44.15   	 -61.04		 43.78   	 -45.78		
-16.48   	-122.07   	 43.91   	 -50.86		 43.60   	 -45.78		
-18.92   	-126.04   	 43.70   	 -45.78		 43.42   	 -45.78		
-23.80   	-125.73   	 43.52   	 -40.69		 43.23   	 -40.69		
-28.38   	-125.43   	 43.36   	 -30.52		 43.07   	 -35.61		
-30.82   	-126.95   	 43.23   	 -25.43		 42.93   	 -35.61		
-30.21   	-129.09   	 43.13   	 -15.26		 42.79   	 -30.52		
-27.77   	-130.31   	 43.07   	 -10.17		 42.67   	 -20.35		
-25.33   	-130.00   	 43.03   	   0.00		 42.58   	 -20.35		
-24.41   	-128.78   	 43.03   	  10.17		 42.50   	  -5.09		
-24.72   	-127.87   	 43.07   	  20.35		 42.48   	  -5.09		
-24.41   	-127.87   	 43.15   	  25.43		 42.46   	   0.00		
-23.19   	-126.65   	 43.26   	  30.52		 42.46   	   5.09		
-22.89   	-121.77   	 43.38   	  35.61		 42.48   	   0.00		
-23.50   	-112.30   	 43.52   	  40.69		 42.48   	   0.00		
-23.19   	-99.18   	 43.68   	  35.61		 42.48   	 -10.17		
-15.26   	-81.48   	 43.82   	  25.43		 42.44   	 -10.17		
  7.32   	-51.27   	 43.93   	  20.35		 42.40   	 -20.35		
 45.78   	  0.61   	 44.01   	  10.17		 42.32   	 -30.52		
 95.52   	 83.31   	 44.05   	 -10.17		 42.20   	 -30.52		
150.45   	205.99   	 44.01   	 -30.52		 42.08   	 -35.61		
207.82   	386.96   	 43.89   	 -45.78		 41.93   	 -35.61		
270.08   	655.52   	 43.70   	 -55.95		 41.79   	 -35.61		
339.05   	1031.80   	 43.48   	 -71.21		 41.65   	 -30.52		
405.58   	1489.56   	 43.19   	 -76.30		 41.53   	 -30.52		
451.66   	1931.46   	 42.89   	 -76.30		 41.40   	 -25.43		
458.07   	2214.97   	 42.58   	 -71.21		 41.30   	 -25.43		
416.26   	2222.60(R)	 42.30   	 -66.12		 41.20   	 -15.26		
332.34   	1928.41   	 42.03   	 -61.04		 41.14   	 -15.26		
225.83   	1411.74   	 41.79   	 -55.95		 41.08   	 -15.26		
116.88   	821.53   	 41.57   	 -50.86		 41.02   	 -10.17		
 22.28   	306.40   	 41.36   	 -40.69		 40.98   	 -10.17		
-47.00   	-44.56   	 41.20   	 -45.78		 40.94   	  -5.09		
-86.06   	-213.32   	 41.02   	 -40.69		 40.92   	 -10.17		
-95.52   	-241.39   	 40.85   	 -35.61		 40.87   	  -5.09		
-83.31   	-200.81   	 40.71   	 -35.61		 40.85   	 -10.17		
-62.87   	-158.69   	 40.57   	 -25.43		 40.81   	 -15.26		
-46.39   	-148.32   	 40.47   	 -20.35		 40.75   	 -15.26		
-40.59   	-167.24   	 40.39   	  -5.09		 40.69   	 -15.26		
-44.56   	-192.87   	 40.37(D)	  15.26		 40.63   	 -15.26		
-51.88   	-207.21   	 40.43   	  40.69		 40.57   	 -20.35		
-57.37   	-208.13   	 40.59   	  71.21		 40.49   	 -15.26		
-57.37   	-204.16   	 40.87   	 106.82		 40.43   	 -20.35		
-52.19   	-201.11   	 41.30   	 147.51		 40.35   	 -20.35		
-45.17   	-198.06   	 41.89   	 183.11		 40.26   	 -20.35		
-38.76   	-190.12   	 42.62   	 228.89		 40.18   	 -20.35		
-36.62   	-177.00   	 43.54   	 259.41		 40.10   	 -25.43		
-41.81   	-164.18   	 44.58   	 295.01		 40.00   	 -25.43		
-51.88   	-157.78   	 45.76   	 320.45		 39.90   	 -30.52		
-61.95   	-158.69   	 47.04   	 340.79		 39.78   	 -30.52		
-66.22   	-163.27   	 48.40   	 345.88		 39.65   	 -30.52		
-62.56   	-166.93   	 49.79   	 350.97		 39.53   	 -30.52		
-53.71   	-166.63   	 51.19   	 345.88		 39.41   	 -35.61		
-46.39   	-162.35   	 52.57   	 340.79		 39.27   	 -25.43		
-44.56   	-156.56   	 53.94   	 340.79		 39.17   	 -25.43		
-47.00   	-151.98   	 55.30   	 335.71		 39.06   	 -10.17		
-49.13   	-150.15   	 56.64   	 335.71		 39.02   	  -5.09		
-49.74   	-150.45   	 57.99   	 330.62		 39.00(D)	  20.35		
-48.22   	-152.59   	 59.31   	 320.45		 39.08   	  45.78		
-45.78   	-155.33   	 60.59   	 310.27		 39.27   	  86.47		
-43.33   	-156.25   	 61.83   	 289.93		 39.61   	 137.33		
-41.20   	-153.81   	 62.99   	 269.58		 40.16   	 203.46		
-40.28   	-147.40   	 64.07   	 244.15		 40.98   	 269.58		
-40.89   	-138.85   	 65.05   	 223.80		 42.05   	 345.88		
-43.64   	-130.92   	 65.94   	 208.54		 43.44   	 417.09		
-47.00   	-126.04   	 66.77   	 183.11		 45.11   	 478.13		
-48.83   	-124.51   	 67.51   	 167.85		 47.02   	 523.90		
-49.13   	-123.90   	 68.18   	 157.68		 49.11   	 554.42		
-47.91   	-121.46   	 68.81   	 137.33		 51.33   	 564.60		
-46.39   	-115.66   	 69.36   	 132.25		 53.59   	 564.60		
-45.17   	-108.95   	 69.89   	 122.07		 55.85   	 554.42		
-44.25   	-104.98   	 70.38   	 116.99		 58.07   	 528.99		
-44.25   	-107.42   	 70.84   	 116.99		 60.18   	 503.56		
-45.78   	-115.05   	 71.31   	 116.99		 62.20   	 467.95		
-49.13   	-124.82   	 71.78   	 127.16		 64.07   	 432.35		
-52.80   	-131.53   	 72.29   	 127.16		 65.80   	 391.66		
-54.32   	-133.36   	 72.80   	 132.25		 67.36   	 356.05		
-52.80   	-130.00   	 73.33   	 142.42		 68.79   	 315.36		
-47.61   	-123.29   	 73.90   	 142.42		 70.05   	 269.58		
-41.81   	-115.36   	 74.47   	 142.42		 71.13   	 239.06		
-38.45   	-107.12   	 75.04   	 132.25		 72.09   	 198.37		
-39.98   	-99.79   	 75.56   	 127.16		 72.88   	 167.85		
-46.08   	-94.91   	 76.07   	 111.90		 73.55   	 137.33		
-53.41   	-93.08   	 76.52   	  91.56		 74.10   	 116.99		
-59.20   	-93.99   	 76.89   	  76.30		 74.57   	 101.73		
-61.34   	-95.52   	 77.19   	  55.95		 74.97   	  91.56		
-61.34   	-95.83   	 77.42   	  35.61		 75.34   	  76.30		
-61.95   	-93.69   	 77.56   	  15.26		 75.65   	  71.21		
-64.39   	-89.72   	 77.62(S)	 -10.17		 75.93   	  61.04		
-67.44   	-86.06   	 77.58   	 -20.35		 76.17   	  55.95		
-68.66   	-83.31   	 77.50   	 -45.78		 76.40   	  45.78		
-68.05   	-81.48   	 77.31   	 -55.95		 76.58   	  35.61		
-68.05   	-79.65   	 77.09   	 -81.38		 76.72   	  25.43		
-71.72   	-77.51   	 76.76   	 -91.56		 76.83   	  20.35		
-81.48   	-75.68   	 76.40   	-106.82		 76.91(S)	   0.00		
-95.21   	-74.77   	 75.97   	-122.07		 76.91   	 -10.17		
-107.73   	-74.16   	 75.48   	-132.25		 76.87   	 -20.35		
-114.75   	-73.24   	 74.95   	-137.33		 76.79   	 -30.52		
-115.05   	-70.80   	 74.40   	-137.33		 76.66   	 -45.78		
-111.69   	-68.05   	 73.86   	-132.25		 76.48   	 -45.78		
-110.17   	-67.44   	 73.33   	-122.07		 76.30   	 -61.04		
-112.61   	-70.19   	 72.84   	-111.90		 76.05   	 -61.04		
-117.19   	-75.07   	 72.39   	 -96.64		 75.81   	 -71.21		
-119.93   	-79.96   	 72.00   	 -81.38		 75.52   	 -76.30		
-118.10   	-82.40   	 71.68   	 -66.12		 75.22   	 -76.30		
-113.22   	-82.40   	 71.41   	 -55.95		 74.91   	 -81.38		
-109.25   	-81.79   	 71.19   	 -45.78		 74.59   	 -86.47		
-109.86   	-82.70   	 71.01   	 -40.69		 74.24   	 -86.47		
-115.36   	-86.36   	 70.84   	 -35.61		 73.90   	 -96.64		
-122.07   	-91.25   	 70.70   	 -40.69		 73.51   	 -96.64		
-124.51   	-96.13   	 70.54   	 -50.86		 73.12   	-101.73		
-118.71   	-100.10   	 70.34   	 -55.95		 72.72   	-106.82		
-105.29   	-104.98   	 70.11   	 -71.21		 72.29   	-106.82		
-89.11   	-113.22   	 69.83   	 -86.47		 71.86   	-111.90		
-76.60   	-124.51   	 69.48   	-101.73		 71.41   	-116.99		
-69.89   	-136.11   	 69.07   	-116.99		 70.95   	-116.99		
-65.92   	-142.21   	 68.61   	-127.16		 70.48   	-116.99		
-60.12   	-140.08   	 68.10   	-137.33		 70.01   	-111.90		
-48.22   	-131.23   	 67.55   	-147.51		 69.56   	-111.90		
-31.74   	-120.24   	 66.96   	-147.51		 69.11   	-116.99		
-15.56   	-112.00   	 66.37   	-147.51		 68.65   	-111.90		
 -3.66   	-108.64   	 65.78   	-142.42		 68.20   	-106.82		
  2.14   	-107.42   	 65.21   	-132.25		 67.77   	-111.90		
  1.83   	-104.68   	 64.68   	-127.16		 67.32   	-111.90		
 -1.53   	-99.18   	 64.17   	-116.99		 66.88   	-106.82		
 -4.88   	-92.47   	 63.70   	-111.90		 66.45   	-106.82		
 -5.49   	-87.28   	 63.26   	-106.82		 66.02   	-106.82		
 -2.75   	-86.36   	 62.83   	-101.73		 65.59   	-101.73		
  2.14   	-88.50   	 62.42   	 -96.64		 65.19   	-101.73		
  6.41   	-90.33   	 62.03   	 -86.47		 64.78   	 -96.64		
  7.63   	-89.11   	 61.69   	 -86.47		 64.39   	 -96.64		
  6.41   	-84.84   	 61.34   	 -76.30		 64.01   	 -91.56		
  4.88   	-80.26   	 61.04   	 -71.21		 63.64   	 -91.56		
  4.58   	-78.43   	 60.75   	 -61.04		 63.28   	 -86.47		
  5.49   	-80.26   	 60.51   	 -61.04		 62.93   	 -86.47		
  6.71   	-84.84   	 60.26   	 -61.04		 62.58   	 -81.38		
  8.85   	-90.33   	 60.02   	 -55.95		 62.26   	 -86.47		
 11.60   	-94.91   	 59.80   	 -61.04		 61.91   	 -81.38		
 13.12   	-97.96   	 59.55   	 -66.12		 61.59   	 -86.47		
 11.60   	-98.57   	 59.29   	 -71.21		 61.24   	 -86.47		
  5.80   	-96.74   	 59.00   	 -76.30		 60.89   	 -86.47		
 -2.14   	-94.30   	 58.70   	 -86.47		 60.55   	 -91.56		
 -7.93   	-91.25   	 58.35   	 -81.38		 60.18   	 -91.56		
 -8.24   	-88.81   	 58.03   	 -91.56		 59.82   	 -96.64		
 -5.19   	-88.20   	 57.66   	 -91.56		 59.43   	-101.73		
 -2.75   	-91.25   	 57.29   	 -86.47		 59.02   	-101.73		
 -3.05   	-97.96   	 56.95   	 -91.56		 58.62   	-106.82		
 -5.49   	-107.73   	 56.58   	 -91.56		 58.19   	-106.82		
 -6.71   	-116.88   	 56.22   	 -86.47		 57.76   	-111.90		
 -5.80   	-119.93   	 55.87   	 -86.47		 57.31   	-106.82		
 -5.19   	-113.83   	 55.52   	 -81.38		 56.89   	-111.90		
 -7.02   	-101.93   	 55.20   	 -81.38		 56.44   	-106.82		
-10.38   	-91.55   	 54.87   	 -76.30		 56.01   	-101.73		
-12.21   	-90.64   	 54.57   	 -76.30		 55.61   	-101.73		
 -9.77   	-100.71   	 54.26   	 -76.30		 55.20   	 -96.64		
 -5.19   	-115.97   	 53.96   	 -71.21		 54.81   	 -96.64		
 -3.36   	-127.87   	 53.67   	 -71.21		 54.43   	 -86.47		
 -7.63   	-130.00   	 53.39   	 -71.21		 54.08   	 -81.38		
-16.48   	-124.51   	 53.10   	 -71.21		 53.75   	 -76.30		
-24.72   	-117.80   	 52.82   	 -71.21		 53.45   	 -71.21		
-26.55   	-115.66   	 52.53   	 -71.21		 53.16   	 -66.12		
-21.97   	-119.63   	 52.25   	 -71.21		 52.90   	 -66.12		
-14.34   	-126.04   	 51.96   	 -66.12		 52.63   	 -61.04		
 -8.54   	-129.09   	 51.70   	 -66.12		 52.39   	 -55.95		
 -7.93   	-127.26   	 51.43   	 -61.04		 52.17   	 -50.86		
-10.99   	-122.07   	 51.19   	 -61.04		 51.96   	 -50.86		
-14.04   	-118.10   	 50.95   	 -50.86		 51.76   	 -50.86		
-13.43   	-116.58   	 50.74   	 -50.86		 51.56   	 -45.78		
-10.38   	-117.80   	 50.54   	 -35.61		 51.37   	 -45.78		
 -8.54   	-118.71   	 50.40   	 -30.52		 51.19   	 -45.78		
-11.90   	-119.02   	 50.27   	 -20.35		 51.01   	 -45.78		
-20.14   	-119.02   	 50.19   	 -15.26		 50.82   	 -45.78		
-28.38   	-120.24   	 50.13   	 -10.17		 50.64   	 -40.69		
-31.43   	-123.60   	 50.09   	  -5.09		 50.48   	 -45.78		
-27.47   	-127.26   	 50.07   	  -5.09		 50.29   	 -50.86		
-21.36   	-129.39   	 50.05   	  -5.09		 50.09   	 -45.78		
-18.31   	-128.17   	 50.03   	 -15.26		 49.91   	 -50.86		
-18.62   	-124.21   	 49.97   	 -20.35		 49.70   	 -50.86		
-20.45   	-119.32   	 49.89   	 -30.52		 49.50   	 -55.95		
-20.75   	-115.66   	 49.77   	 -45.78		 49.28   	 -55.95		
-19.53   	-114.44   	 49.58   	 -55.95		 49.05   	 -50.86		
-18.31   	-114.44   	 49.36   	 -71.21		 48.85   	 -61.04		
-18.31   	-115.05   	 49.07   	 -86.47		 48.61   	 -55.95		
-18.62   	-115.36   	 48.73   	 -91.56		 48.38   	 -55.95		
-17.70   	-114.44   	 48.36   	 -91.56		 48.16   	 -55.95		
-15.56   	-112.61   	 48.00   	 -96.64		 47.93   	 -55.95		
-14.04   	-108.64   	 47.61   	 -91.56		 47.71   	 -55.95		
-14.65   	-102.54   	 47.24   	 -86.47		 47.49   	 -55.95		
-17.40   	-95.83   	 46.90   	 -71.21		 47.26   	 -55.95		
-21.36   	-90.94   	 46.61   	 -66.12		 47.04   	 -55.95		
-24.41   	-91.55   	 46.35   	 -45.78		 46.82   	 -50.86		
-25.02   	-97.05   	 46.16   	 -35.61		 46.61   	 -55.95		
-23.50   	-104.68   	 46.02   	 -20.35		 46.39   	 -45.78		
-20.45   	-108.34   	 45.94   	 -10.17		 46.21   	 -50.86		
-17.09   	-105.59   	 45.90   	  -5.09		 46.00   	 -45.78		
-14.04   	-99.49   	 45.88   	   5.09		 45.82   	 -45.78		
-11.60   	-94.60   	 45.90   	   5.09		 45.64   	 -40.69		
 -8.24   	-93.38   	 45.92   	  N/A		 45.47   	  N/A		
