  I     	  II     	  LVp     	  LVp'		  AO     	  AO'		
531.01   	459.90   	  2.99   	-213.63		 81.97   	 122.07		
668.03   	734.25   	  2.14   	-300.10		 82.46   	 213.63		
720.21   	1023.86   	  0.94   	-920.65		 83.32   	1007.12		
544.74   	1390.69(R)	 -2.75   	-590.03		 87.34   	1098.67		
372.01   	1331.18   	 -5.11   	-645.98		 91.74   	 925.73		
200.81   	1098.33   	 -7.69   	-651.07		 95.44   	-869.78		
 62.87   	775.45   	-10.29   	-610.37		 91.96   	-2375.37		
-32.96   	473.33   	-12.74   	-523.90		 82.46   	-1469.98		
-96.74   	260.31   	-14.83   	-396.74		 76.58   	 630.72		
-142.52   	137.94   	-16.42   	-239.06		 79.10   	1836.21		
-176.70   	 74.77   	-17.38   	 -66.12		 86.45   	1276.70		
-195.31   	 41.50   	-17.64(D)	 106.82		 91.56   	-116.99		
-192.57   	 25.94   	-17.21   	 264.50		 91.09   	-1078.33		
-169.98   	 23.50   	-16.15   	 406.92		 86.77   	-966.43		
-136.72   	 22.58   	-14.53   	 528.99		 82.91   	  45.78		
-104.68   	  6.71   	-12.41   	 625.63		 83.09   	 874.87		
-79.96   	-28.38   	 -9.91   	 696.84		 86.59   	 803.66		
-62.87   	-71.11   	 -7.12   	 768.05		 89.81   	  61.04		
-51.27   	-104.37   	 -4.05   	 813.83		 90.05   	-696.84		
-43.33   	-119.32   	 -0.79   	 874.87		 87.26   	-600.20		
-39.37   	-119.02   	  2.71   	 920.65		 84.86   	  40.69		
-39.06   	-112.61   	  6.39   	 976.60		 85.03   	 386.57		
-41.81   	-108.03   	 10.29   	1027.46		 86.57   	 178.03		
-44.56   	-108.64   	 14.40   	1063.07		 87.28   	-223.80		
-45.47   	-113.83   	 18.66   	1088.50		 86.39   	-137.33		
-43.95   	-119.63   	 23.01   	1088.50		 85.84   	  91.56		
-40.89   	-122.68   	 27.37   	1083.41		 86.21   	-325.53		
-37.84   	-121.77   	 31.70   	1063.07		 84.90   	-452.69		
-36.62   	-119.63   	 35.95   	1052.90		 83.09   	 213.63		
-37.23   	-119.02   	 40.16   	1057.98		 83.95   	 340.79		
-37.84   	-120.24   	 44.39   	1078.33		 85.31   	  91.56		
-36.32   	-121.15   	 48.71   	1113.93		 85.68   	 -91.56		
-32.35   	-119.32   	 53.16   	1164.80		 85.31   	 -25.43		
-27.47   	-115.36   	 57.82   	1210.58		 85.21   	 203.46		
-25.33   	-111.08   	 62.67   	1251.27		 86.02   	 259.41		
-26.86   	-108.64   	 67.67   	1261.44		 87.06   	 427.26		
-30.21   	-108.64   	 72.72   	1246.18		 88.77   	 605.29		
-32.04   	-109.25   	 77.70   	1210.58		 91.19   	 920.65		
-29.30   	-109.25   	 82.54   	1149.54		 94.87   	1281.79		
-22.89   	-107.42   	 87.14   	1063.07		100.00   	1398.77		
-17.09   	-104.98   	 91.39   	 966.43		105.59   	1373.34		
-14.95   	-101.93   	 95.26   	 864.70		111.09   	1180.06		
-17.09   	-98.57   	 98.72   	 747.71		115.81   	1154.62		
-18.92   	-95.21   	101.71   	 640.89		120.43   	1169.88		
-17.09   	-91.86   	104.27   	 534.08		125.11   	1129.19		
-10.38   	-89.72   	106.41   	 432.35		129.62   	 808.75		
 -2.75   	-88.50   	108.14   	 340.79		132.86   	 478.13		
  2.14   	-86.98   	109.50   	 244.15		134.77   	 539.16		
  3.05   	-84.53   	110.48   	 167.85		136.93   	 605.29		
  1.53   	-80.87   	111.15   	  91.56		139.35   	 595.11		
  0.92   	-77.21   	111.52   	  50.86		141.73   	 559.51		
  2.14   	-73.85   	111.72   	  55.95		143.97   	 747.71		
  5.19   	-71.41   	111.94   	 101.73		146.96   	 549.34		
  8.85   	-68.97   	112.35   	 198.37		149.16   	 233.98		
 12.82   	-66.22   	113.14   	 325.53		150.09   	 376.40		
 16.78   	-62.56   	114.45   	 467.95		151.60   	 549.34		
 20.45   	-58.90   	116.32   	 605.29		153.79   	 773.14		
 22.28   	-54.93   	118.74   	 701.93		156.89   	 940.99		
 23.19   	-49.74   	121.55   	 762.97		160.65   	 686.67		
 23.50   	-43.03   	124.60   	 783.31		163.40   	 101.73		
 25.02   	-35.10   	127.73   	 757.88		163.80   	-228.89		
 27.77   	-27.16   	130.76   	 717.19		162.89   	-198.37		
 29.91   	-20.14   	133.63   	 656.15		162.09   	 340.79		
 29.60   	-13.73   	136.26   	 590.03		163.46   	 447.61		
 26.55   	 -7.02   	138.62   	 528.99		165.25   	-157.68		
 22.58   	  1.22   	140.73   	 457.78		164.62   	-600.20		
 19.84   	 10.99   	142.56   	 391.66		162.22   	-549.34		
 19.23   	 21.06   	144.13   	 330.62		160.02   	 -25.43		
 20.45   	 29.91   	145.45   	 274.67		159.92   	 376.40		
 22.89   	 37.54   	146.55   	 223.80		161.42   	 208.54		
 25.94   	 44.25   	147.45   	 193.29		162.26   	 -55.95		
 29.30   	 50.05   	148.22   	 178.03		162.03   	 -15.26		
 31.74   	 55.54   	148.93   	 172.94		161.97   	 249.24		
 32.04   	 58.90   	149.62   	 188.20		162.97   	 417.09		
 29.60   	 59.51   	150.38   	 203.46		164.64   	 457.78		
 26.25   	 56.15   	151.19   	 218.72		166.47   	 498.47		
 22.89   	 49.44   	152.06   	 218.72		168.46   	 325.53		
 19.53   	 40.28   	152.94   	 208.54		169.77   	 116.99		
 15.26   	 30.52   	153.77   	 172.94		170.23   	  71.21		
  8.85   	 21.36   	154.47   	 132.25		170.52   	  25.43		
  0.31   	 13.12   	154.99   	  76.30		170.62   	 142.42		
 -7.93   	  5.49   	155.30   	  35.61		171.19   	 391.66		
-13.12   	 -1.22   	155.44   	  -5.09		172.76   	 239.06		
-15.56   	 -6.71   	155.42   	 -30.52		173.71   	-106.82		
-15.56   	-10.38   	155.30   	 -35.61		173.29   	-325.53		
-14.95   	-12.51   	155.16   	 -30.52		171.98   	-350.97		
-15.26   	-14.34   	155.03   	 -15.26		170.58   	-127.16		
-16.48   	-16.17   	154.97   	  -5.09		170.07   	  35.61		
-18.62   	-18.62   	154.95   	   0.00		170.21   	-218.72		
-21.36   	-20.75   	154.95   	  -5.09		169.34   	-406.92		
-23.19   	-21.97   	154.93   	 -30.52		167.71   	-264.50		
-23.80   	-21.36   	154.81   	 -71.21		166.65   	-350.97		
-23.50   	-19.23   	154.53   	-122.07		165.25   	-386.57		
-23.19   	-17.09   	154.04   	-178.03		163.70   	-162.77		
-23.80   	-15.87   	153.33   	-239.06		163.05   	-157.68		
-25.02   	-15.87   	152.37   	-295.01		162.42   	-239.06		
-25.02   	-16.17   	151.19   	-345.88		161.46   	-300.10		
-23.50   	-15.56   	149.81   	-386.57		160.26   	-574.77		
-20.75   	-12.82   	148.26   	-406.92		157.96   	-854.52		
-18.62   	 -9.77   	146.63   	-422.18		154.55   	-1002.03		
-17.70   	 -7.32   	144.94   	-427.26		150.54   	-930.82		
-18.31   	 -7.32   	143.23   	-427.26		146.82   	-717.19		
-18.92   	 -8.54   	141.53   	-417.09		143.95   	-559.51		
-18.92   	 -8.85   	139.86   	-406.92		141.71   	-625.63		
-18.01   	 -7.32   	138.23   	-391.66		139.21   	-818.92		
-16.48   	 -4.27   	136.66   	-376.40		135.93   	-605.29		
-15.56   	 -1.83   	135.16   	-361.14		133.51   	-340.79		
-15.87   	 -0.61   	133.71   	-345.88		132.15   	-345.88		
-17.70   	 -0.31   	132.33   	-325.53		130.76   	-310.27		
-20.45   	  0.00   	131.03   	-310.27		129.52   	-167.85		
-21.97   	  1.53   	129.79   	-284.84		128.85   	-157.68		
-21.97   	  3.36   	128.65   	-259.41		128.22   	 -30.52		
-20.14   	  4.27   	127.61   	-233.98		128.10   	 233.98		
-17.70   	  4.27   	126.67   	-208.54		129.03   	 -35.61		
-15.56   	  4.27   	125.84   	-188.20		128.89   	-544.25		
-13.43   	  4.88   	125.09   	-167.85		126.71   	-528.99		
-11.29   	  6.41   	124.41   	-157.68		124.60   	-432.35		
 -9.16   	  7.93   	123.78   	-147.51		122.87   	-625.63		
 -9.16   	  7.63   	123.19   	-142.42		120.37   	-534.08		
-12.21   	  6.10   	122.62   	-132.25		118.23   	-193.29		
-16.78   	  3.66   	122.10   	-132.25		117.46   	-381.48		
-20.75   	  1.53   	121.57   	-132.25		115.93   	-554.42		
-21.06   	  0.00   	121.04   	-132.25		113.71   	-412.00		
-17.70   	 -2.14   	120.51   	-137.33		112.06   	-513.73		
-13.73   	 -4.88   	119.96   	-132.25		110.01   	-478.13		
-11.29   	 -8.85   	119.43   	-122.07		108.10   	-305.19		
-11.90   	-13.43   	118.94   	-122.07		106.88   	-356.05		
-13.12   	-17.09   	118.45   	-116.99		105.45   	-152.59		
-13.43   	-18.62   	117.99   	-111.90		104.84   	 101.73		
-11.60   	-18.01   	117.54   	-111.90		105.25   	 -81.38		
 -9.77   	-16.78   	117.09   	 -96.64		104.92   	 203.46		
 -9.77   	-16.17   	116.70   	 -76.30		105.74   	 696.84		
-13.12   	-18.31   	116.40   	 -40.69		108.52   	 778.23		
-18.01   	-21.67   	116.24   	   0.00		111.64   	 447.61		
-21.97   	-25.02   	116.24   	  50.86		113.43   	-132.25		
-21.97   	-26.55   	116.44   	  86.47		112.90   	-386.57		
-18.62   	-25.94   	116.78   	 116.99		111.35   	 183.11		
-14.34   	-25.63   	117.25   	 122.07		112.09   	 900.30		
-11.90   	-25.94   	117.74   	 122.07		115.69   	 885.04		
-12.51   	-28.08   	118.23   	 101.73		119.23   	 401.83		
-16.17   	-30.52   	118.64   	  71.21		120.83   	-101.73		
-20.14   	-32.35   	118.92   	  35.61		120.43   	-473.04		
-22.58   	-33.26   	119.06   	  -5.09		118.53   	-610.37		
-22.89   	-33.87   	119.04   	 -35.61		116.09   	-417.09		
-21.06   	-35.10   	118.90   	 -66.12		114.42   	 -30.52		
-19.23   	-36.01   	118.64   	 -81.38		114.30   	 233.98		
-19.23   	-36.62   	118.31   	 -91.56		115.24   	  10.17		
-20.45   	-35.71   	117.94   	-106.82		115.28   	-569.68		
-22.28   	-33.57   	117.52   	-111.90		113.00   	-859.61		
-23.19   	-32.04   	117.07   	-127.16		109.56   	-651.07		
-23.19   	-32.65   	116.56   	-137.33		106.96   	-376.40		
-22.28   	-36.01   	116.01   	-147.51		105.45   	-172.94		
-21.36   	-40.28   	115.42   	-167.85		104.76   	-218.72		
-20.14   	-42.72   	114.75   	-183.11		103.89   	-564.60		
-18.62   	-42.42   	114.02   	-203.46		101.63   	-803.66		
-16.78   	-39.67   	113.20   	-228.89		 98.41   	-696.84		
-15.56   	-36.32   	112.29   	-239.06		 95.63   	-361.14		
-15.56   	-33.26   	111.33   	-254.32		 94.18   	-111.90		
-14.95   	-28.69   	110.31   	-264.50		 93.73   	-116.99		
-11.90   	-19.53   	109.26   	-259.41		 93.27   	-152.59		
 -6.41   	 -4.88   	108.22   	-264.50		 92.65   	-198.37		
 -1.22   	 13.12   	107.16   	  N/A		 91.86   	  N/A		
