  I     	  II     	  AO     	  AO'		  FA     	  FA'		
-24.72   	-118.41   	118.98   	 518.82		 88.81   	  71.21		
-25.94   	-119.63   	121.06   	 976.60		 89.09   	 106.82		
-25.33   	-119.63   	124.96   	1251.27		 89.52   	 147.51		
-23.19   	-116.58   	129.97   	1297.04		 90.11   	 183.11		
-21.06   	-112.30   	135.16   	1154.62		 90.84   	 233.98		
-20.75   	-108.64   	139.78   	 778.23		 91.78   	 279.75		
-21.67   	-105.29   	142.89   	 289.93		 92.90   	 330.62		
-22.89   	-101.93   	144.05   	  55.95		 94.22   	 376.40		
-22.58   	-95.83   	144.27   	 152.59		 95.73   	 427.26		
-20.45   	-86.98   	144.88   	 386.57		 97.44   	 478.13		
-17.40   	-77.21   	146.43   	 412.00		 99.35   	 523.90		
-15.56   	-69.58   	148.08   	 503.56		101.44   	 569.68		
-15.26   	-65.00   	150.09   	1144.45		103.72   	 610.37		
-16.17   	-62.56   	154.67   	1648.01		106.16   	 645.98		
-16.48   	-59.20   	161.26   	 412.00		108.75   	 686.67		
-15.56   	-53.10   	162.91   	-1230.92		111.49   	 717.19		
-12.82   	-43.64   	157.99   	-361.14		114.36   	 742.62		
 -9.16   	-32.35   	156.54   	1291.96		117.33   	 768.05		
 -5.19   	-21.67   	161.71   	 600.20		120.41   	 788.40		
 -1.53   	-12.21   	164.11   	-498.47		123.56   	 803.66		
  1.53   	 -2.75   	162.12   	-284.84		126.77   	 813.83		
  4.58   	  8.24   	160.98   	2558.48		130.03   	 818.92		
  8.24   	 22.58   	171.21   	2909.45		133.31   	 824.00		
 12.21   	 38.76   	182.85   	 493.39		136.60   	 818.92		
 16.17   	 53.41   	184.82   	-101.73		139.88   	 818.92		
 19.84   	 64.09   	184.41   	-1408.95		143.15   	 808.75		
 23.50   	 71.41   	178.78   	-1531.02		146.39   	 798.57		
 27.77   	 78.74   	172.65   	 295.01		149.58   	 788.40		
 32.65   	 89.11   	173.83   	1363.17		152.74   	 773.14		
 38.15   	103.15   	179.29   	1592.06		155.83   	 752.79		
 43.64   	117.19   	185.66   	1032.55		158.84   	 737.54		
 48.83   	127.87   	189.79   	  76.30		161.79   	 717.19		
 53.41   	133.06   	190.09   	-137.33		164.66   	 696.84		
 57.68   	134.28   	189.54   	 239.06		167.45   	 676.50		
 60.73   	133.67   	190.50   	 137.33		170.15   	 651.07		
 63.17   	133.67   	191.05   	 295.01		172.76   	 625.63		
 65.00   	134.89   	192.23   	 905.39		175.26   	 600.20		
 66.22   	136.41   	195.85   	 244.15		177.66   	 574.77		
 67.14   	136.72   	196.83   	-188.20		179.96   	 549.34		
 66.83   	133.36   	196.07   	 666.32		182.16   	 523.90		
 64.39   	124.82   	198.74   	 223.80		184.25   	 493.39		
 59.51   	111.69   	199.63   	-361.14		186.23   	 467.95		
 52.80   	 95.21   	198.19   	-422.18		188.10   	 437.43		
 45.17   	 77.82   	196.50   	 -25.43		189.85   	 412.00		
 36.93   	 60.42   	196.40   	 788.40		191.49   	 376.40		
 28.99   	 44.25   	199.55   	 350.97		193.00   	 350.97		
 21.67   	 28.08   	200.96   	 432.35		194.40   	 320.45		
 15.56   	 11.60   	202.68   	 401.83		195.69   	 295.01		
 10.07   	 -4.88   	204.29(S)	-747.71		196.87   	 259.41		
  5.19   	-20.75   	201.30   	-854.52		197.90   	 233.98		
  0.00   	-35.40   	197.88   	-239.06		198.84   	 198.37		
 -6.10   	-48.52   	196.93   	-361.14		199.63   	 178.03		
-12.21   	-59.81   	195.48   	 127.16		200.35   	 142.42		
-17.70   	-69.58   	195.99   	1052.90		200.91   	 111.90		
-21.67   	-77.82   	200.20   	 203.46		201.36   	  86.47		
-23.50   	-84.23   	201.02   	-1307.22		201.71   	  55.95		
-23.50   	-88.81   	195.79   	-1403.86		201.93   	  20.35		
-22.89   	-92.77   	190.17   	-839.26		202.01(S)	  -5.09		
-23.19   	-97.35   	186.82   	-564.60		201.99   	 -35.61		
-24.41   	-103.15   	184.56   	-116.99		201.85   	 -71.21		
-26.25   	-109.86   	184.09   	 -66.12		201.57   	-106.82		
-27.47   	-115.05   	183.82   	-656.15		201.14   	-137.33		
-27.47   	-117.19   	181.20   	-1261.44		200.59   	-178.03		
-26.86   	-115.66   	176.15   	-1871.81		199.88   	-213.63		
-25.94   	-112.00   	168.67   	-1876.90		199.02   	-249.24		
-25.02   	-108.64   	161.16   	-1012.20		198.03   	-289.93		
-24.41   	-106.51   	157.11   	  50.86		196.87   	-330.62		
-24.41   	-106.81   	157.31   	 885.04		195.54   	-366.22		
-25.63   	-108.03   	160.85   	1195.32		194.08   	-406.92		
-28.08   	-109.25   	165.64   	 422.18		192.45   	-437.43		
-29.91   	-109.25   	167.32   	-829.09		190.70   	-467.95		
-29.60   	-108.34   	164.01   	-1637.84		188.83   	-498.47		
-27.77   	-107.42   	157.46   	-1490.33		186.84   	-523.90		
-25.94   	-108.03   	151.49   	-406.92		184.74   	-544.25		
-26.25   	-110.47   	149.87   	 671.41		182.56   	-559.51		
-28.69   	-112.61   	152.55   	 961.34		180.32   	-569.68		
-32.04   	-113.22   	156.40   	 447.61		178.05   	-574.77		
-34.18   	-112.61   	158.19   	-513.73		175.75   	-579.86		
-35.10   	-112.30   	156.13   	-1139.36		173.43   	-574.77		
-35.71   	-113.22   	151.58   	-895.22		171.13   	-569.68		
-36.01   	-115.36   	148.00   	-213.63		168.85   	-564.60		
-36.32   	-117.19   	147.14   	 289.93		166.59   	-549.34		
-36.01   	-118.10   	148.30   	 300.10		164.39   	-539.16		
-34.48   	-117.49   	149.50   	-157.68		162.24   	-523.90		
-33.26   	-115.66   	148.87   	-584.94		160.14   	-508.65		
-32.65   	-111.69   	146.53   	-666.32		158.11   	-488.30		
-33.57   	-106.81   	143.87   	-559.51		156.15   	-473.04		
-35.10   	-101.01   	141.63   	-300.10		154.26   	-457.78		
-36.93   	-94.60   	140.43   	  15.26		152.43   	-437.43		
-37.84   	-85.75   	140.49   	  61.04		150.68   	-417.09		
-36.62   	-71.72   	140.73   	-142.42		149.01   	-401.83		
-32.65   	-51.88   	140.16   	-350.97		147.41   	-386.57		
-27.77   	-28.69   	138.76   	-462.87		145.86   	-366.22		
-23.80   	 -6.71   	136.91   	-432.35		144.39   	-356.05		
-23.19   	  9.16   	135.18   	-310.27		142.97   	-335.71		
-25.33   	 16.78   	133.94   	-172.94		141.63   	-320.45		
-27.77   	 16.78   	133.24   	 -81.38		140.35   	-310.27		
-27.47   	 13.43   	132.92   	 -96.64		139.10   	-300.10		
-22.89   	 12.51   	132.53   	-218.72		137.90   	-284.84		
-16.17   	 16.78   	131.66   	-325.53		136.76   	-274.67		
-10.07   	 23.50   	130.36   	-340.79		135.67   	-269.58		
 -7.32   	 27.47   	128.99   	-274.67		134.59   	-254.32		
 -7.63   	 24.11   	127.89   	-142.42		133.57   	-249.24		
 -7.93   	 17.09   	127.32   	 -96.64		132.57   	-239.06		
 -4.58   	 14.04   	126.94   	-137.33		131.62   	-228.89		
  3.66   	 21.06   	126.39   	-193.29		130.70   	-223.80		
 14.65   	 34.48   	125.61   	-244.15		129.81   	-218.72		
 23.80   	 44.25   	124.64   	-259.41		128.93   	-213.63		
 25.94   	 41.50   	123.60   	-178.03		128.08   	-208.54		
 20.45   	 25.02   	122.89   	-106.82		127.24   	-198.37		
  8.54   	  0.00   	122.46   	 -86.47		126.45   	-198.37		
 -5.49   	-27.47   	122.12   	 -96.64		125.66   	-188.20		
-18.92   	-56.46   	121.73   	-122.07		124.90   	-188.20		
-29.60   	-88.20   	121.24   	-142.42		124.15   	-183.11		
-36.93   	-121.77   	120.67   	-147.51		123.42   	-172.94		
-39.98   	-151.98   	120.08   	-116.99		122.73   	-172.94		
-39.06   	-171.51   	119.61   	 -66.12		122.03   	-167.85		
-35.71   	-178.53   	119.35   	-111.90		121.36   	-162.77		
-32.04   	-176.70   	118.90   	-203.46		120.71   	-157.68		
-29.91   	-172.73   	118.09   	-228.89		120.08   	-152.59		
-30.82   	-172.12   	117.17   	-284.84		119.47   	-147.51		
-32.96   	-175.48   	116.03   	-284.84		118.88   	-147.51		
-35.40   	-180.97   	114.89   	-137.33		118.29   	-142.42		
-36.93   	-184.63   	114.34   	  15.26		117.72   	-137.33		
-37.54   	-185.24   	114.40   	  50.86		117.17   	-137.33		
-37.84   	-182.50   	114.61   	 -55.95		116.62   	-132.25		
-38.15   	-177.92   	114.38   	-228.89		116.09   	-132.25		
-37.84   	-173.65   	113.47   	-330.62		115.56   	-127.16		
-36.32   	-171.51   	112.15   	-300.10		115.06   	-127.16		
-34.79   	-172.42   	110.95   	-167.85		114.55   	-127.16		
-33.87   	-175.48   	110.27   	 -15.26		114.04   	-122.07		
-35.10   	-179.14   	110.21   	  50.86		113.55   	-127.16		
-37.54   	-181.88   	110.42   	   0.00		113.04   	-122.07		
-39.06   	-181.58   	110.42   	-111.90		112.55   	-116.99		
-38.45   	-178.22   	109.97   	-188.20		112.09   	-122.07		
-35.40   	-171.81   	109.22   	-198.37		111.60   	-122.07		
-32.04   	-165.41   	108.42   	-132.25		111.11   	-122.07		
-30.52   	-161.13   	107.89   	 -61.04		110.62   	-116.99		
-30.82   	-160.52   	107.65   	 -15.26		110.15   	-116.99		
-32.35   	-162.35   	107.59   	   0.00		109.68   	-116.99		
-32.96   	-163.88   	107.59   	 -30.52		109.22   	-116.99		
-32.04   	-162.96   	107.47   	  -5.09		108.75   	-111.90		
-30.52   	-159.00   	107.45   	 152.59		108.30   	-116.99		
-28.69   	-153.20   	108.06   	 -55.95		107.83   	-111.90		
-26.86   	-147.71   	107.83   	-625.63		107.39   	-106.82		
-25.94   	-144.04   	105.33   	-890.13		106.96   	-111.90		
-26.25   	-143.74   	101.77   	-508.65		106.51   	-106.82		
-28.38   	-146.79   	 99.74   	 157.68		106.08   	-106.82		
-31.74   	-150.76   	100.37   	 508.65		105.66   	-106.82		
-34.48   	-151.67   	102.40   	 386.57		105.23   	-106.82		
-35.10   	-148.62   	103.95   	   5.09		104.80   	-106.82		
-32.35   	-142.82   	103.97   	-361.14		104.37   	-101.73		
-27.77   	-137.94   	102.52   	-478.13		103.97   	-101.73		
-24.72   	-137.02   	100.61   	-340.79		103.56   	-106.82		
-24.72   	-140.08   	 99.25   	 -71.21		103.13   	-101.73		
-26.86   	-143.43   	 98.96   	 127.16		102.73   	-106.82		
-29.30   	-143.43   	 99.47   	 147.51		102.30   	-106.82		
-30.52   	-140.08   	100.06   	   5.09		101.87   	-101.73		
-29.30   	-134.58   	100.08   	-167.85		101.46   	-106.82		
-26.55   	-130.31   	 99.41   	-259.41		101.04   	-111.90		
-23.80   	-128.78   	 98.37   	-213.63		100.59   	-106.82		
-21.97   	-130.00   	 97.52   	 -61.04		100.16   	-106.82		
-21.97   	-132.45   	 97.27   	  76.30		 99.74   	-106.82		
-23.50   	-133.36   	 97.58   	  71.21		 99.31   	-106.82		
-25.33   	-132.45   	 97.86   	 -55.95		 98.88   	-106.82		
-26.25   	-129.39   	 97.64   	-183.11		 98.45   	-106.82		
-25.63   	-126.34   	 96.91   	-228.89		 98.03   	-106.82		
-24.41   	-124.51   	 95.99   	-162.77		 97.60   	-106.82		
-23.19   	-124.51   	 95.34   	 -50.86		 97.17   	-106.82		
-22.58   	-125.43   	 95.14   	  30.52		 96.74   	-101.73		
-22.28   	-125.12   	 95.26   	  35.61		 96.34   	-101.73		
-23.80   	-123.60   	 95.40   	 -35.61		 95.93   	-101.73		
-29.60   	-125.73   	 95.26   	-111.90		 95.52   	 -96.64		
-41.81   	-135.50   	 94.81   	-152.59		 95.14   	 -96.64		
-57.37   	-151.98   	 94.20   	-147.51		 94.75   	 -96.64		
-66.22   	-157.78   	 93.61   	 -86.47		 94.36   	 -91.56		
-53.10   	-116.58   	 93.27   	 -25.43		 94.00   	 -96.64		
 -5.19   	 16.48   	 93.16   	   0.00		 93.61   	 -86.47		
 82.40   	269.78   	 93.16   	 -30.52		 93.27   	 -91.56		
202.03   	626.83   	 93.04   	 -76.30		 92.90   	 -86.47		
335.08   	1013.49   	 92.74   	-178.03		 92.55   	-167.85		
534.06   	1455.69(R)	 92.02   	 -50.86		 91.88   	 -81.38		
544.74   	1409.61   	 91.82   	 -30.52		 91.56   	 -76.30		
476.68   	1227.11   	 91.70   	 -30.52		 91.25   	 -76.30		
343.63   	982.67   	 91.58   	 -40.69		 90.95   	 -76.30		
180.66   	731.20   	 91.41   	 -55.95		 90.64   	 -71.21		
 32.35   	487.98   	 91.19   	 -66.12		 90.36   	 -71.21		
-68.05   	257.57   	 90.93   	 -55.95		 90.07   	 -66.12		
-112.00   	 60.12   	 90.70   	 -40.69		 89.81   	 -66.12		
-114.14   	-76.90   	 90.54   	 -20.35		 89.54   	 -61.04		
-97.96   	-146.79   	 90.46   	  10.17		 89.30   	 -66.12		
-79.96   	-168.76   	 90.50   	  30.52		 89.03   	 -61.04		
-65.61   	-171.81   	 90.62   	  20.35		 88.79   	 -55.95		
-54.02   	-174.26   	 90.70   	  -5.09		 88.57   	 -61.04		
-43.33   	-177.61   	 90.68   	 -30.52		 88.32   	 -55.95		
-36.01   	-175.78   	 90.56   	 -61.04		 88.10   	 -55.95		
-34.79   	-169.37   	 90.32   	 -81.38		 87.87   	 -55.95		
-38.76   	-166.32   	 89.99   	 -55.95		 87.65   	 -50.86		
-42.72   	-170.29   	 89.77(D)	  10.17		 87.45   	 -50.86		
-42.42   	-176.39   	 89.81   	 116.99		 87.24   	 -50.86		
-36.32   	-178.53   	 90.27   	 279.75		 87.04   	 -45.78		
-27.77   	-175.17   	 91.39   	 503.56		 86.86   	 -40.69		
-21.97   	-169.07   	 93.41   	 757.88		 86.69   	 -35.61		
-21.97   	-164.49   	 96.44   	 956.25		 86.55   	 -35.61		
-27.16   	-162.66   	100.26   	1052.90		 86.41   	 -25.43		
-32.96   	-162.35   	104.48   	1032.55		 86.31   	 -25.43		
-35.10   	-161.44   	108.61   	 844.35		 86.21   	 -10.17		
-32.65   	-158.69   	111.98   	 564.60		 86.16(D)	   0.00		
-27.77   	-155.33   	114.24   	 279.75		 86.16   	  15.26		
-24.11   	-153.81   	115.36   	 188.20		 86.23   	  35.61		
-23.50   	-155.33   	116.11   	 432.35		 86.37   	  61.04		
-25.94   	-157.78   	117.84   	 854.52		 86.61   	  86.47		
-28.69   	-158.39   	121.26   	1119.02		 86.96   	 122.07		
-29.30   	-155.03   	125.74   	1246.18		 87.45   	 162.77		
-28.08   	-148.01   	130.72   	1119.02		 88.10   	 203.46		
-25.63   	-139.77   	135.20   	 676.50		 88.91   	 254.32		
-23.50   	-132.75   	137.90   	 310.27		 89.93   	 300.10		
-22.89   	-128.78   	139.14   	 284.84		 91.13   	 345.88		
-22.58   	-127.87   	140.28   	 406.92		 92.51   	 401.83		
-21.67   	-128.48   	141.91   	 467.95		 94.12   	 447.61		
-20.45   	-128.17   	143.78   	 605.29		 95.91   	 498.47		
-18.62   	-124.51   	146.20   	1073.24		 97.90   	 539.16		
-17.40   	-117.49   	150.50   	1475.07		100.06   	 590.03		
-17.40   	-108.95   	156.40   	 732.45		102.42   	 630.72		
-16.78   	-100.40   	159.33   	-610.37		104.94   	 666.32		
-14.34   	-92.47   	156.89   	-915.56		107.61   	 701.93		
 -9.16   	-83.62   	153.22   	-122.07		110.42   	 732.45		
 -2.75   	-74.16   	152.74   	 127.16		113.35   	 762.97		
  2.44   	-66.22   	153.24   	-244.15		116.40   	 778.23		
  4.27   	-61.65   	152.27   	1856.55		119.51   	 803.66		
  3.05   	-59.20   	159.69   	4170.89		122.73   	 813.83		
  1.53   	-55.54   	176.38   	2370.29		125.98   	 824.00		
  3.66   	-46.08   	185.86   	-1063.07		129.28   	 829.09		
 10.68   	-29.60   	181.61   	-2894.19		132.59   	 829.09		
 20.14   	 -9.77   	170.03   	-2355.03		135.91   	 829.09		
 28.69   	  8.24   	160.61   	 717.19		139.23   	 824.00		
 34.18   	 21.36   	163.48   	3402.84		142.52   	 818.92		
 36.93   	 30.82   	177.09   	2319.42		145.80   	 803.66		
 38.45   	 38.76   	186.37   	 498.47		149.01   	 793.49		
 41.20   	 47.30   	188.36   	-645.98		152.19   	 773.14		
 46.08   	 56.46   	185.78   	-1291.96		155.28   	 757.88		
 51.57   	 65.31   	180.61   	-269.58		158.31   	 737.54		
 57.68   	 72.94   	179.53   	 539.16		161.26   	 717.19		
 63.17   	 78.43   	181.69   	1169.88		164.13   	 696.84		
 68.05   	 80.57   	186.37   	1607.32		166.92   	 671.41		
 70.80   	 79.35   	192.80   	 707.02		169.60   	 645.98		
 71.11   	 75.68   	195.62   	  61.04		172.19   	 620.55		
 68.97   	 72.02   	195.87   	-396.74		174.67   	 595.11		
 66.53   	 70.19   	194.28   	-1185.14		177.05   	 574.77		
 65.00   	 69.89   	189.54   	-320.45		179.35   	 539.16		
 65.92   	 68.05   	188.26   	 808.75		181.50   	 518.82		
 66.83   	 62.26   	191.49   	1419.12		183.58   	 488.30		
 65.00   	 52.80   	197.17   	1851.47		185.53   	 457.78		
 58.29   	 40.28   	204.58   	 554.42		187.36   	 427.26		
 47.61   	 25.94   	206.79(S)	-1164.80		189.07   	 401.83		
 35.71   	 10.99   	202.14   	-1653.10		190.68   	 376.40		
 24.72   	 -4.58   	195.52   	-920.65		192.19   	 340.79		
 15.87   	-20.45   	191.84   	 707.02		193.55   	 315.36		
  8.24   	-35.71   	194.67   	1108.85		194.81   	 284.84		
  1.53   	-48.83   	199.10   	1098.67		195.95   	 254.32		
 -4.88   	-59.51   	203.50   	 508.65		196.97   	 223.80		
 -9.46   	-67.44   	205.53   	-1225.83		197.86   	 198.37		
-12.21   	-74.46   	200.63   	-1831.12		198.66   	 167.85		
-13.73   	-82.70   	193.31   	-859.61		199.33   	 137.33		
-15.56   	-93.08   	189.87   	  96.64		199.88   	 106.82		
-18.92   	-105.59   	190.25   	 564.60		200.30   	  76.30		
-23.80   	-118.41   	192.51   	 554.42		200.61   	  45.78		
-28.69   	-129.39   	194.73   	-213.63		200.79   	  15.26		
-31.43   	-135.80   	193.88   	-1149.54		200.85(S)	 -15.26		
-31.74   	-136.72   	189.28   	-1444.55		200.79   	 -45.78		
-29.60   	-132.45   	183.50   	-1063.07		200.61   	 -76.30		
-27.16   	-126.04   	179.25   	-676.50		200.30   	-111.90		
-25.94   	-121.77   	176.54   	-462.87		199.86   	-147.51		
-26.86   	-123.29   	174.69   	-452.69		199.27   	-183.11		
-29.91   	-129.09   	172.88   	-905.39		198.53   	-218.72		
-32.65   	-135.19   	169.26   	-1286.87		197.66   	-259.41		
-34.48   	-136.72   	164.11   	-1174.97		196.62   	-300.10		
-34.79   	-132.45   	159.41   	-925.73		195.42   	-335.71		
-35.71   	-124.51   	155.71   	-279.75		194.08   	-376.40		
-37.54   	-118.71   	154.59   	 930.82		192.57   	-412.00		
-39.98   	-117.19   	158.31   	1322.48		190.92   	-447.61		
-42.11   	-120.24   	163.60   	 259.41		189.13   	-473.04		
-43.64   	-124.21   	164.64   	-1251.27		187.24   	-503.56		
-45.47   	-126.65   	159.63   	-1800.60		185.23   	-528.99		
-45.47   	-127.26   	152.43   	-976.60		183.11   	-544.25		
-42.72   	-127.56   	148.52   	 254.32		180.94   	-559.51		
-36.01   	-128.48   	149.54   	 930.82		178.70   	-569.68		
-29.30   	-129.39   	153.26   	 737.54		176.42   	-574.77		
-26.55   	-129.09   	156.22   	-147.51		174.12   	-574.77		
-29.91   	-126.34   	155.63   	-951.17		171.82   	-569.68		
-36.62   	-123.29   	151.82   	-1052.90		169.54   	-569.68		
-42.42   	-122.38   	147.61   	-579.86		167.26   	-554.42		
-44.56   	-123.90   	145.29   	  10.17		165.05   	-549.34		
-44.56   	-126.95   	145.33   	 305.19		162.85   	-534.08		
-44.25   	-128.78   	146.55   	 178.03		160.71   	-518.82		
-43.64   	-127.87   	147.26   	-223.80		158.64   	-503.56		
-42.42   	-123.60   	146.37   	-640.89		156.62   	-483.21		
-39.37   	-116.88   	143.80   	-696.84		154.69   	-467.95		
-36.01   	-108.34   	141.02   	-417.09		152.82   	-452.69		
-33.57   	-97.66   	139.35   	 -91.56		151.01   	-432.35		
-33.26   	-84.84   	138.98   	   0.00		149.28   	-417.09		
-34.48   	-70.19   	138.98   	-239.06		147.61   	-401.83		
-34.79   	-53.10   	138.03   	-427.26		146.00   	-381.48		
-33.26   	-34.48   	136.32   	-361.14		144.48   	-366.22		
-30.21   	-15.87   	134.87   	-137.33		143.01   	-350.97		
-27.16   	  0.00   	134.32   	 101.73		141.61   	-335.71		
-25.02   	  8.54   	134.73   	 -45.78		140.26   	-320.45		
-23.80   	 10.07   	134.55   	-584.94		138.98   	-310.27		
-21.97   	  7.63   	132.21   	-691.76		137.74   	-300.10		
-18.62   	  6.41   	129.44   	-345.88		136.54   	-284.84		
-13.73   	 10.99   	128.06   	 -91.56		135.40   	-269.58		
 -9.77   	 20.45   	127.69   	 -45.78		134.32   	-269.58		
 -7.93   	 29.91   	127.51   	 -45.78		133.24   	-254.32		
 -7.32   	 34.79   	127.32   	 -91.56		132.23   	-244.15		
 -4.88   	 34.79   	126.96   	-178.03		131.25   	-239.06		
  1.53   	 33.87   	126.25   	-254.32		130.29   	-228.89		
 11.60   	 36.32   	125.23   	-295.01		129.38   	-223.80		
 21.36   	 42.11   	124.05   	-233.98		128.48   	-218.72		
 27.47   	 46.39   	123.11   	-147.51		127.61   	-208.54		
 27.77   	 41.81   	122.52   	-106.82		126.77   	-203.46		
 21.97   	 24.41   	122.10   	-101.73		125.96   	-203.46		
 11.90   	 -3.05   	121.69   	-106.82		125.15   	-193.29		
 -1.83   	-36.32   	121.26   	-162.77		124.37   	-188.20		
-16.48   	-71.41   	120.61   	-233.98		123.62   	-183.11		
-28.69   	-105.90   	119.67   	-223.80		122.89   	-183.11		
-35.71   	-136.41   	118.78   	-157.68		122.16   	-172.94		
-37.23   	-159.00   	118.15   	-101.73		121.46   	-172.94		
-35.40   	-170.90   	117.74   	 -71.21		120.77   	-162.77		
-33.87   	-173.03   	117.46   	 -76.30		120.12   	-162.77		
-34.18   	-171.81   	117.15   	-137.33		119.47   	-157.68		
-35.10   	-173.65   	116.60   	-193.29		118.84   	-157.68		
-34.79   	-180.05   	115.83   	-193.29		118.21   	-147.51		
-33.26   	-186.46   	115.06   	-162.77		117.62   	-147.51		
-31.43   	-187.99   	114.40   	-132.25		117.03   	-142.42		
-31.13   	-183.41   	113.88   	-106.82		116.46   	-142.42		
-32.04   	-175.78   	113.45   	-122.07		115.89   	-137.33		
-33.87   	-171.20   	112.96   	-162.77		115.34   	-132.25		
-35.40   	-171.81   	112.31   	-178.03		114.81   	-132.25		
-36.32   	-176.39   	111.60   	-162.77		114.28   	-132.25		
-36.01   	-180.97   	110.95   	-122.07		113.75   	-127.16		
-34.48   	-181.58   	110.46   	 -81.38		113.24   	-127.16		
-32.04   	-177.92   	110.13   	 -10.17		112.74   	-122.07		
-30.52   	-171.20   	110.09   	  61.04		112.25   	-122.07		
-30.21   	-164.18   	110.34   	 203.46		111.76   	-122.07		
-31.74   	-159.30   	111.15   	 188.20		111.27   	-122.07		
-33.57   	-156.56   	111.90   	-305.19		110.78   	-122.07		
-32.96   	-155.03   	110.68   	-900.30		110.29   	-116.99		
-29.91   	-153.20   	107.08   	-981.68		109.83   	-116.99		
-25.94   	-149.84   	103.15   	-325.53		109.36   	-116.99		
-23.80   	-146.18   	101.85   	 523.90		108.89   	-111.90		
-24.41   	-143.43   	103.95   	 818.92		108.44   	-111.90		
-27.16   	-143.13   	107.22   	 462.87		108.00   	-111.90		
-29.91   	-143.74   	109.07   	-183.11		107.55   	-111.90		
-31.74   	-144.96   	108.34   	-686.67		107.10   	-106.82		
-32.65   	-145.57   	105.59   	-737.54		106.67   	-111.90		
-33.26   	-144.65   	102.64   	-381.48		106.23   	-106.82		
-33.57   	-141.60   	101.12   	  50.86		105.80   	-101.73		
-32.35   	-137.02   	101.32   	 264.50		105.39   	-106.82		
-29.30   	-131.53   	102.38   	 183.11		104.96   	-101.73		
-24.72   	-126.04   	103.11   	 -81.38		104.56   	-106.82		
-21.67   	-122.07   	102.79   	-340.79		104.13   	-106.82		
-20.75   	-119.63   	101.42   	-422.18		103.70   	-101.73		
-20.75   	-117.49   	 99.74   	-289.93		103.30   	-106.82		
-20.45   	-115.66   	 98.58   	 -40.69		102.87   	-101.73		
-19.53   	-115.05   	 98.41   	 116.99		102.46   	-106.82		
-18.92   	-116.58   	 98.88   	 127.16		102.03   	-111.90		
-20.14   	-118.71   	 99.39   	  15.26		101.59   	-106.82		
-22.58   	-117.80   	 99.45   	-152.59		101.16   	-106.82		
-24.11   	-112.61   	 98.84   	-264.50		100.73   	-111.90		
-23.50   	-105.59   	 97.78   	-239.06		100.28   	-106.82		
-22.58   	-100.71   	 96.83   	-137.33		 99.86   	-111.90		
-21.97   	-101.32   	 96.28   	  20.35		 99.41   	-111.90		
-22.28   	-105.29   	 96.36   	 152.59		 98.96   	-111.90		
-22.28   	-108.64   	 96.97   	 132.25		 98.51   	-111.90		
-21.06   	-108.64   	 97.50   	 -86.47		 98.07   	-111.90		
-18.92   	-106.81   	 97.15   	-264.50		 97.62   	-106.82		
-18.62   	-105.29   	 96.09   	-284.84		 97.19   	-111.90		
-20.14   	-104.06   	 94.95   	-167.85		 96.74   	-111.90		
-22.28   	-101.93   	 94.28   	 -20.35		 96.30   	-106.82		
-23.50   	-97.66   	 94.20   	  66.12		 95.87   	-101.73		
-22.89   	-93.08   	 94.47   	  55.95		 95.46   	-106.82		
-21.97   	-90.64   	 94.69   	 -35.61		 95.04   	-101.73		
-23.19   	-92.47   	 94.55   	 -91.56		 94.63   	-101.73		
-28.08   	-99.79   	 94.18   	-137.33		 94.22   	 -96.64		
-37.54   	-113.53   	 93.63   	-106.82		 93.83   	 -96.64		
-50.05   	-132.45   	 93.20   	  55.95		 93.45   	 -96.64		
-58.90   	-143.74   	 93.43   	-127.16		 93.06   	 -91.56		
-51.88   	-118.41   	 92.92   	-284.84		 92.70   	 -91.56		
-16.48   	-14.95   	 91.78   	 -45.78		 92.33   	 -86.47		
 56.15   	203.86   	 91.60   	  86.47		 91.98   	 -91.56		
165.41   	539.25   	 91.94   	  55.95		 91.62   	 -81.38		
296.33   	936.28   	 92.17   	  10.17		 91.29   	 -81.38		
424.19   	1290.28   	 92.21   	-757.88		 90.97   	-162.77		
550.84   	1521.61(R)	 89.18   	  15.26		 90.32   	 -76.30		
504.76   	1386.11   	 89.24   	 213.63		 90.01   	 -71.21		
387.57   	1161.19   	 90.09   	 127.16		 89.72   	 -71.21		
229.49   	910.34   	 90.60   	  10.17		 89.44   	 -71.21		
 75.07   	659.79   	 90.64   	 -86.47		 89.16   	 -66.12		
-37.84   	413.21   	 90.29   	-188.20		 88.89   	 -66.12		
-94.91   	188.90   	 89.54   	-223.80		 88.63   	 -66.12		
-104.98   	 19.84   	 88.65   	-101.73		 88.36   	 -66.12		
-92.16   	-75.38   	 88.24   	   0.00		 88.10   	 -61.04		
-76.60   	-109.86   	 88.24   	  91.56		 87.85   	 -61.04		
-65.61   	-116.58   	 88.61   	 178.03		 87.61   	 -61.04		
-57.37   	-122.99   	 89.32   	 198.37		 87.36   	 -55.95		
-49.44   	-135.50   	 90.11   	 111.90		 87.14   	 -55.95		
-41.81   	-145.57   	 90.56   	-249.24		 86.92   	 -61.04		
-37.54   	-145.57   	 89.56   	-493.39		 86.67   	 -55.95		
-36.93   	-137.94   	 87.59   	-228.89		 86.45   	 -50.86		
-36.93   	-130.92   	 86.67(D)	 106.82		 86.25   	 -55.95		
-33.87   	-127.87   	 87.10   	 274.67		 86.02   	 -50.86		
-28.08   	-127.26   	 88.20   	 361.14		 85.82   	 -45.78		
