  I     	  II     	  LVp     	  LVp'		  CH2     	  CH2'		
-303.65   	 86.98   	 56.97   	  40.69		 70.29   	 -96.64		
-293.27   	 93.99   	 57.13   	  55.95		 69.91   	 -96.64		
-285.95   	 98.88   	 57.35   	  71.21		 69.52   	-101.73		
-280.15   	103.15   	 57.64   	  76.30		 69.11   	-106.82		
-275.57   	106.81   	 57.94   	  71.21		 68.69   	-106.82		
-272.52   	108.95   	 58.23   	  71.21		 68.26   	-111.90		
-271.61   	109.25   	 58.51   	  61.04		 67.81   	-111.90		
-272.52   	107.73   	 58.76   	  45.78		 67.36   	-122.07		
-274.96   	105.29   	 58.94   	  30.52		 66.88   	-116.99		
-277.71   	102.84   	 59.06   	  20.35		 66.41   	-122.07		
-280.76   	100.40   	 59.15   	   5.09		 65.92   	-116.99		
-284.12   	 97.66   	 59.17   	  -5.09		 65.45   	-116.99		
-287.48   	 94.60   	 59.15   	 -15.26		 64.98   	-111.90		
-291.14   	 90.94   	 59.08   	 -20.35		 64.54   	-111.90		
-295.10   	 87.89   	 59.00   	 -25.43		 64.09   	-106.82		
-299.38   	 85.14   	 58.90   	 -30.52		 63.66   	-106.82		
-303.96   	 82.70   	 58.78   	 -25.43		 63.23   	-106.82		
-307.92   	 79.96   	 58.68   	 -30.52		 62.81   	-111.90		
-310.97   	 77.21   	 58.56   	 -20.35		 62.36   	-106.82		
-312.50   	 74.46   	 58.47   	 -15.26		 61.93   	-106.82		
-312.81   	 72.33   	 58.41   	 -15.26		 61.51   	-101.73		
-312.50   	 71.11   	 58.35   	  -5.09		 61.10   	-101.73		
-311.58   	 71.41   	 58.33   	   0.00		 60.69   	-101.73		
-310.36   	 72.33   	 58.33   	   5.09		 60.28   	 -91.56		
-309.45   	 73.85   	 58.35   	  10.17		 59.92   	 -91.56		
-308.84   	 75.38   	 58.39   	   5.09		 59.55   	 -81.38		
-307.62   	 76.29   	 58.41   	   5.09		 59.23   	 -81.38		
-305.79   	 77.21   	 58.43   	   0.00		 58.90   	 -76.30		
-302.73   	 78.74   	 58.43   	   0.00		 58.60   	 -71.21		
-298.16   	 80.87   	 58.43   	 -10.17		 58.31   	 -66.12		
-292.97   	 84.23   	 58.39   	 -15.26		 58.05   	 -66.12		
-288.09   	 87.59   	 58.33   	 -15.26		 57.78   	 -61.04		
-283.81   	 90.33   	 58.27   	 -15.26		 57.54   	 -61.04		
-280.46   	 92.47   	 58.21   	 -15.26		 57.29   	 -61.04		
-277.71   	 94.30   	 58.15   	 -20.35		 57.05   	 -55.95		
-275.27   	 95.52   	 58.07   	 -20.35		 56.83   	 -55.95		
-272.83   	 97.66   	 57.99   	 -15.26		 56.60   	 -55.95		
-270.08   	100.71   	 57.92   	 -20.35		 56.38   	 -45.78		
-266.72   	104.06   	 57.84   	 -10.17		 56.20   	 -45.78		
-263.67   	107.42   	 57.80   	 -15.26		 56.01   	 -40.69		
-260.62   	110.17   	 57.74   	 -10.17		 55.85   	 -40.69		
-257.87   	112.61   	 57.70   	  -5.09		 55.69   	 -35.61		
-255.43   	115.05   	 57.68   	  -5.09		 55.54   	 -35.61		
-253.60   	117.49   	 57.66   	   0.00		 55.40   	 -30.52		
-251.16   	120.24   	 57.66   	  -5.09		 55.28   	 -30.52		
-249.02   	122.07   	 57.64   	 -10.17		 55.16   	 -35.61		
-246.28   	122.68   	 57.60   	 -10.17		 55.02   	 -30.52		
-243.23   	122.68   	 57.56   	 -20.35		 54.89   	 -30.52		
-240.48   	122.07   	 57.48   	 -30.52		 54.77   	 -30.52		
-238.65   	122.07   	 57.35   	 -45.78		 54.65   	 -25.43		
-237.43   	122.38   	 57.17   	 -50.86		 54.55   	 -30.52		
-236.82   	123.60   	 56.97   	 -61.04		 54.43   	 -25.43		
-236.21   	124.82   	 56.72   	 -71.21		 54.32   	 -25.43		
-235.29   	125.43   	 56.44   	 -76.30		 54.22   	 -25.43		
-234.07   	125.43   	 56.13   	 -76.30		 54.12   	 -25.43		
-232.24   	125.43   	 55.83   	 -76.30		 54.02   	 -25.43		
-230.41   	125.73   	 55.52   	 -76.30		 53.92   	 -20.35		
-228.58   	126.95   	 55.22   	 -66.12		 53.83   	 -15.26		
-226.75   	128.78   	 54.95   	 -61.04		 53.77   	 -15.26		
-225.52   	130.31   	 54.71   	 -50.86		 53.71   	 -15.26		
-224.61   	130.92   	 54.51   	 -40.69		 53.65   	 -10.17		
-224.00   	130.62   	 54.34   	 -35.61		 53.61   	 -15.26		
-223.69   	129.70   	 54.20   	 -20.35		 53.55   	 -10.17		
-222.78   	129.09   	 54.12   	 -15.26		 53.51   	  -5.09		
-221.25   	128.78   	 54.06   	 -15.26		 53.49   	  -5.09		
-220.03   	129.09   	 54.00   	  -5.09		 53.47   	  -5.09		
-219.73   	129.70   	 53.98   	   0.00		 53.45   	   5.09		
-221.56   	130.00   	 53.98   	   0.00		 53.47   	   5.09		
-224.91   	130.31   	 53.98   	   0.00		 53.49   	   5.09		
-228.88   	130.00   	 53.98   	   5.09		 53.51   	   5.09		
-231.63   	129.39   	 54.00   	  -5.09		 53.53   	   0.00		
-231.93   	128.78   	 53.98   	  -5.09		 53.53   	  -5.09		
-229.49   	128.17   	 53.96   	 -20.35		 53.51   	  -5.09		
-226.14   	127.87   	 53.88   	 -30.52		 53.49   	  -5.09		
-224.00   	127.87   	 53.75   	 -35.61		 53.47   	  -5.09		
-224.30   	127.87   	 53.61   	 -45.78		 53.45   	  -5.09		
-226.44   	127.87   	 53.43   	 -45.78		 53.43   	 -10.17		
-229.49   	127.56   	 53.24   	 -50.86		 53.39   	  -5.09		
-231.63   	126.95   	 53.04   	 -45.78		 53.37   	 -10.17		
-231.93   	126.34   	 52.86   	 -45.78		 53.33   	 -15.26		
-230.41   	125.43   	 52.68   	 -35.61		 53.27   	 -15.26		
-228.27   	124.82   	 52.53   	 -30.52		 53.20   	 -15.26		
-226.75   	123.60   	 52.41   	 -25.43		 53.14   	 -20.35		
-227.05   	121.46   	 52.31   	 -25.43		 53.06   	 -15.26		
-228.88   	119.32   	 52.21   	 -15.26		 53.00   	 -20.35		
-231.32   	117.49   	 52.15   	 -15.26		 52.92   	 -15.26		
-232.85   	117.80   	 52.09   	 -15.26		 52.86   	 -15.26		
-232.54   	119.93   	 52.02   	 -10.17		 52.80   	 -20.35		
-230.41   	122.68   	 51.98   	 -10.17		 52.72   	 -15.26		
-227.66   	123.90   	 51.94   	 -10.17		 52.65   	 -15.26		
-226.44   	122.99   	 51.90   	 -10.17		 52.59   	 -15.26		
-227.66   	120.85   	 51.86   	 -10.17		 52.53   	 -10.17		
-230.10   	118.71   	 51.82   	 -15.26		 52.49   	 -10.17		
-233.76   	117.19   	 51.76   	 -15.26		 52.45   	 -10.17		
-237.12   	115.97   	 51.70   	 -15.26		 52.41   	 -10.17		
-238.65   	115.05   	 51.64   	 -20.35		 52.37   	 -10.17		
-238.34   	114.14   	 51.56   	 -15.26		 52.33   	  -5.09		
-237.12   	114.14   	 51.50   	 -20.35		 52.31   	 -10.17		
-235.90   	114.44   	 51.41   	 -20.35		 52.27   	 -10.17		
-235.90   	115.05   	 51.33   	 -20.35		 52.23   	 -10.17		
-236.21   	115.36   	 51.25   	 -20.35		 52.19   	  -5.09		
-236.21   	115.36   	 51.17   	 -20.35		 52.17   	 -15.26		
-234.07   	114.75   	 51.09   	 -20.35		 52.11   	 -10.17		
-231.02   	113.22   	 51.01   	 -30.52		 52.06   	 -15.26		
-228.88   	112.00   	 50.88   	 -30.52		 52.00   	 -20.35		
-229.19   	110.78   	 50.76   	 -35.61		 51.92   	 -20.35		
-231.63   	110.17   	 50.62   	 -40.69		 51.84   	 -15.26		
-234.68   	110.47   	 50.46   	 -35.61		 51.78   	 -15.26		
-236.82   	110.47   	 50.32   	 -35.61		 51.72   	 -15.26		
-238.04   	109.25   	 50.17   	 -30.52		 51.66   	 -15.26		
-238.95   	107.12   	 50.05   	 -30.52		 51.60   	 -10.17		
-240.17   	105.29   	 49.93   	 -30.52		 51.56   	 -20.35		
-241.39   	104.06   	 49.81   	 -25.43		 51.47   	 -15.26		
-242.31   	104.06   	 49.70   	 -25.43		 51.41   	 -20.35		
-242.92   	103.76   	 49.60   	 -30.52		 51.33   	 -20.35		
-243.53   	102.84   	 49.48   	 -30.52		 51.25   	 -20.35		
-244.45   	101.01   	 49.36   	 -35.61		 51.17   	 -15.26		
-245.36   	 99.79   	 49.22   	 -30.52		 51.11   	 -20.35		
-246.28   	 99.18   	 49.09   	 -30.52		 51.03   	 -10.17		
-246.28   	 99.49   	 48.97   	 -25.43		 50.99   	 -15.26		
-246.58   	100.10   	 48.87   	 -20.35		 50.93   	 -10.17		
-247.19   	100.40   	 48.79   	 -15.26		 50.88   	 -10.17		
-248.72   	100.40   	 48.73   	 -10.17		 50.84   	 -10.17		
-249.63   	100.40   	 48.69   	  -5.09		 50.80   	 -15.26		
-248.41   	 99.79   	 48.67   	  -5.09		 50.74   	 -10.17		
-243.84   	 99.49   	 48.65   	   0.00		 50.70   	 -15.26		
-235.29   	100.71   	 48.65   	   0.00		 50.64   	 -15.26		
-223.39   	104.06   	 48.65   	   0.00		 50.58   	 -15.26		
-210.27   	108.64   	 48.65   	   0.00		 50.52   	 -20.35		
-197.45   	111.69   	 48.65   	  -5.09		 50.44   	 -15.26		
-186.77   	112.00   	 48.63   	  -5.09		 50.38   	 -15.26		
-179.75   	109.56   	 48.61   	  -5.09		 50.32   	 -15.26		
-176.70   	106.81   	 48.59   	 -10.17		 50.25   	 -15.26		
-176.70   	106.20   	 48.55   	 -15.26		 50.19   	 -15.26		
-177.92   	109.25   	 48.48   	 -20.35		 50.13   	 -20.35		
-176.39   	115.36   	 48.40   	 -20.35		 50.05   	 -20.35		
-168.76   	123.60   	 48.32   	 -20.35		 49.97   	 -20.35		
-153.20   	133.36   	 48.24   	 -25.43		 49.89   	 -20.35		
-131.23   	143.13   	 48.14   	 -25.43		 49.81   	 -20.35		
-111.08   	150.15   	 48.04   	 -25.43		 49.73   	 -20.35		
-101.01   	152.28   	 47.93   	 -25.43		 49.64   	 -20.35		
-105.29   	149.54   	 47.83   	 -35.61		 49.56   	 -20.35		
-119.93   	145.87   	 47.69   	 -35.61		 49.48   	 -20.35		
-134.28   	146.79   	 47.55   	 -35.61		 49.40   	 -15.26		
-137.94   	155.33   	 47.41   	 -45.78		 49.34   	 -20.35		
-130.00   	169.98   	 47.22   	 -40.69		 49.26   	 -15.26		
-119.32   	183.11   	 47.06   	 -40.69		 49.20   	 -10.17		
-115.97   	187.99   	 46.90   	 -40.69		 49.16   	 -15.26		
-124.82   	182.80   	 46.73   	 -30.52		 49.09   	 -20.35		
-142.82   	171.81   	 46.61   	 -30.52		 49.01   	 -15.26		
-164.18   	161.44   	 46.49   	 -20.35		 48.95   	 -15.26		
-185.24   	153.20   	 46.41   	 -10.17		 48.89   	 -20.35		
-206.91   	142.52   	 46.37   	  -5.09		 48.81   	 -15.26		
-230.41   	123.90   	 46.35   	   0.00		 48.75   	 -20.35		
-255.13   	 97.35   	 46.35   	   5.09		 48.67   	 -15.26		
-278.32   	 70.50   	 46.37   	  10.17		 48.61   	 -20.35		
-296.02   	 52.49   	 46.41   	  10.17		 48.52   	 -20.35		
-307.01   	 46.69   	 46.45   	  10.17		 48.44   	 -15.26		
-311.28   	 48.83   	 46.49   	  10.17		 48.38   	 -20.35		
-310.67   	 51.57   	 46.53   	   5.09		 48.30   	 -20.35		
-309.14   	 50.66   	 46.55   	   0.00		 48.22   	 -20.35		
-309.75   	 47.61   	 46.55   	  -5.09		 48.14   	 -20.35		
-314.03   	 44.56   	 46.53   	 -10.17		 48.06   	 -15.26		
-320.74   	 43.95   	 46.49   	 -10.17		 48.00   	 -15.26		
-326.54   	 45.17   	 46.45   	 -10.17		 47.93   	 -15.26		
-329.28   	 47.61   	 46.41   	 -15.26		 47.87   	 -15.26		
-328.37   	 50.05   	 46.35   	 -15.26		 47.81   	 -10.17		
-325.01   	 52.49   	 46.29   	 -15.26		 47.77   	 -15.26		
-321.66   	 54.02   	 46.23   	 -15.26		 47.71   	 -10.17		
-319.82   	 54.63   	 46.16   	 -15.26		 47.67   	 -10.17		
-320.13   	 54.32   	 46.10   	  N/A		 47.63   	  N/A		
