  I     	  II     	  AO     	  AO'		  AO     	  AO'		
-31.13   	-111.69   	110.29   	-264.50		115.12   	 -91.56		
-29.30   	-114.44   	109.24   	-366.22		114.75   	 -96.64		
-28.38   	-112.61   	107.77   	-467.95		114.36   	-137.33		
-29.30   	-110.17   	105.90   	-478.13		113.81   	-183.11		
-32.04   	-110.78   	103.99   	-396.74		113.08   	-198.37		
-33.87   	-115.36   	102.40   	-361.14		112.29   	-198.37		
-33.87   	-121.77   	100.96   	-493.39		111.49   	-228.89		
-31.43   	-126.65   	 98.98   	-645.98		110.58   	-310.27		
-28.08   	-126.95   	 96.40   	-595.11		109.34   	-381.48		
-25.94   	-123.29   	 94.02   	-376.40		107.81   	-391.66		
-25.63   	-119.63   	 92.51   	-127.16		106.25   	-356.05		
-27.16   	-119.93   	 92.00   	 116.99		104.82   	-356.05		
-29.60   	-124.21   	 92.47   	 188.20		103.40   	-376.40		
-31.74   	-128.48   	 93.22   	  86.47		101.89   	-345.88		
-32.65   	-128.48   	 93.57   	  86.47		100.51   	-335.71		
-32.96   	-123.90   	 93.92   	  71.21		 99.17   	-325.53		
-32.96   	-118.71   	 94.20   	 -35.61		 97.86   	-259.41		
-33.26   	-117.19   	 94.06   	 -66.12		 96.83   	-193.29		
-33.87   	-119.93   	 93.79   	   5.09		 96.05   	-157.68		
-34.18   	-123.29   	 93.81   	  15.26		 95.42   	-122.07		
-33.57   	-122.68   	 93.88   	-101.73		 94.93   	 -86.47		
-32.96   	-117.19   	 93.47   	-264.50		 94.59   	-101.73		
-32.35   	-108.95   	 92.41   	-345.88		 94.18   	-137.33		
-32.04   	-102.23   	 91.03   	-310.27		 93.63   	-127.16		
-32.04   	-99.18   	 89.79   	-188.20		 93.12   	 -76.30		
-32.35   	-99.18   	 89.03   	 -50.86		 92.82   	 -61.04		
-33.26   	-99.79   	 88.83   	  25.43		 92.57   	 -76.30		
-33.87   	-99.18   	 88.93   	  55.95		 92.27   	 -71.21		
-33.87   	-97.05   	 89.16   	  35.61		 91.98   	 -66.12		
-33.26   	-93.69   	 89.30   	  -5.09		 91.72   	 -71.21		
-32.35   	-89.42   	 89.28   	 -55.95		 91.43   	 -86.47		
-31.43   	-84.84   	 89.05   	-122.07		 91.09   	 -81.38		
-31.43   	-79.96   	 88.57   	-162.77		 90.76   	 -81.38		
-32.04   	-75.99   	 87.91   	-142.42		 90.44   	 -81.38		
-33.26   	-74.16   	 87.34   	 -96.64		 90.11   	 -76.30		
-33.87   	-74.77   	 86.96   	 -66.12		 89.81   	 -66.12		
-33.26   	-77.21   	 86.69   	 -50.86		 89.54   	 -61.04		
-31.74   	-79.35   	 86.49   	 -40.69		 89.30   	 -76.30		
-29.60   	-79.65   	 86.33   	 -10.17		 88.99   	 -76.30		
-27.77   	-77.82   	 86.29   	   0.00		 88.69   	 -71.21		
-28.38   	-75.99   	 86.29   	  -5.09		 88.40   	 -61.04		
-31.13   	-74.46   	 86.27   	 -20.35		 88.16   	 -71.21		
-34.18   	-72.94   	 86.18   	 -55.95		 87.87   	 -71.21		
-35.40   	-70.19   	 85.96   	-111.90		 87.59   	 -71.21		
-33.26   	-66.22   	 85.51   	-167.85		 87.30   	 -81.38		
-29.60   	-62.56   	 84.84   	-178.03		 86.98   	 -81.38		
-27.77   	-61.95   	 84.13   	-147.51		 86.65   	 -86.47		
-29.60   	-65.92   	 83.54   	-106.82		 86.31   	 -76.30		
-33.87   	-71.72   	 83.11   	 -71.21		 86.00   	 -61.04		
-37.84   	-75.99   	 82.83   	 -35.61		 85.76   	 -71.21		
-38.76   	-76.60   	 82.69   	  10.17		 85.47   	 -76.30		
-36.32   	-73.85   	 82.73   	  20.35		 85.17   	 -71.21		
-32.65   	-70.80   	 82.81   	 -10.17		 84.88   	 -61.04		
-30.82   	-70.19   	 82.77   	 -50.86		 84.64   	 -66.12		
-32.04   	-71.11   	 82.56   	 -86.47		 84.37   	 -71.21		
-35.40   	-68.97   	 82.22   	-127.16		 84.09   	 -81.38		
-38.45   	-58.29   	 81.71   	-147.51		 83.76   	 -76.30		
-39.67   	-36.93   	 81.12   	-137.33		 83.46   	 -81.38		
-37.84   	 -8.54   	 80.57   	-106.82		 83.13   	 -81.38		
-34.48   	 18.92   	 80.14   	 -86.47		 82.81   	 -76.30		
-31.13   	 37.84   	 79.80   	 -66.12		 82.50   	 -71.21		
-28.69   	 45.78   	 79.53   	 -35.61		 82.22   	 -76.30		
-27.16   	 47.30   	 79.39   	   0.00		 81.91   	 -71.21		
-24.72   	 50.35   	 79.39   	  10.17		 81.63   	 -71.21		
-19.53   	 61.04   	 79.43   	 -20.35		 81.34   	 -61.04		
-12.51   	 77.82   	 79.35   	 -61.04		 81.10   	 -71.21		
 -5.49   	 95.21   	 79.10   	-127.16		 80.81   	 -71.21		
 -0.61   	106.20   	 78.60   	-147.51		 80.53   	 -76.30		
  2.14   	107.42   	 78.01   	-132.25		 80.22   	 -76.30		
  3.05   	 99.79   	 77.48   	 -91.56		 79.92   	 -66.12		
  3.66   	 86.36   	 77.11   	 -61.04		 79.65   	 -61.04		
  3.97   	 69.27   	 76.87   	 -55.95		 79.41   	 -66.12		
  3.05   	 50.05   	 76.64   	 -50.86		 79.15   	 -66.12		
  0.61   	 28.99   	 76.44   	 -55.95		 78.88   	 -66.12		
 -2.14   	  9.77   	 76.22   	 -66.12		 78.62   	 -71.21		
 -4.88   	 -4.58   	 75.95   	 -81.38		 78.33   	 -81.38		
 -8.24   	-13.12   	 75.63   	 -45.78		 78.01   	 -76.30		
-12.82   	-18.92   	 75.44   	  25.43		 77.70   	 -66.12		
-18.31   	-26.55   	 75.54   	  81.38		 77.44   	 -45.78		
-23.80   	-39.06   	 75.87   	 101.73		 77.25   	 -35.61		
-28.08   	-56.15   	 76.28   	  76.30		 77.11   	 -35.61		
-30.82   	-73.85   	 76.58   	  25.43		 76.97   	 -30.52		
-32.04   	-88.81   	 76.68   	 -40.69		 76.85   	 -30.52		
-32.35   	-98.88   	 76.52   	 -91.56		 76.72   	 -35.61		
-32.35   	-104.37   	 76.15   	-132.25		 76.58   	 -30.52		
-32.04   	-106.81   	 75.63   	-147.51		 76.46   	 -25.43		
-32.35   	-108.03   	 75.04   	-132.25		 76.36   	 -25.43		
-33.26   	-109.25   	 74.51   	-101.73		 76.26   	 -30.52		
-35.40   	-111.08   	 74.10   	 -50.86		 76.13   	 -35.61		
-38.15   	-113.53   	 73.90   	  -5.09		 75.99   	 -35.61		
-40.59   	-116.27   	 73.88   	   5.09		 75.85   	 -35.61		
-41.81   	-118.41   	 73.90   	 -10.17		 75.71   	 -45.78		
-41.81   	-119.63   	 73.86   	 -45.78		 75.52   	 -50.86		
-41.20   	-118.71   	 73.67   	 -96.64		 75.32   	 -55.95		
-42.42   	-113.22   	 73.29   	-142.42		 75.10   	 -50.86		
-46.69   	-101.93   	 72.72   	-167.85		 74.89   	 -55.95		
-54.93   	-85.14   	 72.04   	-152.59		 74.67   	 -81.38		
-65.61   	-66.22   	 71.43   	-142.42		 74.34   	 -71.21		
-72.94   	-50.35   	 70.86   	-122.07		 74.06   	 -61.04		
-70.19   	-36.62   	 70.38   	 -81.38		 73.81   	 -71.21		
-50.05   	-14.95   	 70.05   	 -30.52		 73.53   	 -81.38		
 -7.02   	 33.26   	 69.93   	  15.26		 73.20   	 -76.30		
 60.12   	123.90   	 69.99   	  25.43		 72.90   	 -61.04		
149.84   	245.67   	 70.09   	  25.43		 72.65   	 -66.12		
254.21   	348.51   	 70.19   	   0.00		 72.39   	 -66.12		
357.97   	369.26(R)	 70.19   	 -40.69		 72.13   	 -71.21		
436.10   	269.78   	 70.03   	 -76.30		 71.84   	 -61.04		
459.59   	 73.85   	 69.73   	-116.99		 71.60   	 -55.95		
409.85   	-136.72   	 69.26   	-142.42		 71.37   	 -66.12		
292.66   	-277.71   	 68.69   	-127.16		 71.11   	 -81.38		
144.65   	-315.86   	 68.18   	 -76.30		 70.78   	 -81.38		
 14.65   	-288.39   	 67.87   	 -15.26		 70.46   	 -50.86		
-60.73   	-258.18   	 67.81   	  30.52		 70.25   	 -30.52		
-75.99   	-257.87   	 67.93   	  50.86		 70.13   	 -40.69		
-54.32   	-271.61   	 68.14   	   0.00		 69.97   	 -55.95		
-28.08   	-259.40   	 68.14   	 -81.38		 69.75   	 -40.69		
-16.78   	-200.81   	 67.81   	-101.73		 69.58   	 -35.61		
-21.06   	-116.58   	 67.41   	 -30.52		 69.44   	 -61.04		
-31.13   	-47.91   	 67.28(D)	  66.12		 69.20   	 -76.30		
-37.84   	-20.14   	 67.55   	 106.82		 68.89   	 -71.21		
-39.67   	-28.69   	 67.98   	 152.59		 68.61   	 -50.86		
-39.37   	-47.91   	 68.59   	 249.24		 68.40   	 -35.61		
-39.06   	-56.15   	 69.58   	 396.74		 68.26   	 -10.17		
-39.37   	-48.83   	 71.17   	 478.13		 68.22(D)	  10.17		
-39.37   	-33.57   	 73.08   	 462.87		 68.26   	  45.78		
-38.76   	-21.36   	 74.93   	 508.65		 68.44   	  50.86		
-37.54   	-16.78   	 76.97   	 595.11		 68.65   	  86.47		
-36.62   	-17.70   	 79.35   	 651.07		 68.99   	 183.11		
-36.62   	-19.53   	 81.95   	 757.88		 69.73   	 254.32		
-36.93   	-18.92   	 84.98   	 839.26		 70.74   	 310.27		
-37.23   	-15.87   	 88.34   	 773.14		 71.98   	 401.83		
-37.84   	-10.99   	 91.43   	 584.94		 73.59   	 467.95		
-37.84   	 -6.71   	 93.77   	 269.58		 75.46   	 467.95		
-37.23   	 -3.36   	 94.85   	-152.59		 77.33   	 447.61		
-36.32   	 -0.92   	 94.24   	-523.90		 79.12   	 432.35		
-35.10   	  1.83   	 92.15   	-615.46		 80.85   	 386.57		
-34.18   	  5.19   	 89.68   	-391.66		 82.40   	 376.40		
-33.26   	  9.46   	 88.12   	  20.35		 83.91   	 396.74		
-32.96   	 13.73   	 88.20   	 452.69		 85.49   	 427.26		
-32.96   	 17.70   	 90.01   	 808.75		 87.20   	 422.18		
-32.96   	 21.67   	 93.24   	 971.51		 88.89   	 396.74		
-33.26   	 25.94   	 97.13   	 930.82		 90.48   	 376.40		
-32.96   	 31.13   	100.85   	 768.05		 91.98   	 381.48		
-32.35   	 37.23   	103.93   	 579.86		 93.51   	 396.74		
-31.13   	 43.33   	106.25   	 447.61		 95.10   	 406.92		
-28.69   	 50.05   	108.04   	 330.62		 96.72   	 381.48		
-25.63   	 57.37   	109.36   	 198.37		 98.25   	 376.40		
-21.67   	 65.31   	110.15   	 132.25		 99.76   	 381.48		
-18.01   	 73.55   	110.68   	  96.64		101.28   	 371.31		
-15.26   	 82.70   	111.07   	  15.26		102.77   	 361.14		
-13.43   	 92.16   	111.13   	 -55.95		104.21   	 325.53		
-12.21   	101.93   	110.90   	 -86.47		105.51   	 300.10		
-10.07   	112.30   	110.56   	-106.82		106.71   	 284.84		
 -6.41   	123.29   	110.13   	 -81.38		107.85   	 249.24		
 -1.83   	134.28   	109.81   	  30.52		108.85   	 213.63		
  3.05   	145.57   	109.93   	 193.29		109.70   	 223.80		
  7.32   	155.64   	110.70   	 325.53		110.60   	 259.41		
 10.38   	165.10   	112.00   	 376.40		111.64   	 279.75		
 13.43   	174.26   	113.51   	 417.09		112.76   	 264.50		
 17.09   	183.11   	115.18   	 447.61		113.81   	 233.98		
 20.45   	192.26   	116.97   	 305.19		114.75   	 203.46		
 23.19   	200.81   	118.19   	  20.35		115.56   	 157.68		
 25.02   	207.21   	118.27(S)	-147.51		116.19   	 111.90		
 25.94   	212.40   	117.68   	-183.11		116.64   	 111.90		
 27.47   	216.67   	116.95   	-147.51		117.09   	 142.42		
 29.91   	220.95   	116.36   	 -96.64		117.66   	 122.07		
 33.26   	225.22   	115.97   	  -5.09		118.15   	  76.30		
 35.40   	227.66   	115.95   	 101.73		118.45   	  71.21		
 35.10   	227.36   	116.36   	 152.59		118.74   	  86.47		
 32.65   	224.00   	116.97   	 162.77		119.08   	  71.21		
 28.99   	218.51   	117.62   	 127.16		119.37   	  40.69		
 25.94   	210.88   	118.13   	  30.52		119.53   	  30.52		
 23.19   	199.89   	118.25   	 -20.35		119.65   	  35.61		
 19.84   	184.63   	118.17   	 -20.35		119.80   	  15.26		
 15.26   	165.10   	118.09   	 -71.21		119.86(S)	  -5.09		
  8.54   	142.52   	117.80   	-106.82		119.84   	 -15.26		
  1.53   	119.02   	117.37   	 -86.47		119.78   	 -15.26		
 -5.19   	 96.44   	117.03   	 -55.95		119.71   	 -15.26		
-11.60   	 74.77   	116.81   	 -61.04		119.65   	 -15.26		
-17.40   	 54.32   	116.56   	 -81.38		119.59   	 -20.35		
-22.58   	 35.10   	116.24   	 -71.21		119.51   	 -30.52		
-27.47   	 18.31   	115.95   	 -76.30		119.39   	 -30.52		
-31.13   	  4.58   	115.65   	 -91.56		119.27   	 -40.69		
-33.87   	 -7.02   	115.28   	 -86.47		119.10   	 -55.95		
-36.62   	-17.09   	114.93   	-101.73		118.88   	 -55.95		
-39.37   	-25.94   	114.53   	-137.33		118.66   	 -71.21		
-41.50   	-34.18   	113.98   	-178.03		118.37   	 -91.56		
-43.33   	-40.59   	113.27   	-249.24		118.01   	 -96.64		
-44.25   	-45.78   	112.27   	-330.62		117.62   	-116.99		
-44.56   	-48.83   	110.95   	-391.66		117.15   	-137.33		
-44.56   	-50.96   	109.38   	-437.43		116.60   	-157.68		
-44.86   	-51.88   	107.63   	-498.47		115.97   	-183.11		
-44.25   	-52.49   	105.64   	-569.68		115.24   	-223.80		
-43.03   	-53.10   	103.36   	-579.86		114.34   	-259.41		
-41.50   	-54.02   	101.04   	-564.60		113.31   	-284.84		
-41.20   	-55.24   	 98.78   	-488.30		112.17   	-310.27		
-42.11   	-56.76   	 96.83   	-289.93		110.93   	-335.71		
-43.95   	-57.68   	 95.67   	 -20.35		109.58   	-350.97		
-45.47   	-57.98   	 95.58   	 300.10		108.18   	-345.88		
-45.78   	-57.37   	 96.78   	 528.99		106.80   	-320.45		
-45.47   	-56.46   	 98.90   	 513.73		105.51   	-284.84		
-45.17   	-55.24   	100.96   	 289.93		104.37   	-264.50		
-45.47   	-54.32   	102.12   	  40.69		103.32   	-269.58		
-46.39   	-53.71   	102.28   	-269.58		102.24   	-259.41		
-46.69   	-52.80   	101.20   	-569.68		101.20   	-233.98		
-45.47   	-51.57   	 98.92   	-717.19		100.26   	-203.46		
-43.64   	-49.44   	 96.05   	-666.32		 99.45   	-183.11		
-42.11   	-47.30   	 93.39   	-442.52		 98.72   	-147.51		
-42.11   	-45.17   	 91.62   	-183.11		 98.13   	-116.99		
-43.03   	-43.95   	 90.88   	   0.00		 97.66   	 -91.56		
-44.25   	-43.64   	 90.88   	 127.16		 97.29   	-106.82		
-44.56   	-43.33   	 91.39   	 233.98		 96.87   	-132.25		
-42.72   	-42.72   	 92.33   	 254.32		 96.34   	-111.90		
-39.37   	-40.59   	 93.35   	 162.77		 95.89   	 -86.47		
-36.62   	-37.54   	 94.00   	  10.17		 95.54   	-106.82		
-35.10   	-34.79   	 94.04   	-111.90		 95.12   	-127.16		
-35.40   	-33.57   	 93.59   	-167.85		 94.61   	-106.82		
-36.93   	-33.57   	 92.92   	-208.54		 94.18   	 -76.30		
-37.54   	-33.57   	 92.09   	-233.98		 93.88   	 -81.38		
-36.62   	-32.96   	 91.15   	-244.15		 93.55   	 -96.64		
-34.18   	-31.43   	 90.17   	-208.54		 93.16   	-106.82		
-31.74   	-29.30   	 89.34   	 -86.47		 92.74   	-116.99		
-29.91   	-27.77   	 88.99   	   0.00		 92.27   	-101.73		
-29.60   	-27.47   	 88.99   	 -55.95		 91.86   	 -50.86		
-29.60   	-27.47   	 88.77   	-116.99		 91.66   	 -66.12		
-29.60   	-27.47   	 88.30   	-162.77		 91.39   	-122.07		
-29.30   	-27.16   	 87.65   	-172.94		 90.91   	-137.33		
-28.99   	-27.16   	 86.96   	 -76.30		 90.36   	-127.16		
-28.99   	-27.47   	 86.65   	  35.61		 89.85   	 -86.47		
-29.91   	-28.38   	 86.80   	  25.43		 89.50   	 -40.69		
-31.13   	-29.91   	 86.90   	 -35.61		 89.34   	 -55.95		
-31.74   	-30.52   	 86.75   	 -45.78		 89.11   	-111.90		
-31.43   	-30.52   	 86.57   	 -76.30		 88.67   	-106.82		
-30.82   	-29.91   	 86.27   	-127.16		 88.24   	 -61.04		
-29.91   	-28.99   	 85.76   	-157.68		 88.00   	 -61.04		
-29.60   	-28.38   	 85.13   	-152.59		 87.75   	 -91.56		
-30.21   	-28.38   	 84.52   	-162.77		 87.39   	 -86.47		
-31.43   	-28.99   	 83.87   	-147.51		 87.04   	 -81.38		
-32.04   	-29.60   	 83.28   	 -71.21		 86.71   	 -86.47		
-32.04   	-30.21   	 82.99   	 -10.17		 86.37   	 -81.38		
-31.43   	-30.52   	 82.95   	   5.09		 86.04   	 -66.12		
-31.13   	-30.52   	 82.97   	   5.09		 85.78   	 -71.21		
-30.82   	-30.82   	 82.99   	  -5.09		 85.49   	 -81.38		
-30.52   	-30.52   	 82.97   	 -40.69		 85.17   	 -86.47		
-29.91   	-28.99   	 82.81   	-101.73		 84.82   	 -76.30		
-29.30   	-24.72   	 82.40   	-137.33		 84.52   	 -76.30		
-28.99   	-15.26   	 81.85   	-152.59		 84.21   	 -86.47		
-28.99   	  1.53   	 81.24   	-142.42		 83.87   	 -86.47		
-29.60   	 25.63   	 80.67   	-106.82		 83.52   	 -81.38		
-30.21   	 51.88   	 80.24   	 -81.38		 83.19   	 -71.21		
-30.82   	 74.46   	 79.92   	 -45.78		 82.91   	 -76.30		
-30.82   	 88.50   	 79.74   	 -10.17		 82.60   	 -76.30		
-29.60   	 94.30   	 79.69   	 -20.35		 82.30   	 -71.21		
-26.86   	 97.96   	 79.61   	 -45.78		 82.01   	 -66.12		
-21.97   	106.20   	 79.43   	 -71.21		 81.75   	 -81.38		
-16.48   	120.85   	 79.15   	-101.73		 81.42   	 -81.38		
-10.99   	137.02   	 78.74   	-122.07		 81.10   	 -81.38		
 -6.41   	147.71   	 78.25   	-122.07		 80.77   	 -76.30		
 -2.14   	148.32   	 77.76   	-116.99		 80.47   	 -81.38		
  1.83   	139.47   	 77.29   	-111.90		 80.14   	 -81.38		
  5.19   	124.51   	 76.85   	-106.82		 79.82   	 -81.38		
  7.63   	106.81   	 76.42   	-106.82		 79.49   	 -86.47		
  8.24   	 87.59   	 75.99   	 -91.56		 79.15   	 -86.47		
  7.02   	 66.53   	 75.63   	 -50.86		 78.80   	 -91.56		
  3.97   	 46.08   	 75.42   	 -10.17		 78.43   	 -76.30		
 -0.31   	 29.91   	 75.38   	   0.00		 78.13   	 -71.21		
 -5.80   	 18.92   	 75.38   	  15.26		 77.84   	 -71.21		
-11.90   	 10.38   	 75.44   	  40.69		 77.56   	 -76.30		
-17.40   	  0.92   	 75.60   	  35.61		 77.25   	 -61.04		
-21.36   	-12.21   	 75.75   	   0.00		 77.01   	 -50.86		
-24.41   	-27.16   	 75.75   	 -35.61		 76.81   	 -55.95		
-26.25   	-40.89   	 75.60   	 -66.12		 76.58   	 -61.04		
-27.77   	-50.96   	 75.34   	-106.82		 76.34   	 -50.86		
-28.69   	-58.90   	 74.91   	-122.07		 76.13   	 -45.78		
-29.30   	-65.61   	 74.42   	-111.90		 75.95   	 -45.78		
-29.30   	-72.02   	 73.98   	 -76.30		 75.77   	 -45.78		
-29.91   	-77.82   	 73.67   	 -35.61		 75.58   	 -40.69		
-31.13   	-81.79   	 73.53   	 -10.17		 75.42   	 -40.69		
-33.26   	-84.84   	 73.49   	 -15.26		 75.26   	 -40.69		
-35.40   	-87.59   	 73.43   	 -35.61		 75.10   	 -50.86		
-36.62   	-90.33   	 73.29   	 -45.78		 74.89   	 -50.86		
-36.62   	-92.47   	 73.10   	 -71.21		 74.69   	 -55.95		
-35.40   	-93.38   	 72.82   	 -81.38		 74.47   	 -61.04		
-35.10   	-92.16   	 72.49   	-101.73		 74.22   	 -55.95		
-37.23   	-87.59   	 72.09   	-116.99		 74.00   	 -66.12		
-43.03   	-77.82   	 71.62   	-122.07		 73.73   	 -76.30		
-53.41   	-63.17   	 71.13   	-122.07		 73.43   	 -71.21		
-66.53   	-46.08   	 70.64   	-106.82		 73.14   	 -71.21		
-77.82   	-31.13   	 70.21   	 -76.30		 72.86   	 -71.21		
-79.65   	-18.01   	 69.91   	 -50.86		 72.57   	 -71.21		
-63.48   	  3.05   	 69.70   	 -30.52		 72.29   	 -61.04		
-23.50   	 49.74   	 69.58   	 -35.61		 72.04   	 -66.12		
 42.72   	140.69   	 69.44   	 -55.95		 71.78   	 -71.21		
133.06   	269.78   	 69.22   	 -86.47		 71.50   	 -66.12		
240.17   	391.54   	 68.87   	 -96.64		 71.23   	 -76.30		
350.34   	437.93(R)	 68.48   	-116.99		 70.93   	 -81.38		
439.45   	359.19   	 68.02   	-122.07		 70.60   	 -86.47		
478.21   	163.88   	 67.53   	-106.82		 70.25   	 -71.21		
443.12   	-76.60   	 67.10   	 -81.38		 69.97   	 -71.21		
334.17   	-271.61   	 66.77   	 -30.52		 69.68   	 -76.30		
184.02   	-367.13   	 66.65   	   5.09		 69.38   	 -66.12		
 44.25   	-375.37   	 66.67   	  35.61		 69.11   	 -50.86		
-41.20   	-341.49   	 66.82   	  30.52		 68.91   	 -50.86		
-61.34   	-301.21   	 66.94   	 -10.17		 68.71   	 -55.95		
-37.54   	-260.62   	 66.90   	 -91.56		 68.48   	 -55.95		
 -7.02   	-208.13   	 66.53   	-203.46		 68.26   	 -61.04		
  4.58   	-140.99   	 65.72   	-228.89		 68.02   	 -76.30		
 -5.80   	-75.99   	 64.80   	-122.07		 67.71   	 -91.56		
-25.02   	-34.79   	 64.31(D)	  45.78		 67.34   	 -86.47		
-39.06   	-23.80   	 64.50   	 198.37		 67.00   	 -61.04		
-43.33   	-31.43   	 65.29   	 335.71		 66.75   	 -45.78		
-41.20   	-40.89   	 66.63   	 442.52		 66.57   	 -25.43		
-38.45   	-43.03   	 68.40   	 513.73		 66.47   	 -10.17		
-37.84   	-37.54   	 70.46   	 528.99		 66.43   	 -15.26		
-39.37   	-29.60   	 72.57   	 488.30		 66.37(D)	   5.09		
-40.89   	-22.58   	 74.53   	 534.08		 66.39   	  45.78		
-40.89   	-17.40   	 76.66   	 645.98		 66.57   	 111.90		
-39.67   	-12.82   	 79.25   	 701.93		 67.02   	 208.54		
-38.45   	 -8.54   	 82.05   	 696.84		 67.85   	 274.67		
-37.84   	 -4.88   	 84.84   	 645.98		 68.95   	 315.36		
-38.15   	 -2.14   	 87.43   	 503.56		 70.21   	 417.09		
-38.76   	 -0.61   	 89.44   	 300.10		 71.88   	 488.30		
-39.37   	  0.61   	 90.64   	  86.47		 73.83   	 473.04		
-39.06   	  2.44   	 90.99   	 -91.56		 75.73   	 467.95		
-38.15   	  4.88   	 90.62   	-178.03		 77.60   	 478.13		
-36.93   	  7.63   	 89.91   	-116.99		 79.51   	 452.69		
-35.71   	 10.99   	 89.44   	  71.21		 81.32   	 442.52		
-35.10   	 14.34   	 89.72   	 401.83		 83.09   	 457.78		
-35.10   	 18.01   	 91.33   	 778.23		 84.92   	 478.13		
-35.71   	 21.97   	 94.45   	1002.03		 86.84   	 478.13		
-35.71   	 26.86   	 98.45   	 920.65		 88.75   	 467.95		
-34.79   	 32.65   	102.14   	 615.46		 90.62   	 467.95		
-32.35   	 39.67   	104.60   	 356.05		 92.49   	 432.35		
-28.99   	 47.30   	106.02   	 198.37		 94.22   	 366.22		
-25.94   	 54.93   	106.82   	  40.69		 95.69   	 371.31		
-23.80   	 62.56   	106.98   	 -55.95		 97.17   	 412.00		
-22.28   	 70.19   	106.75   	 -25.43		 98.82   	 401.83		
-21.36   	 79.35   	106.65   	  86.47		100.43   	 381.48		
-20.14   	 89.72   	107.00   	 213.63		101.95   	 361.14		
-17.70   	101.01   	107.85   	 295.01		103.40   	 345.88		
-14.34   	112.30   	109.03   	 310.27		104.78   	 320.45		
-10.99   	122.68   	110.27   	 284.84		106.06   	 274.67		
 -7.63   	132.75   	111.41   	 233.98		107.16   	 244.15		
 -4.88   	142.52   	112.35   	 147.51		108.14   	 269.58		
 -1.83   	153.50   	112.94   	 122.07		109.22   	 244.15		
  2.14   	165.41   	113.43   	  55.95		110.19   	 167.85		
  6.71   	178.22   	113.65   	-122.07		110.86   	 178.03		
 11.60   	191.04   	113.16   	-203.46		111.58   	 203.46		
 16.17   	202.64   	112.35   	 -50.86		112.39   	 172.94		
 19.84   	213.01   	112.15   	 142.42		113.08   	 157.68		
 23.19   	221.86   	112.72   	 239.06		113.71   	 183.11		
 26.86   	229.19   	113.67   	 340.79		114.45   	 183.11		
 31.13   	235.60   	115.04   	 417.09		115.18   	 203.46		
 35.40   	241.09   	116.70   	 376.40		115.99   	 223.80		
 38.76   	245.67   	118.21   	 213.63		116.89   	 157.68		
 40.89   	249.33   	119.06   	  71.21		117.52   	  86.47		
 42.42   	252.08   	119.35   	  10.17		117.86   	  86.47		
 43.03   	253.91   	119.39(S)	-101.73		118.21   	 111.90		
 42.72   	253.91   	118.98   	-178.03		118.66   	  91.56		
 41.81   	251.77   	118.27   	-137.33		119.02   	  55.95		
 39.98   	246.58   	117.72   	-111.90		119.25   	  55.95		
 37.54   	237.43   	117.27   	 -15.26		119.47   	  50.86		
 33.87   	224.30   	117.21   	 147.51		119.67   	  66.12		
 28.99   	208.13   	117.80   	 193.29		119.94   	  96.64		
 23.19   	188.60   	118.58   	 116.99		120.33   	  66.12		
 16.78   	166.93   	119.04   	 -20.35		120.59   	  10.17		
 10.07   	144.04   	118.96   	-132.25		120.63(S)	 -15.26		
  4.27   	120.54   	118.43   	-132.25		120.57   	 -10.17		
 -1.22   	 97.05   	117.90   	 -35.61		120.53   	  -5.09		
 -6.71   	 74.77   	117.76   	  15.26		120.51   	   5.09		
-12.51   	 54.02   	117.82   	 -25.43		120.53   	 -20.35		
-18.31   	 35.71   	117.72   	 -81.38		120.45   	 -50.86		
-22.58   	 19.84   	117.40   	-132.25		120.24   	 -61.04		
-25.94   	  6.71   	116.87   	-198.37		120.00   	 -61.04		
-27.47   	 -4.27   	116.07   	-233.98		119.76   	 -71.21		
-28.69   	-13.43   	115.14   	-239.06		119.47   	 -86.47		
-29.60   	-21.67   	114.18   	-249.24		119.12   	 -96.64		
-31.43   	-28.69   	113.18   	-295.01		118.74   	-111.90		
-34.18   	-34.48   	112.00   	-315.36		118.29   	-127.16		
-36.93   	-39.06   	110.74   	-279.75		117.78   	-132.25		
-39.06   	-42.42   	109.62   	-223.80		117.25   	-142.42		
-39.67   	-45.47   	108.73   	-233.98		116.68   	-162.77		
-39.06   	-47.91   	107.79   	-335.71		116.03   	-193.29		
-38.15   	-50.05   	106.45   	-437.43		115.26   	-228.89		
-37.54   	-51.88   	104.70   	-498.47		114.34   	-259.41		
-37.54   	-53.10   	102.71   	-513.73		113.31   	-274.67		
-38.15   	-53.41   	100.65   	-493.39		112.21   	-305.19		
-38.45   	-53.10   	 98.68   	-417.09		110.99   	-335.71		
-38.76   	-52.80   	 97.01   	-269.58		109.64   	-361.14		
-38.76   	-52.19   	 95.93   	 -10.17		108.20   	-366.22		
-37.23   	-51.27   	 95.89   	 259.41		106.73   	-340.79		
-34.79   	-50.05   	 96.93   	 345.88		105.37   	-305.19		
-32.04   	-48.22   	 98.31   	 259.41		104.15   	-269.58		
-30.21   	-47.00   	 99.35   	 137.33		103.07   	-264.50		
-30.52   	-46.08   	 99.90   	 -25.43		102.01   	-259.41		
-32.35   	-45.78   	 99.80   	-239.06		100.98   	-228.89		
-34.79   	-45.47   	 98.84   	-371.31		100.06   	-198.37		
-36.32   	-44.56   	 97.35   	-452.69		 99.27   	-152.59		
