  I     	  II     	  AOp     	  AOp'		  FA     	  FA'		
-47.91   	-48.52   	 75.18   	 -61.04		 75.38   	 -66.12		
-45.78   	-45.47   	 74.93   	 -66.12		 75.12   	 -66.12		
-42.72   	-43.64   	 74.67   	 -66.12		 74.85   	 -66.12		
-39.98   	-43.64   	 74.40   	 -66.12		 74.59   	 -71.21		
-38.76   	-44.86   	 74.14   	 -71.21		 74.30   	 -66.12		
-38.76   	-45.78   	 73.86   	 -66.12		 74.04   	 -71.21		
-38.15   	-45.78   	 73.59   	 -66.12		 73.75   	 -76.30		
-36.62   	-44.56   	 73.33   	 -71.21		 73.45   	 -71.21		
-34.18   	-43.64   	 73.04   	 -66.12		 73.16   	 -71.21		
-32.65   	-43.95   	 72.78   	 -66.12		 72.88   	 -71.21		
-32.96   	-47.00   	 72.51   	 -71.21		 72.59   	 -71.21		
-35.10   	-51.27   	 72.23   	 -71.21		 72.31   	 -71.21		
-37.84   	-55.54   	 71.94   	 -76.30		 72.02   	 -71.21		
-41.20   	-58.59   	 71.64   	 -76.30		 71.74   	 -71.21		
-44.86   	-59.81   	 71.33   	 -76.30		 71.45   	 -66.12		
-47.91   	-58.29   	 71.03   	 -81.38		 71.19   	 -66.12		
-47.30   	-54.93   	 70.70   	 -76.30		 70.93   	 -66.12		
-43.03   	-50.66   	 70.40   	 -76.30		 70.66   	 -61.04		
-36.01   	-47.61   	 70.09   	 -71.21		 70.42   	 -66.12		
-30.52   	-47.00   	 69.81   	 -66.12		 70.15   	 -61.04		
-29.30   	-49.13   	 69.54   	 -61.04		 69.91   	 -61.04		
-32.04   	-52.49   	 69.30   	 -55.95		 69.66   	 -61.04		
-35.71   	-54.63   	 69.07   	 -50.86		 69.42   	 -55.95		
-38.76   	-55.54   	 68.87   	 -50.86		 69.20   	 -55.95		
-40.89   	-56.46   	 68.67   	 -45.78		 68.97   	 -50.86		
-42.72   	-57.98   	 68.48   	 -45.78		 68.77   	 -50.86		
-43.64   	-60.12   	 68.30   	 -45.78		 68.57   	 -50.86		
-43.03   	-61.34   	 68.12   	 -45.78		 68.36   	 -45.78		
-40.59   	-61.34   	 67.93   	 -45.78		 68.18   	 -40.69		
-36.93   	-60.12   	 67.75   	 -50.86		 68.02   	 -40.69		
-34.18   	-58.59   	 67.55   	 -55.95		 67.85   	 -40.69		
-32.65   	-57.98   	 67.32   	 -50.86		 67.69   	 -35.61		
-32.65   	-58.29   	 67.12   	 -50.86		 67.55   	 -40.69		
-33.87   	-59.20   	 66.92   	 -50.86		 67.39   	 -35.61		
-35.71   	-59.81   	 66.71   	 -50.86		 67.24   	 -40.69		
-37.23   	-59.51   	 66.51   	 -45.78		 67.08   	 -35.61		
-36.62   	-57.37   	 66.33   	 -45.78		 66.94   	 -40.69		
-33.87   	-54.93   	 66.14   	 -40.69		 66.77   	 -40.69		
-30.52   	-54.02   	 65.98   	 -35.61		 66.61   	 -40.69		
-28.69   	-55.54   	 65.84   	 -35.61		 66.45   	 -45.78		
-28.38   	-58.29   	 65.70   	 -35.61		 66.27   	 -40.69		
-28.99   	-61.04   	 65.55   	 -30.52		 66.10   	 -40.69		
-29.60   	-61.95   	 65.43   	 -35.61		 65.94   	 -40.69		
-29.91   	-61.65   	 65.29   	 -30.52		 65.78   	 -35.61		
-30.21   	-61.04   	 65.17   	 -30.52		 65.64   	 -40.69		
-30.52   	-61.34   	 65.05   	 -35.61		 65.47   	 -40.69		
-31.13   	-62.56   	 64.90   	 -35.61		 65.31   	 -40.69		
-31.74   	-63.78   	 64.76   	 -35.61		 65.15   	 -40.69		
-32.65   	-64.39   	 64.62   	 -40.69		 64.98   	 -40.69		
-33.87   	-64.09   	 64.46   	 -45.78		 64.82   	 -35.61		
-33.87   	-62.87   	 64.27   	 -40.69		 64.68   	 -35.61		
-31.13   	-61.04   	 64.11   	 -45.78		 64.54   	 -40.69		
-25.94   	-59.20   	 63.93   	 -45.78		 64.37   	 -35.61		
-21.67   	-58.29   	 63.74   	 -40.69		 64.23   	 -35.61		
-19.84   	-57.98   	 63.58   	 -45.78		 64.09   	 -40.69		
-20.14   	-57.98   	 63.40   	 -40.69		 63.93   	 -35.61		
-20.45   	-56.76   	 63.23   	 -40.69		 63.78   	 -40.69		
-20.45   	-53.71   	 63.07   	 -35.61		 63.62   	 -40.69		
-20.14   	-51.27   	 62.93   	 -35.61		 63.46   	 -40.69		
-21.67   	-51.27   	 62.79   	 -35.61		 63.30   	 -40.69		
-25.33   	-54.02   	 62.64   	 -30.52		 63.13   	 -40.69		
-28.99   	-56.76   	 62.52   	 -25.43		 62.97   	 -45.78		
-29.91   	-56.76   	 62.42   	 -30.52		 62.79   	 -40.69		
-28.08   	-53.71   	 62.30   	 -25.43		 62.62   	 -40.69		
-24.41   	-50.35   	 62.20   	 -30.52		 62.46   	 -40.69		
-21.36   	-49.44   	 62.08   	 -35.61		 62.30   	 -40.69		
-21.06   	-51.88   	 61.93   	 -40.69		 62.14   	 -40.69		
-24.41   	-56.76   	 61.77   	 -35.61		 61.97   	 -40.69		
-29.60   	-61.34   	 61.63   	 -45.78		 61.81   	 -35.61		
-33.57   	-64.09   	 61.44   	 -45.78		 61.67   	 -35.61		
-34.48   	-65.61   	 61.26   	 -40.69		 61.53   	 -40.69		
-31.74   	-65.92   	 61.10   	 -45.78		 61.36   	 -35.61		
-28.38   	-65.92   	 60.92   	 -40.69		 61.22   	 -35.61		
-26.55   	-66.83   	 60.75   	 -35.61		 61.08   	 -35.61		
-28.08   	-68.36   	 60.61   	 -30.52		 60.94   	 -40.69		
-30.52   	-68.66   	 60.49   	 -25.43		 60.77   	 -35.61		
-32.04   	-65.92   	 60.39   	 -20.35		 60.63   	 -30.52		
-30.82   	-61.04   	 60.30   	 -25.43		 60.51   	 -35.61		
-27.16   	-55.85   	 60.20   	 -20.35		 60.37   	 -35.61		
-23.50   	-53.41   	 60.12   	 -25.43		 60.22   	 -30.52		
-20.75   	-54.02   	 60.02   	 -25.43		 60.10   	 -30.52		
-19.53   	-56.15   	 59.92   	 -25.43		 59.98   	 -30.52		
-19.53   	-57.37   	 59.82   	 -35.61		 59.86   	 -25.43		
-20.75   	-57.68   	 59.67   	 -35.61		 59.76   	 -25.43		
-22.28   	-58.29   	 59.53   	 -40.69		 59.65   	 -25.43		
-24.11   	-59.81   	 59.37   	 -40.69		 59.55   	 -30.52		
-24.72   	-61.34   	 59.21   	 -40.69		 59.43   	 -25.43		
-24.41   	-61.95   	 59.04   	 -40.69		 59.33   	 -25.43		
-23.19   	-60.73   	 58.88   	 -35.61		 59.23   	 -25.43		
-22.58   	-58.59   	 58.74   	 -35.61		 59.12   	 -25.43		
-23.50   	-56.76   	 58.60   	 -25.43		 59.02   	 -25.43		
-24.72   	-55.54   	 58.49   	 -15.26		 58.92   	 -30.52		
-24.72   	-55.24   	 58.43   	 -15.26		 58.80   	 -25.43		
-23.19   	-55.24   	 58.37   	 -15.26		 58.70   	 -20.35		
-20.14   	-55.54   	 58.31   	 -10.17		 58.62   	 -25.43		
-18.01   	-56.15   	 58.27   	 -20.35		 58.51   	 -25.43		
-18.31   	-56.46   	 58.19   	 -20.35		 58.41   	 -25.43		
-19.53   	-56.15   	 58.11   	 -25.43		 58.31   	 -25.43		
-19.53   	-55.54   	 58.01   	 -35.61		 58.21   	 -20.35		
-16.78   	-55.24   	 57.86   	 -35.61		 58.13   	 -30.52		
-12.21   	-55.54   	 57.72   	 -40.69		 58.01   	 -25.43		
 -9.46   	-56.15   	 57.56   	 -35.61		 57.90   	 -25.43		
-10.99   	-57.07   	 57.42   	 -35.61		 57.80   	 -30.52		
-16.78   	-57.98   	 57.27   	 -35.61		 57.68   	 -30.52		
-23.50   	-58.59   	 57.13   	 -30.52		 57.56   	 -30.52		
-28.38   	-59.81   	 57.01   	 -30.52		 57.44   	 -25.43		
-30.52   	-61.65   	 56.89   	 -20.35		 57.33   	 -30.52		
-31.13   	-62.56   	 56.81   	 -20.35		 57.21   	 -30.52		
-30.52   	-61.65   	 56.72   	 -15.26		 57.09   	 -30.52		
-29.91   	-58.29   	 56.66   	 -15.26		 56.97   	 -25.43		
-28.38   	-54.32   	 56.60   	 -20.35		 56.87   	 -25.43		
-26.25   	-53.71   	 56.52   	 -15.26		 56.76   	 -25.43		
-24.72   	-57.68   	 56.46   	 -20.35		 56.66   	 -25.43		
-24.41   	-64.39   	 56.38   	 -30.52		 56.56   	 -25.43		
-24.41   	-68.05   	 56.26   	 -30.52		 56.46   	 -25.43		
-22.58   	-64.70   	 56.13   	 -35.61		 56.36   	 -20.35		
-17.70   	-54.32   	 55.99   	 -35.61		 56.28   	 -25.43		
-10.38   	-40.59   	 55.85   	 -30.52		 56.17   	 -25.43		
 -2.44   	-27.16   	 55.73   	 -30.52		 56.07   	 -25.43		
  2.44   	-16.78   	 55.61   	 -20.35		 55.97   	 -25.43		
  4.27   	 -9.16   	 55.52   	 -15.26		 55.87   	 -25.43		
  3.05   	 -3.66   	 55.46   	 -15.26		 55.77   	 -25.43		
  1.53   	  0.31   	 55.40   	 -10.17		 55.67   	 -25.43		
  0.31   	  2.75   	 55.36   	 -10.17		 55.56   	 -20.35		
  0.31   	  7.02   	 55.32   	 -20.35		 55.48   	 -25.43		
  1.22   	 14.65   	 55.24   	 -20.35		 55.38   	 -25.43		
  3.36   	 25.63   	 55.16   	 -25.43		 55.28   	 -20.35		
  7.32   	 36.01   	 55.06   	 -30.52		 55.20   	 -25.43		
 11.90   	 41.81   	 54.93   	 -25.43		 55.10   	 -25.43		
 15.87   	 40.59   	 54.83   	 -25.43		 54.99   	 -25.43		
 17.09   	 35.71   	 54.73   	 -20.35		 54.89   	 -30.52		
 14.95   	 32.65   	 54.65   	 -15.26		 54.77   	 -30.52		
 11.29   	 32.96   	 54.59   	   0.00		 54.65   	 -25.43		
  8.24   	 33.87   	 54.59   	  -5.09		 54.55   	 -25.43		
  9.16   	 30.21   	 54.57   	   5.09		 54.45   	 -15.26		
 13.12   	 18.62   	 54.59   	  -5.09		 54.38   	 -20.35		
 16.17   	  1.53   	 54.57   	 -15.26		 54.30   	 -10.17		
 15.56   	-14.65   	 54.51   	 -25.43		 54.26   	 -10.17		
 11.90   	-22.89   	 54.40   	 -35.61		 54.22   	  -5.09		
  9.77   	-20.45   	 54.26   	 -45.78		 54.20   	  -5.09		
 16.17   	 -9.46   	 54.08   	 -50.86		 54.18   	 -10.17		
 31.74   	  4.58   	 53.88   	 -55.95		 54.14   	 -15.26		
 47.91   	 13.12   	 53.65   	 -50.86		 54.08   	 -15.26		
 53.41   	 10.99   	 53.45   	 -45.78		 54.02   	 -15.26		
 42.72   	 -3.66   	 53.27   	 -40.69		 53.96   	 -20.35		
 20.45   	-26.25   	 53.10   	 -25.43		 53.88   	 -25.43		
 -3.66   	-48.52   	 53.00   	 -20.35		 53.77   	 -20.35		
-19.84   	-64.70   	 52.92   	  -5.09		 53.69   	 -25.43		
-25.63   	-73.85   	 52.90   	   0.00		 53.59   	 -20.35		
-24.41   	-79.35   	 52.90   	   5.09		 53.51   	 -20.35		
-21.36   	-84.53   	 52.92   	  10.17		 53.43   	 -20.35		
-18.62   	-88.81   	 52.96   	  15.26		 53.35   	 -15.26		
-17.70   	-90.64   	 53.02   	  15.26		 53.29   	 -15.26		
-18.62   	-88.50   	 53.08   	   5.09		 53.22   	 -10.17		
-21.67   	-84.23   	 53.10   	   0.00		 53.18   	 -10.17		
-25.63   	-81.79   	 53.10   	  -5.09		 53.14   	  -5.09		
-29.30   	-83.01   	 53.08   	 -15.26		 53.12   	  -5.09		
-31.74   	-86.98   	 53.02   	 -25.43		 53.10   	  -5.09		
-33.57   	-90.64   	 52.92   	 -40.69		 53.08   	  -5.09		
-36.01   	-92.16   	 52.76   	 -40.69		 53.06   	   0.00		
-40.28   	-91.25   	 52.59   	 -50.86		 53.06   	  -5.09		
-43.95   	-89.72   	 52.39   	 -45.78		 53.04   	 -10.17		
-44.25   	-87.59   	 52.21   	 -45.78		 53.00   	 -10.17		
-38.76   	-85.75   	 52.02   	 -35.61		 52.96   	 -10.17		
-29.60   	-83.62   	 51.88   	 -25.43		 52.92   	 -20.35		
-21.06   	-81.18   	 51.78   	 -10.17		 52.84   	 -30.52		
-17.09   	-78.43   	 51.74   	   0.00		 52.72   	 -30.52		
-19.84   	-73.24   	 51.74   	   5.09		 52.59   	 -30.52		
-29.30   	-61.34   	 51.76   	   5.09		 52.47   	 -30.52		
-44.56   	-39.67   	 51.78   	   5.09		 52.35   	 -30.52		
-62.26   	 -8.24   	 51.80   	   5.09		 52.23   	 -25.43		
-73.24   	 30.52   	 51.82   	  -5.09		 52.13   	 -20.35		
-60.12   	 73.55   	 51.80   	  -5.09		 52.04   	 -25.43		
 -6.71   	119.93   	 51.78   	 -10.17		 51.94   	 -20.35		
 92.16   	170.59   	 51.74   	 -15.26		 51.86   	 -20.35		
221.25   	219.73   	 51.68   	 -15.26		 51.78   	 -20.35		
347.29   	238.04   	 51.62   	 -15.26		 51.70   	 -20.35		
436.10   	184.33   	 51.56   	 -20.35		 51.62   	 -20.35		
468.75   	 37.23   	 51.47   	 -20.35		 51.54   	 -20.35		
450.44   	-174.56   	 51.39   	 -20.35		 51.45   	 -15.26		
401.61   	-378.42   	 51.31   	 -25.43		 51.39   	 -10.17		
341.19   	-504.15   	 51.21   	 -20.35		 51.35   	 -15.26		
280.15   	-540.16   	 51.13   	 -25.43		 51.29   	 -15.26		
223.08   	-541.69   	 51.03   	 -25.43		 51.23   	 -15.26		
175.17   	-574.65   	 50.93   	 -30.52		 51.17   	 -15.26		
144.65   	-651.55   	 50.80   	 -30.52		 51.11   	 -10.17		
135.50   	-722.66   	 50.68   	 -35.61		 51.07   	 -15.26		
139.16   	-724.18(R)	 50.54   	 -40.69		 51.01   	 -10.17		
139.77   	-633.54   	 50.38   	 -35.61		 50.97   	 -10.17		
125.43   	-487.37   	 50.23   	 -30.52		 50.93   	 -15.26		
 95.21   	-344.24   	 50.11   	 -20.35		 50.86   	 -15.26		
 57.98   	-241.09   	 50.03   	 -15.26		 50.80   	 -10.17		
 26.25   	-180.66   	 49.97   	  -5.09		 50.76   	 -20.35		
  7.02   	-145.26   	 49.95(D)	   0.00		 50.68   	 -15.26		
 -1.22   	-117.49   	 49.95   	  10.17		 50.62   	 -20.35		
 -3.66   	-92.16   	 49.99   	  15.26		 50.54   	 -25.43		
 -7.63   	-71.11   	 50.05   	  20.35		 50.44   	 -20.35		
-16.17   	-58.29   	 50.13   	  25.43		 50.36   	 -25.43		
-26.86   	-52.80   	 50.23   	  45.78		 50.25   	 -25.43		
-34.18   	-50.35   	 50.42   	  55.95		 50.15   	 -20.35		
-35.10   	-46.69   	 50.64   	  81.38		 50.07   	 -20.35		
-30.52   	-39.67   	 50.97   	 106.82		 49.99   	 -20.35		
-25.94   	-32.35   	 51.39   	 127.16		 49.91   	 -15.26		
-25.02   	-28.38   	 51.90   	 152.59		 49.85   	 -15.26		
-27.16   	-27.77   	 52.51   	 172.94		 49.79   	  -5.09		
-28.99   	-28.38   	 53.20   	 193.29		 49.77   	  -5.09		
-28.38   	-27.47   	 53.98   	 208.54		 49.75(D)	   5.09		
-26.86   	-25.33   	 54.81   	 218.72		 49.77   	  15.26		
-25.94   	-23.50   	 55.69   	 244.15		 49.83   	  25.43		
-26.55   	-21.67   	 56.66   	 254.32		 49.93   	  40.69		
-28.08   	-19.53   	 57.68   	 274.67		 50.09   	  66.12		
-30.21   	-17.09   	 58.78   	 289.93		 50.36   	  86.47		
-32.65   	-14.95   	 59.94   	 305.19		 50.70   	 122.07		
-36.01   	-13.73   	 61.16   	 310.27		 51.19   	 157.68		
-38.45   	-12.51   	 62.40   	 315.36		 51.82   	 193.29		
-38.45   	-10.38   	 63.66   	 320.45		 52.59   	 233.98		
-34.79   	 -7.32   	 64.94   	 315.36		 53.53   	 274.67		
-28.99   	 -5.49   	 66.21   	 310.27		 54.63   	 315.36		
-22.89   	 -5.49   	 67.45   	 305.19		 55.89   	 345.88		
-19.84   	 -6.71   	 68.67   	 310.27		 57.27   	 381.48		
-20.45   	 -8.54   	 69.91   	 305.19		 58.80   	 406.92		
-23.50   	 -9.77   	 71.13   	 315.36		 60.43   	 427.26		
-27.16   	-10.38   	 72.39   	 320.45		 62.14   	 442.52		
-28.99   	-10.68   	 73.67   	 330.62		 63.91   	 457.78		
-28.69   	-10.38   	 74.99   	 340.79		 65.74   	 473.04		
-27.16   	 -9.16   	 76.36   	 350.97		 67.63   	 473.04		
-25.33   	 -6.10   	 77.76   	 366.22		 69.52   	 483.21		
-24.11   	 -1.22   	 79.23   	 376.40		 71.45   	 483.21		
-22.89   	  3.66   	 80.73   	 386.57		 73.39   	 483.21		
-21.67   	  6.41   	 82.28   	 391.66		 75.32   	 478.13		
-20.14   	  6.41   	 83.85   	 391.66		 77.23   	 478.13		
-18.92   	  4.27   	 85.41   	 381.48		 79.15   	 462.87		
-18.92   	  2.14   	 86.94   	 366.22		 81.00   	 457.78		
-19.53   	  3.05   	 88.40   	 345.88		 82.83   	 442.52		
-20.14   	  7.32   	 89.79   	 320.45		 84.60   	 437.43		
-20.14   	 14.04   	 91.07   	 289.93		 86.35   	 417.09		
-19.84   	 19.53   	 92.23   	 269.58		 88.02   	 406.92		
-18.31   	 22.58   	 93.31   	 249.24		 89.64   	 391.66		
-16.48   	 22.58   	 94.30   	 233.98		 91.21   	 381.48		
-14.04   	 21.67   	 95.24   	 228.89		 92.74   	 361.14		
-10.38   	 22.58   	 96.15   	 223.80		 94.18   	 345.88		
 -7.02   	 26.55   	 97.05   	 213.63		 95.56   	 335.71		
 -4.27   	 32.96   	 97.90   	 198.37		 96.91   	 325.53		
 -2.44   	 39.67   	 98.70   	 188.20		 98.21   	 310.27		
 -0.61   	 45.17   	 99.45   	 167.85		 99.45   	 305.19		
  2.44   	 49.13   	100.12   	 147.51		100.67   	 284.84		
  6.71   	 52.19   	100.71   	 122.07		101.81   	 279.75		
 10.68   	 55.85   	101.20   	 106.82		102.93   	 264.50		
 13.43   	 61.34   	101.63   	  96.64		103.99   	 249.24		
 14.65   	 67.75   	102.01   	  91.56		104.98   	 233.98		
 14.34   	 72.94   	102.38   	 101.73		105.92   	 223.80		
 14.04   	 76.90   	102.79   	 116.99		106.82   	 213.63		
 13.12   	 80.26   	103.25   	 137.33		107.67   	 198.37		
 12.82   	 83.92   	103.80   	 172.94		108.46   	 188.20		
 14.65   	 88.81   	104.50   	 193.29		109.22   	 183.11		
 19.53   	 94.30   	105.27   	 218.72		109.95   	 167.85		
 26.55   	 98.88   	106.14   	 223.80		110.62   	 162.77		
 34.18   	101.62   	107.04   	 228.89		111.27   	 157.68		
 39.67   	102.54   	107.95   	 213.63		111.90   	 147.51		
 42.42   	101.32   	108.81   	 198.37		112.49   	 142.42		
 43.03   	 97.96   	109.60   	 167.85		113.06   	 132.25		
 43.64   	 93.08   	110.27   	 147.51		113.59   	 122.07		
 46.08   	 88.20   	110.86   	 127.16		114.08   	 106.82		
 51.57   	 85.14   	111.37   	 111.90		114.51   	  96.64		
 59.20   	 84.23   	111.82   	 101.73		114.89   	  81.38		
 65.92   	 83.31   	112.23   	  91.56		115.22   	  71.21		
 70.50   	 79.65   	112.59   	  81.38		115.50   	  61.04		
 72.94   	 72.33   	112.92   	  71.21		115.75   	  50.86		
 75.07   	 63.48   	113.20   	  61.04		115.95   	  40.69		
 79.96   	 56.15   	113.45   	  35.61		116.11   	  25.43		
 88.81   	 52.80   	113.59   	  20.35		116.22   	  10.17		
 98.57   	 52.19   	113.67(S)	 -10.17		116.26(S)	   0.00		
105.29   	 50.66   	113.63   	 -40.69		116.26   	  -5.09		
106.51   	 46.39   	113.47   	 -66.12		116.24   	 -10.17		
103.15   	 39.06   	113.20   	 -91.56		116.19   	 -15.26		
 98.57   	 31.13   	112.84   	-122.07		116.13   	 -15.26		
 94.60   	 25.02   	112.35   	-137.33		116.07   	 -20.35		
 90.64   	 20.75   	111.80   	-157.68		115.99   	 -20.35		
 84.23   	 16.78   	111.17   	-172.94		115.91   	 -25.43		
 73.85   	 11.90   	110.48   	-178.03		115.81   	 -40.69		
 62.56   	  6.10   	109.77   	-193.29		115.65   	 -45.78		
 54.02   	  1.83   	108.99   	-193.29		115.46   	 -66.12		
 49.44   	 -0.61   	108.22   	-193.29		115.20   	 -86.47		
 46.69   	 -1.83   	107.45   	-188.20		114.85   	-101.73		
 40.89   	 -2.44   	106.69   	-178.03		114.45   	-122.07		
 31.13   	 -4.27   	105.98   	-167.85		113.96   	-147.51		
 18.92   	 -6.41   	105.31   	-162.77		113.37   	-162.77		
  8.54   	 -8.85   	104.66   	-157.68		112.72   	-188.20		
  1.53   	-12.51   	104.03   	-152.59		111.96   	-203.46		
 -3.36   	-18.31   	103.42   	-162.77		111.15   	-223.80		
 -7.63   	-24.41   	102.77   	-162.77		110.25   	-239.06		
-11.60   	-27.77   	102.12   	-167.85		109.30   	-254.32		
-14.34   	-26.25   	101.44   	-178.03		108.28   	-264.50		
-15.87   	-21.06   	100.73   	-172.94		107.22   	-274.67		
-17.40   	-17.40   	100.04   	-178.03		106.12   	-274.67		
-20.45   	-18.62   	 99.33   	-172.94		105.03   	-274.67		
-24.72   	-24.11   	 98.64   	-167.85		103.93   	-269.58		
-29.60   	-29.91   	 97.97   	-162.77		102.85   	-259.41		
-34.18   	-32.35   	 97.31   	-157.68		101.81   	-249.24		
-39.06   	-32.35   	 96.68   	-147.51		100.81   	-233.98		
-43.95   	-32.04   	 96.09   	-142.42		 99.88   	-223.80		
-47.61   	-33.57   	 95.52   	-132.25		 98.98   	-208.54		
-47.30   	-34.48   	 94.99   	-127.16		 98.15   	-198.37		
-42.11   	-32.65   	 94.49   	-116.99		 97.35   	-188.20		
-33.26   	-27.16   	 94.02   	-111.90		 96.60   	-183.11		
-23.50   	-20.45   	 93.57   	-106.82		 95.87   	-183.11		
-15.87   	-16.48   	 93.14   	-106.82		 95.14   	-183.11		
-12.82   	-17.40   	 92.72   	 -96.64		 94.40   	-172.94		
-14.95   	-20.75   	 92.33   	-101.73		 93.71   	-172.94		
-19.84   	-23.50   	 91.92   	-106.82		 93.02   	-167.85		
-24.41   	-23.80   	 91.50   	-106.82		 92.35   	-167.85		
-25.94   	-21.97   	 91.07   	-111.90		 91.68   	-162.77		
-24.41   	-19.84   	 90.62   	-111.90		 91.03   	-152.59		
-21.67   	-18.01   	 90.17   	-122.07		 90.42   	-152.59		
-21.06   	-15.56   	 89.68   	-122.07		 89.81   	-147.51		
-22.28   	-13.43   	 89.20   	-122.07		 89.22   	-147.51		
-24.11   	-12.21   	 88.71   	-127.16		 88.63   	-137.33		
-25.02   	-14.04   	 88.20   	-127.16		 88.08   	-132.25		
-24.41   	-17.70   	 87.69   	-132.25		 87.55   	-132.25		
-23.19   	-21.06   	 87.16   	-137.33		 87.02   	-132.25		
-22.89   	-21.97   	 86.61   	-142.42		 86.49   	-132.25		
-24.41   	-20.75   	 86.04   	-147.51		 85.96   	-127.16		
-26.55   	-19.53   	 85.45   	-152.59		 85.45   	-132.25		
-28.38   	-21.06   	 84.84   	-152.59		 84.92   	-127.16		
-28.38   	-23.80   	 84.23   	-147.51		 84.41   	-127.16		
-26.25   	-25.33   	 83.64   	-142.42		 83.91   	-127.16		
-23.50   	-25.02   	 83.07   	-127.16		 83.40   	-116.99		
-21.36   	-23.50   	 82.56   	-111.90		 82.93   	-111.90		
-21.36   	-23.19   	 82.12   	-101.73		 82.48   	-101.73		
-23.19   	-25.94   	 81.71   	 -76.30		 82.07   	 -96.64		
-27.16   	-30.21   	 81.40   	 -61.04		 81.69   	 -91.56		
-31.13   	-32.65   	 81.16   	 -50.86		 81.32   	 -86.47		
-33.57   	-32.04   	 80.96   	 -50.86		 80.98   	 -76.30		
-33.57   	-29.30   	 80.75   	 -45.78		 80.67   	 -76.30		
-31.43   	-26.25   	 80.57   	 -55.95		 80.37   	 -76.30		
-28.99   	-25.63   	 80.35   	 -61.04		 80.06   	 -71.21		
-29.30   	-27.16   	 80.10   	 -76.30		 79.78   	 -71.21		
-32.96   	-29.30   	 79.80   	 -86.47		 79.49   	 -71.21		
-36.62   	-29.91   	 79.45   	 -86.47		 79.21   	 -76.30		
-37.54   	-28.69   	 79.10   	 -96.64		 78.90   	 -76.30		
-34.18   	-26.86   	 78.72   	-101.73		 78.60   	 -71.21		
-28.38   	-25.94   	 78.31   	-101.73		 78.31   	 -76.30		
-24.72   	-26.25   	 77.90   	-106.82		 78.01   	 -71.21		
-25.33   	-28.38   	 77.48   	-111.90		 77.72   	 -76.30		
-30.52   	-30.82   	 77.03   	-111.90		 77.42   	 -66.12		
-36.32   	-32.04   	 76.58   	-111.90		 77.15   	 -66.12		
-39.06   	-31.13   	 76.13   	-106.82		 76.89   	 -61.04		
-38.15   	-28.38   	 75.71   	-101.73		 76.64   	 -61.04		
-34.48   	-25.02   	 75.30   	 -91.56		 76.40   	 -50.86		
-29.91   	-23.19   	 74.93   	 -81.38		 76.20   	 -45.78		
-27.77   	-23.50   	 74.61   	 -66.12		 76.01   	 -45.78		
-28.99   	-25.63   	 74.34   	 -61.04		 75.83   	 -45.78		
-33.57   	-28.38   	 74.10   	 -45.78		 75.65   	 -45.78		
-39.98   	-29.91   	 73.92   	 -45.78		 75.46   	 -55.95		
-46.39   	-30.52   	 73.73   	 -45.78		 75.24   	 -55.95		
-50.05   	-30.82   	 73.55   	 -40.69		 75.01   	 -61.04		
-48.52   	-31.43   	 73.39   	 -50.86		 74.77   	 -71.21		
-43.95   	-32.65   	 73.18   	 -50.86		 74.49   	 -76.30		
-38.15   	-32.96   	 72.98   	 -61.04		 74.18   	 -86.47		
-33.87   	-32.04   	 72.74   	 -61.04		 73.83   	 -91.56		
-32.35   	-30.21   	 72.49   	 -66.12		 73.47   	 -91.56		
-32.65   	-28.99   	 72.23   	 -71.21		 73.10   	-101.73		
-33.87   	-28.99   	 71.94   	 -76.30		 72.70   	 -96.64		
-35.10   	-29.91   	 71.64   	 -71.21		 72.31   	 -96.64		
-36.01   	-29.91   	 71.35   	 -71.21		 71.92   	 -96.64		
-35.40   	-25.63   	 71.07   	 -71.21		 71.54   	 -86.47		
-32.35   	-15.26   	 70.78   	 -71.21		 71.19   	 -81.38		
-28.08   	  0.61   	 70.50   	 -76.30		 70.86   	 -76.30		
-23.50   	 18.01   	 70.19   	 -71.21		 70.56   	 -71.21		
-20.75   	 31.43   	 69.91   	 -76.30		 70.27   	 -61.04		
-19.84   	 36.93   	 69.60   	 -71.21		 70.03   	 -61.04		
-19.23   	 34.79   	 69.32   	 -66.12		 69.79   	 -55.95		
-17.70   	 29.91   	 69.05   	 -61.04		 69.56   	 -50.86		
-16.48   	 27.47   	 68.81   	 -45.78		 69.36   	 -50.86		
-17.40   	 29.60   	 68.63   	 -30.52		 69.16   	 -50.86		
-18.62   	 36.01   	 68.50   	 -15.26		 68.95   	 -40.69		
-17.70   	 43.33   	 68.44   	 -10.17		 68.79   	 -35.61		
-12.82   	 48.22   	 68.40   	   0.00		 68.65   	 -30.52		
 -4.88   	 49.13   	 68.40   	  -5.09		 68.52   	 -30.52		
  2.14   	 45.47   	 68.38   	 -15.26		 68.40   	 -20.35		
  3.66   	 37.54   	 68.32   	 -20.35		 68.32   	 -30.52		
 -1.83   	 25.63   	 68.24   	 -35.61		 68.20   	 -25.43		
-11.90   	 10.68   	 68.10   	 -45.78		 68.10   	 -35.61		
-21.67   	 -7.02   	 67.91   	 -61.04		 67.95   	 -35.61		
-26.55   	-25.02   	 67.67   	 -76.30		 67.81   	 -45.78		
-25.33   	-38.76   	 67.36   	 -81.38		 67.63   	 -50.86		
-18.62   	-43.03   	 67.04   	 -81.38		 67.43   	 -55.95		
