  I     	  II     	  AO     	  AO'		  AO     	  AO'		
 22.89   	-19.23   	106.59   	 -76.30		110.74   	-101.73		
 19.23   	-21.06   	106.29   	 -91.56		110.34   	 -96.64		
 16.48   	-17.70   	105.92   	-111.90		109.95   	 -96.64		
 17.40   	-22.28   	105.47   	-122.07		109.56   	 -91.56		
 18.31   	-18.31   	104.98   	-132.25		109.20   	 -91.56		
 18.31   	-21.36   	104.46   	-142.42		108.83   	 -91.56		
 19.53   	-30.21   	103.89   	-142.42		108.46   	 -91.56		
 22.28   	-27.47   	103.32   	-137.33		108.10   	 -96.64		
 23.19   	-21.97   	102.77   	-137.33		107.71   	 -96.64		
 25.94   	 -9.46   	102.22   	-132.25		107.32   	 -96.64		
 30.21   	 19.53   	101.69   	-127.16		106.94   	 -96.64		
 36.01   	 39.67   	101.18   	-122.07		106.55   	-101.73		
 51.27   	 68.36   	100.69   	-122.07		106.14   	-106.82		
 62.26   	100.40   	100.20   	-122.07		105.72   	-106.82		
 69.27   	114.44   	 99.71   	-127.16		105.29   	-111.90		
 72.63   	116.27   	 99.21   	-127.16		104.84   	-111.90		
 69.58   	120.54   	 98.70   	-127.16		104.39   	-111.90		
 71.72   	125.43   	 98.19   	-127.16		103.95   	-116.99		
 70.80   	137.02   	 97.68   	-116.99		103.48   	-116.99		
 79.65   	155.03   	 97.21   	-116.99		103.01   	-122.07		
 79.35   	147.71   	 96.74   	-106.82		102.52   	-116.99		
 63.48   	108.64   	 96.32   	 -96.64		102.05   	-122.07		
 58.90   	 65.00   	 95.93   	 -96.64		101.57   	-116.99		
 38.45   	 21.67   	 95.54   	 -91.56		101.10   	-116.99		
 22.89   	  0.61   	 95.18   	 -91.56		100.63   	-122.07		
 23.50   	  0.00   	 94.81   	 -96.64		100.14   	-116.99		
 16.48   	  0.92   	 94.42   	 -96.64		 99.67   	-111.90		
 16.17   	  3.66   	 94.04   	-101.73		 99.23   	-116.99		
 11.90   	 -9.77   	 93.63   	-101.73		 98.76   	-111.90		
 12.21   	-39.06   	 93.22   	-101.73		 98.31   	-111.90		
  4.27   	-56.76   	 92.82   	 -96.64		 97.86   	-111.90		
  6.10   	-71.41   	 92.43   	 -96.64		 97.42   	-111.90		
 11.90   	-87.89   	 92.04   	 -86.47		 96.97   	-106.82		
 11.60   	-78.13   	 91.70   	 -86.47		 96.54   	-106.82		
 16.48   	-68.05   	 91.35   	 -81.38		 96.11   	-101.73		
 21.36   	-73.85   	 91.03   	 -76.30		 95.71   	-101.73		
 23.19   	-67.14   	 90.72   	 -71.21		 95.30   	-101.73		
 23.50   	-57.37   	 90.44   	 -76.30		 94.89   	 -96.64		
 21.06   	-55.54   	 90.13   	 -76.30		 94.51   	 -96.64		
 26.25   	-51.27   	 89.83   	 -76.30		 94.12   	 -96.64		
 25.94   	-43.33   	 89.52   	 -86.47		 93.73   	 -91.56		
 32.65   	-47.61   	 89.18   	 -86.47		 93.37   	 -91.56		
 34.79   	-56.15   	 88.83   	 -96.64		 93.00   	 -86.47		
 34.18   	-63.78   	 88.44   	-101.73		 92.65   	 -86.47		
 32.96   	-58.90   	 88.04   	-101.73		 92.31   	 -86.47		
 29.91   	-46.39   	 87.63   	-101.73		 91.96   	 -86.47		
 28.99   	-46.69   	 87.22   	 -96.64		 91.62   	 -86.47		
 28.69   	-31.13   	 86.84   	 -96.64		 91.27   	 -86.47		
 22.58   	-30.21   	 86.45   	 -86.47		 90.93   	 -86.47		
 10.68   	-49.13   	 86.10   	 -81.38		 90.58   	 -81.38		
 13.12   	-47.00   	 85.78   	 -71.21		 90.25   	 -86.47		
  7.93   	-58.59   	 85.49   	 -66.12		 89.91   	 -81.38		
  2.75   	-68.05   	 85.23   	 -61.04		 89.58   	 -86.47		
  6.71   	-65.61   	 84.98   	 -55.95		 89.24   	 -81.38		
  2.75   	-60.42   	 84.76   	 -50.86		 88.91   	 -81.38		
 -5.80   	-48.52   	 84.56   	 -55.95		 88.59   	 -86.47		
 -1.22   	-40.89   	 84.33   	 -50.86		 88.24   	 -81.38		
  3.05   	-38.76   	 84.13   	 -50.86		 87.91   	 -81.38		
  2.14   	-41.81   	 83.93   	 -55.95		 87.59   	 -76.30		
  2.14   	-46.39   	 83.70   	 -61.04		 87.28   	 -81.38		
  1.83   	-36.62   	 83.46   	 -61.04		 86.96   	 -76.30		
  2.14   	-25.33   	 83.21   	 -61.04		 86.65   	 -76.30		
 -2.75   	-21.36   	 82.97   	 -66.12		 86.35   	 -76.30		
  4.27   	-23.80   	 82.71   	 -71.21		 86.04   	 -76.30		
  3.36   	-32.04   	 82.42   	 -66.12		 85.74   	 -71.21		
  0.61   	 -9.16   	 82.16   	 -71.21		 85.45   	 -71.21		
  5.49   	 47.30   	 81.87   	 -71.21		 85.17   	 -76.30		
 20.45   	133.67   	 81.59   	 -71.21		 84.86   	 -71.21		
 24.41   	290.53   	 81.30   	 -76.30		 84.58   	 -66.12		
 51.27   	461.12   	 81.00   	 -71.21		 84.31   	 -71.21		
 93.99   	649.41   	 80.71   	 -71.21		 84.03   	 -71.21		
131.84   	889.59   	 80.43   	 -71.21		 83.74   	 -66.12		
197.14   	1101.99   	 80.14   	 -71.21		 83.48   	 -71.21		
279.54   	1228.33   	 79.86   	 -66.12		 83.19   	 -66.12		
354.00   	1237.49(R)	 79.59   	 -61.04		 82.93   	 -66.12		
350.65   	1029.97   	 79.35   	 -61.04		 82.66   	 -66.12		
262.76   	640.26   	 79.10   	 -61.04		 82.40   	 -66.12		
153.50   	240.48   	 78.86   	 -55.95		 82.14   	 -66.12		
 40.28   	-40.89   	 78.64   	 -55.95		 81.87   	 -61.04		
  8.24   	-218.20   	 78.41   	 -61.04		 81.63   	 -66.12		
 79.04   	-179.44   	 78.17   	 -55.95		 81.36   	 -61.04		
138.55   	-137.94   	 77.94   	 -55.95		 81.12   	 -66.12		
147.09   	-179.14   	 77.72   	 -55.95		 80.85   	 -61.04		
101.93   	-162.35   	 77.50   	 -61.04		 80.61   	 -61.04		
 50.05   	-186.16   	 77.25   	 -61.04		 80.37   	 -61.04		
  6.10   	-178.53   	 77.01   	 -55.95		 80.12   	 -61.04		
-23.50   	-135.19   	 76.79   	 -55.95		 79.88   	 -55.95		
-20.14   	-117.19   	 76.56   	 -55.95		 79.65   	 -61.04		
-11.90   	-130.92   	 76.34   	 -50.86		 79.41   	 -61.04		
-21.97   	-140.08   	 76.13   	 -40.69		 79.17   	 -55.95		
-21.67   	-132.45   	 75.97   	 -35.61		 78.94   	 -61.04		
-24.41   	-128.78   	 75.83   	 -30.52		 78.70   	 -55.95		
-21.36   	-119.63   	 75.71   	 -25.43		 78.47   	 -61.04		
-24.11   	-123.90   	 75.60   	 -15.26		 78.23   	 -55.95		
-22.89   	-130.00   	 75.54(D)	   0.00		 78.01   	 -55.95		
-16.78   	-126.65   	 75.54   	  10.17		 77.78   	 -55.95		
-18.92   	-129.09   	 75.58   	  35.61		 77.56   	 -50.86		
-24.11   	-127.56   	 75.73   	  71.21		 77.35   	 -50.86		
-23.19   	-128.17   	 76.01   	 111.90		 77.15   	 -45.78		
-14.95   	-133.67   	 76.46   	 162.77		 76.97   	 -40.69		
-17.70   	-127.26   	 77.11   	 213.63		 76.81   	 -30.52		
-20.75   	-126.95   	 77.97   	 264.50		 76.68   	 -20.35		
-15.87   	-133.36   	 79.02   	 295.01		 76.60   	 -10.17		
-21.36   	-138.55   	 80.20   	 320.45		 76.56(D)	   5.09		
-22.58   	-156.86   	 81.48   	 310.27		 76.58   	  15.26		
-18.31   	-169.37   	 82.73   	 289.93		 76.64   	  35.61		
-21.67   	-165.71   	 83.89   	 259.41		 76.79   	  50.86		
-20.14   	-167.54   	 84.92   	 244.15		 76.99   	  71.21		
-25.33   	-170.90   	 85.90   	 249.24		 77.27   	  86.47		
-25.94   	-169.68   	 86.90   	 284.84		 77.62   	 106.82		
-25.33   	-179.14   	 88.04   	 330.62		 78.05   	 132.25		
-29.91   	-182.80   	 89.36   	 381.48		 78.58   	 152.59		
-20.45   	-180.66   	 90.88   	 422.18		 79.19   	 172.94		
-24.11   	-187.07   	 92.57   	 442.52		 79.88   	 193.29		
-30.21   	-192.87   	 94.34   	 442.52		 80.65   	 218.72		
-28.99   	-202.94   	 96.11   	 417.09		 81.53   	 233.98		
-31.13   	-216.06   	 97.78   	 366.22		 82.46   	 249.24		
-27.77   	-218.81   	 99.25   	 315.36		 83.46   	 269.58		
-26.86   	-218.81   	100.51   	 264.50		 84.54   	 284.84		
-24.72   	-221.25   	101.57   	 213.63		 85.68   	 289.93		
-26.55   	-225.22   	102.42   	 178.03		 86.84   	 305.19		
-32.04   	-233.15   	103.13   	 162.77		 88.06   	 315.36		
-31.74   	-239.26   	103.78   	 157.68		 89.32   	 320.45		
-34.18   	-236.51   	104.41   	 172.94		 90.60   	 330.62		
-38.15   	-234.07   	105.11   	 193.29		 91.92   	 330.62		
-37.54   	-234.68   	105.88   	 228.89		 93.24   	 335.71		
-41.50   	-236.51   	106.80   	 259.41		 94.59   	 335.71		
-40.89   	-242.92   	107.83   	 284.84		 95.93   	 340.79		
-39.37   	-252.69   	108.97   	 310.27		 97.29   	 340.79		
-42.42   	-254.21   	110.21   	 315.36		 98.66   	 335.71		
-39.98   	-260.31   	111.47   	 310.27		100.00   	 340.79		
-44.56   	-267.03   	112.72   	 295.01		101.36   	 335.71		
-51.57   	-270.39   	113.90   	 274.67		102.71   	 335.71		
-57.07   	-278.63   	114.99   	 249.24		104.05   	 330.62		
-61.04   	-280.76   	115.99   	 218.72		105.37   	 330.62		
-67.75   	-277.71   	116.87   	 188.20		106.69   	 325.53		
-69.27   	-284.12   	117.62   	 157.68		108.00   	 320.45		
-68.36   	-289.31   	118.25   	 147.51		109.28   	 310.27		
-73.24   	-288.39   	118.84   	 137.33		110.52   	 310.27		
-77.51   	-293.58   	119.39   	 147.51		111.76   	 300.10		
-75.99   	-294.80   	119.98   	 172.94		112.96   	 289.93		
-79.65   	-285.64   	120.67   	 203.46		114.12   	 279.75		
-85.75   	-285.03   	121.48   	 233.98		115.24   	 274.67		
-79.65   	-283.81   	122.42   	 254.32		116.34   	 264.50		
-84.53   	-275.88   	123.44   	 269.58		117.40   	 259.41		
-82.09   	-260.62   	124.52   	 254.32		118.43   	 249.24		
-75.99   	-245.67   	125.53   	 223.80		119.43   	 244.15		
-73.24   	-227.66   	126.43   	 193.29		120.41   	 233.98		
-67.14   	-204.77   	127.20   	 147.51		121.34   	 223.80		
-65.31   	-194.70   	127.79   	 106.82		122.24   	 218.72		
-54.93   	-177.31   	128.22   	  76.30		123.11   	 208.54		
-48.83   	-162.96   	128.52   	  61.04		123.95   	 203.46		
-43.03   	-151.06   	128.77   	  N/A		124.76   	  N/A		
