  I     	  II     	  LVp     	  LVp'		  AO     	  AO'		
-84.53   	-200.81   	 12.09(D)	   0.00		 88.73   	-162.77		
-78.74   	-187.07   	 12.09   	   0.00		 88.08   	-162.77		
-64.09   	-163.88   	 12.09   	  15.26		 87.43   	-157.68		
-67.14   	-158.39   	 12.15   	  15.26		 86.80   	-157.68		
-75.68   	-118.71   	 12.21   	  25.43		 86.16   	-147.51		
-67.14   	-87.28   	 12.31   	  25.43		 85.57   	-147.51		
-79.35   	-78.13   	 12.41   	  35.61		 84.98   	-142.42		
-80.26   	-59.81   	 12.55   	  40.69		 84.41   	-132.25		
-70.19   	-55.24   	 12.72   	  40.69		 83.89   	-132.25		
-76.29   	-51.88   	 12.88   	  50.86		 83.36   	-122.07		
-73.24   	-47.61   	 13.08   	  50.86		 82.87   	-122.07		
-63.17   	-44.86   	 13.29   	  50.86		 82.38   	-111.90		
-70.80   	-47.61   	 13.49   	  50.86		 81.93   	-111.90		
-73.85   	-51.88   	 13.69   	  50.86		 81.48   	-111.90		
-72.63   	-44.86   	 13.90   	  40.69		 81.04   	-101.73		
-78.13   	-39.06   	 14.06   	  40.69		 80.63   	-106.82		
-71.72   	-32.04   	 14.22   	  30.52		 80.20   	-106.82		
-65.92   	-36.01   	 14.34   	  30.52		 79.78   	-106.82		
-63.78   	-36.62   	 14.47   	  20.35		 79.35   	-101.73		
-68.05   	-30.52   	 14.55   	  15.26		 78.94   	-111.90		
-73.55   	-30.52   	 14.61   	  10.17		 78.49   	-106.82		
-85.75   	  0.00   	 14.65   	  10.17		 78.07   	-106.82		
-130.31   	 57.68   	 14.69   	  10.17		 77.64   	-111.90		
-161.74   	123.29   	 14.73   	  10.17		 77.19   	-111.90		
-158.08   	209.35   	 14.77   	  15.26		 76.74   	-106.82		
-116.88   	306.40   	 14.83   	  15.26		 76.32   	-111.90		
  7.32   	389.71   	 14.89   	  25.43		 75.87   	-106.82		
187.38   	482.79   	 14.99   	  30.52		 75.44   	-111.90		
406.80   	559.08   	 15.12   	  40.69		 74.99   	-101.73		
643.31   	481.26   	 15.28   	  55.95		 74.59   	-106.82		
860.60   	204.16   	 15.50   	  71.21		 74.16   	-101.73		
1031.19   	-202.33   	 15.79   	  86.47		 73.75   	-101.73		
1063.84   	-674.44   	 16.13   	 106.82		 73.35   	 -96.64		
974.43   	-998.23   	 16.56   	 127.16		 72.96   	 -96.64		
838.01   	-1117.25   	 17.07   	 157.68		 72.57   	 -91.56		
686.04   	-1158.14(R)	 17.70   	 178.03		 72.21   	 -86.47		
565.49   	-1104.43   	 18.41   	 203.46		 71.86   	 -81.38		
483.70   	-1017.76   	 19.23   	 223.80		 71.54   	 -81.38		
390.93   	-864.87   	 20.12   	 244.15		 71.21   	 -76.30		
267.94   	-592.04   	 21.10   	 264.50		 70.91   	 -76.30		
137.94   	-335.39   	 22.16   	 289.93		 70.60   	 -76.30		
 20.45   	-147.09   	 23.32   	 325.53		 70.29   	 -81.38		
-43.95   	-51.27   	 24.62   	 376.40		 69.97   	 -81.38		
-86.36   	-43.33   	 26.12   	 452.69		 69.64   	 -86.47		
-94.30   	-23.80   	 27.93   	 549.34		 69.30   	 -81.38		
-84.84   	-16.48   	 30.13   	 676.50		 68.97   	 -81.38		
-83.01   	 -7.63   	 32.84   	 813.83		 68.65   	 -76.30		
-89.72   	  6.71   	 36.09   	 956.25		 68.34   	 -71.21		
-101.62   	  6.41   	 39.92   	1098.67		 68.06   	 -55.95		
-108.95   	 20.75   	 44.31   	1210.58		 67.83   	 -40.69		
-115.36   	 28.08   	 49.16   	1307.22		 67.67   	 -30.52		
-119.63   	 23.19   	 54.38   	1368.26		 67.55   	 -10.17		
-115.97   	 28.08   	 59.86   	1408.95		 67.51(D)	   5.09		
-111.08   	 36.01   	 65.49   	1414.03		 67.53   	  25.43		
-110.47   	 37.23   	 71.15   	1414.03		 67.63   	  45.78		
-109.56   	 46.69   	 76.81   	1388.60		 67.81   	  71.21		
-108.64   	 57.37   	 82.36   	1363.17		 68.10   	  91.56		
-112.61   	 47.30   	 87.81   	1337.74		 68.46   	 122.07		
-113.22   	 52.49   	 93.16   	1317.39		 68.95   	 142.42		
-116.88   	 62.26   	 98.43   	1286.87		 69.52   	 172.94		
-118.71   	 54.32   	103.58   	1276.70		 70.21   	 203.46		
-117.49   	 49.13   	108.69   	1256.35		 71.03   	 228.89		
-115.05   	 58.59   	113.71   	1241.09		 71.94   	 259.41		
-111.69   	 60.12   	118.68   	1220.75		 72.98   	 284.84		
-105.59   	 61.65   	123.56   	1195.32		 74.12   	 305.19		
-98.57   	 74.77   	128.34   	1159.71		 75.34   	 330.62		
-108.03   	 80.57   	132.98   	1124.11		 76.66   	 350.97		
-104.37   	 83.62   	137.48   	1078.33		 78.07   	 366.22		
-107.12   	 87.59   	141.79   	1027.46		 79.53   	 376.40		
-114.14   	 87.89   	145.90   	 976.60		 81.04   	 391.66		
-102.23   	 95.52   	149.81   	 920.65		 82.60   	 396.74		
-106.81   	 93.99   	153.49   	 869.78		 84.19   	 406.92		
-100.40   	100.71   	156.97   	 824.00		 85.82   	 417.09		
-96.13   	109.25   	160.26   	 783.31		 87.49   	 422.18		
-112.30   	102.23   	163.40   	 742.62		 89.18   	 427.26		
-117.19   	118.10   	166.37   	 707.02		 90.88   	 437.43		
-116.88   	131.84   	169.20   	 676.50		 92.63   	 442.52		
-122.38   	135.50   	171.90   	 651.07		 94.40   	 452.69		
-110.78   	156.25   	174.51   	 630.72		 96.22   	 462.87		
-103.76   	161.74   	177.03   	 615.46		 98.07   	 473.04		
-106.51   	167.85   	179.49   	 600.20		 99.96   	 488.30		
-95.83   	189.51   	181.89   	 584.94		101.91   	 498.47		
-95.83   	205.69   	184.23   	 569.68		103.91   	 508.65		
-94.91   	229.49   	186.51   	 554.42		105.94   	 523.90		
-93.08   	254.52   	188.73   	 534.08		108.04   	 539.16		
-93.69   	279.24   	190.86   	 513.73		110.19   	 544.25		
-86.67   	298.46   	192.92   	 493.39		112.37   	 549.34		
-81.18   	321.66   	194.89   	 473.04		114.57   	 549.34		
-77.21   	350.65   	196.78   	 447.61		116.76   	 549.34		
-72.33   	372.92   	198.58   	 432.35		118.96   	 544.25		
-66.53   	396.12   	200.30   	 412.00		121.14   	 539.16		
-54.32   	418.09   	201.95   	 386.57		123.30   	 518.82		
-39.67   	430.30   	203.50   	 371.31		125.37   	 508.65		
-35.10   	453.19   	204.98   	 340.79		127.41   	 488.30		
-33.26   	466.31   	206.35   	 320.45		129.36   	 473.04		
-32.65   	476.99   	207.63   	 295.01		131.25   	 457.78		
-20.14   	490.42   	208.81   	 284.84		133.08   	 447.61		
-10.07   	483.40   	209.95   	 259.41		134.87   	 432.35		
 -3.97   	474.55   	210.99   	 244.15		136.60   	 422.18		
 -7.63   	464.17   	211.96   	 213.63		138.29   	 412.00		
-11.60   	444.95   	212.82   	 183.11		139.94   	 406.92		
-10.38   	422.06   	213.55   	 152.59		141.57   	 391.66		
 -6.10   	399.78   	214.16   	 127.16		143.13   	 386.57		
  6.71   	376.59   	214.67   	  91.56		144.68   	 371.31		
  5.49   	342.71   	215.03   	  66.12		146.16   	 366.22		
 -7.02   	303.04   	215.30   	  45.78		147.63   	 356.05		
 -7.63   	261.23   	215.48   	  30.52		149.05   	 345.88		
-11.90   	216.98   	215.60   	  15.26		150.44   	 335.71		
-17.70   	178.53   	215.67(S)	   0.00		151.78   	 325.53		
-21.06   	138.85   	215.67   	 -10.17		153.08   	 315.36		
-28.08   	113.22   	215.62   	 -35.61		154.34   	 310.27		
-52.80   	 83.62   	215.48   	 -55.95		155.58   	 300.10		
-60.42   	 61.34   	215.26   	 -81.38		156.78   	 284.84		
-58.59   	 50.66   	214.93   	-106.82		157.92   	 279.75		
-64.70   	 29.60   	214.51   	-127.16		159.04   	 264.50		
-64.70   	 15.26   	214.00   	-157.68		160.10   	 254.32		
-75.38   	 -3.66   	213.37   	-183.11		161.12   	 244.15		
-88.50   	-19.23   	212.63   	-213.63		162.09   	 223.80		
-85.45   	-21.36   	211.78   	-239.06		162.99   	 218.72		
-80.26   	-22.58   	210.82   	-264.50		163.87   	 198.37		
-67.14   	-25.94   	209.77   	-295.01		164.66   	 183.11		
-66.22   	-27.77   	208.59   	-325.53		165.39   	 162.77		
-78.13   	-25.02   	207.28   	-361.14		166.04   	 142.42		
-82.70   	-40.59   	205.84   	-391.66		166.61   	 122.07		
-90.03   	-44.86   	204.27   	-432.35		167.10   	  91.56		
-91.25   	-36.93   	202.54   	-467.95		167.47   	  61.04		
-86.06   	-56.46   	200.67   	-513.73		167.71   	  30.52		
-87.89   	-50.05   	198.62   	-559.51		167.83(S)	   0.00		
-88.81   	-42.72   	196.38   	-600.20		167.83   	 -35.61		
-90.64   	-60.12   	193.98   	-645.98		167.69   	 -66.12		
-93.69   	-60.12   	191.39   	-691.76		167.43   	-106.82		
-90.03   	-61.04   	188.63   	-742.62		167.00   	-142.42		
-79.35   	-66.53   	185.66   	-793.49		166.43   	-178.03		
-73.24   	-64.09   	182.48   	-849.44		165.72   	-218.72		
-79.04   	-63.78   	179.08   	-900.30		164.84   	-254.32		
-82.70   	-70.50   	175.48   	-951.17		163.82   	-295.01		
-86.98   	-76.29   	171.68   	-1012.20		162.64   	-330.62		
-85.45   	-73.85   	167.63   	-1078.33		161.32   	-376.40		
-73.85   	-74.16   	163.32   	-1144.45		159.82   	-412.00		
-72.33   	-77.82   	158.74   	-1220.75		158.17   	-447.61		
-82.09   	-80.57   	153.85   	-1286.87		156.38   	-488.30		
-89.11   	-87.89   	148.71   	-1363.17		154.42   	-518.82		
-88.50   	-84.84   	143.25   	-1424.21		152.35   	-544.25		
-87.59   	-81.79   	137.56   	-1480.16		150.17   	-564.60		
-80.87   	-68.36   	131.64   	-1525.93		147.91   	-574.77		
-75.07   	-64.70   	125.53   	-1551.37		145.61   	-590.03		
-76.60   	-67.75   	119.33   	-1561.54		143.25   	-584.94		
-77.21   	-63.48   	113.08   	-1566.63		140.92   	-574.77		
-83.92   	-69.27   	106.82   	-1546.28		138.62   	-569.68		
-90.64   	-69.58   	100.63   	-1515.76		136.34   	-549.34		
-89.72   	-57.37   	 94.57   	-1469.98		134.14   	-528.99		
-101.32   	-60.73   	 88.69   	-1424.21		132.02   	-513.73		
-91.55   	-56.15   	 82.99   	-1363.17		129.97   	-488.30		
-83.92   	-46.69   	 77.54   	-1302.13		128.02   	-462.87		
-91.25   	-50.05   	 72.33   	-1230.92		126.16   	-447.61		
-83.62   	-40.28   	 67.41   	-1159.71		124.37   	-422.18		
-84.23   	-36.62   	 62.77   	-1088.50		122.69   	-406.92		
-90.33   	-33.87   	 58.41   	-1012.20		121.06   	-391.66		
-94.91   	-30.82   	 54.36   	-946.08		119.49   	-371.31		
-98.27   	-31.43   	 50.58   	-879.96		118.01   	-366.22		
-103.45   	-25.63   	 47.06   	-824.00		116.54   	-350.97		
-105.59   	-23.80   	 43.76   	-768.05		115.14   	-340.79		
-97.66   	-26.25   	 40.69   	-722.28		113.77   	-335.71		
-91.25   	-26.86   	 37.80   	-671.41		112.43   	-330.62		
-93.69   	-24.11   	 35.12   	-635.81		111.11   	-320.45		
-93.08   	-24.11   	 32.57   	-590.03		109.83   	-315.36		
-95.52   	-28.08   	 30.21   	-549.34		108.57   	-310.27		
-94.91   	-27.77   	 28.02   	-508.65		107.32   	-305.19		
-89.42   	-39.06   	 25.98   	-462.87		106.10   	-289.93		
-79.65   	-34.18   	 24.13   	-417.09		104.94   	-284.84		
-85.45   	-31.43   	 22.46   	-371.31		103.80   	-269.58		
-90.94   	-30.82   	 20.98   	-330.62		102.73   	-264.50		
-93.69   	-25.33   	 19.65   	-279.75		101.67   	-244.15		
-104.98   	-36.32   	 18.54   	-239.06		100.69   	-239.06		
-97.35   	-36.32   	 17.58   	-198.37		 99.74   	-228.89		
-94.60   	-39.67   	 16.79   	-167.85		 98.82   	-213.63		
-87.59   	-38.45   	 16.11   	-127.16		 97.97   	-203.46		
-83.01   	-37.23   	 15.61   	-106.82		 97.15   	-193.29		
-93.08   	-49.44   	 15.18   	 -81.38		 96.38   	-188.20		
-88.20   	-48.22   	 14.85   	 -61.04		 95.63   	-183.11		
-97.05   	-54.32   	 14.61   	 -45.78		 94.89   	-172.94		
-97.35   	-68.05   	 14.43   	 -30.52		 94.20   	-178.03		
-84.53   	-84.23   	 14.30   	 -20.35		 93.49   	-167.85		
-89.42   	-106.51   	 14.22   	 -10.17		 92.82   	-172.94		
-87.59   	-124.51   	 14.18   	  -5.09		 92.13   	-167.85		
-86.36   	-143.13   	 14.16   	  -5.09		 91.45   	-167.85		
-82.70   	-155.64   	 14.14   	  -5.09		 90.78   	-167.85		
-90.64   	-170.29   	 14.12   	  -5.09		 90.11   	-172.94		
-88.81   	-184.63   	 14.10   	 -10.17		 89.42   	-167.85		
-83.92   	-198.36   	 14.06   	  -5.09		 88.75   	-167.85		
-101.62   	-201.42   	 14.04   	 -10.17		 88.08   	-172.94		
-99.79   	-196.53   	 14.00   	  -5.09		 87.39   	-167.85		
-93.99   	-195.92   	 13.98   	  -5.09		 86.71   	-167.85		
-92.16   	-178.83   	 13.96(D)	   0.00		 86.04   	-162.77		
-84.84   	-173.03   	 13.96   	   0.00		 85.39   	-162.77		
-71.72   	-173.95   	 13.96   	   5.09		 84.74   	-157.68		
-69.27   	-150.15   	 13.98   	   5.09		 84.11   	-157.68		
-80.57   	-148.93   	 14.00   	  10.17		 83.48   	-152.59		
-91.55   	-130.92   	 14.04   	  15.26		 82.87   	-147.51		
-91.25   	-81.18   	 14.10   	  15.26		 82.28   	-142.42		
-95.52   	-73.85   	 14.16   	  15.26		 81.71   	-137.33		
-91.86   	-51.88   	 14.22   	  20.35		 81.16   	-132.25		
-77.51   	-30.21   	 14.30   	  20.35		 80.63   	-127.16		
-72.94   	-32.96   	 14.38   	  25.43		 80.12   	-122.07		
-82.70   	-30.52   	 14.49   	  25.43		 79.63   	-122.07		
-82.70   	-28.08   	 14.59   	  25.43		 79.15   	-111.90		
-87.28   	-32.04   	 14.69   	  35.61		 78.70   	-116.99		
-86.06   	-25.63   	 14.83   	  30.52		 78.23   	-111.90		
-75.99   	-17.40   	 14.95   	  25.43		 77.78   	-111.90		
-73.55   	-15.56   	 15.06   	  25.43		 77.33   	-111.90		
-69.89   	-11.29   	 15.16   	  15.26		 76.89   	-111.90		
-74.46   	-18.92   	 15.22   	   5.09		 76.44   	-116.99		
-77.82   	-19.53   	 15.24   	   5.09		 75.97   	-116.99		
-74.77   	-14.34   	 15.26   	   0.00		 75.50   	-111.90		
-78.13   	 -8.85   	 15.26   	   0.00		 75.06   	-116.99		
-95.83   	  8.24   	 15.26   	  10.17		 74.59   	-111.90		
-135.50   	 54.32   	 15.30   	  20.35		 74.14   	-106.82		
-175.17   	120.54   	 15.38   	  35.61		 73.71   	-101.73		
-180.97   	202.33   	 15.52   	  55.95		 73.31   	 -91.56		
-132.75   	310.36   	 15.75   	  66.12		 72.94   	 -91.56		
-19.23   	410.46   	 16.01   	  86.47		 72.57   	 -86.47		
145.26   	488.59   	 16.36   	  96.64		 72.23   	 -76.30		
355.83   	589.60   	 16.74   	 101.73		 71.92   	 -81.38		
587.16   	574.34   	 17.15   	 111.90		 71.60   	 -76.30		
809.02   	332.95   	 17.60   	 122.07		 71.29   	 -76.30		
996.40   	-42.72   	 18.09   	 127.16		 70.99   	 -81.38		
1067.81   	-531.62   	 18.60   	 132.25		 70.66   	 -81.38		
1009.52   	-944.82   	 19.13   	 142.42		 70.34   	 -86.47		
889.59   	-1112.37   	 19.69   	 147.51		 69.99   	 -86.47		
744.32   	-1161.80(R)	 20.28   	 157.68		 69.64   	 -91.56		
630.49   	-1119.08   	 20.92   	 162.77		 69.28   	 -96.64		
553.28   	-1029.66   	 21.57   	 178.03		 68.89   	 -96.64		
456.24   	-917.36   	 22.28   	 193.29		 68.50   	 -96.64		
344.85   	-672.91   	 23.05   	 213.63		 68.12   	-101.73		
208.44   	-400.39   	 23.91   	 249.24		 67.71   	-101.73		
 67.14   	-189.21   	 24.90   	 300.10		 67.30   	 -96.64		
-23.50   	-62.87   	 26.10   	 371.31		 66.92   	-101.73		
-71.41   	-30.21   	 27.59   	 462.87		 66.51   	 -91.56		
-97.66   	-15.87   	 29.44   	 569.68		 66.14   	 -91.56		
-88.20   	  3.66   	 31.72   	 676.50		 65.78   	 -81.38		
-75.07   	 16.48   	 34.43   	 788.40		 65.45   	 -81.38		
-76.90   	 25.63   	 37.58   	 895.22		 65.13   	 -71.21		
-80.26   	 27.77   	 41.16   	 986.77		 64.84   	 -55.95		
-82.70   	 31.43   	 45.11   	1068.15		 64.62   	 -50.86		
-84.84   	 45.78   	 49.38   	1139.36		 64.41   	 -35.61		
-91.55   	 52.49   	 53.94   	1190.23		 64.27   	 -20.35		
-112.92   	 52.19   	 58.70   	1230.92		 64.19(D)	   5.09		
-119.93   	 54.63   	 63.62   	1246.18		 64.21   	  20.35		
-122.99   	 60.73   	 68.61   	1256.35		 64.29   	  50.86		
-122.68   	 69.27   	 73.63   	1251.27		 64.50   	  71.21		
-101.32   	 68.66   	 78.64   	1230.92		 64.78   	 101.73		
-86.06   	 70.50   	 83.56   	1200.40		 65.19   	 132.25		
-90.03   	 79.04   	 88.36   	1174.97		 65.72   	 152.59		
-83.92   	 87.89   	 93.06   	1134.28		 66.33   	 178.03		
-83.31   	 93.99   	 97.60   	1093.59		 67.04   	 208.54		
-86.06   	 93.38   	101.97   	1057.98		 67.87   	 228.89		
-83.31   	 86.06   	106.21   	1022.38		 68.79   	 254.32		
-85.45   	 92.77   	110.29   	 981.68		 69.81   	 274.67		
-83.31   	 93.38   	114.22   	 946.08		 70.91   	 300.10		
-88.81   	 98.88   	118.01   	 910.47		 72.11   	 320.45		
-94.30   	104.98   	121.65   	 864.70		 73.39   	 335.71		
-90.94   	100.40   	125.11   	 824.00		 74.73   	 356.05		
-100.10   	103.45   	128.40   	 778.23		 76.15   	 371.31		
-103.15   	105.59   	131.52   	 732.45		 77.64   	 391.66		
-99.49   	108.03   	134.45   	 696.84		 79.21   	 406.92		
-103.15   	112.92   	137.23   	 651.07		 80.83   	 427.26		
-99.49   	120.85   	139.84   	 620.55		 82.54   	 447.61		
-87.59   	128.78   	142.32   	 595.11		 84.33   	 462.87		
-85.45   	137.63   	144.70   	 569.68		 86.18   	 488.30		
-90.94   	138.85   	146.98   	 554.42		 88.14   	 513.73		
-91.55   	136.41   	149.20   	 528.99		 90.19   	 528.99		
-97.05   	160.83   	151.31   	 508.65		 92.31   	 554.42		
-99.49   	164.18   	153.35   	 488.30		 94.53   	 574.77		
-79.04   	185.55   	155.30   	 457.78		 96.83   	 590.03		
-86.06   	202.33   	157.13   	 427.26		 99.19   	 600.20		
-87.59   	199.89   	158.84   	 401.83		101.59   	 610.37		
-83.62   	211.49   	160.45   	 366.22		104.03   	 615.46		
-100.40   	228.27   	161.91   	 335.71		106.49   	 620.55		
-81.18   	260.01   	163.25   	 300.10		108.97   	 615.46		
-76.90   	278.02   	164.46   	 269.58		111.43   	 610.37		
-72.63   	306.70   	165.53   	 239.06		113.88   	 610.37		
-73.55   	326.84   	166.49   	 213.63		116.32   	 595.11		
-73.85   	344.54   	167.34   	 208.54		118.70   	 584.94		
-64.39   	370.48   	168.18   	 198.37		121.04   	 579.86		
-66.83   	392.76   	168.97   	 198.37		123.36   	 569.68		
-45.47   	423.58   	169.77   	 193.29		125.64   	 564.60		
-45.17   	437.93   	170.54   	 183.11		127.89   	 554.42		
-47.91   	455.93   	171.27   	 172.94		130.11   	 539.16		
-28.08   	469.97   	171.96   	 152.59		132.27   	 534.08		
-24.11   	476.07   	172.57   	 132.25		134.40   	 518.82		
 -8.54   	488.59   	173.10   	 127.16		136.48   	 503.56		
  2.14   	489.81   	173.61   	 127.16		138.49   	 493.39		
  6.41   	486.45   	174.12   	 127.16		140.47   	 473.04		
  4.88   	469.97   	174.63   	 132.25		142.36   	 457.78		
 -3.05   	454.71   	175.16   	 137.33		144.19   	 437.43		
 -1.83   	438.54   	175.71   	 142.42		145.94   	 422.18		
  3.05   	418.40   	176.28   	 142.42		147.63   	 406.92		
 10.99   	401.61   	176.85   	 137.33		149.26   	 391.66		
 18.92   	374.15   	177.40   	 137.33		150.82   	 376.40		
 18.92   	335.08   	177.94   	 127.16		152.33   	 361.14		
  5.80   	289.92   	178.45   	 127.16		153.77   	 356.05		
  1.53   	259.40   	178.96   	 127.16		155.20   	 350.97		
 -3.05   	217.90   	179.47   	 122.07		156.60   	 340.79		
-10.38   	184.33   	179.96   	 111.90		157.96   	 335.71		
-18.01   	158.69   	180.41   	 101.73		159.31   	 330.62		
-29.60   	122.68   	180.81   	  81.38		160.63   	 320.45		
-47.30   	 93.08   	181.14   	  76.30		161.91   	 315.36		
-53.10   	 72.94   	181.44   	  61.04		163.17   	 305.19		
-47.91   	 56.46   	181.69   	  50.86		164.39   	 295.01		
-57.37   	 38.45   	181.89   	  35.61		165.57   	 284.84		
-57.07   	 21.97   	182.03   	  15.26		166.71   	 264.50		
-57.98   	 10.38   	182.09(S)	  -5.09		167.77   	 239.06		
-65.31   	 -4.27   	182.07   	 -35.61		168.73   	 218.72		
-63.17   	 -7.32   	181.93   	 -71.21		169.60   	 193.29		
-72.33   	 -9.77   	181.65   	-116.99		170.38   	 162.77		
-76.60   	-10.68   	181.18   	-157.68		171.03   	 137.33		
-79.04   	-15.56   	180.55   	-198.37		171.58   	 111.90		
-86.36   	-24.72   	179.76   	-244.15		172.02   	  81.38		
-76.90   	-22.89   	178.78   	-274.67		172.35   	  50.86		
-73.55   	-32.04   	177.68   	-300.10		172.55   	  30.52		
-75.07   	-33.26   	176.48   	-315.36		172.67   	   5.09		
-71.72   	-33.87   	175.22   	-330.62		172.70(S)	 -20.35		
-66.83   	-40.89   	173.90   	-340.79		172.61   	 -40.69		
-71.72   	-49.13   	172.53   	-345.88		172.45   	 -71.21		
-76.29   	-52.49   	171.15   	-366.22		172.17   	 -96.64		
-72.33   	-48.83   	169.68   	-391.66		171.78   	-127.16		
-79.96   	-45.17   	168.12   	-432.35		171.27   	-157.68		
-72.63   	-39.37   	166.39   	-467.95		170.64   	-203.46		
-64.39   	-41.20   	164.52   	-513.73		169.83   	-239.06		
-73.85   	-52.19   	162.46   	-559.51		168.87   	-279.75		
-69.58   	-64.09   	160.22   	-600.20		167.75   	-330.62		
-76.29   	-69.58   	157.82   	-635.81		166.43   	-371.31		
-72.33   	-62.87   	155.28   	-681.58		164.94   	-417.09		
-65.61   	-61.95   	152.55   	-722.28		163.28   	-457.78		
-66.53   	-60.73   	149.66   	-757.88		161.44   	-503.56		
-60.42   	-56.76   	146.63   	-798.57		159.43   	-539.16		
-72.94   	-62.26   	143.44   	-839.26		157.27   	-569.68		
-81.18   	-61.34   	140.08   	-869.78		154.99   	-595.11		
-83.62   	-60.42   	136.60   	-895.22		152.61   	-620.55		
-86.36   	-61.65   	133.02   	-920.65		150.13   	-630.72		
-89.72   	-64.70   	129.34   	-930.82		147.61   	-635.81		
-85.75   	-57.98   	125.61   	-925.73		145.07   	-635.81		
-79.04   	-42.72   	121.91   	-925.73		142.52   	-630.72		
-83.01   	-43.95   	118.21   	-900.30		140.00   	-625.63		
-81.48   	-37.84   	114.61   	-874.87		137.50   	-605.29		
-82.70   	-36.93   	111.11   	-839.26		135.08   	-595.11		
-94.60   	-50.05   	107.75   	-798.57		132.70   	-569.68		
-95.21   	-39.06   	104.56   	-757.88		130.42   	-549.34		
-101.01   	-36.93   	101.53   	-712.10		128.22   	-528.99		
-97.96   	-30.52   	 98.68   	-661.24		126.10   	-508.65		
-94.30   	-24.41   	 96.03   	-610.37		124.07   	-488.30		
-97.96   	-29.91   	 93.59   	-564.60		122.12   	-462.87		
-93.08   	-27.77   	 91.33   	-518.82		120.26   	-447.61		
-87.28   	-16.78   	 89.26   	-478.13		118.47   	-427.26		
-95.21   	-16.17   	 87.34   	-437.43		116.76   	-412.00		
-86.67   	 -8.24   	 85.59   	-396.74		115.12   	-391.66		
-88.81   	 -5.49   	 84.01   	-366.22		113.55   	-381.48		
-93.08   	-10.07   	 82.54   	-330.62		112.02   	-366.22		
-86.06   	 -8.24   	 81.22   	-305.19		110.56   	-350.97		
-90.03   	 -7.63   	 80.00   	-279.75		109.16   	-340.79		
-89.72   	 -6.71   	 78.88   	-259.41		107.79   	-325.53		
-81.18   	-14.65   	 77.84   	-233.98		106.49   	-320.45		
-82.40   	-23.80   	 76.91   	-208.54		105.21   	-300.10		
-82.70   	-27.16   	 76.07   	-183.11		104.01   	-295.01		
-84.53   	-21.36   	 75.34   	-167.85		102.83   	-284.84		
-95.83   	-19.53   	 74.67   	-142.42		101.69   	-269.58		
-99.79   	-15.26   	 74.10   	-132.25		100.61   	-259.41		
-94.60   	-14.04   	 73.57   	-111.90		 99.57   	-249.24		
-88.20   	-18.31   	 73.12   	-101.73		 98.58   	-239.06		
-83.31   	-21.36   	 72.72   	 -91.56		 97.62   	-233.98		
-80.26   	-27.16   	 72.35   	 -81.38		 96.68   	-218.72		
-72.63   	-32.96   	 72.02   	 -71.21		 95.81   	-213.63		
-64.39   	-55.24   	 71.74   	 -61.04		 94.95   	-208.54		
-65.61   	-83.62   	 71.50   	 -50.86		 94.12   	-198.37		
-64.09   	-90.94   	 71.29   	 -50.86		 93.33   	-198.37		
-75.68   	-115.36   	 71.09   	 -50.86		 92.53   	-188.20		
-84.23   	-130.00   	 70.88   	 -45.78		 91.78   	-188.20		
-93.08   	-140.38   	 70.70   	 -55.95		 91.03   	-188.20		
-93.69   	-171.51   	 70.48   	 -66.12		 90.27   	-188.20		
-87.89   	-179.75   	 70.21   	 -71.21		 89.52   	-188.20		
-92.47   	-186.46   	 69.93   	 -81.38		 88.77   	-188.20		
-84.23   	-183.41   	 69.60   	 -91.56		 88.02   	-188.20		
-84.84   	-174.26   	 69.24   	-101.73		 87.26   	-188.20		
-87.59   	-172.73   	 68.83   	-111.90		 86.51   	-183.11		
-93.08   	-159.61   	 68.38   	-137.33		 85.78   	-188.20		
-89.11   	-159.30   	 67.83   	-162.77		 85.03   	-183.11		
-74.46   	-146.18   	 67.18   	-198.37		 84.29   	-183.11		
-69.58   	-124.51   	 66.39   	-228.89		 83.56   	-183.11		
-53.71   	-114.14   	 65.47   	-233.98		 82.83   	-183.11		
-56.15   	-87.89   	 64.54   	-223.80		 82.10   	-178.03		
-75.07   	-64.09   	 63.64   	-183.11		 81.38   	-172.94		
-79.65   	-47.91   	 62.91   	-127.16		 80.69   	-162.77		
-87.59   	-32.96   	 62.40   	 -61.04		 80.04   	-147.51		
-95.52   	-26.55   	 62.16   	 -10.17		 79.45   	-127.16		
-86.36   	-22.28   	 62.12   	  30.52		 78.94   	-116.99		
-77.21   	-17.70   	 62.24   	  55.95		 78.47   	-106.82		
-66.83   	-16.17   	 62.46   	  61.04		 78.05   	 -96.64		
-65.61   	-11.29   	 62.71   	  50.86		 77.66   	 -96.64		
-62.56   	 -3.66   	 62.91   	  25.43		 77.27   	 -91.56		
-65.61   	 -3.36   	 63.01   	 -10.17		 76.91   	-101.73		
-85.14   	-10.38   	 62.97   	 -50.86		 76.50   	-106.82		
-77.82   	 -1.53   	 62.77   	 -76.30		 76.07   	-111.90		
-79.35   	 -5.19   	 62.46   	-106.82		 75.63   	-116.99		
-86.06   	-11.90   	 62.03   	-132.25		 75.16   	-132.25		
-83.62   	 -3.97   	 61.51   	-142.42		 74.63   	-132.25		
-85.14   	  1.83   	 60.94   	-152.59		 74.10   	-142.42		
-98.88   	 14.65   	 60.33   	-157.68		 73.53   	-142.42		
-124.82   	 74.16   	 59.69   	-152.59		 72.96   	-142.42		
