  I     	  II     	  AOp     	  AOp'		  FA     	  FA'		
-33.26   	124.82   	187.59   	 101.73		191.70   	 172.94		
-32.35   	 83.62   	188.00   	  76.30		192.39   	 137.33		
-30.21   	 48.83   	188.30   	  50.86		192.94   	 116.99		
-27.77   	 19.53   	188.50   	  15.26		193.41   	  91.56		
-26.55   	 -5.49   	188.56(S)	 -10.17		193.77   	  55.95		
-27.16   	-28.08   	188.52   	 -45.78		194.00   	  35.61		
-27.77   	-47.30   	188.34   	 -81.38		194.14(S)	   0.00		
-25.94   	-62.87   	188.02   	-116.99		194.14   	 -25.43		
-20.45   	-73.85   	187.55   	-157.68		194.04   	 -55.95		
-14.04   	-82.09   	186.92   	-198.37		193.81   	 -86.47		
-10.07   	-89.42   	186.12   	-244.15		193.47   	-122.07		
-10.38   	-97.66   	185.15   	-295.01		192.98   	-157.68		
-14.04   	-106.51   	183.97   	-330.62		192.35   	-188.20		
-18.62   	-114.44   	182.64   	-376.40		191.60   	-223.80		
-22.58   	-119.63   	181.14   	-406.92		190.70   	-264.50		
-23.50   	-120.54   	179.51   	-432.35		189.64   	-295.01		
-20.75   	-117.19   	177.78   	-452.69		188.46   	-330.62		
-15.56   	-112.61   	175.97   	-462.87		187.14   	-371.31		
 -9.46   	-109.25   	174.12   	-467.95		185.66   	-396.74		
 -5.80   	-108.64   	172.25   	-473.04		184.07   	-432.35		
 -6.71   	-110.47   	170.36   	-467.95		182.34   	-457.78		
-11.90   	-112.92   	168.48   	-452.69		180.51   	-483.21		
-18.62   	-113.22   	166.67   	-447.61		178.58   	-503.56		
-22.89   	-111.39   	164.88   	-427.26		176.56   	-518.82		
-22.58   	-108.34   	163.17   	-417.09		174.49   	-528.99		
-18.62   	-104.68   	161.50   	-396.74		172.37   	-539.16		
-13.73   	-100.71   	159.92   	-381.48		170.21   	-539.16		
-11.29   	-95.21   	158.39   	-366.22		168.06   	-544.25		
-11.90   	-85.75   	156.93   	-356.05		165.88   	-539.16		
-14.65   	-70.80   	155.50   	-345.88		163.72   	-528.99		
-17.70   	-50.96   	154.12   	-330.62		161.61   	-523.90		
-19.84   	-29.30   	152.80   	-320.45		159.51   	-513.73		
-20.45   	 -7.32   	151.52   	-315.36		157.46   	-498.47		
-21.06   	 13.12   	150.25   	-305.19		155.46   	-488.30		
-21.06   	 31.13   	149.03   	-300.10		153.51   	-473.04		
-19.84   	 45.47   	147.83   	-295.01		151.62   	-457.78		
-17.09   	 55.24   	146.65   	-284.84		149.79   	-442.52		
-13.43   	 59.81   	145.51   	-284.84		148.02   	-427.26		
 -9.77   	 61.95   	144.37   	-284.84		146.31   	-412.00		
 -8.24   	 63.48   	143.23   	-279.75		144.66   	-391.66		
-10.07   	 64.70   	142.12   	-274.67		143.09   	-376.40		
-13.43   	 64.39   	141.02   	-274.67		141.59   	-366.22		
-15.56   	 61.34   	139.92   	-269.58		140.12   	-345.88		
-14.65   	 57.07   	138.84   	-264.50		138.74   	-330.62		
-10.07   	 56.46   	137.78   	-264.50		137.42   	-320.45		
 -2.14   	 64.39   	136.72   	-254.32		136.13   	-300.10		
  7.02   	 79.35   	135.71   	-254.32		134.93   	-295.01		
 15.87   	 94.30   	134.69   	-249.24		133.75   	-279.75		
 21.06   	100.71   	133.69   	-239.06		132.63   	-264.50		
 20.45   	 93.69   	132.74   	-233.98		131.58   	-259.41		
 13.43   	 73.24   	131.80   	-228.89		130.54   	-244.15		
  2.14   	 43.95   	130.88   	-218.72		129.56   	-239.06		
 -9.77   	 10.07   	130.01   	-208.54		128.61   	-228.89		
-18.92   	-26.86   	129.18   	-208.54		127.69   	-223.80		
-23.80   	-65.92   	128.34   	-203.46		126.80   	-213.63		
-25.02   	-102.84   	127.53   	-198.37		125.94   	-203.46		
-24.11   	-131.84   	126.73   	-203.46		125.13   	-198.37		
-22.58   	-149.23   	125.92   	-198.37		124.33   	-193.29		
-22.28   	-155.94   	125.13   	-193.29		123.56   	-188.20		
-23.50   	-156.86   	124.35   	-193.29		122.81   	-178.03		
-25.33   	-157.78   	123.58   	-198.37		122.10   	-172.94		
-27.47   	-160.83   	122.79   	-193.29		121.40   	-172.94		
-28.38   	-164.79   	122.01   	-198.37		120.71   	-162.77		
-26.86   	-166.63   	121.22   	-188.20		120.06   	-162.77		
-23.50   	-166.32   	120.47   	-188.20		119.41   	-152.59		
-20.45   	-165.71   	119.71   	-178.03		118.80   	-157.68		
-19.53   	-166.32   	119.00   	-162.77		118.17   	-147.51		
-21.67   	-168.76   	118.35   	-157.68		117.58   	-147.51		
-25.33   	-172.42   	117.72   	-147.51		116.99   	-142.42		
-27.77   	-175.17   	117.13   	-137.33		116.42   	-142.42		
-26.55   	-176.39   	116.58   	-137.33		115.85   	-137.33		
-23.50   	-175.48   	116.03   	-132.25		115.30   	-137.33		
-21.36   	-173.95   	115.50   	-132.25		114.75   	-132.25		
-21.97   	-172.12   	114.97   	-122.07		114.22   	-132.25		
-24.72   	-169.98   	114.49   	-122.07		113.69   	-127.16		
-26.55   	-167.54   	114.00   	-116.99		113.18   	-127.16		
-25.33   	-164.49   	113.53   	-116.99		112.68   	-122.07		
-21.97   	-160.52   	113.06   	-116.99		112.19   	-116.99		
-19.23   	-156.25   	112.59   	-111.90		111.72   	-122.07		
-18.31   	-152.89   	112.15   	-111.90		111.23   	-111.90		
-18.31   	-151.37   	111.70   	-106.82		110.78   	-111.90		
-18.62   	-152.28   	111.27   	-111.90		110.34   	-111.90		
-19.23   	-153.81   	110.82   	-101.73		109.89   	-106.82		
-20.14   	-154.72   	110.42   	-111.90		109.46   	-106.82		
-21.67   	-152.89   	109.97   	-106.82		109.03   	-101.73		
-22.89   	-148.62   	109.54   	-111.90		108.63   	-101.73		
-22.89   	-143.74   	109.09   	-111.90		108.22   	-101.73		
-21.36   	-140.99   	108.65   	-116.99		107.81   	-101.73		
-18.92   	-141.60   	108.18   	-111.90		107.41   	-101.73		
-16.48   	-143.74   	107.73   	-116.99		107.00   	-106.82		
-15.56   	-144.96   	107.26   	-116.99		106.57   	-101.73		
-16.17   	-143.74   	106.80   	-116.99		106.16   	-101.73		
-18.31   	-140.69   	106.33   	-122.07		105.76   	-106.82		
-20.45   	-137.63   	105.84   	-122.07		105.33   	-106.82		
-21.36   	-136.41   	105.35   	-122.07		104.90   	-106.82		
-20.75   	-135.80   	104.86   	-127.16		104.48   	-111.90		
-18.31   	-135.19   	104.35   	-127.16		104.03   	-111.90		
-15.56   	-133.67   	103.84   	-127.16		103.58   	-111.90		
-13.73   	-132.14   	103.34   	-122.07		103.13   	-111.90		
-14.04   	-131.84   	102.85   	-127.16		102.69   	-111.90		
-15.87   	-132.45   	102.34   	-122.07		102.24   	-111.90		
-17.40   	-131.23   	101.85   	-116.99		101.79   	-116.99		
-17.70   	-128.17   	101.38   	-116.99		101.32   	-111.90		
-17.09   	-123.90   	100.92   	-116.99		100.87   	-116.99		
-16.17   	-120.85   	100.45   	-111.90		100.41   	-111.90		
-16.78   	-120.85   	100.00   	-111.90		 99.96   	-116.99		
-18.62   	-123.60   	 99.55   	-106.82		 99.49   	-111.90		
-19.23   	-125.73   	 99.12   	-101.73		 99.04   	-111.90		
-18.01   	-126.04   	 98.72   	 -96.64		 98.60   	-111.90		
-15.26   	-124.51   	 98.33   	 -96.64		 98.15   	-106.82		
-13.12   	-121.77   	 97.94   	 -96.64		 97.72   	-111.90		
-13.43   	-119.32   	 97.56   	 -91.56		 97.27   	-106.82		
-15.56   	-117.49   	 97.19   	 -91.56		 96.85   	-106.82		
-17.70   	-115.66   	 96.83   	 -91.56		 96.42   	-106.82		
-19.53   	-112.00   	 96.46   	 -91.56		 95.99   	-101.73		
-23.50   	-103.15   	 96.09   	 -81.38		 95.58   	-101.73		
-34.18   	-85.14   	 95.77   	 -86.47		 95.18   	 -96.64		
-51.57   	-52.49   	 95.42   	 -81.38		 94.79   	 -96.64		
-70.19   	  4.27   	 95.10   	 -86.47		 94.40   	 -91.56		
-77.82   	 98.27   	 94.75   	 -81.38		 94.04   	 -91.56		
-63.48   	242.92   	 94.42   	 -86.47		 93.67   	 -91.56		
-21.06   	441.28   	 94.08   	 -76.30		 93.31   	 -81.38		
 49.44   	674.13   	 93.77   	-152.59		 92.98   	-162.77		
253.60   	1010.74   	 93.16   	 -71.21		 92.33   	 -76.30		
372.62   	953.67   	 92.88   	 -71.21		 92.02   	 -76.30		
484.62   	686.95   	 92.59   	 -66.12		 91.72   	 -76.30		
571.90   	247.80   	 92.33   	 -55.95		 91.41   	 -71.21		
617.37   	-264.28   	 92.11   	 -55.95		 91.13   	 -66.12		
614.32   	-723.88   	 91.88   	 -35.61		 90.86   	 -71.21		
569.46   	-1043.09   	 91.74   	 -10.17		 90.58   	 -66.12		
501.71   	-1203.92   	 91.70   	  20.35		 90.32   	 -66.12		
432.13   	-1235.66(R)	 91.78   	  61.04		 90.05   	 -66.12		
372.01   	-1181.64   	 92.02   	  91.56		 89.79   	 -66.12		
321.96   	-1075.44   	 92.39   	 111.90		 89.52   	 -66.12		
273.44   	-931.09   	 92.84   	 132.25		 89.26   	 -61.04		
215.76   	-753.48   	 93.37   	 152.59		 89.01   	 -61.04		
146.18   	-555.11   	 93.98   	 183.11		 88.77   	 -61.04		
 71.11   	-359.19   	 94.71   	 223.80		 88.52   	 -61.04		
  3.66   	-193.79   	 95.60   	 244.15		 88.28   	 -61.04		
-44.25   	-80.26   	 96.58   	 213.63		 88.04   	 -55.95		
-67.44   	-27.16   	 97.44   	 137.33		 87.81   	 -55.95		
-69.58   	-21.06   	 97.99   	  25.43		 87.59   	 -55.95		
-62.26   	-35.10   	 98.09   	 -76.30		 87.36   	 -55.95		
-56.46   	-43.64   	 97.78   	-137.33		 87.14   	 -50.86		
-56.76   	-36.32   	 97.23   	-157.68		 86.94   	 -50.86		
-61.65   	-18.62   	 96.60   	-167.85		 86.73   	 -45.78		
-66.53   	 -2.14   	 95.93   	-183.11		 86.55   	 -45.78		
-68.05   	  5.49   	 95.20   	-228.89		 86.37   	 -40.69		
-66.53   	  5.49   	 94.28   	-289.93		 86.21   	 -35.61		
-64.09   	  4.58   	 93.12   	-345.88		 86.06   	 -25.43		
-62.87   	  6.41   	 91.74   	-376.40		 85.96   	 -25.43		
-63.17   	 10.99   	 90.23   	-350.97		 85.86   	 -10.17		
-64.39   	 15.56   	 88.83   	-289.93		 85.82(D)	   0.00		
-65.92   	 18.92   	 87.67   	-203.46		 85.82   	  15.26		
-66.83   	 21.97   	 86.86   	-106.82		 85.88   	  35.61		
-66.22   	 27.16   	 86.43   	 -10.17		 86.02   	  61.04		
-64.09   	 36.01   	 86.39(D)	  91.56		 86.27   	  91.56		
-61.95   	 46.39   	 86.75   	 198.37		 86.63   	 122.07		
-61.34   	 54.63   	 87.55   	 330.62		 87.12   	 162.77		
-63.48   	 59.81   	 88.87   	 467.95		 87.77   	 203.46		
-66.53   	 62.87   	 90.74   	 605.29		 88.59   	 249.24		
-68.97   	 67.44   	 93.16   	 727.36		 89.58   	 289.93		
-69.89   	 75.07   	 96.07   	 829.09		 90.74   	 335.71		
-69.27   	 85.75   	 99.39   	 900.30		 92.09   	 381.48		
-68.05   	 97.96   	102.99   	 956.25		 93.61   	 427.26		
-66.22   	111.08   	106.82   	 996.94		 95.32   	 473.04		
-64.39   	123.90   	110.80   	1017.29		 97.21   	 508.65		
-62.87   	136.72   	114.87   	1027.46		 99.25   	 554.42		
-62.56   	149.23   	118.98   	1012.20		101.46   	 590.03		
-62.87   	161.74   	123.03   	 986.77		103.82   	 625.63		
-64.39   	174.26   	126.98   	 935.91		106.33   	 656.15		
-65.92   	187.99   	130.72   	 874.87		108.95   	 686.67		
-67.14   	204.16   	134.22   	 798.57		111.70   	 707.02		
-67.44   	224.00   	137.42   	 717.19		114.53   	 727.36		
-66.53   	248.11   	140.28   	 640.89		117.44   	 742.62		
-64.39   	275.27   	142.85   	 564.60		120.41   	 757.88		
-62.26   	303.04   	145.11   	 478.13		123.44   	 768.05		
-61.95   	328.98   	147.02   	 406.92		126.51   	 768.05		
-64.70   	353.09   	148.65   	 340.79		129.58   	 778.23		
-68.97   	377.50   	150.01   	 284.84		132.70   	 768.05		
-72.02   	404.36   	151.15   	 249.24		135.77   	 768.05		
-72.02   	434.88   	152.15   	 228.89		138.84   	 762.97		
-69.58   	468.14   	153.06   	 223.80		141.89   	 747.71		
-66.22   	501.10   	153.96   	 228.89		144.88   	 742.62		
-64.39   	532.23   	154.87   	 259.41		147.85   	 722.28		
-64.39   	561.52   	155.91   	 289.93		150.74   	 712.10		
-65.00   	588.99   	157.07   	 325.53		153.59   	 691.76		
-65.61   	614.01   	158.37   	 371.31		156.36   	 671.41		
-65.92   	636.29   	159.86   	 417.09		159.04   	 656.15		
-66.53   	654.91   	161.53   	 457.78		161.67   	 630.72		
-67.75   	669.25   	163.36   	 493.39		164.19   	 610.37		
-68.97   	679.63   	165.33   	 534.08		166.63   	 590.03		
-68.97   	686.34   	167.47   	 554.42		168.99   	 559.51		
-67.44   	687.56   	169.68   	 574.77		171.23   	 539.16		
-65.61   	680.85   	171.98   	 579.86		173.39   	 513.73		
-65.31   	663.76   	174.30   	 569.68		175.44   	 488.30		
-65.92   	636.60   	176.58   	 559.51		177.40   	 457.78		
-66.22   	600.59   	178.82   	 523.90		179.23   	 432.35		
-64.39   	557.86   	180.91   	 483.21		180.96   	 406.92		
-59.81   	509.95   	182.85   	 437.43		182.58   	 376.40		
-54.02   	456.85   	184.60   	 376.40		184.09   	 356.05		
-48.83   	398.86   	186.10   	 315.36		185.51   	 325.53		
-45.78   	338.13   	187.36   	 249.24		186.82   	 295.01		
-44.56   	278.32   	188.36   	 183.11		188.00   	 269.58		
-43.95   	222.47   	189.09   	 116.99		189.07   	 244.15		
-42.11   	171.20   	189.56   	  50.86		190.05   	 218.72		
-38.15   	123.90   	189.77(S)	  -5.09		190.92   	 188.20		
-32.96   	 79.65   	189.74   	 -61.04		191.68   	 162.77		
-28.69   	 38.15   	189.50   	-101.73		192.33   	 137.33		
-26.55   	  1.53   	189.09   	-142.42		192.88   	 106.82		
-25.94   	-28.69   	188.52   	-167.85		193.31   	  76.30		
-25.02   	-52.19   	187.85   	-188.20		193.61   	  50.86		
-22.28   	-69.89   	187.10   	-203.46		193.81   	  20.35		
-18.31   	-83.31   	186.29   	-208.54		193.90(S)	 -10.17		
-15.26   	-94.30   	185.45   	-223.80		193.85   	 -40.69		
-13.73   	-103.45   	184.56   	-223.80		193.69   	 -71.21		
-13.73   	-111.39   	183.66   	-233.98		193.41   	-106.82		
-14.34   	-120.24   	182.73   	-239.06		192.98   	-137.33		
-14.95   	-129.70   	181.77   	-249.24		192.43   	-172.94		
-15.87   	-138.24   	180.77   	-264.50		191.74   	-208.54		
-16.78   	-144.35   	179.71   	-284.84		190.90   	-244.15		
-17.40   	-146.48   	178.58   	-295.01		189.93   	-284.84		
-17.40   	-146.48   	177.40   	-310.27		188.79   	-315.36		
-17.09   	-146.18   	176.15   	-325.53		187.53   	-356.05		
-17.09   	-146.79   	174.85   	-340.79		186.10   	-386.57		
-18.01   	-148.01   	173.49   	-356.05		184.56   	-417.09		
-19.53   	-148.01   	172.06   	-371.31		182.89   	-447.61		
-20.75   	-147.09   	170.58   	-386.57		181.10   	-478.13		
-20.14   	-144.96   	169.03   	-401.83		179.19   	-498.47		
-18.62   	-143.13   	167.43   	-417.09		177.19   	-513.73		
-16.78   	-141.30   	165.76   	-427.26		175.14   	-528.99		
-15.56   	-139.47   	164.05   	-442.52		173.02   	-544.25		
-16.17   	-136.72   	162.28   	-442.52		170.84   	-544.25		
-18.01   	-132.75   	160.51   	-452.69		168.67   	-549.34		
-19.84   	-126.65   	158.70   	-452.69		166.47   	-549.34		
-21.06   	-116.58   	156.89   	-447.61		164.27   	-544.25		
-20.75   	-102.23   	155.10   	-437.43		162.09   	-534.08		
-20.14   	-84.23   	153.35   	-427.26		159.96   	-523.90		
-19.23   	-63.78   	151.64   	-406.92		157.86   	-513.73		
-18.31   	-42.11   	150.01   	-391.66		155.81   	-498.47		
-18.31   	-20.45   	148.44   	-371.31		153.81   	-483.21		
-18.62   	 -1.53   	146.96   	-340.79		151.88   	-467.95		
-19.23   	 11.90   	145.59   	-320.45		150.01   	-452.69		
-19.23   	 18.01   	144.31   	-300.10		148.20   	-437.43		
-18.62   	 17.70   	143.11   	-269.58		146.45   	-417.09		
-17.70   	 15.87   	142.03   	-249.24		144.78   	-396.74		
-17.09   	 17.70   	141.04   	-223.80		143.19   	-386.57		
-16.17   	 23.50   	140.14   	-213.63		141.65   	-371.31		
-14.95   	 28.99   	139.29   	-193.29		140.16   	-350.97		
-11.90   	 28.69   	138.51   	-188.20		138.76   	-340.79		
 -8.24   	 20.75   	137.76   	-178.03		137.40   	-325.53		
 -4.27   	 10.68   	137.05   	-172.94		136.09   	-310.27		
  0.00   	  7.63   	136.36   	-178.03		134.85   	-300.10		
  4.58   	 14.65   	135.65   	-183.11		133.65   	-284.84		
 10.68   	 28.08   	134.91   	-188.20		132.51   	-274.67		
 15.87   	 38.76   	134.16   	-203.46		131.41   	-264.50		
 17.40   	 38.45   	133.35   	-213.63		130.36   	-254.32		
 13.43   	 25.02   	132.49   	-223.80		129.34   	-244.15		
  3.66   	  1.53   	131.60   	-233.98		128.36   	-239.06		
 -8.85   	-29.60   	130.66   	-249.24		127.41   	-223.80		
-19.53   	-65.92   	129.66   	-249.24		126.51   	-218.72		
-25.94   	-104.98   	128.67   	-259.41		125.64   	-213.63		
-27.47   	-140.69   	127.63   	-259.41		124.78   	-203.46		
-26.25   	-167.24   	126.59   	-254.32		123.97   	-198.37		
-25.63   	-181.58   	125.57   	-249.24		123.17   	-188.20		
-26.55   	-186.46   	124.58   	-244.15		122.42   	-183.11		
-28.99   	-188.29   	123.60   	-228.89		121.69   	-178.03		
-30.52   	-191.65   	122.69   	-218.72		120.98   	-172.94		
-29.30   	-196.53   	121.81   	-203.46		120.28   	-167.85		
-24.72   	-200.20   	121.00   	-193.29		119.61   	-162.77		
-18.62   	-200.81   	120.22   	-178.03		118.96   	-157.68		
-14.04   	-198.97   	119.51   	-162.77		118.33   	-152.59		
-13.43   	-197.45   	118.86   	-157.68		117.72   	-147.51		
-16.17   	-198.67   	118.23   	-142.42		117.13   	-147.51		
-20.45   	-201.11   	117.66   	-137.33		116.54   	-142.42		
-23.80   	-202.94   	117.11   	-132.25		115.97   	-142.42		
-25.02   	-202.33   	116.58   	-116.99		115.40   	-137.33		
-24.72   	-199.28   	116.11   	-116.99		114.85   	-132.25		
-24.11   	-195.01   	115.65   	-106.82		114.32   	-132.25		
-23.19   	-191.65   	115.22   	 -96.64		113.79   	-127.16		
-21.67   	-190.12   	114.83   	-101.73		113.29   	-127.16		
-19.84   	-190.73   	114.42   	 -96.64		112.78   	-122.07		
-19.23   	-192.87   	114.04   	 -96.64		112.29   	-122.07		
-19.84   	-194.09   	113.65   	-106.82		111.80   	-116.99		
-20.75   	-192.57   	113.22   	-106.82		111.33   	-116.99		
-19.53   	-187.99   	112.80   	-116.99		110.86   	-116.99		
-15.87   	-181.88   	112.33   	-116.99		110.40   	-111.90		
-12.51   	-177.92   	111.86   	-127.16		109.95   	-111.90		
-12.21   	-178.22   	111.35   	-137.33		109.50   	-111.90		
-15.87   	-180.97   	110.80   	-137.33		109.05   	-106.82		
-20.14   	-182.19   	110.25   	-137.33		108.63   	-111.90		
-21.36   	-179.14   	109.70   	-137.33		108.18   	-106.82		
-18.92   	-172.42   	109.16   	-132.25		107.75   	-106.82		
-15.56   	-165.41   	108.63   	-132.25		107.32   	-106.82		
-14.95   	-162.05   	108.10   	-127.16		106.90   	-111.90		
-18.01   	-162.96   	107.59   	-122.07		106.45   	-106.82		
-21.36   	-164.79   	107.10   	-122.07		106.02   	-111.90		
-21.06   	-164.18   	106.61   	-111.90		105.57   	-116.99		
-17.09   	-160.83   	106.16   	-106.82		105.11   	-111.90		
-12.21   	-156.56   	105.74   	-101.73		104.66   	-116.99		
-10.38   	-154.11   	105.33   	-106.82		104.19   	-116.99		
-12.51   	-153.20   	104.90   	-101.73		103.72   	-116.99		
-16.48   	-152.59   	104.50   	-106.82		103.25   	-116.99		
-18.92   	-150.76   	104.07   	-101.73		102.79   	-116.99		
-18.92   	-147.71   	103.66   	-101.73		102.32   	-116.99		
-17.70   	-145.26   	103.25   	 -91.56		101.85   	-116.99		
-16.17   	-144.35   	102.89   	 -96.64		101.38   	-116.99		
-14.04   	-144.96   	102.50   	 -91.56		100.92   	-116.99		
-11.90   	-146.18   	102.14   	-101.73		100.45   	-122.07		
-10.38   	-146.79   	101.73   	-111.90		 99.96   	-111.90		
-10.99   	-147.09   	101.28   	-122.07		 99.51   	-116.99		
-13.73   	-147.40   	100.79   	-132.25		 99.04   	-116.99		
-16.78   	-146.79   	100.26   	-137.33		 98.58   	-111.90		
-16.78   	-144.96   	 99.71   	-137.33		 98.13   	-111.90		
-13.12   	-141.91   	 99.17   	-132.25		 97.68   	-111.90		
 -8.24   	-139.16   	 98.64   	-132.25		 97.23   	-111.90		
 -5.19   	-138.24   	 98.11   	-132.25		 96.78   	-111.90		
 -6.41   	-139.16   	 97.58   	-127.16		 96.34   	-111.90		
 -9.77   	-140.99   	 97.07   	-132.25		 95.89   	-106.82		
-12.51   	-142.52   	 96.54   	-127.16		 95.46   	-111.90		
-13.73   	-142.82   	 96.03   	-122.07		 95.01   	-101.73		
-14.95   	-139.16   	 95.54   	-116.99		 94.61   	-106.82		
-20.14   	-126.95   	 95.08   	-106.82		 94.18   	-101.73		
-32.04   	-101.01   	 94.65   	-106.82		 93.77   	-106.82		
-49.44   	-57.07   	 94.22   	-101.73		 93.35   	 -96.64		
-65.92   	 10.68   	 93.81   	 -96.64		 92.96   	-101.73		
-72.63   	112.00   	 93.43   	 -91.56		 92.55   	 -91.56		
-59.20   	258.18   	 93.06   	 -86.47		 92.19   	 -96.64		
-16.17   	451.97   	 92.72   	 -86.47		 91.80   	 -91.56		
 60.12   	673.52   	 92.37   	-183.11		 91.43   	-178.03		
290.22   	949.40   	 91.64   	 -86.47		 90.72   	 -86.47		
416.56   	844.73   	 91.29   	 -91.56		 90.38   	 -81.38		
526.73   	534.67   	 90.93   	 -86.47		 90.05   	 -76.30		
604.55   	 70.19   	 90.58   	 -81.38		 89.75   	 -76.30		
640.56   	-440.06   	 90.25   	 -86.47		 89.44   	 -71.21		
631.10   	-877.99   	 89.91   	 -81.38		 89.16   	 -71.21		
582.89   	-1172.49   	 89.58   	 -86.47		 88.87   	 -66.12		
512.70   	-1316.53   	 89.24   	 -81.38		 88.61   	 -61.04		
438.84   	-1338.20(R)	 88.91   	 -86.47		 88.36   	 -61.04		
375.06   	-1271.36   	 88.57   	 -86.47		 88.12   	 -61.04		
322.57   	-1143.19   	 88.22   	 -81.38		 87.87   	 -55.95		
272.52   	-969.24   	 87.89   	 -81.38		 87.65   	 -55.95		
213.32   	-762.94   	 87.57   	 -81.38		 87.43   	 -50.86		
140.08   	-547.49   	 87.24   	 -71.21		 87.22   	 -55.95		
 60.73   	-349.73   	 86.96   	 -61.04		 87.00   	 -50.86		
 -9.46   	-193.48   	 86.71   	 -55.95		 86.80   	 -50.86		
-55.24   	-91.86   	 86.49   	 -45.78		 86.59   	 -50.86		
-70.80   	-45.17   	 86.31   	 -40.69		 86.39   	 -50.86		
-64.09   	-37.23   	 86.14   	 -30.52		 86.18   	 -45.78		
-52.19   	-44.25   	 86.02   	 -20.35		 86.00   	 -45.78		
-48.22   	-47.00   	 85.94   	 -10.17		 85.82   	 -40.69		
-55.54   	-40.28   	 85.90(D)	   5.09		 85.66   	 -40.69		
-67.14   	-29.60   	 85.92   	  25.43		 85.49   	 -40.69		
-74.16   	-21.36   	 86.02   	  40.69		 85.33   	 -35.61		
-72.63   	-17.70   	 86.18   	  76.30		 85.19   	 -30.52		
-65.31   	-15.87   	 86.49   	 101.73		 85.07   	 -30.52		
-57.98   	-11.90   	 86.90   	 147.51		 84.94   	 -20.35		
-54.63   	 -5.49   	 87.49   	 183.11		 84.86   	 -10.17		
-56.46   	  0.92   	 88.22   	 223.80		 84.82   	  -5.09		
-61.34   	  4.88   	 89.11   	 264.50		 84.80(D)	   5.09		
-66.53   	  7.32   	 90.17   	 310.27		 84.82   	  25.43		
-69.27   	 10.07   	 91.41   	 350.97		 84.92   	  45.78		
-68.66   	 15.26   	 92.82   	 391.66		 85.11   	  71.21		
-65.61   	 22.28   	 94.38   	 427.26		 85.39   	 101.73		
-62.56   	 29.60   	 96.09   	 462.87		 85.80   	 132.25		
-60.73   	 36.01   	 97.94   	 493.39		 86.33   	 172.94		
-60.42   	 40.89   	 99.92   	 523.90		 87.02   	 218.72		
-61.34   	 46.08   	102.01   	 544.25		 87.89   	 254.32		
-63.48   	 52.49   	104.19   	 564.60		 88.91   	 305.19		
-66.22   	 61.04   	106.45   	 579.86		 90.13   	 345.88		
-67.44   	 70.80   	108.77   	 590.03		 91.52   	 396.74		
-66.53   	 81.18   	111.13   	 600.20		 93.10   	 437.43		
-64.09   	 90.94   	113.53   	 605.29		 94.85   	 483.21		
-61.95   	100.40   	115.95   	 610.37		 96.78   	 528.99		
-60.42   	111.08   	118.39   	 610.37		 98.90   	 559.51		
-59.51   	125.12   	120.83   	 610.37		101.14   	 600.20		
-58.29   	142.82   	123.28   	 605.29		103.54   	 630.72		
-55.85   	162.96   	125.70   	 610.37		106.06   	 666.32		
-54.02   	183.41   	128.14   	 600.20		108.73   	 686.67		
-53.71   	202.33   	130.54   	 595.11		111.47   	 717.19		
-55.24   	220.03   	132.92   	 595.11		114.34   	 732.45		
-57.37   	238.04   	135.30   	 590.03		117.27   	 747.71		
-59.51   	257.57   	137.66   	 579.86		120.26   	 762.97		
-60.73   	278.93   	139.98   	 569.68		123.32   	 768.05		
-60.73   	303.04   	142.26   	 569.68		126.39   	 773.14		
-59.81   	330.51   	144.54   	 554.42		129.48   	 778.23		
-57.98   	361.02   	146.75   	 549.34		132.59   	 778.23		
-56.76   	394.29   	148.95   	 539.16		135.71   	 768.05		
-57.07   	427.86   	151.11   	 534.08		138.78   	 768.05		
-57.98   	460.21   	153.24   	 513.73		141.85   	 752.79		
-58.59   	491.03   	155.30   	 508.65		144.86   	 742.62		
-57.98   	520.94   	157.33   	 498.47		147.83   	 727.36		
-56.15   	549.93   	159.33   	 478.13		150.74   	 712.10		
-54.32   	577.09   	161.24   	 473.04		153.59   	 696.84		
-54.63   	599.98   	163.13   	 457.78		156.38   	 676.50		
-57.07   	618.59   	164.96   	 442.52		159.08   	 656.15		
-60.12   	634.46   	166.73   	 427.26		161.71   	 630.72		
-61.65   	649.11   	168.44   	 417.09		164.23   	 615.46		
-60.12   	662.23   	170.11   	 401.83		166.69   	 584.94		
-57.07   	670.78   	171.72   	 391.66		169.03   	 564.60		
-54.32   	669.86   	173.29   	 371.31		171.29   	 539.16		
-54.32   	657.35   	174.77   	 361.14		173.45   	 508.65		
-56.15   	634.46   	176.21   	 340.79		175.48   	 483.21		
-58.59   	603.94   	177.58   	 325.53		177.42   	 457.78		
-58.59   	568.24   	178.88   	 305.19		179.25   	 432.35		
-55.54   	527.04   	180.10   	 284.84		180.98   	 401.83		
-50.96   	478.82   	181.24   	 259.41		182.58   	 376.40		
-46.69   	423.28   	182.28   	 244.15		184.09   	 345.88		
-43.95   	363.46   	183.25   	 218.72		185.47   	 320.45		
-42.42   	303.65   	184.13   	 198.37		186.75   	 295.01		
-39.98   	246.28   	184.92   	 178.03		187.93   	 264.50		
-35.40   	191.96   	185.64   	 147.51		188.99   	 233.98		
-28.38   	141.30   	186.23   	 122.07		189.93   	 213.63		
-20.75   	 95.83   	186.71   	 101.73		190.78   	 183.11		
