  I     	  II     	  AO     	  AO'		  FA     	  FA'		
-69.58   	-54.93   	101.75   	 651.07		109.01   	-213.63		
-70.80   	-57.68   	104.35   	 712.10		108.16   	 -96.64		
-71.72   	-58.59   	107.20   	 615.46		107.77   	 -20.35		
-70.80   	-57.37   	109.66   	 513.73		107.69   	 -25.43		
-68.66   	-55.54   	111.72   	 401.83		107.59   	  81.38		
-66.22   	-54.63   	113.33   	 162.77		107.91   	 172.94		
-64.09   	-54.93   	113.98   	 -91.56		108.61   	 -10.17		
-62.87   	-55.54   	113.61   	-279.75		108.57   	 -20.35		
-62.26   	-54.63   	112.49   	-483.21		108.48   	  40.69		
-61.04   	-52.80   	110.56   	-640.89		108.65   	 -91.56		
-58.90   	-51.88   	108.00   	-671.41		108.28   	-147.51		
-55.85   	-52.49   	105.31   	-605.29		107.69   	-162.77		
-52.19   	-54.63   	102.89   	-473.04		107.04   	-111.90		
-49.44   	-56.76   	101.00   	-295.01		106.59   	 -35.61		
-47.91   	-57.68   	 99.82   	 -91.56		106.45   	 -71.21		
-47.91   	-57.98   	 99.45   	  76.30		106.16   	 -50.86		
-48.52   	-59.20   	 99.76   	 183.11		105.96   	 -35.61		
-48.52   	-61.04   	100.49   	 254.32		105.82   	-106.82		
-47.30   	-63.17   	101.51   	 269.58		105.39   	 -86.47		
-45.47   	-64.09   	102.58   	 264.50		105.05   	 -71.21		
-44.56   	-63.78   	103.64   	 218.72		104.76   	-101.73		
-44.86   	-62.56   	104.52   	 106.82		104.35   	-101.73		
-46.08   	-61.65   	104.94   	 -50.86		103.95   	-111.90		
-46.69   	-60.73   	104.74   	-172.94		103.50   	-127.16		
-46.69   	-58.59   	104.05   	-228.89		102.99   	-127.16		
-46.39   	-55.85   	103.13   	-264.50		102.48   	-101.73		
-45.47   	-54.02   	102.07   	-274.67		102.07   	 -96.64		
-44.56   	-54.63   	100.98   	-239.06		101.69   	-122.07		
-43.64   	-57.68   	100.02   	-167.85		101.20   	-106.82		
-43.33   	-61.65   	 99.35   	-147.51		100.77   	 -66.12		
-43.95   	-64.09   	 98.76   	-152.59		100.51   	 -71.21		
-45.78   	-63.78   	 98.15   	-157.68		100.22   	-122.07		
-47.91   	-61.65   	 97.52   	-152.59		 99.74   	-111.90		
-49.13   	-59.81   	 96.91   	-122.07		 99.29   	 -66.12		
-49.44   	-58.90   	 96.42   	-106.82		 99.02   	 -91.56		
-49.13   	-59.20   	 95.99   	-111.90		 98.66   	 -96.64		
-48.83   	-59.20   	 95.54   	-111.90		 98.27   	 -86.47		
-48.83   	-59.20   	 95.10   	-101.73		 97.92   	-132.25		
-48.83   	-59.81   	 94.69   	 -81.38		 97.40   	-127.16		
-49.13   	-62.56   	 94.36   	 -66.12		 96.89   	 -66.12		
-49.13   	-67.44   	 94.10   	 -61.04		 96.62   	 -10.17		
-48.83   	-72.94   	 93.86   	 -50.86		 96.58   	-111.90		
-48.52   	-76.29   	 93.65   	 -55.95		 96.13   	-244.15		
-47.91   	-75.38   	 93.43   	 -61.04		 95.16   	-127.16		
-47.61   	-70.80   	 93.18   	 -71.21		 94.65   	 -40.69		
-47.91   	-64.39   	 92.90   	 -81.38		 94.49   	 -71.21		
-48.52   	-59.51   	 92.57   	 -91.56		 94.20   	-106.82		
-49.74   	-57.37   	 92.21   	-111.90		 93.77   	-106.82		
-50.35   	-57.98   	 91.76   	-122.07		 93.35   	 -66.12		
-50.35   	-59.51   	 91.27   	-122.07		 93.08   	-137.33		
-49.44   	-60.42   	 90.78   	-122.07		 92.53   	-101.73		
-47.91   	-60.12   	 90.29   	-127.16		 92.13   	 -35.61		
-46.69   	-60.12   	 89.79   	-116.99		 91.98   	-101.73		
-47.00   	-61.34   	 89.32   	-106.82		 91.58   	-106.82		
-48.22   	-63.17   	 88.89   	 -91.56		 91.15   	-101.73		
-49.74   	-64.39   	 88.52   	 -81.38		 90.74   	-106.82		
-50.35   	-63.48   	 88.20   	 -71.21		 90.32   	-101.73		
-48.83   	-60.42   	 87.91   	 -61.04		 89.91   	 -66.12		
-46.39   	-57.07   	 87.67   	 -61.04		 89.64   	 -61.04		
-43.95   	-54.02   	 87.43   	 -61.04		 89.40   	-101.73		
-42.72   	-51.27   	 87.18   	 -66.12		 88.99   	-106.82		
-42.11   	-46.39   	 86.92   	 -66.12		 88.57   	 -91.56		
-40.28   	-35.40   	 86.65   	 -66.12		 88.20   	 -71.21		
-36.01   	-18.01   	 86.39   	 -71.21		 87.91   	 -76.30		
-30.21   	  2.44   	 86.10   	 -66.12		 87.61   	 -91.56		
-25.02   	 19.23   	 85.84   	 -71.21		 87.24   	 -71.21		
-22.28   	 27.47   	 85.55   	 -76.30		 86.96   	 -71.21		
-20.75   	 27.16   	 85.25   	 -86.47		 86.67   	 -86.47		
-17.09   	 25.94   	 84.90   	 -86.47		 86.33   	-101.73		
 -8.54   	 32.65   	 84.56   	-101.73		 85.92   	 -91.56		
  3.36   	 51.57   	 84.15   	-106.82		 85.55   	 -76.30		
 16.17   	 77.51   	 83.72   	 -91.56		 85.25   	 -66.12		
 25.94   	100.40   	 83.36   	 -76.30		 84.98   	 -71.21		
 31.13   	111.39   	 83.05   	 -71.21		 84.70   	 -86.47		
 32.04   	108.34   	 82.77   	 -61.04		 84.35   	 -86.47		
 30.52   	 96.74   	 82.52   	 -71.21		 84.01   	 -76.30		
 28.38   	 85.75   	 82.24   	 -76.30		 83.70   	 -61.04		
 26.25   	 80.26   	 81.93   	 -81.38		 83.46   	 -50.86		
 23.19   	 77.82   	 81.61   	 -86.47		 83.26   	 -61.04		
 17.70   	 71.72   	 81.26   	 -86.47		 83.01   	 -76.30		
  7.02   	 55.54   	 80.92   	 -86.47		 82.71   	 -96.64		
 -9.46   	 26.25   	 80.57   	 -66.12		 82.32   	 -86.47		
-28.38   	-11.60   	 80.30   	 -61.04		 81.97   	 -50.86		
-45.47   	-49.44   	 80.06   	 -35.61		 81.77   	 -45.78		
-55.24   	-78.13   	 79.92   	 -20.35		 81.59   	 -55.95		
-57.37   	-93.99   	 79.84   	  10.17		 81.36   	 -50.86		
-54.32   	-98.88   	 79.88   	  20.35		 81.16   	 -35.61		
-50.35   	-98.88   	 79.96   	  30.52		 81.02   	 -50.86		
-49.44   	-99.79   	 80.08   	  25.43		 80.81   	 -40.69		
-52.19   	-104.98   	 80.18   	  10.17		 80.65   	 -20.35		
-57.37   	-112.92   	 80.22   	 -15.26		 80.57   	 -35.61		
-62.56   	-120.54   	 80.16   	 -45.78		 80.43   	 -40.69		
-65.92   	-125.43   	 79.98   	 -76.30		 80.26   	 -50.86		
-66.83   	-126.95   	 79.67   	-101.73		 80.06   	 -50.86		
-66.53   	-125.73   	 79.27   	-106.82		 79.86   	 -55.95		
-65.31   	-125.12   	 78.84   	-111.90		 79.63   	 -71.21		
-64.09   	-125.43   	 78.39   	-111.90		 79.35   	 -61.04		
-62.26   	-126.95   	 77.94   	 -96.64		 79.10   	 -66.12		
-60.12   	-129.09   	 77.56   	 -81.38		 78.84   	 -61.04		
-58.59   	-135.50   	 77.23   	 -61.04		 78.60   	 -25.43		
-57.98   	-152.59   	 76.99   	 -40.69		 78.49   	 -55.95		
-54.02   	-179.75   	 76.83   	 -30.52		 78.27   	 -86.47		
-34.79   	-199.58   	 76.70   	 -40.69		 77.92   	 -35.61		
 16.48   	-177.92   	 76.54   	 -66.12		 77.78   	 -50.86		
115.36   	-80.87   	 76.28   	 -81.38		 77.58   	 -91.56		
269.47   	104.68   	 75.95   	 -81.38		 77.21   	 -55.95		
469.36   	358.58   	 75.63   	 -76.30		 76.99   	 -10.17		
686.34   	634.77   	 75.32   	 -61.04		 76.95   	 -40.69		
875.55   	885.31   	 75.08   	 -66.12		 76.79   	-132.25		
951.84   	1177.98(R)	 74.81   	 -25.43		 76.26   	 -30.52		
759.89   	1163.64   	 74.71   	 -15.26		 76.13   	 -30.52		
438.54   	1021.42   	 74.65   	 -10.17		 76.01   	 -35.61		
 78.13   	770.57   	 74.61   	 -10.17		 75.87   	 -50.86		
-207.52   	470.58   	 74.57   	 -10.17		 75.67   	 -45.78		
-336.30   	203.55   	 74.53   	 -15.26		 75.48   	 -30.52		
-306.40   	 29.30   	 74.47   	 -25.43		 75.36   	 -61.04		
-191.35   	-47.91   	 74.36   	 -25.43		 75.12   	 -35.61		
-86.06   	-67.44   	 74.26   	 -35.61		 74.97   	  10.17		
-45.17   	-74.46   	 74.12   	 -25.43		 75.01   	 -30.52		
-63.78   	-89.72   	 74.02   	 -20.35		 74.89   	 -45.78		
-100.71   	-109.25   	 73.94   	 -61.04		 74.71   	 -45.78		
-119.32   	-120.85   	 73.69   	-122.07		 74.53   	 -86.47		
-111.69   	-120.54   	 73.20   	-101.73		 74.18   	 -76.30		
-93.38   	-115.05   	 72.80   	 -15.26		 73.88   	 -76.30		
-80.87   	-112.30   	 72.74(D)	  20.35		 73.57   	 -71.21		
-79.04   	-113.22   	 72.82   	  20.35		 73.29   	 -15.26		
-82.40   	-115.36   	 72.90   	  15.26		 73.22   	  30.52		
-84.23   	-115.97   	 72.96   	  55.95		 73.35   	  10.17		
-81.18   	-115.05   	 73.18   	 162.77		 73.39   	 -45.78		
-75.07   	-113.22   	 73.83   	 345.88		 73.20(D)	  35.61		
-69.27   	-110.47   	 75.22   	 559.51		 73.35   	 127.16		
-66.22   	-107.73   	 77.46   	 757.88		 73.86   	  55.95		
-65.61   	-105.59   	 80.49   	 874.87		 74.08   	  96.64		
-66.22   	-104.06   	 83.99   	 915.56		 74.47   	 218.72		
-66.22   	-102.54   	 87.65   	 874.87		 75.34   	 274.67		
-64.70   	-101.01   	 91.15   	 762.97		 76.44   	 310.27		
-62.26   	-98.88   	 94.20   	 605.29		 77.68   	 376.40		
-60.42   	-96.44   	 96.62   	 427.26		 79.19   	 473.04		
-59.81   	-93.69   	 98.33   	 279.75		 81.08   	 569.68		
-60.42   	-90.33   	 99.45   	 249.24		 83.36   	 615.46		
-60.42   	-86.36   	100.45   	 233.98		 85.82   	 645.98		
-58.59   	-82.09   	101.38   	 122.07		 88.40   	 605.29		
-55.54   	-78.43   	101.87   	  66.12		 90.82   	 549.34		
-51.88   	-76.29   	102.14   	 127.16		 93.02   	 534.08		
-49.44   	-74.46   	102.64   	 167.85		 95.16   	 488.30		
-47.91   	-71.41   	103.32   	 172.94		 97.11   	 401.83		
-46.39   	-65.92   	104.01   	 132.25		 98.72   	 315.36		
-44.25   	-58.90   	104.54   	  20.35		 99.98   	 264.50		
-41.50   	-52.49   	104.62   	 -10.17		101.04   	 264.50		
-39.37   	-47.30   	104.58   	  35.61		102.10   	 259.41		
-37.23   	-43.95   	104.72   	  71.21		103.13   	 300.10		
-34.79   	-39.98   	105.00   	 193.29		104.33   	 320.45		
-31.74   	-35.71   	105.78   	 147.51		105.62   	 330.62		
-27.47   	-30.82   	106.37   	-111.90		106.94   	 452.69		
-23.19   	-25.94   	105.92   	-300.10		108.75   	 462.87		
-19.53   	-21.06   	104.72   	-305.19		110.60   	 264.50		
-16.48   	-14.95   	103.50   	-178.03		111.66   	 244.15		
-12.51   	 -6.71   	102.79   	  -5.09		112.63   	 345.88		
 -7.02   	  2.75   	102.77   	 289.93		114.02   	 330.62		
  0.61   	 12.82   	103.93   	 462.87		115.34   	 381.48		
  9.46   	 23.50   	105.78   	 488.30		116.87   	 340.79		
 19.23   	 34.79   	107.73   	 671.41		118.23   	 203.46		
 28.38   	 46.69   	110.42   	 818.92		119.04   	 320.45		
 36.62   	 59.81   	113.69   	 656.15		120.33   	 406.92		
 43.95   	 73.24   	116.32   	 432.35		121.95   	 193.29		
 50.66   	 86.67   	118.05   	 218.72		122.73   	 116.99		
 56.76   	 99.18   	118.92   	  30.52		123.19   	 233.98		
 62.26   	110.17   	119.04   	  35.61		124.13   	 213.63		
 67.44   	119.63   	119.19   	 122.07		124.98   	 137.33		
 72.33   	128.78   	119.67   	 188.20		125.53   	 101.73		
 76.60   	139.16   	120.43   	 228.89		125.94   	 203.46		
 80.26   	150.76   	121.34   	 223.80		126.75   	 172.94		
 82.70   	162.35   	122.24   	 203.46		127.45   	 152.59		
 84.53   	171.51   	123.05   	 106.82		128.06   	 310.27		
 84.84   	176.70   	123.48   	 -30.52		129.30   	 259.41		
 83.92   	177.61   	123.36   	 -30.52		130.34   	  15.26		
 81.18   	174.87   	123.23   	 162.77		130.40   	  40.69		
 76.60   	169.07   	123.89   	 361.14		130.56   	 249.24		
 70.50   	160.83   	125.33   	 340.79		131.56   	 239.06		
 62.26   	149.23   	126.69   	 274.67		132.51   	 116.99		
 53.10   	134.28   	127.79   	 223.80		132.98   	  25.43		
 42.72   	116.27   	128.69   	  55.95		133.08   	  25.43		
 32.35   	 96.13   	128.91   	 -50.86		133.18   	  25.43		
 21.36   	 75.68   	128.71   	  50.86		133.29   	 -30.52		
 10.68   	 55.54   	128.91   	 162.77		133.16   	  96.64		
  0.00   	 36.62   	129.56   	 157.68		133.55   	 111.90		
 -9.77   	 19.23   	130.19   	  66.12		134.00(S)	 -55.95		
-18.31   	  2.75   	130.46(S)	 -10.17		133.77   	 -50.86		
-25.63   	-12.51   	130.42   	 -81.38		133.57   	 -55.95		
-31.43   	-26.25   	130.09   	-162.77		133.35   	-137.33		
-36.93   	-37.84   	129.44   	-142.42		132.80   	 -61.04		
-41.81   	-47.00   	128.87   	-111.90		132.55   	   0.00		
-46.69   	-53.41   	128.42   	-132.25		132.55   	 -61.04		
-50.35   	-57.68   	127.89   	-127.16		132.31   	-101.73		
-52.49   	-60.12   	127.39   	-279.75		131.90   	-147.51		
-54.02   	-62.26   	126.27   	-503.56		131.31   	-223.80		
-55.85   	-64.70   	124.25   	-462.87		130.42   	-167.85		
-58.59   	-67.14   	122.40   	-473.04		129.75   	-122.07		
-61.65   	-68.97   	120.51   	-676.50		129.26   	-228.89		
-64.09   	-69.89   	117.80   	-752.79		128.34   	-437.43		
-65.00   	-69.89   	114.79   	-783.31		126.59   	-452.69		
-64.70   	-68.66   	111.66   	-895.22		124.78   	-401.83		
-64.39   	-66.83   	108.08   	-788.40		123.17   	-554.42		
-63.78   	-64.70   	104.92   	-462.87		120.96   	-635.81		
-63.48   	-62.56   	103.07   	 -96.64		118.41   	-579.86		
-62.56   	-61.65   	102.69   	 269.58		116.09   	-488.30		
-61.34   	-61.65   	103.76   	 610.37		114.14   	-249.24		
-60.73   	-62.56   	106.21   	 864.70		113.14   	 -66.12		
-60.73   	-64.09   	109.66   	 885.04		112.88   	 -20.35		
-61.34   	-65.00   	113.20   	 783.31		112.80   	   5.09		
-61.95   	-65.61   	116.34   	 661.24		112.82   	  30.52		
-61.34   	-65.00   	118.98   	 417.09		112.94   	 116.99		
-59.81   	-64.70   	120.65   	  45.78		113.41   	  35.61		
-57.68   	-64.39   	120.83   	-284.84		113.55   	-101.73		
-55.85   	-64.39   	119.69   	-569.68		113.14   	 -25.43		
-54.93   	-64.70   	117.42   	-773.14		113.04   	 -61.04		
-54.32   	-64.39   	114.32   	-829.09		112.80   	-167.85		
-53.10   	-63.48   	111.01   	-742.62		112.13   	-142.42		
-50.96   	-62.26   	108.04   	-559.51		111.56   	 -66.12		
-47.91   	-60.73   	105.80   	-310.27		111.29   	   0.00		
-44.56   	-58.90   	104.56   	 -61.04		111.29   	 -20.35		
-41.81   	-57.07   	104.31   	 132.25		111.21   	 -45.78		
-40.28   	-54.93   	104.84   	 249.24		111.03   	 -50.86		
-39.06   	-53.71   	105.84   	 284.84		110.82   	 -96.64		
-38.45   	-53.41   	106.98   	 269.58		110.44   	-101.73		
-38.45   	-54.02   	108.06   	 198.37		110.03   	-111.90		
-38.76   	-55.24   	108.85   	 116.99		109.58   	-137.33		
-39.67   	-55.85   	109.32   	  25.43		109.03   	-142.42		
-40.59   	-55.85   	109.42   	 -81.38		108.46   	-137.33		
-40.89   	-54.93   	109.09   	-178.03		107.91   	-122.07		
-39.98   	-54.02   	108.38   	-228.89		107.43   	-116.99		
-38.76   	-53.71   	107.47   	-249.24		106.96   	-116.99		
-37.84   	-54.02   	106.47   	-264.50		106.49   	-101.73		
-37.84   	-54.63   	105.41   	-284.84		106.08   	-101.73		
-38.45   	-54.93   	104.27   	-279.75		105.68   	-122.07		
-39.37   	-54.63   	103.15   	-218.72		105.19   	 -96.64		
-40.28   	-53.71   	102.28   	-162.77		104.80   	 -66.12		
-40.59   	-52.80   	101.63   	-127.16		104.54   	 -71.21		
-41.20   	-52.49   	101.12   	 -71.21		104.25   	 -86.47		
-41.81   	-53.10   	100.83   	 -20.35		103.91   	 -66.12		
-42.11   	-54.63   	100.75   	 -10.17		103.64   	 -55.95		
-42.42   	-55.85   	100.71   	 -15.26		103.42   	-116.99		
-41.81   	-57.07   	100.65   	 -10.17		102.95   	-127.16		
-41.20   	-57.07   	100.61   	 -15.26		102.44   	 -91.56		
-40.28   	-57.07   	100.55   	 -35.61		102.07   	 -96.64		
-39.98   	-56.76   	100.41   	 -55.95		101.69   	-116.99		
-39.98   	-56.46   	100.18   	 -86.47		101.22   	-111.90		
-40.28   	-55.85   	 99.84   	-116.99		100.77   	-101.73		
-40.28   	-54.93   	 99.37   	-137.33		100.37   	-101.73		
-40.28   	-53.41   	 98.82   	-147.51		 99.96   	-101.73		
-39.37   	-51.57   	 98.23   	-162.77		 99.55   	 -91.56		
-38.45   	-50.66   	 97.58   	-147.51		 99.19   	-106.82		
-37.54   	-50.05   	 96.99   	-132.25		 98.76   	-116.99		
-37.23   	-50.05   	 96.46   	-127.16		 98.29   	-116.99		
-37.23   	-50.05   	 95.95   	-116.99		 97.82   	-111.90		
-36.93   	-50.05   	 95.48   	 -96.64		 97.37   	 -91.56		
-36.93   	-49.74   	 95.10   	 -91.56		 97.01   	 -96.64		
-37.23   	-49.74   	 94.73   	 -86.47		 96.62   	-106.82		
-37.54   	-49.44   	 94.38   	 -76.30		 96.19   	-106.82		
-37.54   	-49.13   	 94.08   	 -81.38		 95.77   	 -96.64		
-36.93   	-48.83   	 93.75   	 -71.21		 95.38   	-101.73		
-36.01   	-48.22   	 93.47   	 -76.30		 94.97   	 -71.21		
-35.10   	-47.61   	 93.16   	 -71.21		 94.69   	 -81.38		
-34.79   	-45.78   	 92.88   	 -86.47		 94.36   	 -91.56		
-33.87   	-41.20   	 92.53   	 -91.56		 94.00   	 -96.64		
-32.04   	-32.65   	 92.17   	-101.73		 93.61   	 -86.47		
-28.08   	-18.31   	 91.76   	 -96.64		 93.27   	 -86.47		
-23.19   	  0.00   	 91.37   	-101.73		 92.92   	-101.73		
-18.31   	 19.23   	 90.97   	-101.73		 92.51   	 -86.47		
-14.95   	 34.18   	 90.56   	 -91.56		 92.17   	 -71.21		
-11.90   	 41.20   	 90.19   	 -86.47		 91.88   	 -86.47		
 -8.24   	 41.50   	 89.85   	 -86.47		 91.54   	 -86.47		
 -2.14   	 39.67   	 89.50   	 -76.30		 91.19   	 -61.04		
  7.02   	 43.64   	 89.20   	 -61.04		 90.95   	 -91.56		
 18.31   	 57.98   	 88.95   	 -50.86		 90.58   	 -96.64		
 28.99   	 80.26   	 88.75   	 -55.95		 90.19   	 -66.12		
 38.15   	102.84   	 88.52   	 -55.95		 89.93   	 -76.30		
 44.86   	116.58   	 88.30   	 -66.12		 89.62   	 -81.38		
 49.44   	116.58   	 88.04   	 -76.30		 89.30   	 -76.30		
 51.27   	106.51   	 87.73   	 -81.38		 88.99   	 -66.12		
 50.05   	 94.30   	 87.41   	 -86.47		 88.73   	 -81.38		
 46.39   	 86.06   	 87.06   	 -96.64		 88.40   	 -81.38		
 40.28   	 81.48   	 86.67   	 -86.47		 88.08   	 -66.12		
 32.04   	 76.60   	 86.33   	 -81.38		 87.81   	 -76.30		
 21.06   	 64.39   	 86.00   	 -76.30		 87.51   	 -76.30		
  6.41   	 40.89   	 85.70   	 -66.12		 87.20   	 -61.04		
-11.29   	  7.93   	 85.43   	 -61.04		 86.96   	 -66.12		
-28.38   	-28.38   	 85.19   	 -61.04		 86.69   	 -76.30		
-41.20   	-59.51   	 84.94   	 -76.30		 86.39   	 -81.38		
-46.39   	-79.35   	 84.64   	 -71.21		 86.06   	 -76.30		
-45.47   	-87.28   	 84.35   	 -50.86		 85.76   	 -55.95		
-42.11   	-88.20   	 84.15   	 -20.35		 85.53   	 -30.52		
-40.59   	-87.89   	 84.07   	  -5.09		 85.41   	 -25.43		
-42.42   	-90.64   	 84.05   	   5.09		 85.31   	 -40.69		
-46.69   	-96.44   	 84.07   	   5.09		 85.15   	 -30.52		
-51.57   	-102.84   	 84.09   	   0.00		 85.03   	 -35.61		
-55.24   	-107.73   	 84.09   	 -10.17		 84.88   	 -61.04		
-57.68   	-110.78   	 84.05   	 -25.43		 84.64   	 -55.95		
-58.59   	-112.92   	 83.95   	 -40.69		 84.41   	 -25.43		
-59.20   	-113.83   	 83.78   	 -66.12		 84.31   	 -61.04		
-58.90   	-113.53   	 83.52   	 -76.30		 84.07   	 -86.47		
-58.29   	-111.39   	 83.21   	 -86.47		 83.72   	 -66.12		
-56.76   	-110.17   	 82.87   	 -81.38		 83.46   	 -66.12		
-55.24   	-115.97   	 82.54   	 -81.38		 83.19   	 -61.04		
-53.10   	-136.11   	 82.22   	 -91.56		 82.95   	 -61.04		
-46.39   	-167.24   	 81.85   	 -91.56		 82.71   	 -71.21		
-23.50   	-189.82   	 81.48   	 -91.56		 82.42   	 -66.12		
 32.04   	-168.46   	 81.12   	 -96.64		 82.16   	 -55.95		
135.80   	-69.89   	 80.73   	-106.82		 81.93   	 -45.78		
294.49   	115.36   	 80.30   	-122.07		 81.75   	 -61.04		
498.66   	364.38   	 79.82   	-127.16		 81.51   	 -86.47		
718.99   	630.49   	 79.31   	-106.82		 81.16   	 -50.86		
909.73   	865.78   	 78.88   	-116.99		 80.96   	-116.99		
973.51   	1127.62(R)	 78.41   	 -25.43		 80.49   	 -61.04		
764.47   	1109.62   	 78.31   	  -5.09		 80.24   	 -30.52		
422.97   	977.48   	 78.29   	  25.43		 80.12   	 -55.95		
 47.00   	749.21   	 78.39   	  30.52		 79.90   	 -50.86		
-241.09   	478.21   	 78.51   	  30.52		 79.69   	 -10.17		
-357.97   	236.51   	 78.64   	  25.43		 79.65   	 -25.43		
-308.84   	 75.68   	 78.74   	  15.26		 79.55   	 -81.38		
-178.53   	 -1.22   	 78.80   	   0.00		 79.23   	 -61.04		
-68.05   	-29.30   	 78.80   	 -15.26		 78.98   	 -25.43		
-31.13   	-46.39   	 78.74   	 -35.61		 78.88   	 -30.52		
-56.76   	-68.66   	 78.60   	 -55.95		 78.76   	 -35.61		
-97.35   	-91.55   	 78.37   	-147.51		 78.62   	 -55.95		
-115.36   	-104.06   	 77.78   	-218.72		 78.39   	 -86.47		
-106.51   	-104.98   	 76.91   	-178.03		 78.05   	 -86.47		
-87.89   	-101.32   	 76.20   	 -91.56		 77.70   	 -50.86		
-76.60   	-100.40   	 75.83   	 -40.69		 77.50   	 -50.86		
-76.60   	-103.76   	 75.67(D)	   0.00		 77.29   	 -50.86		
-81.79   	-108.03   	 75.67   	  86.47		 77.09(D)	  45.78		
-84.84   	-110.47   	 76.01   	 233.98		 77.27   	  61.04		
-83.31   	-110.47   	 76.95   	 467.95		 77.52   	 -15.26		
-78.74   	-108.03   	 78.82   	 681.58		 77.46   	  15.26		
-73.85   	-104.06   	 81.55   	 768.05		 77.52   	  76.30		
-70.19   	-100.40   	 84.62   	 813.83		 77.82   	  71.21		
-68.66   	-97.35   	 87.87   	 839.26		 78.11   	 111.90		
-68.05   	-95.21   	 91.23   	 839.26		 78.56   	 259.41		
-67.75   	-94.30   	 94.59   	 793.49		 79.59   	 366.22		
-67.14   	-93.38   	 97.76   	 640.89		 81.06   	 401.83		
-66.22   	-92.16   	100.33   	 447.61		 82.66   	 473.04		
-64.09   	-89.72   	102.12   	 300.10		 84.56   	 539.16		
-61.65   	-86.06   	103.32   	 152.59		 86.71   	 579.86		
-58.59   	-81.48   	103.93   	  -5.09		 89.03   	 564.60		
-56.46   	-77.82   	103.91   	 -81.38		 91.29   	 498.47		
-54.93   	-74.46   	103.58   	 -15.26		 93.29   	 528.99		
-53.41   	-71.41   	103.52   	 157.68		 95.40   	 559.51		
-51.27   	-67.75   	104.15   	 361.14		 97.64   	 493.39		
-48.52   	-63.17   	105.59   	 559.51		 99.61   	 452.69		
-45.78   	-58.59   	107.83   	 625.63		101.42   	 457.78		
-43.64   	-54.32   	110.34   	 452.69		103.25   	 401.83		
-41.81   	-50.35   	112.15   	  76.30		104.86   	 279.75		
-40.28   	-46.08   	112.45   	-437.43		105.98   	 183.11		
-37.84   	-41.20   	110.70   	-783.31		106.71   	 157.68		
-34.18   	-35.40   	107.57   	-803.66		107.34   	 228.89		
-29.60   	-29.30   	104.35   	-651.07		108.26   	 376.40		
-25.02   	-23.19   	101.75   	-422.18		109.77   	 412.00		
-20.45   	-16.48   	100.06   	 -50.86		111.41   	 406.92		
-15.56   	 -9.46   	 99.86   	 412.00		113.04   	 396.74		
-10.68   	 -2.14   	101.51   	 773.14		114.63   	 478.13		
 -5.49   	  5.49   	104.60   	 920.65		116.54   	 483.21		
 -0.61   	 12.82   	108.28   	 854.52		118.47   	 320.45		
  3.97   	 20.14   	111.70   	 737.54		119.76   	 295.01		
  8.54   	 28.38   	114.65   	 722.28		120.94   	 376.40		
 14.04   	 38.76   	117.54   	 656.15		122.44   	 340.79		
 21.67   	 51.57   	120.16   	 478.13		123.80   	 289.93		
 31.13   	 66.22   	122.07   	 315.36		124.96   	 254.32		
 41.50   	 81.48   	123.34   	 254.32		125.98   	 193.29		
 51.88   	 95.52   	124.35   	 208.54		126.75   	 254.32		
 61.34   	108.03   	125.19   	 111.90		127.77   	 376.40		
 69.58   	119.63   	125.64   	 -20.35		129.28   	 325.53		
 77.82   	130.92   	125.55   	 -91.56		130.58   	 315.36		
 85.75   	142.21   	125.19   	 -61.04		131.84   	 254.32		
 93.08   	152.28   	124.94   	  20.35		132.86   	 183.11		
 98.57   	160.83   	125.02   	  96.64		133.59   	 254.32		
101.93   	167.54   	125.41   	 274.67		134.61   	 142.42		
103.15   	172.73   	126.51   	 493.39		135.18   	  45.78		
102.84   	176.70   	128.48   	 513.73		135.36   	 244.15		
101.62   	179.44   	130.54   	 345.88		136.34   	 188.20		
100.10   	180.97   	131.92   	 295.01		137.09   	 -55.95		
 97.96   	180.36   	133.10   	 315.36		136.87   	  96.64		
 95.52   	177.61   	134.36   	 335.71		137.25   	 193.29		
 91.86   	171.81   	135.71   	 284.84		138.03   	  86.47		
 86.36   	161.74   	136.85   	 122.07		138.37   	 172.94		
 77.82   	146.48   	137.33   	  15.26		139.06   	 157.68		
 66.22   	126.95   	137.40(S)	 -30.52		139.69   	 -25.43		
 52.80   	104.06   	137.27   	 -76.30		139.59   	 -30.52		
 38.45   	 80.26   	136.97   	-183.11		139.47   	  96.64		
 25.33   	 57.37   	136.24   	-264.50		139.86   	  55.95		
 13.73   	 36.62   	135.18   	-300.10		140.08(S)	 -20.35		
  3.36   	 18.01   	133.98   	-300.10		140.00   	  10.17		
 -5.80   	  1.83   	132.78   	-264.50		140.04   	 -35.61		
-14.95   	-12.51   	131.72   	-152.59		139.90   	-137.33		
-23.19   	-25.33   	131.11   	 -40.69		139.35   	 -66.12		
-30.21   	-35.71   	130.95   	   5.09		139.08   	  35.61		
-35.40   	-43.33   	130.97   	  86.47		139.23   	 -96.64		
-38.45   	-48.22   	131.31   	 223.80		138.84   	-178.03		
-40.59   	-51.27   	132.21   	 300.10		138.13   	 -45.78		
-41.50   	-53.71   	133.41   	 244.15		137.94   	 -20.35		
-42.42   	-56.46   	134.38   	   0.00		137.86   	-127.16		
-43.03   	-59.51   	134.38   	-371.31		137.35   	-228.89		
